ID,名字,描述,获得方式
200369,封閉的木板,擁有#c0aba1d較高的硬度#n，可以用來加固你的門窗！,
200370,木箱,木箱中有什麼秘密,
200371,蠟燭燈,散髮微弱光亮的蠟燭燈,無法合成，只能在#c0aba1d地下遺跡#n獲得
200375,木板凳,簡單基礎的木板凳,
200376,木桌子,簡單基礎的木桌子,
200377,木沙發,簡單基礎的木沙發,
200378,壁爐,簡單基礎的壁爐#r擁有@item_802#一樣的功能，可以用來熔煉低級礦石,
200379,木櫃子,簡單基礎的櫃子#r#c0aba1d放置在地上後使用#n，用來儲存東西,
200380,虛空螢光菇柄,虛空螢光菇的菌柄，看上去#c0aba1d很軟很彈#n，或許可以當#c0aba1d蹦床#n？,
200381,虛空螢光菇蓋,虛空螢光菇的菌蓋，看上去#c0aba1d很軟很彈#n，或許可以當#c0aba1d蹦床#n？,
200382,虛空果實,蘊含虛空之力的果實，可以投擲#c0aba1d製造漩渦#n，要小心附近的掉落物被吸走！,
200383,虛空果實預留,蘊含虛空之力的果實，可以投擲#c0aba1d製造漩渦#n，要小心附近的掉落物被吸走！,
200384,虛空果實預留,蘊含虛空之力的果實，可以投擲#c0aba1d製造漩渦#n，要小心附近的掉落物被吸走！,
200385,虛空果實預留,蘊含虛空之力的果實，可以投擲#c0aba1d製造漩渦#n，要小心附近的掉落物被吸走！,
200386,虛空果實預留,蘊含虛空之力的果實，可以投擲#c0aba1d製造漩渦#n，要小心附近的掉落物被吸走！,
200387,虛空果實預留,蘊含虛空之力的果實，可以投擲#c0aba1d製造漩渦#n，要小心附近的掉落物被吸走！,
200388,虛空果實預留,蘊含虛空之力的果實，可以投擲#c0aba1d製造漩渦#n，要小心附近的掉落物被吸走！,
200389,虛空超級無敵大漩渦炸彈,好多虛空果實才能製作一個，#c0aba1d難以想象它的威力#n，謹慎使用！,
200390,虛空果木,虛空果樹的組成部分,
200391,虛空果木樹葉,虛空果樹的組成部分,
200392,細虛空果木樹枝,虛空果樹的組成部分,
200393,虛空果樹種子,受#c0aba1d虛空之力#n影響的果實種子，種到土坑上，可以成長為虛空果樹，但只會在#c0aba1d黑暗#n的地方成熟,
200394,虛空風鈴花種子,虛空風鈴花的種子，生長沒有限制，但是只會在#c0aba1d黑暗#n的地方成熟,
200395,虛空風鈴花,受虛空之力影響的風鈴花，在有生物經過附近時，會搖響它的花蕊,
200396,虛空龍爪草種子,虛空龍爪草的種子，生長沒有限制，但是只會在#c0aba1d黑暗#n的地方成熟,
200397,虛空龍爪草,受虛空之力影響的龍爪草，會攻擊長時間停留在附近的生物,
200398,虛空星辰花,受虛空之力影響的星辰花,
200399,虛空若蘭,受虛空之力影響的若蘭,
200400,虛空龍血花,受虛空之力影響的龍血花,
200401,虛空龍血樹,受虛空之力影響的龍血樹,
200402,虛空風信子,受虛空之力影響的風信子,
200403,虛空黃鐘花,受虛空之力影響的黃鐘花,
200404,虛空龍舌蘭,受虛空之力影響的龍舌蘭,
200405,虛空白椰花,受虛空之力影響的白椰花,
200406,虛空野薔薇,受虛空之力影響的野薔薇,
200407,虛空冬溫花,受虛空之力影響的冬溫花,
200408,虛空彼岸花,受虛空之力影響的彼岸花,
200409,虛空果樹樹苗,可以作為燃料使用，但燒的非常快,
200410,粗虛空果木樹枝,虛空果樹的組成部分,
200411,虛空晶體,天生帶有虛空之力的晶體，對著某些生物、植物右鍵使用可以使其產生變異,
200412,虛空鮮奶,#c0aba1d食用#n後有可能恢復到滿血，也有可能直接瀕死，謹慎使用！,對產奶期的虛空角鹿使用@item_11320#獲得。
200413,虛空瓜帽1,受虛空之力影響的大瓜，破壞後或許會有#c0aba1d意想不到的驚喜#n#r精准採集掉落自身，可以裝備在#c0aba1d頭部#n,
200414,虛空瓜帽2,受虛空之力影響的大瓜，可以裝備在#c0aba1d頭部#n,
200415,虛空瓜帽3,受虛空之力影響的大瓜，可以裝備在#c0aba1d頭部#n,
200416,虛空瓜帽4,受虛空之力影響的大瓜，可以裝備在#c0aba1d頭部#n,
200417,虛空之花,可製作高級食物，也可餵食虛空生物,由虛空蝴蝶變異而來
200418,土筍種子,種植在@item_100#、@item_101#、@item_104#、@item_116#且陰暗有遮擋處，一段時間後長出@item_226#，生長過程中小心光照！,
200419,紫蘇種子,種植在@item_100#、@item_101#、@item_104#、@item_116#且陰暗有遮擋處，一段時間後長出@item_227#，生長過程中小心光照！,
200420,遺落的罐子,探索時遺落的罐子，打碎後可以獲得之前掉落的物品，嗯…,
200421,虛空蝴蝶玻璃瓶,放置後可照亮周圍小片區域,用@item_11320#捕捉虛空蝴蝶獲得
200422,虛空獸肉,虛空生物的肉，可以用於給虛空肉食類生物回復虛空能量。,擊敗虛空生物掉落。
200423,刷怪房寶箱,地下的寶箱,
200424,刷怪房寶箱,地下的寶箱,
200425,刷怪房寶箱,地下的寶箱,
200426,刷怪房寶箱,地下的寶箱,
200427,刷怪房寶箱,地下的寶箱,
300000,,,
390000,課桌,放在教室裏很合適。,
390001,課椅,放在教室裏很合適。,
390002,講臺,放在教室裏很合適。,
390003,教室門牌,可以自定義內容的門牌。,
390004,條形吊燈,放置後可照亮周圍區域。,
390005,時鐘,一個會動的時鐘。,
390006,運動場圍欄,運動場安全護欄。,
390007,教室門,用在教室門口很合適。,
390008,學校儲物櫃,用在學校裏很合適。,
390009,畫板,好看的畫板。,
390010,小花盆1,對其使用矮株植物，可將植物插入其中作爲裝飾,
390011,小花盆2,對其使用矮株植物，可將植物插入其中作爲裝飾,
390012,木框玻璃窗,有邊框的玻璃窗。,
390013,淺色幾何瓷磚,好看的校園瓷磚。,
390014,杏色宮廷瓷磚,好看的校園瓷磚。,
390015,藍色條紋瓷磚,好看的校園瓷磚。,
390016,預留,好看的校園瓷磚。,
390017,純白釉面瓷磚,好看的校園瓷磚。,
390018,預留,好看的校園瓷磚。,
390019,預留,好看的校園瓷磚。,
390020,預留,好看的校園瓷磚。,
390021,預留,好看的校園瓷磚。,
390022,運動場圍欄門,適合用在運動場圍欄。,
390023,黑墨塊,好看的校園瓷磚。,
390024,灰墨塊,好看的校園瓷磚。,
390025,墨灰磚塊,好看的校園瓷磚。,
390026,墨白磚塊,好看的校園瓷磚。,
390027,宣紙塊,好看的校園瓷磚。,
525001,525001~530000爲海外道具預留,遊戲版本過低,
525002,新年卡片星星,"一張帶有魔法的數字卡,集齊四張參與瓜分大獎!",
525003,新年卡片糖果,"一張帶有魔法的數字卡,集齊四張參與瓜分大獎!",
525004,新年卡片圓形,"一張帶有魔法的數字卡,集齊四張參與瓜分大獎!",
525005,新年卡片,"一張帶有魔法的數字卡,集齊四張參與瓜分大獎!",
525006,新年兌換券,"一張閃閃發光的卡片,可以兌換心儀的人物和裝扮哦!",
525007,新年抽獎券,"一張閃閃發光的卡片,可以抽取卡片和新年卡哦!",
525008,謝謝參與,感謝您參與點亮2022贏取大獎活動,
525009,迷你幸運蛋,可以在營運活動中兌換獎勵,
525010,迷你櫻花,可以在營運活動中兌換獎勵,
525011,迷你水槍,可以在營運活動中兌換獎勵,
525012,迷你斋月燈,可以在營運活動中兌換獎勵,
525013,迷你荷花,可以在營運活動中兌換獎勵,
525014,迷你奶茶,可以在營運活動中兌換獎勵,
525015,迷你大紅花,可以在營運活動中兌換獎勵,
525016,迷你皮影戲,可以在營運活動中兌換獎勵,
525017,迷你番石榴,可以在營運活動中兌換獎勵,
525018,迷你椰子,可以在營運活動中兌換獎勵,
525019,迷你馬來粽,可以在營運活動中兌換獎勵,
525020,迷你地標,可以在營運活動中兌換獎勵,
525021,迷你藍白拖鞋,可以在營運活動中兌換獎勵,
525022,迷你山竹,可以在營運活動中兌換獎勵,
525023,迷你小象,可以在營運活動中兌換獎勵,
525024,迷你斗笠,可以在營運活動中兌換獎勵,
525025,迷你巧克力球,可以在營運活動中兌換獎勵,
525026,迷你龙舌兰,可以在營運活動中兌換獎勵,
525027,迷你煙花,可以在營運活動中兌換獎勵,
525028,迷你袋子,可以在營運活動中兌換獎勵,
525029,迷你馬來貘,可以在營運活動中兌換獎勵,
525030,迷你貓咪,可以在營運活動中兌換獎勵,
525031,迷你壽司,可以在營運活動中兌換獎勵,
525032,迷你舞獅,可以在營運活動中兌換獎勵,
525033,迷你足球,可以在營運活動中兌換獎勵,
525034,迷你人字拖,可以在營運活動中兌換獎勵,
525035,迷你椰串,可以在營運活動中兌換獎勵,
525036,迷你夾餅,可以在營運活動中兌換獎勵,
525037,迷你榴蓮,可以在營運活動中兌換獎勵,
525038,迷你牛牛,可以在營運活動中兌換獎勵,
525039,迷你梅花,可以在營運活動中兌換獎勵,
525040,迷你聖誕鈴鐺,可以在營運活動中兌換獎勵,
525041,迷你過年粽子,可以在營運活動中兌換獎勵,
525042,迷你萬聖節南瓜,可以在營運活動中兌換獎勵,
525043,迷你牡丹花,可以在營運活動中兌換獎勵,
525044,迷你燈籠,可以在營運活動中兌換獎勵,
525045,迷你小醜,可以在營運活動中兌換獎勵,
525046,迷你糖果,可以在營運活動中兌換獎勵,
525047,迷你衝浪板,可以在營運活動中兌換獎勵,
525048,迷你寶箱,可以在營運活動中兌換獎勵,
525049,迷你福袋,可以在營運活動中兌換獎勵,
525050,世界盃,可以在營運活動中兌換獎勵,
525051,鈴鐺,可以在營運活動中兌換獎勵,
525052,聖潔星月,可以在營運活動中兌換獎勵,
525053,迷你麥克風,可以在營運活動中兌換獎勵,
525054,迷你閃電,可以在營運活動中兌換獎勵,
525055,星能方塊,可以在營運活動中兌換獎勵,
525056,濃縮奶糖,可在運營活動中兌換獎勵,
525057,彼岸菠蘿,可在運營活動中兌換獎勵,
525058,迷斯拉商店刷新道具,迷斯拉兌換商店中使用,
525059,戰力憑證,可在運營活動中兌換獎勵,
525060,馬丁尼碎片,解鎖裝扮-馬丁尼。在#cfa7a2f商店-裝扮#n中查看。獲取途徑：運營活動獲得,
525061,艾登碎片,解鎖裝扮-艾登。在#cfa7a2f商店-裝扮#n中查看。獲取途徑：運營活動獲得,
525062,拼圖碎片1-1,可在運營活動中兌換獎勵,
525063,拼圖碎片1-2,可在運營活動中兌換獎勵,
525064,拼圖碎片1-3,可在運營活動中兌換獎勵,
525065,拼圖碎片1-4,可在運營活動中兌換獎勵,
525066,拼圖碎片2-1,可在運營活動中兌換獎勵,
525067,拼圖碎片2-2,可在運營活動中兌換獎勵,
525068,拼圖碎片2-3,可在運營活動中兌換獎勵,
525069,拼圖碎片2-4,可在運營活動中兌換獎勵,
525070,拼圖碎片3-1,可在運營活動中兌換獎勵,
525071,拼圖碎片3-2,可在運營活動中兌換獎勵,
525072,拼圖碎片3-3,可在運營活動中兌換獎勵,
525073,拼圖碎片3-4,迷斯拉兌換商店中使用,
525074,拼圖碎片4-1,可在運營活動中兌換獎勵,
525075,拼圖碎片4-2,迷斯拉兌換商店中使用,
525076,拼圖碎片4-3,可在運營活動中兌換獎勵,
525077,拼圖碎片4-4,可在運營活動中兌換獎勵,
525078,迷你雪人,可在運營活動中兌換獎勵,
525079,迷你冰晶,可在運營活動中兌換獎勵,
525080,瓦倫汀碎片,解鎖裝扮-瓦倫汀。在#cfa7a2f商店-裝扮#n中查看。獲取途徑：運營活動獲得,
525081,鑽石碎片,可在運營活動中兌換獎勵,
525082,迷你鈴鐺,可在運營活動中兌換獎勵,
525083,虛空之瓜,可在運營活動中兌換獎勵,
525084,噩夢晶石,可在運營活動中兌換獎勵,
525085,迷你寶箱,可在運營活動中兌換獎勵,
525086,迷你貝殼,可在運營活動中兌換獎勵,
525087,迷你冰塊,可在運營活動中兌換獎勵,
525088,迷你寶劍,可在營運活動中兌換獎勵,
525089,迷你果實,可在運營活動中兌換獎勵,
525090,迷你錘子,可在運營活動中兌換獎勵,
525091,迷你冰淇淋,可在運營活動中兌換獎勵,
525092,迷你遊戲機,可在運營活動中兌換獎勵,
525093,迷你牛奶,可在運營活動中兌換獎勵,
525094,迷你鑰匙,可在運營活動中兌換獎勵,
525095,迷你蛋糕,可在運營活動中兌換獎勵,
525096,迷你魔法棒,可在運營活動中兌換獎勵,
525097,迷你紅包,可在運營活動中兌換獎勵,
525098,迷你聖誕襪。,可在運營活動中兌換獎勵,
525099,迷你孔明燈,可在運營活動中兌換獎勵,
525100,迷你炸彈,可在運營活動中兌換獎勵,
525101,迷你薯條,可在營運活動中兌換獎勵,
525102,迷你火箭彈,可在運營活動中兌換獎勵,
525103,迷你水晶,可在運營活動中兌換獎勵,
525104,迷你綠晶石,可在運營活動中兌換獎勵,
525105,迷你氣球,可在運營活動中兌換獎勵,
525106,迷你棒棒糖,可在運營活動中兌換獎勵,
525107,迷你步槍,可在運營活動中兌換獎勵,
525108,迷你冰瓶,可在運營活動中兌換獎勵,
525109,迷你果汁,可在運營活動中兌換獎勵,
525110,迷你兔子,可在運營活動中兌換獎勵,
525111,迷你櫻桃,可在運營活動中兌換獎勵,
525112,迷你星星,可在運營活動中兌換獎勵,
525113,迷你金蛋,可在運營活動中兌換獎勵,
525114,迷你貓頭鷹,可在運營活動中兌換獎勵,
530000,525001~530000爲海外道具預留,遊戲版本過低,
540000,,,
540001,黃銅斧+黃銅斧,雙持伐木工具，可以更快地砍伐樹木。,使用@item_150029##n獲得
540002,黃銅斧+石斧,雙持伐木工具，可以更快地砍伐樹木。,使用@item_150029##n獲得
540003,黃銅斧+木棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540004,黃銅斧+尖尖碰碰錘,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540005,黃銅斧+凍結棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540006,黃銅斧+鈦金戰錘,#c0aba1d蓄力#n後可猛錘地面，擊飛並擊暈周圍的生物，同時造成大量傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540007,黃銅斧+石劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540008,黃銅斧+短劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540009,黃銅斧+收割者,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540010,黃銅斧+能量劍,#c0aba1d蓄力#n後可向前方瞬間移動一段距離，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540011,黃銅斧+石矛,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540012,黃銅斧+黃銅矛,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540013,黃銅斧+能量矛,#c0aba1d蓄力#n後投擲可穿透多個敵人。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540014,黃銅斧+魔鬼魚叉,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540015,石斧+石斧,雙持伐木工具，可以更快地砍伐樹木。,使用@item_150029##n獲得
540016,石斧+木棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540017,石斧+尖尖碰碰錘,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540018,石斧+凍結棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540019,石斧+鈦金戰錘,#c0aba1d蓄力#n後可猛錘地面，擊飛並擊暈周圍的生物，同時造成大量傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540020,石斧+石劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540021,石斧+短劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540022,石斧+收割者,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540023,石斧+能量劍,#c0aba1d蓄力#n後可向前方瞬間移動一段距離，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540024,石斧+石矛,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540025,石斧+黃銅矛,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540026,石斧+能量矛,#c0aba1d蓄力#n後投擲可穿透多個敵人。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540027,石斧+魔鬼魚叉,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540028,秘銀斧+黃銅斧,雙持伐木工具，對樹木#c0aba1d蓄力#n後使用可砍掉整棵樹。,使用@item_150029##n獲得
540029,秘銀斧+石斧,雙持伐木工具，對樹木#c0aba1d蓄力#n後使用可砍掉整棵樹。,使用@item_150029##n獲得
540030,秘銀斧+秘銀斧,雙持伐木工具，對樹木#c0aba1d蓄力#n後使用可砍掉整棵樹。,使用@item_150029##n獲得
540031,秘銀斧+木棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540032,秘銀斧+尖尖碰碰錘,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540033,秘銀斧+凍結棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540034,秘銀斧+鈦金戰錘,#c0aba1d蓄力#n後可猛錘地面，擊飛並擊暈周圍的生物，同時造成大量傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540035,秘銀斧+石劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540036,秘銀斧+短劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540037,秘銀斧+收割者,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540038,秘銀斧+能量劍,#c0aba1d蓄力#n後可向前方瞬間移動一段距離，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540039,秘銀斧+石矛,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540040,秘銀斧+黃銅矛,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540041,秘銀斧+能量矛,#c0aba1d蓄力#n後投擲可穿透多個敵人。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540042,秘銀斧+魔鬼魚叉,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540043,鈦合金斧+黃銅斧,雙持伐木工具，對樹木#c0aba1d蓄力#n後使用可砍掉整棵樹。,使用@item_150029##n獲得
540044,鈦合金斧+石斧,雙持伐木工具，對樹木#c0aba1d蓄力#n後使用可砍掉整棵樹。,使用@item_150029##n獲得
540045,鈦合金斧+秘銀斧,雙持伐木工具，對樹木#c0aba1d蓄力#n後使用可砍掉整棵樹。,使用@item_150029##n獲得
540046,鈦合金斧+鈦合金斧,雙持伐木工具，對樹木#c0aba1d蓄力#n後使用可砍掉整棵樹。,使用@item_150029##n獲得
540047,鈦合金斧+木棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540048,鈦合金斧+尖尖碰碰錘,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540049,鈦合金斧+凍結棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540050,鈦合金斧+鈦金戰錘,#c0aba1d蓄力#n後可猛錘地面，擊飛並擊暈周圍的生物，同時造成大量傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540051,鈦合金斧+石劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540052,鈦合金斧+短劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540053,鈦合金斧+收割者,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540054,鈦合金斧+能量劍,#c0aba1d蓄力#n後可向前方瞬間移動一段距離，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540055,鈦合金斧+石矛,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540056,鈦合金斧+黃銅矛,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540057,鈦合金斧+能量矛,#c0aba1d蓄力#n後投擲可穿透多個敵人。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540058,鈦合金斧+魔鬼魚叉,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540059,鏈鋸+黃銅斧,雙持伐木工具，#c0aba1d按住蓄力鍵#n可進入斧類破壞狀態，持續破壞接觸到的#c0aba1d整棵#n樹，直到松開蓄力為止,使用@item_150029##n獲得
540060,鏈鋸+石斧,雙持伐木工具，#c0aba1d按住蓄力鍵#n可進入斧類破壞狀態，持續破壞接觸到的#c0aba1d整棵#n樹，直到松開蓄力為止,使用@item_150029##n獲得
540061,鏈鋸+秘銀斧,雙持伐木工具，#c0aba1d按住蓄力鍵#n可進入斧類破壞狀態，持續破壞接觸到的#c0aba1d整棵#n樹，直到松開蓄力為止,使用@item_150029##n獲得
540062,鏈鋸+鈦合金斧,雙持伐木工具，#c0aba1d按住蓄力鍵#n可進入斧類破壞狀態，持續破壞接觸到的#c0aba1d整棵#n樹，直到松開蓄力為止,使用@item_150029##n獲得
540063,鏈鋸+鏈鋸,雙持伐木工具，#c0aba1d按住蓄力鍵#n可進入斧類破壞狀態，持續破壞接觸到的#c0aba1d整棵#n樹，直到松開蓄力為止,使用@item_150029##n獲得
540064,鏈鋸+木棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540065,鏈鋸+尖尖碰碰錘,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540066,鏈鋸+凍結棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540067,鏈鋸+鈦金戰錘,#c0aba1d蓄力#n後可猛錘地面，擊飛並擊暈周圍的生物，同時造成大量傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540068,鏈鋸+石劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540069,鏈鋸+短劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540070,鏈鋸+收割者,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540071,鏈鋸+能量劍,#c0aba1d蓄力#n後可向前方瞬間移動一段距離，對周圍生物造成傷害。若命中了木塊，則會將其擊碎。,使用@item_150029##n獲得
540072,鏈鋸+石矛,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540073,鏈鋸+黃銅矛,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540074,鏈鋸+能量矛,#c0aba1d蓄力#n後投擲可穿透多個敵人。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540075,鏈鋸+魔鬼魚叉,#c0aba1d蓄力#n後可投擲。若命中了木塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540076,黃銅鎬+黃銅鎬,雙持開採工具，可以更快的開採礦石。,使用@item_150029##n獲得
540077,黃銅鎬+石鎬,雙持開採工具，可以更快的開採礦石。,使用@item_150029##n獲得
540078,黃銅鎬+木棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
540079,黃銅鎬+尖尖碰碰錘,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
540080,黃銅鎬+凍結棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
540081,黃銅鎬+鈦金戰錘,#c0aba1d蓄力#n後可猛錘地面，擊飛並擊暈周圍的生物，同時造成大量傷害。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
540082,黃銅鎬+石劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
540083,黃銅鎬+短劍,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
540084,黃銅鎬+收割者,#c0aba1d蓄力#n後可釋放斬擊，對周圍生物造成傷害。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
540085,黃銅鎬+能量劍,#c0aba1d蓄力#n後可向前方瞬間移動一段距離，對周圍生物造成傷害。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
540086,黃銅鎬+石矛,#c0aba1d蓄力#n後可投擲。若命中了石塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540087,黃銅鎬+黃銅矛,#c0aba1d蓄力#n後可投擲。若命中了石塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540088,黃銅鎬+能量矛,#c0aba1d蓄力#n後投擲可穿透多個敵人。若命中了石塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540089,黃銅鎬+魔鬼魚叉,#c0aba1d蓄力#n後可投擲。若命中了石塊，則會將其擊碎。#r撿回後可重復使用。,使用@item_150029##n獲得
540090,石鎬+石鎬,雙持開採工具，可以更快的開採礦石。,使用@item_150029##n獲得
540091,石鎬+木棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
540092,石鎬+尖尖碰碰錘,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
540093,石鎬+凍結棒,#c0aba1d蓄力#n後可敲暈前方的生物。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
540094,石鎬+鈦金戰錘,#c0aba1d蓄力#n後可猛錘地面，擊飛並擊暈周圍的生物，同時造成大量傷害。若命中了石塊，則會將其擊碎。,使用@item_150029##n獲得
