ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
334,可西光輝女孩,可西光輝擁有可愛的外表，棋子車是她的可愛標誌。野心勃勃的她，把友誼當做權力去操縱，最終被打敗還變成了石像。,,,,,,,
335,蘋果麗麗女孩,蘋果麗麗是蘋果嘉兒的妹妹，也是可愛軍團的創始成員之一，平時除了在甜蘋果園幫忙收蘋果以外，還會和甜心寶寶、醒目露露一起爲可愛標誌努力。,,,,,,,
336,風雪之心女孩,風雪之心是閃耀盔甲和音韻公主的女兒，這個名字是爲了紀念她用哭聲震碎水晶愛心那次的水晶典禮。在那之後，她的魔力得到了穩定，再也沒有發生這種情況了。,,,,,,,
337,赤綾太子 蓮笙,"在這混沌世界
受傷的孩子們別害怕
誰要再來害人
翻江倒海，定不饒他！",,特殊改變：遊戲內可實現變身功能，改變造型和狀態！,#cda5b0a變色：神通：可切換幼年形態，點擊左側按鈕預覽。#n,,,,
338,靈澤童子 蓮笙,"衆生看我
懵懂無憂
身後那蓮花盛開
秋風起浪攪起幾多風雲。",,特殊改變：遊戲內可實現變身功能，改變造型和狀態！,#cda5b0a可切換成年形態，點擊左側按鈕預覽。#n,,,,
339,韶華,"艾束輕曳浴芳蘭，重午佳陽花忽繁。
躍浪龍舟端午遊，五絲纏糉碧玉透。
執扇浣溪散清暑，沛降赤陽憶古原。",,頭像：解鎖頭像。,身體特效：身上飄散着綠葉！,,,,
340,朵瑞絲,"叮咚，手握著遠方的消息。
嗒嗒，穿行在近處的街巷。
嘻嘻，收件人的一個微笑，是送信人最大的滿足！",,頭像：解鎖頭像。,身體特效：身上飄散著信件！,,,,
341,多爾,"悲歡離合的奏樂，飄入千家萬戶。
敲門聲起，消息準時到達。
送信人的職責，是守護好每一封信件。",,頭像：解鎖頭像。,身體特效：身上飄散著信件！,,,,
342,藍伯特,"占星之術，以星辰為姓，以意志為名。
命運之輪交錯，星盤預言輪回。
關於未來的傳說，從未消逝。而我，在尋找這遺失之物。",,頭像：解鎖頭像。,身體特效：身上飄散著星光！,,,,
343,馬丁尼,馬丁尼最初做賞金獵人時，他的初衷就是保護那些無法自衛的人們。在對抗一隻基因改造的恐龍時，他的關節受了很嚴重的傷，而他隨身攜帶的恐龍頭骨讓最黑惡的罪犯都會聞風喪膽。,解鎖道具可由活動獲得,頭像：解鎖頭像。,身體特效：身上飄散著光點！,,,,
344,擎天聖,擎天聖是巨無霸小隊的指揮官，在史前地球與霸王龍威震天領導的原始獸小隊展開激戰，並成功逮捕霸王龍威震天返回塞伯坦星球。他具備同情心、忠誠和榮譽感，每次戰鬥都身先士卒。,,頭像：解鎖頭像。,身體特效：身後噴射著火焰！,#cda5b0a變形：點擊左側變形按鈕，可切換機器人/載具形態！#n,,,
345,夏日晴歌 梦然,夏日的風穿過衣角髮梢，與所有的美好不期而遇。,,頭像：解鎖頭像。,身上飄散著花朵！,,,,
346,星舞躍動 貝琳達,踩著滑板，跟著音樂的節奏，在地面上一起開始飛翔！,,頭像：解鎖頭像。,身体特效：身上飘散着音符！,,,,
347,慵懒暖阳 帕妮,好累好累，想躺回被窩裡。在我心裡，被窩就是世界上最舒服的地方。,,頭像：解鎖頭像。,身上飄散著瞌睡泡！,,,,
348,鈴夢奇緣 洛娜,喜歡我頭上的蝴蝶結？不行不行，這個可不能送人！,,頭像：解鎖頭像。,身體特效：身上飄散著花瓣！,行走足跡：走過的地方會留下花朵腳印。,,,
349,藍嶼櫻茶 擬夢,花瓣紛飛甜香浮動，真想讓時間靜止在這一刻。,,頭像：解鎖頭像。,身體特效：身上飄散著花朵！,行走足跡：走過的地方會留下糖果腳印。,,,
350,伽藍,"昔日洞窟之中，一次穿越改命運。
誤入王子之身，歷遍苦痛與困頓。
歷史禁區塵煙裡，花間草色安閒中。
忽來即離幾許時，返望過往奇妙夢。",,頭像：解鎖頭像。,身體特效：身上飄散著音符！,定製：獲得後可在【定製】自由搭配背飾、面飾、單手手飾部件！,,,
351,甜恬,"三伏入夏無涼意，
綠皮紅瓢甜砂沁。
果香浮來解暑氣，
入齒冰涼肌體瑩。",,頭像：解鎖頭像。,身体特效：身上飘散着西瓜！,,,,
352,艾登,一位優秀的指揮官，能夠指揮士兵的行動，但無法指揮士兵的忠誠。不畏生死，只爭勝負。反殺或追擊，勝敗在轉瞬之間。,解鎖道具可由活動獲得,頭像：解鎖頭像。,身体特效：身上飘散着光点！,,,,
353,泰諾斯,食肉類的霸王龍混血後代，外表威嚴，內心孤獨。當有同伴讀懂他的心聲時，也會展現非常溫柔的一面哦~,,頭像：解鎖頭像。,身體特效：身上飄散着烤肉的芳香！,,,,
354,翠絲諾,食草類的恐龍混血女孩，個性單純柔弱，不喜爭端，在同伴泰諾斯的鼓勵下開始勇敢地爭取自己想要的東西。,,頭像：解鎖頭像。,身體特效：身上飄散着綠葉！,,,,
355,玄尉晝羽 炎瑞,"陰風拂林咒語啓，
沉睡封印終將醒。
聽，玄尉夜嘯。
洗盡蒼生炎夏苦。",,#cda5b0a變身：遊戲內可實現變身功能，點擊左側按鈕預覽！#n,身體特效：身上飄散着楓葉，走過的地方留下面具腳印！,天賦：可以喚醒被封印的靈力，抵禦冰傷害！,頭像框：獲得後自動解鎖動態頭像框。,,
356,楓狐赤夜 炎瑞,"萬里封侯飲冰露。
哀鴻一片，
冬野寒骨。
無非一念救蒼生！",,#cda5b0a變身：遊戲內可實現變身功能，點擊左側按鈕預覽！#n,身體特效：身上飄散着楓葉，走過的地方留下面具腳印！,天賦：可以喚醒被封印的靈力，抵禦冰傷害！,頭像框：獲得後自動解鎖動態頭像框。,,
357,辛西婭,使用月光魔法的星月指揮使，是新任的皇家典禮法師，當揮動手中鑲着星月的權杖，她所吟誦的星月音符會環繞在禮裙的側邊。她來自域外之城，終日與星月爲伴，雲朵般的蓬鬆頭髮，是她甜美的象徵。,,頭像：解鎖頭像。,身體特效：身上飄散着星光！,頭像框：獲得後自動解鎖頭像框。,,,
358,斯科爾,斯科爾一 直夢想前往宇宙探險。今天他終於實現了自己的夢想，他撿到了一艘飛船，他靠着高超的技術修好了飛船，接着，他立馬駕駛着飛船飛向宇宙，衝破天際的一瞬間，他看到了星星，感受到美麗的光芒，這一切都使他興奮不已。,,頭像：解鎖頭像。,身體特效：身上飄散着星星！,,,,
359,斯嘉麗,酷帥的陽光女孩，有着一頭張揚熱烈的章魚形紅髮，在陽光下散發着令人目眩的光芒。她熱愛探索這世上的每一種運動，尤其是滑板運動。她可以熟練絲滑地腳踩滑板，遊走在不同的障礙物之間。她，就是整個街區最酷炫的滑板女孩。,,頭像：解鎖頭像。,身體特效：身上飄散着章魚！,,,,
360,夏日 菲奧娜,"在海邊成長的菲歐娜陽光且自由，喜歡玩水槍，甜美的外表下卻是一顆狂熱的內心
我.....終於終於可以 盡情的玩耍啦！
你.....也要和我一起玩嗎?",,頭像：解鎖頭像。,身體特效：身上飄散着氣泡！,,,,
361,邦妮,美麗的外表下面，隱藏着危險，千萬不要被迷惑哦。,,頭像：解鎖頭像。,身體特效：周身環繞着豔麗的光線！,,,,
362,紅魔 雅米,元氣滿滿的小紅魔，非常喜歡體育運動，和表親冰魔姐姐一起組建了雪地棒球社，也嘗試參與滑雪和冰球。不怕冷的體質讓她成爲最活躍的社團愛好者，只是一激動就容易噴出火焰。,,頭像：解鎖頭像。,身體特效：周身環繞著純白的雪花！,,,,
363,冰雪精靈,生活在冰雪森林深處的精靈，性格膽小，被雪白的絨毛包裹着，很少有人能見過她們的真面目。,,特殊改變：遊戲內可實現變身功能，改變造型和狀態！,#cda5b0a變裝：可切換冬日精靈形態，點擊左側按鈕預覽。#n,特性：冰雪精靈不受任何冰凍影響！,特殊材質：服飾上點綴著炫彩冰晶！,頭像框：獲得後自動解鎖頭像框。,
364,冬日精靈,受到祝福的小冰晶蛻變成了一隻可愛的冬日精靈，她提着裝滿小雪花的袋子，將軟綿綿的雪花撒向世界，給單調的冬色增添了一絲趣意。,,特殊改變：遊戲內可實現變身功能，改變造型和狀態！,#cda5b0a變裝：可切換冰雪精靈形態，點擊左側按鈕預覽。#n,特性：冬日精靈不受任何冰凍影響！,特殊材質：服飾上點綴著炫彩冰晶！,頭像框：獲得後自動解鎖頭像框。,
365,瑰色,"暗夜之國的公主,周身總圍繞着血液般鮮紅的花瓣,玫瑰的汁液染紅了她裙襬,她在月色中伴着花香忘情的起舞,擁有永生的神祕力量。",,頭像：解鎖頭像。,身體特效：身上飄散着玫瑰花！,,,,
366,瓦倫汀,常年被惡魔操控心智的屠龍少年，爲避免傷及無辜始終過着遠離人煙、獨來獨往的生活。每當嗅到鮮血，他便無法控制體內的魔氣，恢復神志後的他總懊惱至極，但伴隨着成長逐漸戰勝心魔，屠龍少年終成龍。,解鎖道具可由活動獲得,頭像：解鎖頭像。,身體特效：身上飄散着羽毛！,,,,
367,高比,"一封神祕的心願卡片,呼喚魔術師高比探索一個未知的神奇。爲了能夠進入那片浪漫神祕的新世界,高比開始了星辰大海的旅程。",,頭像：解鎖頭像。,身體特效：身上飄散着星光！,,,,
368,,,,,,,,,
369,赤霄戎裝 花木蘭,"銀戈鐵馬，戰鼓爭鳴，馬嘶人沸，刀光劍影。
在血肉橫飛的戰場上我從未害怕，只因我揹負着家國，只在無數個深夜，孤獨和思念纔會隨着淚珠從眼角滴落。",,特殊改變：遊戲內可實現變身功能，改變造型和狀態！,#cda5b0a變裝：可切換閨中形態，點擊左側按鈕預覽。#n,#cda5b0a專屬語音：地圖內會播放專屬語音，點擊左側按鈕可試聽！#n,頭像框：獲得後自動解鎖動態頭像框。,,
370,月錦渡夢 花木蘭,誰說女兒不如郎？花家的女兒，自然是巾幗不讓鬚眉！堅韌的女子也許會走上比尋常女子更爲艱辛的道路，但爲了家國，一切都很值得,,特殊改變：遊戲內可實現變身功能，改變造型和狀態！,#cda5b0a變裝：可切換軍中形態，點擊左側按鈕預覽。#n,#cda5b0a專屬語音：地圖內會播放專屬語音，點擊左側按鈕可試聽！#n,頭像框：獲得後自動解鎖動態頭像框。,,
371,簡小麥,"甜點星球見習魔法師.比較擅長製作的鹼水系麪包，同時也是漢服愛好者,目前用咒語製作的食物品質還不穩定，時常會有意料之外的驚喜。",解鎖道具可由活動獲得,頭像：解鎖頭像。,身體特效：身上飄散着鹼水結！,,,,
372,布拉斯特,"百發百中擊球手!
看好咯，這顆球你肯定喜歡!",,頭像：解鎖頭像。,身體特效：身上飄散着火焰！,,,,
373,莎拉琳娜,"彈無虛發投球手!
接好咯，這是我送你的禮物!",,頭像：解鎖頭像。,身體特效：頭上會迸發出火花！,,,,
374,甜心寶寶女孩,甜心寶寶是珍奇的妹妹，總是幫姐姐的忙不過十有八九都會搞砸，可愛軍團的創始成員，平時與蘋果麗麗及醒目露露一起尋找自己的天賦，但她最大的心願是能與姐姐一起快樂生活。,,頭像：解鎖頭像。,身體特效：身上飄散着音符！,,,,
375,醒目露露女孩,相比感性的故事，醒目露露更希望聽到充滿冒險的故事，她總是充滿活力而又有些男孩子氣。儘管她的飛行技能非常有限，她卻能嫺熟地使用自己的翅膀來幫助她推進飛板以及做出一系列高難度動作。,,頭像：解鎖頭像。,身體特效：身上飄散着光點！,,,,
376,,,,,,,,,
377,,,,,,,,,
378,珊竺,"圓滾滾，胖嘟嘟
紫紅外衣雪白果肉，
酸甜交織沁入心扉，
這是大自然散發的清香。",,頭像：解鎖頭像。,身體特效：身上飄散着山竹花！,,,,
379,喵萌廚,出身廚界名門的喵萌大廚只要現身就會讓喫貨們狂歡，他的名言是“所有魚都在我手中，都能做成爲美味的料理。”,,頭像：解鎖頭像。,行走足跡：走過的地方留下貓咪腳印。,,,,
380,極獸特工 楠妮,出身山羊一族的醫療隊精英，她的科技板能查看到一切需要治療的特工，當出現異常情況就會即刻前往，通過噴射恢復溶液進行治療。,,頭像：解鎖頭像。,,,,,
381,森羅,神祕的虛空使者，浩瀚無垠的宇宙有他的信仰，爲此，他寧願把自己獻祭給黑暗。那荒蕪的星球是他孤獨的囚牢，卻關不住他對世界的窺探。不要試圖抓住他，因爲你看到的，永遠只是他的幻影。,,頭像：解鎖頭像。,身體特效：身上飄散著虛空能量！,,,,
382,冰雪公主·艾琳娜,艾琳娜，冰雪森森的公主，性格開放溫和，备受森林小精靈愛戴。她是森林中的靈魂，散發著溫暖與包容，成為人們心中的引領者。,,頭像：解鎖頭像。,身體特效：周身環繞著純白的雪花！,特性：冰雪公主不受任何冰凍影響！,頭像框：獲得後自動解鎖動態頭像框。,行走足跡：走過的地方留下七彩雪花足跡。,
383,冰雪公主·伊芙琳,伊芙琳是冰晶騎士，作為妹妹，性格內向堅毅，喜歡隱身於森林。只在危機時現身，是姐姐愛琳娜的可靠後盾。,,頭像：解鎖頭像。,身體特效：周身飄灑著純白的雪花！,特性：冰雪公主不受任何冰凍影響！,頭像框：獲得後自動解鎖動態頭像框。,,
384,孿魚星宮之主 伊希斯,"水象的詩歌，是愛的傳說。
星海的圖騰，翻湧著靈魂呼喊。
古老的海洋守護者，是救贖者，也是犧牲者。",,頭像：解鎖頭像。,身體特效：身上飄散著雙魚座的能量！,,,,
385,孿魚星宮之主 海倫娜,"雙魚相生，是來自海的信使。
淚落大海，魚兒在品嘗悲傷。
浩渺星河，聆聽魚語的共舞。",,頭像：解鎖頭像。,身體特效：身上飄散著雙魚座的能量！,,,,
386,虛空守護 星莉奈,"這虛空之夜，將重新洗牌。
時間輪回，夢魘攻城，邪惡之戰，一觸即發。
暗夜的幽影，我一擊即逝。",,特殊改變：遊戲內可實現變身功能，改變造型和狀態！,#cda5b0a變裝：可切換虛空黯影形態，點擊左側按鈕預覽。#n,幻化：點擊左側按鈕，可幻化為獸形態。,#cda5b0a專屬語音：地圖內會播放專屬語音，點擊左側按鈕可試聽！#n,頭像框：解鎖裝扮獲得專屬頭像框！,
387,虛空黯影 星莉奈,"星散夜幕，虛空靈力，繚繞掌中。
夜空中的石碑，低喃著復活咒語。
舞動的長髮，是我的暗夜鎧甲。",,特殊改變：遊戲內可實現變身功能，改變造型和狀態！,#cda5b0a變裝：可切換虛空守護形態，點擊左側按鈕預覽。。#n,幻化：點擊左側按鈕，可幻化為獸形態。,#cda5b0a專屬語音：地圖內會播放專屬語音，點擊左側按鈕可試聽！#n,頭像框：解鎖裝扮獲得專屬頭像框！,
388,錦繡百花,"戲里宿命輪轉，戲外固守河山
本帥百花公主，鼓棚起舞點將
——湘劇《百花記》百花公主聯動裝扮",,頭像：解鎖頭像。,身體特效：身上飄散著花朵！,,,,
389,龍瑜,考的都會，蒙的都對，逢考必過，吉星高照欸~,,頭像：解鎖頭像。,身體特效：身上飄散著金幣！,,,,
390,鯉瑤,誰說魚只有七秒的記憶！哎呀，剛剛這個紅包是誰給的來着？,,頭像：解鎖頭像。,身體特效：身上飄散著金色光點！,,,,
391,,,,,,,,,
392,,,,,,,,,
393,,,,,,,,,
394,莓果甜心,莓果甜心的真實身份是水果蛋糕精靈，但她總喜歡隱藏自己的天賦，只有在四下無人的時候才會偷偷在長椅上用魔法給自己變出一份香甜的蛋糕。,,頭像：解鎖頭像。,身體特效：身上飄散著莓果！,,,,
395,聖雲芷,聖雲芷是天界的使者，她的使命是傳遞愛與希望的信息，用她的力量治癒著人們的傷口，為人們帶來溫暖和光明。,,頭像：解鎖頭像。,身體特效：身上飄散著治癒能量！,,,,
396,幻-猩紅戰機,一款注重速度與火力的機械生命體，外觀全身以猩紅色為主，猶如一台高速行駛的猩紅戰機。四把能量光刃被集成在機身兩側，迅速切割敵人。,,頭像：解鎖頭像。,身體特效：渾身散髮著火焰！,變形：點擊按鈕變形成戰機形態.,,,
397,龍潮兒,一個不一樣的潮牌主理人，他帶著夢想走南闖北，將機遇帶給那些和他一樣想走創新之路的人。,,頭像：解鎖頭像。,身體特效：身上飄散著金幣！,,,,
398,菲特,來自於諾爾大陸刺客一族後裔，虛空侵襲出現後，作為領頭人的父親帶著母親前去剿滅怪物失蹤了，為了尋找父母他離開了故鄉，進入虛空之境。,,頭像：解鎖頭像。,身體特效：身上飄散著虛空能量！,,,,
399,愛洛,原本是諾爾大陸學校好學生、父母保護下的「小公主」，偶然覺醒了能夠進入虛空之境的能力，並在菲特的指導下成為一名女刺客，與其一起狩獵虛空。,,頭像：解鎖頭像。,身體特效：身上飄散著虛空能量！,,,,
400,燈瑤,燈瑤，生於一個古樸的村落，她的祖輩都是村裡的燈籠匠人，從小就跟隨祖父學習製作燈籠的技藝。因此燈籠的製作技藝高超，擅長運用各種材料和工藝，創作別具一格的燈籠，她總是傾注全部心血，將情感融入其中，使得每一盞燈籠都彷彿有了生命。,,頭像：解鎖頭像。,身體特效：身上飄散著黃色花朵！,,,,
401,星速,星速是宇宙快遞公司“星際速遞”的一員，負責在各個星球之間傳遞包裹。他有著堅定的使命感，堅信自己的工作對維持宇宙的和諧與繁榮至關重要。他深知在宇宙中，每個星球都有其獨特的環境和生態系統，因此他嚴格遵守公司的規章制度，以確保每個包裹都能安全、準時地送達。,,頭像：解鎖頭像。,行走足跡：走過的地方留下星際速遞印記。,,,,
402,澄團團,澄團團像是一個敏感的小哭包，容易被外界的事物所觸動，淚水總是說來就來。然而，她的淚水並不是軟弱的象徵，而是她真實情感的流露。澄團團非常善良，她對待每一個人都充滿了真誠和關愛，雖然她有時會顯得有些膽小，但她的勇氣和堅韌總是在關鍵時刻展現出來！,,頭像：解鎖頭像。,行走足跡：走過的地方留下螃蟹腳印。,,,,
403,墨語竹,墨語竹是一位居住在水墨畫中的仙女，她以竹為伴，以墨為友，過著與世隔絕的生活，她的畫作筆觸流暢、意境深遠，能夠將竹子的優雅和堅韌表現得淋灕盡致。,,頭像：解鎖頭像。,,,,,
404,彗星,彗星擁有卓越的駕駛技術和高超的星際導航能力，她的飛船總是能夠迅速穿越星際空間，準確到達目的地。她還是一位優秀的機械師，能夠熟練維修和保養各種太空飛船和機械設備。,,頭像：解鎖頭像。,身體特效：身上飄散著星光！,,,,
405,紅火金剛,龍作為中國傳統文化中的神獸，自古以來象徵著力量與好運。跟隨孩之寶特別打造的龍年限定金剛——【紅火金剛】，披荊斬棘、英勇無畏，一起向龍年進發吧！,,頭像：解鎖頭像。,身體特效：周身飄散著火焰！,變形：點擊左側變形按鈕，可切換機器人/載具形態！,行走足跡：走過的地方留下龍之印記。,,
406,櫻知意,櫻知意，一個帶著櫻花的柔美和純潔的男孩。他相信，每一朵櫻花都有著自己的故事，而他，便是那個願意傾聽這些故事的人。,,頭像：解鎖頭像。,行走足跡：走過的地方留下花朵腳印。,,,,
407,春櫻,生活在一個被櫻花環繞的美麗小鎮，每年櫻花盛開如詩如畫，她也期盼在這花海中邂逅自己的命中注定。,,頭像：解鎖頭像。,行走足跡：走過的地方留下花朵腳印。,,,,
408,弗雷,弗雷是掌管陽光和豐收的神，他的存在讓大地充滿生機與活力，同時帶領著夥伴們一起戰鬥，在戰鬥中他將不斷成長，逐漸展現出他作為一位偉大神明的輝煌與榮耀。,,頭像：解鎖頭像。,身體特效：身上飄散著神聖符文！,行走足跡：走過的地方留下太陽印記。,,,
409,甜莓祥瑞 靈韻,作為司掌殺伐、驅除妖邪的守護神，靈韻肩負著保護世間的重任，她以智慧和勇氣為武器，以善良和正義為信念，守護著世間的和平與安寧。,,頭像：解鎖頭像。,身體特效：身上飄散著草莓！,,,,
410,甜圈兔仙 月魄,作為一位身懷絕技、家財萬貫的兔子，月魄始終保持著對未知世界的好奇與探索，喜歡四處遊歷，尋找更多新奇有趣的事物。,,頭像：解鎖頭像。,身體特效：身上飄散著奶油芝士！,,,,
411,,,,,,,,,
