ID,名字,描述,获得方式
176018,薄白い角錐,角錐形の木板は、角度を変えて配置することで様々な方向性を持たせることができる。,
176019,オータムリーフオレンジ角錐,角錐形の木板は、角度を変えて配置することで様々な方向性を持たせることができる。,
176020,角錐,,
176021,黄色いレンガ角錐,角錐形の石板は、角度を変えて配置することで様々な方向性を持たせることができる。,
176022,マンガンブロック角錐,角錐形の金属板は、角度を変えて配置することで様々な方向性を持たせることができる。,
176023,ライトペールグレー角錐,角錐形の木板は、角度を変えて配置することで様々な方向性を持たせることができる。,
176024,粉雪角錐,角錐形の粉雪は、角度を変えて配置することで様々な方向性を持たせることができる。,
176025,綿雪角錐,角錐形の綿雪は、角度を変えて配置することで様々な方向性を持たせることができる。,
176026,天然氷角錐,角錐形の天然氷は、角度を変えて配置することで様々な方向性を持たせることができる。,
176027,万年氷角錐,角錐形の万年氷は、角度を変えて配置することで様々な方向性を持たせることができる。,
200001,マネキン,#c0aba1d鎧と武器#nの展示に使える。,
200002,手動発射装置,手動操作で砲弾を打てるぞ！,
200003,木製ベッド,シンプルで基本的な木製ベッドだ。夜になったらここで寝て、朝までいい夢を見れる。,
200004,トラバサミ,生物がかかると動きを封じられる狩り人の罠だ。,
200005,道標,#c0aba1d配置#nした後は文字を入力して道を示すことができる。異なる方向の道標は重ねて置ける。,
200006,装備スタンド,ブロックの側面に配置するもの。手持ち道具をこの上に#c0aba1d置いて展示する#nことができる。,
200007,道標,,
200008,砂利の道,砂利で作られた道だ。,
200012,木の野蛮人戦士彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200013,銀の野蛮人戦士彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200014,金の野蛮人戦士彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200015,木の野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200016,銀の野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200017,金の野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200018,木の野蛮人投槍兵彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200019,銀の野蛮人投槍兵彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200020,金の野蛮人投槍兵彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200021,木の野良スカル彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200022,銀の野良スカル彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200023,金の野良スカル彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200024,木の毒素野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200025,銀の毒素野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200026,金の毒素野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200027,木の治療野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200028,銀の治療野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200029,金の治療野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200030,木の電撃野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200031,銀の電撃野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200032,金の電撃野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200033,木の火炎野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200034,銀の火炎野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200035,金の火炎野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200036,木のコウモリ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200037,銀のコウモリ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200038,金のコウモリ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200039,木のルーンモンスター彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200040,銀のルーンモンスター彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200041,金のルーンモンスター彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200042,木のボイド使徒彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200043,銀のボイド使徒彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200044,金のボイド使徒彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200045,木の海賊略奪者彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200046,銀の海賊略奪者彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200047,金の海賊略奪者彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200048,木の海賊ハンター彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200049,銀の海賊ハンター彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200050,金の海賊ハンター彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200051,木のボムボムエッグ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200052,銀のボムボムエッグ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200053,金のボムボムエッグ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200054,木の毒サソリ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200055,銀の毒サソリ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200056,金の毒サソリ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200057,木の海精霊ガード彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200058,銀の海精霊ガード彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200059,金の海精霊ガード彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200060,木の砂漠ガード彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200061,銀の砂漠ガード彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200062,金の砂漠ガード彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200063,木の溶岩巨人彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200064,銀の溶岩巨人彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200065,金の溶岩巨人彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200066,木の硫黄射手彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200067,銀の硫黄射手彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200068,金の硫黄射手彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200069,木のキョロチッチ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200070,銀のキョロチッチ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200071,金のキョロチッチ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200072,木のキョロドンドン彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200073,銀のキョロドンドン彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200074,金のキョロドンドン彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200075,木のキョロダンダン彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200076,銀のキョロダンダン彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200077,金のキョロダンダン彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200078,木のキョロシウシウ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200079,銀のキョロシウシウ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200080,金のキョロシウシウ彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200081,木のフロストガード彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200082,銀のフロストガード彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200083,金のフロストガード彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200084,木の寒霜野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200085,銀の寒霜野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200086,金の寒霜野蛮人祭司彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200087,木の海賊船（小）彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200088,銀の海賊船（小）彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200089,金の海賊船（小）彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200090,木の海賊船（中）彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200091,銀の海賊船（中）彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200092,金の海賊船（中）彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200093,木の海賊船（大）彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200094,銀の海賊船（大）彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200095,金の海賊船（大）彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dバーサーカー#nの対応する任務をクリアすることでしか獲得できない。
200096,ケツァル・コアトルの彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dケツァル・コアトル撃破#nの任務をクリアすることでしか獲得できない。
200097,太古のブラックドラゴンの彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1d太古ブラックドラゴンー撃破#nの任務をクリアすることでしか獲得できない。
200098,太古の巨人の彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1d太古の巨人撃破#nの任務をクリアすることでしか獲得できない。
200099,ボイドファントムの彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1dボイドファントム撃破#nの任務をクリアすることでしか獲得できない。
200100,氷の隕魔の彫刻,戦闘！それは勇者への褒賞だ！,合成できない。#c0aba1d氷の隕魔撃破#nの任務をクリアすることでしか獲得できない。
200101,積み重ねるブロックtop,,
200102,積み重ねるブロックbottom,,
200103,積み重ねるブロックcenter,,
200104,積み重ねるブロックlayer,,
200105,モンスター彫刻bottom,,
200106,モンスター彫刻台座,,
200107,モンスター彫刻layer,,
200108,石鍋,@item_1200#の上に置いて中に食材を入れられる（最大4個まで）。異なる組み合わせを試してどんな料理ができるか探ってみよう。@item_1200#に燃料を入れるのを忘れないでね。,
200109,ミスリル鍋,@item_200108#で発見した料理は、ミスリル鍋でレシピを通じて大量製作できる。より多くの料理を解放したいのなら、@item_200108#でたくさん試してみよう。,
200369,密封用の木板,#c0aba1d比較的に堅くて#n、窓やドアの補強に使えるよ！,
200370,木箱,中には何か秘密が隠れている。,
200371,燭台,弱々しい光を放つ蝋燭の灯りだ。,合成できない。#c0aba1d地下遺跡#nでしか獲得できない。
200375,木製腰掛け,シンプルで基本的な木製腰掛けだ。,
200376,木製テーブル,シンプルで基本的な木製テーブルだ。,
200377,木製ソファ,シンプルで基本的な木製ソファだ。,
200378,暖炉,シンプルで基本的な暖炉だ。#r@item_802#と同じ機能を持ち、低い品質の鉱石を錬成することができる。,
200379,木製タンス,シンプルで基本的なタンスだ。#r#c0aba1d床に置いて使用する#n。物を収納するのに使える。,
200380,ボイド・蛍光キノコの柄,ボイド・蛍光キノコの柄。#c0aba1d柔らかくて弾性がある#nように見えるから、#c0aba1dトランポリン#nとして使えるかも？,
200381,ボイド・蛍光キノコの傘,ボイド・蛍光キノコの傘。#c0aba1d柔らかくて弾性がある#nように見えるから、#c0aba1dトランポリン#nとして使えるかも？,
200382,ボイド・果実,ボイドの力が潜んでいる果実、投げつけると#c0aba1d渦潮を作れる#n。周りのドロップが吸い込まれないよに注意してね！,
200383,ボイド・果実席取り,ボイドの力が潜んでいる果実、投げつけると#c0aba1d渦潮を作れる#n。周りのドロップが吸い込まれないよに注意してね！,
200384,ボイド・果実席取り,ボイドの力が潜んでいる果実、投げつけると#c0aba1d渦潮を作れる#n。周りのドロップが吸い込まれないよに注意してね！,
200385,ボイド・果実席取り,ボイドの力が潜んでいる果実、投げつけると#c0aba1d渦潮を作れる#n。周りのドロップが吸い込まれないよに注意してね！,
200386,ボイド・果実席取り,ボイドの力が潜んでいる果実、投げつけると#c0aba1d渦潮を作れる#n。周りのドロップが吸い込まれないよに注意してね！,
200387,ボイド・果実席取り,ボイドの力が潜んでいる果実、投げつけると#c0aba1d渦潮を作れる#n。周りのドロップが吸い込まれないよに注意してね！,
200388,ボイド・果実席取り,ボイドの力が潜んでいる果実、投げつけると#c0aba1d渦潮を作れる#n。周りのドロップが吸い込まれないよに注意してね！,
200389,ボイド・超無敵大渦潮爆弾,この爆弾一つを作るためにたくさんのボイド・果実を消費してしまう。#c0aba1d想像もつかない威力#nを持っているから、慎重に使ってください！,
200390,ボイド・果樹の木,ボイド・果樹を構成するものだ。,
200391,ボイド・果樹の葉,ボイド・果樹を構成するものだ。,
200392,ボイド・果樹の枝,ボイド・果樹を構成するものだ。,
200393,ボイド・果樹の種,#c0aba1dボイドの力#nの影響を受けた種、土に植えるとボイド・果樹に成長するが、#c0aba1d暗い#n場所でしか成熟しない。,
200394,ボイド・風鈴草の種,ボイド・風鈴草の種、成長に条件はないが、#c0aba1d暗い#n場所でしか成熟しない。,
200395,ボイド・風鈴草,ボイドの力の影響を受けた風鈴草、生物が近くを通る時に花蕊を揺れて鳴らす習性がある。,
200396,ボイド・ハタガヤの種,ボイド・ハタガヤの種、成長に条件はないが、#c0aba1d暗い#n場所でしか成熟しない。,
200397,ボイド・ハタガヤ,ボイドの力の影響を受けたハタガヤ、長時間近くにいる生物を攻撃する習性がある。,
200398,ボイド・スターフラワー,ボイドの力の影響を受けたスターフラワーだ。,
200399,ボイド・ワカメ,ボイドの力の影響を受けたワカメだ。,
200400,ボイド・ドラセナ,ボイドの力の影響を受けたドラセナだ。,
200401,ボイド・リュウケツジュ,ボイドの力の影響を受けたリュウケツジュだ。,
200402,ボイド・ヒヤシンス,ボイドの力の影響を受けたヒヤシンスだ。,
200403,ボイド・黄色い鈴蘭,ボイドの力の影響を受けた黄色い鈴蘭だ。,
200404,ボイド・ミニアガベ,ボイドの力の影響を受けたミニアガベだ。,
200405,ボイド・ホワイトココナッツの花,ボイドの力の影響を受けたホワイトココナッツの花だ。,
200406,ボイド・野ばら,ボイドの力の影響を受けた野ばらだ。,
200407,ボイド・冬温花,ボイドの力の影響を受けた冬温花だ。,
200408,ボイド・彼岸花,ボイドの力の影響を受けた彼岸花だ。,
200409,ボイド・果樹の苗木,燃料として使えるが、燃え尽きるのが非常に速い。,
200410,太いボイド・果樹の枝,ボイド・果樹を構成するものだ。,
200411,ボイドクリスタル,生まれつきでボイドの力を含む結晶、右クリックで一部の生物や植物に使うと異変させることができる。,
200412,ボイドミルク,#c0aba1d食べた#n後はHP満タンになる可能性も、瀕死になる可能性もあるから、慎重に使ってください。,泌乳期のボイド・ツノジカに@item_11320#を使うことで獲得。
200413,ボイド瓜帽子1,ボイドの力の影響を受けた大きな瓜、破壊すると#c0aba1dサプライズがあるかも。#n#rドロップを精確に採集でき、#c0aba1d頭#nに装備できる。,
200414,ボイド瓜帽子2,ボイドの力の影響を受けた大きな瓜、#c0aba1d頭#nに装備できる。,
200415,ボイド瓜帽子3,ボイドの力の影響を受けた大きな瓜、#c0aba1d頭#nに装備できる。,
200416,ボイド瓜帽子4,ボイドの力の影響を受けた大きな瓜、#c0aba1d頭#nに装備できる。,
200417,ボイドの花,高級料理の食材やボイド生物の餌として使える。,ボイド・蝶々が異変した結果だ。
200418,土筍の種,@item_100#、@item_101#、@item_104#、@item_116#且つ遮光で暗い場所に植え、一定の時間が経つと@item_226#が芽生える。成長中は日差しに気を付けてください！,
200419,シソの種,@item_100#、@item_101#、@item_104#、@item_116#且つ遮光で暗い場所に植え、一定の時間が経つと@item_227#が芽生える。成長中は日差しに気を付けてください！,
200420,ドロップ壺,探索途中に失くした壺、破壊するとこの前にドロップしたアイテムを獲得できるけど…,
200421,ボイド・蝶々のガラス瓶,配置した後は周りの小範囲を照らせる。,@item_11320#でボイド・蝶々を捕まえることで獲得。
200422,ボイド獣肉,ボイド生物の肉、肉食のボイド生物のボイドエネルギーを回復できる。,ボイド生物を撃破することで獲得。
200423,モンスター掃討室の宝箱,地下に埋まった宝箱,
200424,モンスター掃討室の宝箱,地下に埋まった宝箱,
200425,モンスター掃討室の宝箱,地下に埋まった宝箱,
200426,モンスター掃討室の宝箱,地下に埋まった宝箱,
200427,モンスター掃討室の宝箱,地下に埋まった宝箱,
300000,,,
390000,勉強机,教室に置くには最適だ。,
390001,勉強椅子,教室に置くには最適だ。,
390002,講壇,教室に置くには最適だ。,
390003,教室の看板,内容をカスタマイズできる看板。,
390004,細長いシャンデリア,設置すると周囲のエリアを照らす。,
390005,時計,動ける時計。,
390006,運動場のフェンス,運動場の安全を守るフェンス。,
390007,教室のドア,教室のドアとしては完璧。,
390008,学校用ロッカー,学校での使用に最適だ。,
390009,画板,キレイな画板。,
390010,小さな植木鉢1,矮性植物を使用し、装飾として挿入することができるもの,
390011,小さな植木鉢2,矮性植物を使用し、装飾として挿入することができるもの,
390012,木製枠のガラス窓,枠付きのガラス窓。,
390013,明るい幾何学模様タイル,キレイなキャンパス風のタイル。,
390014,杏色宮廷タイル,キレイなキャンパス風のタイル。,
390015,青色しま模様タイル,キレイなキャンパス風のタイル。,
390016,備蓄,キレイなキャンパス風のタイル。,
390017,純白の釉薬タイル,キレイなキャンパス風のタイル。,
390018,備蓄,キレイなキャンパス風のタイル。,
390019,備蓄,キレイなキャンパス風のタイル。,
390020,備蓄,キレイなキャンパス風のタイル。,
390021,備蓄,キレイなキャンパス風のタイル。,
390022,運動場フェンスのドア,運動場のフェンスに取り付けよう。,
390023,黒の墨ブロック,美しい学園の磁器タイル。,
390024,灰の墨ブロック,美しい学園の磁器タイル。,
390025,黒灰のブロック,美しい学園の磁器タイル。,
390026,黒白のブロック,美しい学園の磁器タイル。,
390027,画仙紙のブロック,美しい学園の磁器タイル。,
525001,525001~530000は海外アイテムの予約です,ゲームのバージョンが低すぎる,
525002,新年カード星,魔法の数字カード1枚、4枚を集めて大賞を分けましょう!,
525003,新年カードキャンディ,魔法の数字カード1枚、4枚を集めて大賞を分けましょう!,
525004,新年カードラウンド,魔法の数字カード1枚、4枚を集めて大賞を分けましょう!,
525005,新年カード,魔法の数字カード1枚、4枚を集めて大賞を分けましょう!,
525006,新年の引換券,キラキラ光るカードは、お気に入りのキャラクターやドレスと交換できます!,
525007,新年の抽選券,キラキラ輝くカード1枚で、カードと新年カードが引けますよ!,
525008,参加してくれてありがとう,2022年を点灯して大賞を獲得する活動に参加してくれてありがとう,
525009,ミニ幸運卵,運営活動で報酬交換,
525010,ミニ桜,運営活動で報酬交換,
525011,ミニ水鉄砲,運営活動で報酬交換,
525012,ミニラマダンランプ,運営活動で報酬交換,
525013,ミニ蓮,運営活動で報酬交換,
525014,ミニミルクティー,運営活動で報酬交換,
525015,ミニポピー,運営活動で報酬交換,
525016,ミニ・ワヤン,運営活動で報酬交換,
525017,ミニグァバ,運営活動で報酬交換,
525018,ミニココナッツ,運営活動で報酬交換,
525019,ミニマレーシアの粽,運営活動で報酬交換,
525020,ミニランドマーク,運営活動で報酬交換,
525021,ミニブルー＆ホワイトスリッパ,運営活動で報酬交換,
525022,ミニチェリモヤ,運営活動で報酬交換,
525023,ミニエレファント,運営活動で報酬交換,
525024,ミニかさ,運営活動で報酬交換,
525025,ミニチョコボール,運営活動で報酬交換,
525026,ミニアガベ,運営活動で報酬交換,
525027,ミニ花火,運営活動で報酬交換,
525028,ミニバッグ,運営活動で報酬交換,
525029,ミニマレークマ,運営活動で報酬交換,
525030,ミニ猫,運営活動で報酬交換,
525031,ミニ寿司,運営活動で報酬交換,
525032,ミニ獅子舞,運営活動で報酬交換,
525033,ミニサッカー,運営活動で報酬交換,
525034,ミニスリッパ,運営活動で報酬交換,
525035,ミニココナッツ串,運営活動で報酬交換,
525036,ミニパンケーキ,運営活動で報酬交換,
525037,ミニ榴莲,運営活動で報酬交換,
525038,ミニ牛,運営活動で報酬交換,
525039,ミニ梅の花,運営活動で報酬交換,
525040,ミニクリスマスベル,運営活動で報酬交換,
525041,ミニおこわ,運営活動で報酬交換,
525042,ミニハロウィンかぼちゃ,運営活動で報酬交換,
525043,ミニ牡丹,運営活動で報酬交換,
525044,ミニランタン,運営活動で報酬交換,
525045,ミニクラウン,運営活動で報酬交換,
525046,ミニキャンディ,運営活動で報酬交換,
525047,ミニサーフボード,運営活動で報酬交換,
525048,ミニ宝箱,運営活動で報酬交換,
525049,ミニ福袋,運営活動で報酬交換,
525050,ワールドカップ,運営活動で報酬交換,
525051,鈴,運営活動で報酬交換,
525052,聖なる星月,運営活動で報酬交換,
525053,ミニマイク,運営活動で報酬交換,
525054,ミニ稲妻,運営活動で報酬交換,
525055,星エネルギー,運営活動で報酬交換,
525056,濃厚ミルクキャンディ,運営イベントで報酬と引換できる,
525057,彼岸のパイナップル,運営イベントで報酬と引換できる,
525058,リフレッシュアイテム,ミースラショップで使用,
525059,戦力証明書,運営イベントで報酬を引換できる,
525060,マティーニの破片,#cfa7a2fショップ-スキン#n。入手方法：マーケティングイベント。,
525061,エデンの破片,スキン-Edenをアンロック。#cfa7a2fMall-Skin#nで確認してください。入手方法：イベント。,
525062,ピース1-1,運営活動で報酬交換可。,
525063,ピース1-2,運営活動で報酬交換可。,
525064,ピース1-3,運営活動で報酬交換可,
525065,ピース1-4,運営活動で報酬交換可。,
525066,ピース2-1,運営活動で報酬交換可。,
525067,ピース2-2,運営活動で報酬交換可。,
525068,ピース2-3,運営活動で報酬交換可。,
525069,ピース2-4,運営活動で報酬交換可。,
525070,ピース3-1,運営活動で報酬交換可。,
525071,ピース3-2,運営活動で報酬交換可。,
525072,ピース3-3,運営活動で報酬交換可。,
525073,ピース13-4,ミストラルショップで。,
525074,ピース4-1,運営活動で報酬交換可。,
525075,ピース4-2,ミストラルショップで。,
525076,ピース4-3,運営活動で報酬交換可。,
525077,ピース4-4,運営活動で報酬交換可。,
525078,ミニ雪だるま,運用中の報酬交換。,
525079,ミニアイス,運用中の報酬交換。,
