ID,任务名,任务描述,任务追踪
3004053,سم العقرب العدو Ⅱ,اهزم العقرب @1#r ( في الصحراء ، إذا واجهت مجموعات من العقارب السامة الذيل ، فحاول ألا تحملها بقوة. إذا أصبت بالشلل عن طريق الخطأ ، فهذه ليست مزحة.),اهزم سم العقرب @1
3004054,سم العقرب العدو Ⅲ,اهزم العقرب @1#r ( في الصحراء ، إذا واجهت مجموعات من العقارب السامة الذيل ، فحاول ألا تحملها بقوة. إذا أصبت بالشلل عن طريق الخطأ ، فهذه ليست مزحة.),اهزم سم العقرب @1
3004055,حرس روح البحر Ⅰ,حرس روح البحر@1#r ( يمكن العثور على مجموعات من حراس الروح البحرية بالقرب من السفن الغارقة في قاع المحيط),اهزم حرس روح البحر @1
3004056,حرس روح البحر Ⅱ,حرس روح البحر@1#r ( يمكن العثور على مجموعات من حراس الروح البحرية بالقرب من السفن الغارقة في قاع المحيط),اهزم حرس روح البحر @1
3004057,حرس روح البحر Ⅲ,حرس روح البحر@1#r ( يمكن العثور على مجموعات من حراس الروح البحرية بالقرب من السفن الغارقة في قاع المحيط),اهزم حرس روح البحر @1
3004058,حرس روح الرمال Ⅰ,اهزم حرس الرمال @1#r ( يمكن أن تجد حرس روح الرمال في واحة الرمال ),اهزم حرس الرمال @1
3004059,حرس روح الرمال Ⅱ,اهزم حرس الرمال @1#r ( يمكن أن تجد حرس روح الرمال في واحة الرمال ),اهزم حرس الرمال @1
3004060,حرس روح الرمال Ⅲ,اهزم حرس الرمال @1#r ( يمكن أن تجد حرس روح الرمال في واحة الرمال ),اهزم حرس الرمال @1
3004061,العدو العام لعملاق الحمم البركانيةⅠ,اهزم عملاق الحمم البركانية @1#r ( يحدث عادة في الأماكن الحارة مثل: البراكين والنجوم المشتعلة),اهزم عملاق الحمم البركانية @1
3004062,العدو العام لعملاق الحمم البركانية Ⅱ,اهزم عملاق الحمم البركانية @1#r ( يحدث عادة في الأماكن الحارة مثل: البراكين والنجوم المشتعلة),اهزم عملاق الحمم البركانية @1
3004063,العدو العام لعملاق الحمم البركانية Ⅲ,اهزم عملاق الحمم البركانية @1#r ( يحدث عادة في الأماكن الحارة مثل: البراكين والنجوم المشتعلة),اهزم عملاق الحمم البركانية @1
3004064,العدو القوس الكبريتيⅠ,اهزم القوس الكبريتي  @1#r ( عادة ما توجد على النجم الناري),اهزم القوس الكبريتي@1
3004065,العدو القوس الكبريتي Ⅱ,اهزم القوس الكبريتي  @1#r ( عادة ما توجد على النجم الناري),اهزم القوس الكبريتي@1
3004066,العدو القوس الكبريتيⅢ,اهزم القوس الكبريتي  @1#r ( عادة ما توجد على النجم الناري),اهزم القوس الكبريتي @1
3004067,العدو ذو العين اللطيفة Ⅰ,اهزم العدو ذو العين اللطيفة @1#r ( كن حذرا للانفجارات!),اهزم العدو ذو العين اللطيفة@1
3004068,العدو ذو العين اللطيفةⅡ,اهزم العدو ذو العين اللطيفة @1#r ( كن حذرا للانفجارات!),اهزم العدو ذو العين اللطيفة@1
3004069,العدو ذو العين اللطيفةⅢ,اهزم العدو ذو العين اللطيفة @1#r ( كن حذرا للانفجارات!),اهزم العدو ذو العين اللطيفة@1
3004070,العدو دونع لطيف العينⅠ,اهزم العدو دونع لطيف العين @1#r ( احترس من بلورات الجليد),اهزم العدو دونع لطيف العين@1
3004071,العدو دونع لطيف العينⅡ,اهزم العدو دونع لطيف العين @1#r ( احترس من بلورات الجليد),اهزم العدو دونع لطيف العين@1
3004072,العدو دونع لطيف العين Ⅲ,اهزم العدو دونع لطيف العين @1#r ( احترس من بلورات الجليد),اهزم العدو دونع لطيف العين@1
3004073,العدو دانغ لطيف العينⅠ,اهزم العدو دانغ لطيف العين @1#r ( احترس من التصادمات الدقيقة),اهزم العدو دانغ لطيف العين@1
3004074,العدو دانغ لطيف العينⅡ,اهزم العدو دانغ لطيف العين @1#r ( احترس من التصادمات الدقيقة),اهزم العدو دانغ لطيف العين@1
3004075,العدو دانغ لطيف العينⅢ,اهزم العدو دانغ لطيف العين @1#r ( احترس من التصادمات الدقيقة),اهزم العدو دانغ لطيف العين@1
3004076,العدو شيو شيو لطيف العين,اهزم العدو شيو شيو لطيف العين @1#r (لا يمكنك العبث بالعيون اللطيفة ، حاول ألا تعبث بها),اهزم العدو شيو شيو لطيف العين@1
3004077,العدو شيو شيو لطيف العين Ⅱ,اهزم العدو شيو شيو لطيف العين @1#r (لا يمكنك العبث بالعيون اللطيفة ، حاول ألا تعبث بها),اهزم العدو شيو شيو لطيف العين@1
3004078,العدو شيو شيو لطيف العين Ⅲ,اهزم العدو شيو شيو لطيف العين @1#r (لا يمكنك العبث بالعيون اللطيفة ، حاول ألا تعبث بها),اهزم العدو شيو شيو لطيف العين@1
3004079,لعنة حارس روح الجليد I.,هزيمة حارس روح الجليد @1# r (احترس ، يمكن لبعض حراس روح الجليد استحضار طاقم التجميد. حافظ على مسافتك!),هزيمة حارس روح الجليد @ 1
3004080,لعنة حارس روح الجليد الثاني.,هزيمة حارس روح الجليد @1# r (احترس ، يمكن لبعض حراس روح الجليد استحضار طاقم التجميد. حافظ على مسافتك!),هزيمة حارس روح الجليد @ 1
3004081,لعنة حارس روح الجليد الثالث.,هزيمة حارس روح الجليد @1# r (احترس ، يمكن لبعض حراس روح الجليد استحضار طاقم التجميد. حافظ على مسافتك!),هزيمة حارس روح الجليد @ 1
3004082,فروست بوارمان شامان باني أنا.,هزيمة فروست بوارمان شامان @1# r (فروست بوارمان الشامان مخلوقات منعزلة ، تفضل الكهوف القطبية على الغابات المطيرة الحارة والرطبة.),هزيمة فروست بوارمان شامان @ 1
3004083,فروست بوارمان شامان لعنة الثاني.,هزيمة فروست بوارمان شامان @1# r (فروست بوارمان الشامان مخلوقات منعزلة ، تفضل الكهوف القطبية على الغابات المطيرة الحارة والرطبة.),هزيمة فروست بوارمان شامان @ 1
3004084,فروست بوارمان شامان لعنة الثالث.,هزيمة فروست بوارمان شامان @1# r (فروست بوارمان الشامان مخلوقات منعزلة ، تفضل الكهوف القطبية على الغابات المطيرة الحارة والرطبة.),هزيمة فروست بوارمان شامان @ 1
3005001,صياد الطائر دودوⅠ,اهزم صياد الطائر دودو @1#r ( تعد الطيور دودو أحد المصادر الرئيسية للطعام والريش),اهزم صياد الطائر دودو @1
3005002,صياد الطائر دودوⅡ,اهزم صياد الطائر دودو @1#r ( تعد الطيور دودو أحد المصادر الرئيسية للطعام والريش),اهزم صياد الطائر دودو @1
3005003,صياد الطائر دودوⅢ,اهزم صياد الطائر دودو @1#r ( تعد الطيور دودو أحد المصادر الرئيسية للطعام والريش),اهزم صياد الطائر دودو @1
3005004,صياد وحيد القرنⅠ,اهزم صياد وحيد القرن @1#r ( يعد وحيد القرن أحد المصادر الرئيسية للطعام والجلد ، فاحذر لأنه سيقاوم),اهزم صياد وحيد القرن @1
3005005,صياد وحيد القرنⅡ,اهزم صياد وحيد القرن @1#r ( يعد وحيد القرن أحد المصادر الرئيسية للطعام والجلد ، فاحذر لأنه سيقاوم),اهزم صياد وحيد القرن @1
3005006,صياد وحيد القرنⅢ,اهزم صياد وحيد القرن @1#r ( يعد وحيد القرن أحد المصادر الرئيسية للطعام والجلد ، فاحذر لأنه سيقاوم),اهزم صياد وحيد القرن @1
3005007,دوين هنتر الأول.,هزيمة Dwen @1# r (تعمل Dwens كمصدر غذائي أساسي. كما أنها تمنحك الضربات من وقت لآخر.),هزيمة دوين @ 1
3005008,دوين هنتر الثاني.,هزيمة Dwen @1# r (تعمل Dwens كمصدر غذائي أساسي. كما أنها تمنحك الضربات من وقت لآخر.),هزيمة دوين @ 1
3005009,دوين هنتر الثالث.,هزيمة Dwen @1# r (تعمل Dwens كمصدر غذائي أساسي. كما أنها تمنحك الضربات من وقت لآخر.),هزيمة دوين @ 1
3005010,صياد قرن الغزال Ⅰ,اهزم صياد قرن الغزال @1#r ( تعتبر الغزلان ذات القرون أحد المصادر الرئيسية للطعام),اهزم قرن الغزال
3005011,صياد قرن الغزالⅡ,اهزم صياد قرن الغزال @1#r ( تعتبر الغزلان ذات القرون أحد المصادر الرئيسية للطعام),اهزم قرن الغزال @1
3005012,صياد قرن الغزال Ⅲ,اهزم صياد قرن الغزال @1#r ( تعتبر الغزلان ذات القرون أحد المصادر الرئيسية للطعام),اهزم قرن الغزال  @1
3005013,اهزم صياد الثعلب Ⅰ,اهزم صياد الثعلب @1#r ( الثعلب هو أحد المصادر الرئيسية للجلد ، احذر من أنه سيقاوم),اهزم صياد الثعلب @1
3005014,اهزم صياد الثعلب Ⅱ,اهزم صياد الثعلب @1#r ( الثعلب هو أحد المصادر الرئيسية للجلد ، احذر من أنه سيقاوم),اهزم صياد الثعلب @1
3005015,اهزم صياد الثعلب,اهزم صياد الثعلب @1#r ( الثعلب هو أحد المصادر الرئيسية للجلد ، احذر من أنه سيقاوم),اهزم صياد الثعلب @1
3005016,صياد ذئب الصحراء Ⅰ,اهزم صياد ذئب الصحراء   @1#r ( ذئب الصحراء هو أحد المصادر الرئيسية للجلد ، احذر من أنه سيقاوم),اهزم صياد ذئب الصحراء @1
3005017,صياد ذئب الصحراء Ⅱ,اهزم صياد ذئب الصحراء   @1#r ( ذئب الصحراء هو أحد المصادر الرئيسية للجلد ، احذر من أنه سيقاوم),اهزم صياد ذئب الصحراء @1
3005018,صياد ذئب الصحراء Ⅲ,اهزم صياد ذئب الصحراء   @1#r ( ذئب الصحراء هو أحد المصادر الرئيسية للجلد ، احذر من أنه سيقاوم),اهزم صياد ذئب الصحراء @1
3005019,صياد النعام البري Ⅰ,اهزم صياد النعام البري @1#r ( @item_12607# مصدر غذاء نادر في الصحراء),اهزم صياد النعام البري @1
3005020,صياد النعام البري Ⅱ,اهزم صياد النعام البري @1#r ( @item_12607# مصدر غذاء نادر في الصحراء),اهزم صياد النعام البري @1
3005021,صياد النعام البري Ⅲ,اهزم صياد النعام البري @1#r ( @item_12607# مصدر غذاء نادر في الصحراء),اهزم صياد النعام البري @1
3005022,صياد النمر Ⅰ,اهزم صياد النمر  @1#r (احذر من كمائن النمر في الغابات المطيرة),اهزم صياد النمر@1
3005023,صياد النمر Ⅱ,اهزم صياد النمر  @1#r (احذر من كمائن النمر في الغابات المطيرة),اهزم صياد النمر@1
3005024,صياد النمر Ⅲ,اهزم صياد النمر  @1#r (احذر من كمائن النمر في الغابات المطيرة),اهزم صياد النمر@1
3005025,صياد الدجاج الطائر Ⅰ,اهزم الدجاج الطائر  @1#r ( يمكن مواجهتها في الجزر الفارغة في السهول ، والدجاج الطائر هو أحد المصادر الرئيسية للريش),اهزم الدجاج الطائر @1
3005026,صياد الدجاج الطائر Ⅱ,اهزم الدجاج الطائر  @1#r ( يمكن مواجهتها في الجزر الفارغة في السهول ، والدجاج الطائر هو أحد المصادر الرئيسية للريش),اهزم الدجاج الطائر @1
3005027,صياد الدجاج الطائر Ⅲ,اهزم الدجاج الطائر  @1#r ( يمكن مواجهتها في الجزر الفارغة في السهول ، والدجاج الطائر هو أحد المصادر الرئيسية للريش),اهزم الدجاج الطائر @1
3005028,صياد الدجاج المحارب Ⅰ,اهزم الدجاج المحارب @1#r ( إن قتال الدجاج شرس ، لذا كن حذرًا في جزر الطين الأحمر),اهزم الدجاج المحارب @1
3005029,صياد الدجاج المحارب Ⅱ,اهزم الدجاج المحارب @1#r ( إن قتال الدجاج شرس ، لذا كن حذرًا في جزر الطين الأحمر),اهزم الدجاج المحارب @1
3005030,صياد الدجاج المحارب Ⅲ,اهزم الدجاج المحارب @1#r ( إن قتال الدجاج شرس ، لذا كن حذرًا في جزر الطين الأحمر),اهزم الدجاج المحارب  @1
3005031,صراخ صياد الدجاج Ⅰ,اهزم صراخ صياد الدجاج @1#r ( الأنواع المميزة على نجمة العين اللطيفة ، المسقطة، @item_11069# يمكن استخدامها كمواد لبعض الدعائم),اهزم صراخ صياد الدجاج @1
3005032,صراخ صياد الدجاج Ⅱ,اهزم صراخ صياد الدجاج @1#r ( الأنواع المميزة على نجمة العين اللطيفة ، المسقطة، @item_11069# يمكن استخدامها كمواد لبعض الدعائم),اهزم صراخ صياد الدجاج  @1
3005033,صراخ صياد الدجاج Ⅲ,اهزم صراخ صياد الدجاج @1#r ( الأنواع المميزة على نجمة العين اللطيفة ، المسقطة، @item_11069# يمكن استخدامها كمواد لبعض الدعائم),اهزم صراخ صياد الدجاج
3005034,صياد النورس Ⅰ,اهزم النورس @1#r ( يمكن استخدام ريش النورس في صنع الأقواس والسهام التي تطير عادة تحت الماء),اهزم النورس@1
3005035,صياد النورس Ⅱ,اهزم النورس @1#r ( يمكن استخدام ريش النورس في صنع الأقواس والسهام التي تطير عادة تحت الماء),اهزم النورس@1
3005036,صياد النورس Ⅲ,اهزم النورس @1#r ( يمكن استخدام ريش النورس في صنع الأقواس والسهام التي تطير عادة تحت الماء),اهزم النورس@1
3005037,صياد السلطعون Ⅰ,اهزم السلطعون @1#r ( كن حذرًا من السلطعون التي تقبض على يديك. إذا تم القبض عليك للأسف ، فهاجمها عدة مرات لرميها بعيدًا),اهزم السلطعون @1
3005038,صياد السلطعون Ⅱ,اهزم السلطعون @1#r ( كن حذرًا من السلطعون التي تقبض على يديك. إذا تم القبض عليك للأسف ، فهاجمها عدة مرات لرميها بعيدًا),اهزم السلطعون @1
3005039,صياد السلطعون Ⅲ,اهزم السلطعون @1#r ( كن حذرًا من السلطعون التي تقبض على يديك. إذا تم القبض عليك للأسف ، فهاجمها عدة مرات لرميها بعيدًا),اهزم السلطعون @1
3005040,صياد السلطعون الفاتح Ⅰ,اهزم السلطعون الفاتح @1#r ( انتظر حتى يصبح سلطعون الفاتح على الشاطئ قبل إطلاق النار ، فلا أحد يريد أن ينقع في الصهارة),اهزم السلطعون الفاتح@1
3005041,صياد السلطعون الفاتح Ⅱ,اهزم السلطعون الفاتح @1#r ( انتظر حتى يصبح سلطعون الفاتح على الشاطئ قبل إطلاق النار ، فلا أحد يريد أن ينقع في الصهارة),اهزم السلطعون الفاتح@1
3005042,صياد السلطعون الفاتح Ⅲ,اهزم السلطعون الفاتح @1#r ( انتظر حتى يصبح سلطعون الفاتح على الشاطئ قبل إطلاق النار ، فلا أحد يريد أن ينقع في الصهارة),اهزم السلطعون الفاتح@1
3005043,صائد اليراعة Ⅰ,استخدم @item_11320# اقبض  على اليراعات @1#r ( ظهر عادةً في بيئة حوضية ),اقبض على اليراعات@1
3005044,صائد اليراعة Ⅱ,استخدم @item_11320# اقبض  على اليراعات @1#r ( ظهر عادةً في بيئة حوضية ),اقبض على اليراعات
3005045,صائد اليراعة Ⅲ,استخدم @item_11320# اقبض  على اليراعات @1#r ( ظهر عادةً في بيئة حوضية ),اقبض على اليراعات @1
3005046,ماسك الفراشة الحمراء Ⅰ,استخدم @item_11320# ماسك الفراشة الحمراء @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة الحمراء @1
3005047,ماسك الفراشة الحمراء Ⅱ,استخدم @item_11320# ماسك الفراشة الحمراء @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة الحمراء @1
3005048,ماسك الفراشة الحمراء Ⅲ,استخدم @item_11320# ماسك الفراشة الحمراء @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة الحمراء @1
3005049,ماسك الفراشة الزرقاء Ⅰ,استخدم @item_11320# ماسك الفراشة الزرقاء @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة الزرقاء @1
3005050,ماسك الفراشة الزرقاء Ⅱ,استخدم @item_11320# ماسك الفراشة الزرقاء @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة الزرقاء @1
3005051,ماسك الفراشة الزرقاء,استخدم @item_11320# ماسك الفراشة الزرقاء @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة الزرقاء @1
3005052,ماسك الفراشة المبودر,استخدم @item_11320# ماسك الفراشة المبودرة @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة المبودر @
3005053,ماسك الفراشة المبودر Ⅱ,استخدم @item_11320# ماسك الفراشة المبودرة @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة المبودر @
3005054,ماسك الفراشة المبودر Ⅲ,استخدم @item_11320# ماسك الفراشة المبودرة @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة المبودر @
3005055,ماسك الفراشة البيضاء Ⅰ,استخدم @item_11320# ماسك الفراشة البيضاء  @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة البيضاء @1
3005056,ماسك الفراشة البيضاء Ⅱ,استخدم @item_11320# ماسك الفراشة البيضاء  @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة البيضاء @1
3005057,ماسك الفراشة البيضاء Ⅲ,استخدم @item_11320# ماسك الفراشة البيضاء  @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة البيضاء @1
3005058,ماسك الفراشات التنين Ⅰ,استخدم @item_11320# ماسك الفراشات التنين  @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشات التنين @1
3005059,ماسك الفراشات التنين Ⅱ,استخدم @item_11320# ماسك الفراشات التنين  @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشات التنين @1
3005060,ماسك الفراشات التنين Ⅲ,استخدم @item_11320# ماسك الفراشات التنين  @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشات التنين @1
3005061,ماسك الفراشة الجرس Ⅰ,استخدم @item_11320# ماسك الفراشات التنين  @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة الجرس @1
3005062,ماسك الفراشة الجرس Ⅱ,استخدم @item_11320# ماسك الفراشات التنين  @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة الجرس @1
3005063,ماسك الفراشة الجرس Ⅲ,استخدم @item_11320# ماسك الفراشات التنين  @1#r ( تظهر عادة بالقرب من الجزر الفارغة في الأراضي العشبية),ماسك الفراشة الجرس @1
3005064,سنو أرنب هنتر الأول.,هزيمة أرنب الثلج @1# r (أرانب الثلج هي المخلوقات الأكثر شيوعا في حقل الجليد ومورد حاسم للبقاء على قيد الحياة.),هزيمة سنو أرنب @ 1
3005065,سنو أرنب هنتر الثاني.,هزيمة أرنب الثلج @1# r (أرانب الثلج هي المخلوقات الأكثر شيوعا في حقل الجليد ومورد حاسم للبقاء على قيد الحياة.),هزيمة سنو أرنب @ 1
3005066,سنو أرنب هنتر الثالث.,هزيمة أرنب الثلج @1# r (أرانب الثلج هي المخلوقات الأكثر شيوعا في حقل الجليد ومورد حاسم للبقاء على قيد الحياة.),هزيمة سنو أرنب @ 1
4001001,ضوء مبهر,قم بهزيمة سمك الفانوس  في أعماق البحر، توهج سمكة الطحالب عصا واحصل على@item_11318#@1#r ( سمك الفانوس، عصا الطحالب، تظهر في أعماق البحر),احصل على@item_11318#@1
4001002,طرد الظلام,عالجها واحصل على @item_12599#@1#r ( تحتاج لاستخدام @item_797# كي تتمكن من المعالجة),عالجها واحصل على@item_12599#@1
4001003,لعنة الرفع - رفيق بوارمان,استخدم @item_12599# لإيقاظ محارب بوارمان النائم ورفع لعنته ، ثم عامله ببعض @item_12502#.#r (الشواء مع @item_1200# في الليل لإغراء بوارمان ووريورز. سوف يأخذون قيلولة بجانب النار بعد ملئهم.),حفظ بوارمان المحارب @ 1
4001004,مهنة الحطاب,خذ @item_11003#@1 إلى البرية ( احمل في يدك @item_11003# انقر على الشريك المتوحش لمنحه),خذ @item_11003#@1 واعطه إلى المتوحشين
4001005,وظيفة الحارس,خذ @item_12003#@1 وسلمه إلى المتوحشون البريين  #r ( احمل في يدك @item_12003# انقر على البري المتوحش سيصبح من الممكن ان تسلمه ),خذ@item_12003#@1 وسلمه إلى المتوحش البري
4001006,ازرع الاشجار,خذ @item_11023#@1 وسلمه إلى المتوحش البري @1#r ( احمل في يدك @item_12003# انقر على البري المتوحش سيصبح من الممكن ان تسلمه),خذ@item_11023#@1 وسلمه الى المتوحش البري
4001007,مساحة عمل الحطاب,ضع @item_1204#@1#r ( وبعد ذلك الحطاب في@item_1204# المنطقة المجاورة لفتح الاعمال ),ضع@item_1204#@1
4001008,لعنة الرفع - رفيق الصياد,استخدم @item_12599# لإيقاظ Boarman Spearman النائم ورفع لعنته ، ثم عامله ببعض @item_12502#.#r (الشواء مع @item_1200# في الليل لإغراء بوارمان سبيرمين. سوف يأخذون قيلولة بجانب النار بعد ملئهم.),حفظ بوارمان سبيرمان @ 1
4001009,تغيير الفئة إلى آرتشر,تسليم @item_12050#@1 إلى رفيق هنتر الخاص بك.#r (اضغط مع الاستمرار على @item_12050# وانقر فوق رفيق الصياد لتسليمه.),تسليم @item_12050#@1 إلى رفيق الصياد
4001010,مكان عمل الحارس,ضع @item_1205#@1#r ( وبعد ذلك الحارس سيكون متواجد في @item_1205# مجاوره للعمل),ضع@item_1205#@1
4001011,مهنة المزارع,خذ @item_11033#@1 وسلمها للصياد #r ( يملك في يده @item_11033# انقر على الصياد لتتمكن من تسليمها),خذ@item_11033#@1 وقدمها لصياد
4001012,مكان عمل الفلاحين,ضع@item_1203#@1#r ( ومن ثم سيقوم الفلاح بفتح@item_1203# والعمل في المنطقة المحيطة),ضع@item_1203#@1
4001013,تبديد اللعنة - رفيق محبوب,استخدم @item_12599# انقر على رفيق محبوب لتبديد اللعنة، وادعوه للأكل @item_12502# #r ( استخدم في الظلام @item_1200# يمكن أن يجذب الرفيق المحبوب ، في حالة شباع الرفيق المحبوب سينام على نار المخيم..),قم بانقاذ الرفيق المحبوب @1
4001014,مهنة المساعد,خذ @item_800#@1 سلمه إلى الرفيق المحبوب #r ( املك في يدك @item_800# انقر على الرفيق المحبوب لتتمكن من تسليمه لها),خذ @item_800#@1 وسلمه إلى الرفيق المحبوب
4001015,أنشئ العشيرة,ضع @item_1202#@1#r ( سوف تصبح هذه المنطقة مكان تجمع الرفاق، وسيقوم الرفاق بتجميع المواد بجانب @item_1202# والمناطق المحيطة ),ضعitem_1202#@1
4002001,بذل جهود دؤوبة Ⅰ,هزائم متكررة @1#r ( لا تفقد الأمل، ابذل جهد دؤوب),هزائم متكررة@1
4002002,بذل جهود دؤوبة Ⅱ,هزائم متكررة @1#r ( لا تفقد الأمل، ابذل جهد دؤوب),هزائم متكررة @1
4002003,بذل جهود دؤوبةⅢ,هزائم متكررة @1#r ( لا تفقد الأمل، ابذل جهد دؤوب),هزائم متكررة@1
4002004,منطقة الأكسجين Ⅰ,استخدم @item_11075# وفعل @item_1042#@1#r ( بعد التنشيط ، يمكن إنشاء منطقة أكسجين كبيرة ، ولا داعي للقلق بشأن نقص الأكسجة في منطقة الأكسجين),تنشيط @item_1042#@1
4002005,منطقة الأكسجين Ⅱ,استخدم @item_11075# وفعل @item_1042#@1#r ( بعد التنشيط ، يمكن إنشاء منطقة أكسجين كبيرة ، ولا داعي للقلق بشأن نقص الأكسجة في منطقة الأكسجين),تنشيط @item_1042#@1
4002006,منطقة الأكسجين Ⅲ,استخدم @item_11075# وفعل @item_1042#@1#r ( بعد التنشيط ، يمكن إنشاء منطقة أكسجين كبيرة ، ولا داعي للقلق بشأن نقص الأكسجة في منطقة الأكسجين),تنشيط @item_1042#@1
4002007,ضع علامة المكان Ⅰ,استخدم @item_11076# أشعل @item_1042#@1#r (يمكن إنشاء علامات على الخريطة عند الإضاءة),أشعل @item_1042#@1
4002008,ضع علامة المكان Ⅱ,استخدم @item_11076# أشعل @item_1042#@1#r (يمكن إنشاء علامات على الخريطة عند الإضاءة),أشعل @item_1042#@1
4002009,ضع علامة المكان Ⅲ,استخدم @item_11076# أشعل @item_1042#@1#r (يمكن إنشاء علامات على الخريطة عند الإضاءة),أشعل @item_1042#@1
4002010,النجاة على كوكب ميرا Ⅰ,البقاء على قيد الحياة في كوكب ميرا@1 يوم,البقاء على قيد الحياة في كوكب ميرا@1 يوم
4002011,النجاة على كوكب ميرا Ⅱ,البقاء على قيد الحياة في كوكب ميرا@1 يوم,البقاء على قيد الحياة في كوكب ميرا@1 يوم
4002012,النجاة على كوكب ميراⅢ,البقاء على قيد الحياة في كوكب ميرا@1 يوم,البقاء على قيد الحياة في كوكب ميرا@1 يوم
4002013,النجاة على الكوكب المشتعل Ⅰ,البقاء على قيد الحياة في الكوكب المشتعل @1 يوم,البقاء على قيد الحياة في الكوكب المشتعل @1 يوم
4002014,النجاة على الكوكب المشتعل Ⅱ,البقاء على قيد الحياة في الكوكب المشتعل @1 يوم,البقاء على قيد الحياة في الكوكب المشتعل @1 يوم
4002015,النجاة على الكوكب المشتعل Ⅲ,البقاء على قيد الحياة في الكوكب المشتعل @1 يوم,البقاء على قيد الحياة في الكوكب المشتعل @1 يوم
4002016,النجاة على الكوكب اللطيف Ⅰ,البقاء على قيد الحياة في الكوكب اللطيف @1 يوم,البقاء على قيد الحياة في الكوكب اللطيف @1 يوم
4002017,النجاة على الكوكب اللطيفⅡ,البقاء على قيد الحياة في الكوكب اللطيف @1 يوم,البقاء على قيد الحياة في الكوكب اللطيف @1 يوم
4002018,النجاة على الكوكب اللطيف Ⅲ,البقاء على قيد الحياة في الكوكب اللطيف @1 يوم,البقاء على قيد الحياة في الكوكب اللطيف @1 يوم
4003001,استكشاف الصحراء !,انغمس في البيئة الصحراوية في كوكب ميرا,قم بالبحث عن الصحراء في كوكب ميرا
4003002,اكتشف الواحة الخضراء !,قم بالبحث عن بيئة الواحة الخضراء في صحراء كوكب ميرا,ابحث عن الواحة الخضراء في الصحراء
4003003,الطريق التجاري – الصحراء Ⅰ,تداول مع التجار الودودين في مخيم الواحة @1#r ( التجار هنا يبيعون @item_11637# اشياء، يشاع أنه عنصر رئيسي لدخول أنقاض الصحراء),تداول مع التجار الودودين في مخيم الواحة@1
4003004,الطريق التجاري – الصحراء Ⅱ,تداول مع التجار الودودين في مخيم الواحة @1#r ( السعر مماثل لشكل التجار),تداول مع التجار الودودين في مخيم الواحة@1
4003005,الطريق التجاري – الصحراء Ⅲ,تداول مع التجار الودودين في مخيم الواحة @1#r ( يوجد رجل أعمال في القافلة يرتدي ملابس مختلفة تمامًا ويتاجر بشكل مختلف عن الأشخاص العاديين. يفعل ما يشاء ولا يحب التحدث مع الآخرين.),تداول مع التجار الودودين في مخيم الواحة@1
4003006,كبير جدا,اهزم العقرب العملاق @1#r ( هناك العديد من العقارب السامة الذيل مخبأة في الصحراء ، وبعد هزيمة رقم معين ، سوف يستدعي أخيهم الأكبر للمساعدة.),اهزم@item_13829#@1
4003007,تتدفق الرمال الصفراء,اطلق @item_29# ارمي @item_11637#@1#r( @item_11637# يمكن تغيير بعض الكتل من صلبة إلى سائلة ، فقط تحتاج إلى الشحن ورمي كتلة الضربة),ارمي @item_11637#@1
4003008,اوه ! انه ملكي!,تم الحصول عليه في أطلال الصحراء @item_11575#@1#r( في وسط الأطلال تحت واحة الصحراء ، توجد تقنية حياة قديمة),وجدت في أطلال الصحراء@item_11575#
4003009,معركة ضد حاكم الصحراء,اهزم حاكم الصحراء واحصل على @item_12311# #r ( عادة ما تأتي مصحوبة بعاصفة ترابية),اهزم حاكم الصحراء واحصل على @item_12311#
4003010,قهر الصحراء!,"أنجز "" مسافر القفر"" جميع المهام في الهدف","أنجز "" مسافر القفر"" جميع المهام في الهدف"
