ID,任务名,任务描述,任务追踪
2011057,Bok,@item_11311#@1'i yakala,@item_11311#@1'i yakala
2011058,su bitkileri,Yakala@item_245 #@1,Yakala@item_245 #@1
2011059,Yüzen tahta,Yakala@item_248 #@1,Yakala@item_248 #@1
2011060,Köpekbalığı I,Catch@item_13628 #@1 #r (sadece mercan olta ve okyanusta balık tutma ile mümkün),Yakala@item_13628 #@1
2011061,Köpekbalığı II,Catch@item_13628 #@1 #r (sadece mercan olta ve okyanusta balık tutma ile mümkün),Yakala@item_13628 #@1
2012001,Kaya ben,Capture@item_104 #@1 #r (Mira her yerde),Yakalama@item_104 #@1
2012002,Kaya II,Capture@item_104 #@1 #r (Mira her yerde),Yakalama@item_104 #@1
2012003,Bakır alaşımlı cevher,Eritme@item_451 #@1 #r (büyük miktarda Miracin üretimine sahip bir mineral),Eritme@item_451 #@1
2012004,Bakır alaşımlı cevher Ⅱ,Eritme@item_451 #@1 #r (büyük miktarda Miracin üretimine sahip bir mineral),Eritme@item_451 #@1
2012005,Gizemli ben,Eritme@item_401 #@1 #r (Mira 'nın merkezi yeraltı yüksekliğinde yaygın olarak dağıtılır),Eritme@item_401 #@1
2012006,Gizem ⭐,Eritme@item_401 #@1 #r (Mira 'nın merkezi yeraltı yüksekliğinde yaygın olarak dağıtılır),Eritme@item_401 #@1
2012007,Titanyum alaşımı cevheri I,Eritme@item_452 #@1 #r (nadiren yeraltında veya boş adalarda üretilir),Eritme@item_452 #@1
2012008,Titanyum alaşımlı cevher Ⅱ,Eritme@item_452 #@1 #r (nadiren yeraltında veya boş adalarda üretilir),Eritme@item_452 #@1
2012009,tungsten altın cevheri I,Eritme@item_404 #@1 #r (Moe-eye yıldızının yüzeyine nadiren dağılır),Eritme@item_404 #@1
2012010,tungsten altın cevheri Ⅱ,Eritme@item_404 #@1 #r (Moe-eye yıldızının yüzeyine nadiren dağılır),Eritme@item_404 #@1
2012011,Chiyan Madeni I,Eritme@item_400 #@1 #r (alevli yıldızın yüzeyinde nadiren bulunur),Eritme@item_400 #@1
2012012,Chiyan Madeni II,Eritme@item_400 #@1 #r (alevli yıldızın yüzeyinde nadiren bulunur),Eritme@item_400 #@1
2012013,Kaba Amber I,Edinme@item_406 #@1 #r (Myra 'nın alt ve orta yeraltı yüksekliklerinde nadiren bulunur),Yakalama@item_406 #@1
2012014,Kaba Amber II,Edinme@item_406 #@1 #r (Myra 'nın alt ve orta yeraltı yüksekliklerinde nadiren bulunur),Yakalama@item_406 #@1
2012015,Sarma akik kaba taş I,Edinme@item_403 #@1 #r (Myra 'nın alt ve orta yeraltı yüksekliklerinde nadiren bulunur),Yakalama@item_403 #@1
2012016,Sarma akik kaba taş Ⅱ,Edinme@item_403 #@1 #r (Myra 'nın alt ve orta yeraltı yüksekliklerinde nadiren bulunur),Yakalama@item_403 #@1
2012017,mika cevheri ben,@item_407 #@1 #r toplayın (Flame Star çok fazla mineral üretir),Yakalama@item_407 #@1
2012018,Mika cevheri Ⅱ,@item_407 #@1 #r toplayın (Flame Star çok fazla mineral üretir),Yakalama@item_407 #@1
2012019,Yıldız gözbebeği cevheri I,@item_445 #@1 #r toplayın (yüzeyde veya boş Moe-eye yıldızları adasında nadiren dağılır),Yakalama@item_445 #@1
2012020,Yıldız gözbebeği cevheri Ⅱ,@item_445 #@1 #r toplayın (yüzeyde veya boş Moe-eye yıldızları adasında nadiren dağılır),Yakalama@item_445 #@1
2012021,Mor florit I,@item_446 #@1 #r toplayın (nadiren sevimli gözlü yıldız adalarında dağıtılır),Yakalama@item_446 #@1
2012022,Mor florit Ⅱ,@item_446 #@1 #r toplayın (nadiren sevimli gözlü yıldız adalarında dağıtılır),Yakalama@item_446 #@1
2012023,Saldırı Rune Cevheri I,Koleksiyon@item_453 #@1 #r (Myra 'nın yeraltı ve volkanik alanları geniş çapta dağılmıştır ve bataklık alanlardaki üretim nispeten büyüktür),Yakalama@item_453 #@1
2012024,Saldırı Rune Cevheri II,Koleksiyon@item_453 #@1 #r (Myra 'nın yeraltı ve volkanik alanları geniş çapta dağılmıştır ve bataklık alanlardaki üretim nispeten büyüktür),Yakalama@item_453 #@1
2012025,Savunma Rune Cevheri I,Koleksiyon@item_454 #@1 #r (Myra 'nın yeraltı ve volkanik alanları geniş çapta dağılmıştır ve yağmur ormanı alanlarındaki verim nispeten büyüktür),Yakalama@item_454 #@1
2012026,Savunma Rune Cevheri II,Koleksiyon@item_454 #@1 #r (Myra 'nın yeraltı ve volkanik alanları geniş çapta dağılmıştır ve yağmur ormanı alanlarındaki verim nispeten büyüktür),Yakalama@item_454 #@1
2012027,Verimlilik Rune Cevheri I,Koleksiyon@item_455 #@1 #r (Myra 'nın yeraltı ve volkanik alanları geniş çapta dağılmıştır ve buz tabakası alanındaki üretim nispeten büyüktür),Yakalama@item_455 #@1
2012028,Verimlilik Rune Cevheri II,Koleksiyon@item_455 #@1 #r (Myra 'nın yeraltı ve volkanik alanları geniş çapta dağılmıştır ve buz tabakası alanındaki üretim nispeten büyüktür),Yakalama@item_455 #@1
2012029,Cam I,Eritme@item_11305 #@1 #r (önce@item_29 # işleme@item_11305 # kullanmanız gerekir),Eritme@item_11305 #@1
2012030,Cam II,Eritme@item_11305 #@1 #r (önce@item_29 # işleme@item_11305 # kullanmanız gerekir),Eritme@item_11305 #@1
2012031,Çimento I,Eritme@item_11200 #@1 #r (önce@item_11305 # işleme@item_11200 # kullanmanız gerekir),Eritme@item_11200 #@1
2012032,Çimento II,Eritme@item_11200 #@1 #r (önce@item_11305 # işleme@item_11200 # kullanmanız gerekir),Eritme@item_11200 #@1
2012033,Gömülü Makineler I,@item_598 #@1 #r toplayın (Myra 'da nadiren yeraltına dağıtılır),Yakalama@item_598 #@1
2012034,Gömülü Makineler II,@item_598 #@1 #r toplayın (Myra 'da nadiren yeraltına dağıtılır),Yakalama@item_598 #@1
2012035,Şafak Taşı I,@item_536 #@1 #r toplayın (Alev Yıldızı yaygın olarak dağıtılır),Yakalama@item_536 #@1
2012036,Şafak Taşı II,@item_536 #@1 #r toplayın (Alev Yıldızı yaygın olarak dağıtılır),Yakalama@item_536 #@1
2012037,Manganez nodül I,Koleksiyon@item_24 #@1 #r (Myra 'nın derin deniz yatağında nadir dağılım),Yakalama@item_24 #@1
2012038,Manganez nodül II,Koleksiyon@item_24 #@1 #r (Myra 'nın derin deniz yatağında nadir dağılım),Yakalama@item_24 #@1
2012039,piroksen ben,Eritme@item_124 #@1 #r (alev yıldızının zemininin temel bileşimidir),Eritme@item_124 #@1
2012040,piroksen Ⅱ,Eritme@item_124 #@1 #r (alev yıldızının zemininin temel bileşimidir),Eritme@item_124 #@1
2012041,yoğuşma I,Edinme@item_402 #@1 #r (Mirage yaygın olarak dağıtılır),Yakalama@item_402 #@1
2012042,yoğuşma II,Edinme@item_402 #@1 #r (Mirage yaygın olarak dağıtılır),Yakalama@item_402 #@1
2012043,Yıldız Enerji Madeni I,Eritme@item_405 #@1 #r (alev yıldızında yaygın olarak dağıtılan büyük miktarda yıldız enerjisini yoğunlaştıran cevher),Eritme@item_405 #@1
2012044,Yıldız Enerji Madeni II,Eritme@item_405 #@1 #r (alev yıldızında yaygın olarak dağıtılan büyük miktarda yıldız enerjisini yoğunlaştıran cevher),Eritme@item_405 #@1
2012045,Frostflame Cevheri I.,@item_34#@1#r toplayın (Miras'ın kar dağlarının mağaralarında nadiren bulunur),@item_34#@1 topla
2012046,Frostflame Cevheri II.,@item_34#@1#r toplayın (Miras'ın kar dağlarının mağaralarında nadiren bulunur),@item_34#@1 topla
2012047,Sıradan Kristal Çekirdekli Cevher I.,@item_33 # @ 1 # r toplayın (Miras'ta nadiren yeraltında bulunur),@item_33#@1 topla
2012048,Sıradan Kristal Çekirdekli Cevher II.,@item_33 # @ 1 # r toplayın (Miras'ta nadiren yeraltında bulunur),@item_33#@1 topla
3001001,Ahşap çubuk I,İşleme@item_12001 #@1,İşleme@item_12001 #@1
3001002,Ahşap çubuk II,İşleme@item_12001 #@1,İşleme@item_12001 #@1
3001003,Keskin yumru çekiç I,@item_11230 #@1 #r (malzemelerden biri@item_242 # onu bulmak için çöle gitmesi gerekiyor),İşleme@item_11230 #@1
3001004,Keskin tampon II,@item_11230 #@1 #r (malzemelerden biri@item_242 # onu bulmak için çöle gitmesi gerekiyor),İşleme@item_11230 #@1
3001005,Taş Mızrak I,İşleme@item_12002 #@1,İşleme@item_12002 #@1
3001006,Taş Mızrak II,İşleme@item_12002 #@1,İşleme@item_12002 #@1
3001007,Piercing mızrak I,İşleme@item_12004 #@1,İşleme@item_12004 #@1
3001008,Piercing mızrak II,İşleme@item_12004 #@1,İşleme@item_12004 #@1
3001009,hançer ben,İşleme@item_12003 #@1,İşleme@item_12003 #@1
3001010,Hançer II,İşleme@item_12003 #@1,İşleme@item_12003 #@1
3001011,Enerji Kılıcı I,İşleme@item_12005 #@1,İşleme@item_12005 #@1
3001012,Enerji Kılıcı II,İşleme@item_12005 #@1,İşleme@item_12005 #@1
3001013,Orakçı I,İşleme@item_12009 #@1,İşleme@item_12009 #@1
3001014,Azrail II,İşleme@item_12009 #@1,İşleme@item_12009 #@1
3001015,Titanyum Savaşçı I,İşleme@item_12010 #@1,İşleme@item_12010 #@1
3001016,Titanyum Savaşçı II,İşleme@item_12010 #@1,İşleme@item_12010 #@1
3001017,Şeytan Zıpkın I,İşleme@item_12063 #@1 #r (manta balıklarının bulmak için denize gitmesi gerekir),İşleme@item_12063 #@1
3001018,Şeytanın Zıpkınları II,İşleme@item_12063 #@1 #r (manta balıklarının bulmak için denize gitmesi gerekir),İşleme@item_12063 #@1
3001019,Akrep Kabuk Kalkanı I,@item_12309 #@1 #r (@item_11632 # dev bir zehirli kuyruklu akrebe saldırmak için künt bir silah gerektirir),İşleme@item_12309 #@1
3001020,Akrep Kabuk Kalkanı II,@item_12309 #@1 #r (@item_11632 # dev bir zehirli kuyruklu akrebe saldırmak için künt bir silah gerektirir),İşleme@item_12309 #@1
3001021,Akrep Kalkanı I,"@item_12310 #@1 #r (@item_11633 #, onu elde etmek için dev bir zehirli akrebe saldırmak için keskin bir silah gerektirir)",İşleme@item_12310 #@1
3001022,Akrep Kalkanı II,"@item_12310 #@1 #r (@item_11633 #, onu elde etmek için dev bir zehirli akrebe saldırmak için keskin bir silah gerektirir)",İşleme@item_12310 #@1
3001023,Bumerang I,İşleme@item_11592 #@1,İşleme@item_11592 #@1
3001024,bumerang II,İşleme@item_11592 #@1,İşleme@item_11592 #@1
3001025,Sıradan personel,İşleme@item_11580 #@1,İşleme@item_11580 #@1
3001026,Yanan personel,İşleme@item_11581 #@1,İşleme@item_11581 #@1
3001027,Yıldırım Personeli,İşleme@item_11582 #@1,İşleme@item_11582 #@1
3001028,Zehirlenme Personeli,İşleme@item_11583 #@1,İşleme@item_11583 #@1
3001029,Kurtarma Ekibi,İşleme@item_11584 #@1,İşleme@item_11584 #@1
3001030,Personeli çağırın,@item_11585 #@1 #r (@item_11575 # çölün derinliklerinde),İşleme@item_11585 #@1
3001031,Mithril Kısa Yay I,İşleme@item_12050 #@1,İşleme@item_12050 #@1
3001032,Mithril Kısa Yay II,İşleme@item_12050 #@1,İşleme@item_12050 #@1
3001033,Taş Ok I,İşleme@item_12051 #@1,İşleme@item_12051 #@1
3001034,Taş Ok II,İşleme@item_12051 #@1,İşleme@item_12051 #@1
3001035,salma yay I,@item_12056 #@1 #r (@item_11221 # onu elde etmek için kara ejderhayı yenmesi gerekiyor),İşleme@item_12056 #@1
3001036,Salma yayı Ⅱ,@item_12056 #@1 #r (@item_11221 # onu elde etmek için kara ejderhayı yenmesi gerekiyor),İşleme@item_12056 #@1
3001037,Blow Arrow I,@item_12288 #@1 #r (@item_251 # bambu ormanı havzasına bakmanız gerekir),İşleme@item_12288 #@1
3001038,Blow Arrow II,@item_12288 #@1 #r (@item_251 # bambu ormanı havzasına bakmanız gerekir),İşleme@item_12288 #@1
3001039,Arı Stinger Dart I,İşleme@item_12289 #@1,İşleme@item_12289 #@1
3001040,Arı Stinger Dart II,İşleme@item_12289 #@1,İşleme@item_12289 #@1
3001041,Su basıncı topu I,İşleme@item_11649 #@1,İşleme@item_11649 #@1
3001042,Su basıncı topu II,İşleme@item_11649 #@1,İşleme@item_11649 #@1
3001043,Köpekbalığı yayı I,İşleme@item_12061 #@1,İşleme@item_12061 #@1
3001044,Köpekbalığı Yayı II,İşleme@item_12061 #@1,İşleme@item_12061 #@1
3001045,Okyanus Oku I,İşleme@item_12062 #@1,İşleme@item_12062 #@1
3001046,Okyanus Oku II,İşleme@item_12062 #@1,İşleme@item_12062 #@1
3002001,Deri kask I,İşleme@item_12201 #@1,İşleme@item_12201 #@1
3002002,Deri kask II,İşleme@item_12201 #@1,İşleme@item_12201 #@1
3002003,Deri göğüs plakası I,İşleme@item_12202 #@1,İşleme@item_12202 #@1
3002004,Deri göğüs plakası II,İşleme@item_12202 #@1,İşleme@item_12202 #@1
3002005,Deri Tayt I,İşleme@item_12203 #@1,İşleme@item_12203 #@1
3002006,Deri Tayt II,İşleme@item_12203 #@1,İşleme@item_12203 #@1
3002007,Deri botlar I,İşleme@item_12204 #@1,İşleme@item_12204 #@1
3002008,Deri botlar II,İşleme@item_12204 #@1,İşleme@item_12204 #@1
3002009,Pirinç Kask I,İşleme@item_12216 #@1,İşleme@item_12216 #@1
3002010,Pirinç kask II,İşleme@item_12216 #@1,İşleme@item_12216 #@1
3002011,Pirinç göğüs plakası I,İşleme@item_12217 #@1,İşleme@item_12217 #@1
3002012,Pirinç göğüs plakası II,İşleme@item_12217 #@1,İşleme@item_12217 #@1
3002013,Pirinç Tayt I,İşleme@item_12218 #@1,İşleme@item_12218 #@1
3002014,Pirinç Tayt II,İşleme@item_12218 #@1,İşleme@item_12218 #@1
3002015,Pirinç Çizmeler I,İşleme@item_12219 #@1,İşleme@item_12219 #@1
3002016,Pirinç Çizmeler II,İşleme@item_12219 #@1,İşleme@item_12219 #@1
3002017,Mithril Kask I,İşleme@item_12221 #@1,İşleme@item_12221 #@1
3002018,Mithril Kask II,İşleme@item_12221 #@1,İşleme@item_12221 #@1
3002019,Mithril göğüs plakası I,İşleme@item_12222 #@1,İşleme@item_12222 #@1
3002020,Mithril göğüs plakası II,İşleme@item_12222 #@1,İşleme@item_12222 #@1
3002021,Mithril Tayt I,İşleme@item_12223 #@1,İşleme@item_12223 #@1
3002022,Mithril Tayt II,İşleme@item_12223 #@1,İşleme@item_12223 #@1
3002023,Mithril Botları I,İşleme@item_12224 #@1,İşleme@item_12224 #@1
3002024,Mithril Çizmeleri II,İşleme@item_12224 #@1,İşleme@item_12224 #@1
3002025,Zincir kask I,İşleme@item_12211 #@1,İşleme@item_12211 #@1
3002026,Zincir kask II,İşleme@item_12211 #@1,İşleme@item_12211 #@1
3002027,Chainmail göğüs plakası I,İşleme@item_12212 #@1,İşleme@item_12212 #@1
3002028,Chainmail göğüs plakası II,İşleme@item_12212 #@1,İşleme@item_12212 #@1
3002029,Chainmail Tayt I,İşleme@item_12213 #@1,İşleme@item_12213 #@1
3002030,Chainmail Tayt II,İşleme@item_12213 #@1,İşleme@item_12213 #@1
3002031,Zincir Botları I,İşleme@item_12214 #@1,İşleme@item_12214 #@1
3002032,Zincir Botları II,İşleme@item_12214 #@1,İşleme@item_12214 #@1
3002033,Titanyum kask I,İşleme@item_12231 #@1,İşleme@item_12231 #@1
3002034,Titanyum kask II,İşleme@item_12231 #@1,İşleme@item_12231 #@1
3002035,Titanyum göğüs plakası I,İşleme@item_12232 #@1,İşleme@item_12232 #@1
3002036,Titanyum göğüs plakası II,İşleme@item_12232 #@1,İşleme@item_12232 #@1
3002037,Titanyum Tayt I,İşleme@item_12233 #@1,İşleme@item_12233 #@1
3002038,Titanyum Tayt II,İşleme@item_12233 #@1,İşleme@item_12233 #@1
3002039,Titanyum botlar I,İşleme@item_12234 #@1,İşleme@item_12234 #@1
3002040,Titanyum Çizmeler II,İşleme@item_12234 #@1,İşleme@item_12234 #@1
3002041,Volfram Altın Kask I,İşleme@item_12241 #@1,İşleme@item_12241 #@1
3002042,Volfram Altın Kask II,İşleme@item_12241 #@1,İşleme@item_12241 #@1
3002043,Volfram altın göğüs plakası I,İşleme@item_12242 #@1,İşleme@item_12242 #@1
3002044,Volfram Altın Göğüs Plakası II,İşleme@item_12242 #@1,İşleme@item_12242 #@1
3002045,Volfram Tayt I,İşleme@item_12243 #@1,İşleme@item_12243 #@1
3002046,Volfram Tayt II,İşleme@item_12243 #@1,İşleme@item_12243 #@1
3002047,Volfram Altın Çizmeler I,İşleme@item_12244 #@1,İşleme@item_12244 #@1
3002048,Volfram Altın Çizmeler II,İşleme@item_12244 #@1,İşleme@item_12244 #@1
3002049,Dalış maskesi I,İşleme@item_11642 #@1,İşleme@item_11642 #@1
3002050,Dalış maskesi Ⅱ,İşleme@item_11642 #@1,İşleme@item_11642 #@1
3002051,Wetsuit I,İşleme@item_11643 #@1,İşleme@item_11643 #@1
3002052,Wetsuit II,İşleme@item_11643 #@1,İşleme@item_11643 #@1
3002053,Dalış yüzgeçleri ❗,İşleme@item_11644 #@1,İşleme@item_11644 #@1
3002054,Dalış yüzgeçleri Ⅱ,İşleme@item_11644 #@1,İşleme@item_11644 #@1
3002055,Oksijen maskesi I,İşleme@item_12276 #@1,İşleme@item_12276 #@1
3002056,Oksijen maskesi II,İşleme@item_12276 #@1,İşleme@item_12276 #@1
3002057,Gelişmiş dalış maskesi I,İşleme@item_11645 #@1,İşleme@item_11645 #@1
3002058,Gelişmiş dalış maskesi Ⅱ,İşleme@item_11645 #@1,İşleme@item_11645 #@1
3002059,Premium Wetsuit I,İşleme@item_11646 #@1,İşleme@item_11646 #@1
3002060,Premium Wetsuit Ⅱ,İşleme@item_11646 #@1,İşleme@item_11646 #@1
3002061,Gelişmiş dalış yüzgeçleri ❗,İşleme@item_11647 #@1,İşleme@item_11647 #@1
3002062,Gelişmiş dalış yüzgeçleri Ⅱ,İşleme@item_11647 #@1,İşleme@item_11647 #@1
3002063,Oksijen Sırt Çantası I,İşleme@item_12275 #@1,İşleme@item_12275 #@1
3002064,Oksijen Sırt Çantası II,İşleme@item_12275 #@1,İşleme@item_12275 #@1
3002065,Corolla I,İşleme@item_11228 #@1,İşleme@item_11228 #@1
3002066,Corolla II,İşleme@item_11228 #@1,İşleme@item_11228 #@1
3002067,Şanslı Corolla I,@item_11650 #@1 #r (denizdeki kızıl dünya adasında bulunabilir@item_1186 #),İşleme@item_11650 #@1
3002068,Şanslı Corolla II,@item_11650 #@1 #r (denizdeki kızıl dünya adasında bulunabilir@item_1186 #),İşleme@item_11650 #@1
3002069,Deri Pelerin I,İşleme@item_12205 #@1,İşleme@item_12205 #@1
3002070,Deri Pelerin II,İşleme@item_12205 #@1,İşleme@item_12205 #@1
3002071,Yanan Pelerin I,İşleme@item_12206 #@1,İşleme@item_12206 #@1
3002072,Yanan Pelerin II,İşleme@item_12206 #@1,İşleme@item_12206 #@1
3002073,Volfram Pelerin I,İşleme@item_12207 #@1,İşleme@item_12207 #@1
3002074,Volfram Pelerini II,İşleme@item_12207 #@1,İşleme@item_12207 #@1
3002075,İpek akik pelerin I,İşleme@item_12208 #@1,İşleme@item_12208 #@1
3002076,İpek akik pelerin Ⅱ,İşleme@item_12208 #@1,İşleme@item_12208 #@1
3002077,Mithril Pelerin I,İşleme@item_12209 #@1,İşleme@item_12209 #@1
3002078,Mithril Pelerin II,İşleme@item_12209 #@1,İşleme@item_12209 #@1
3002079,Lav Pelerin I,@item_12210 #@1 #r (@item_11222 # almak için Lava Black Dragon 'u yenmesi gerekiyor),İşleme@item_12210 #@1
3002080,Lav Pelerin II,@item_12210 #@1 #r (@item_11222 # almak için Lava Black Dragon 'u yenmesi gerekiyor),İşleme@item_12210 #@1
3002081,Kum pelerin,"@item_11639 #@1 #r (çölde kum fırtınalarıyla karşılaşma olasılığı çok yüksektir, kum fırtınalarında yürümek istiyorsanız vazgeçilmezdir@item_11639 #)",İşleme@item_11639 #@1
3002082,Yanmaz sırt çantası,"@item_12277 #@1 #r (alev yıldızının yüksek sıcaklığına uyum sağlamak için,@item_12277 # çok önemlidir)",İşleme@item_12277 #@1
3003001,Düşük seviyeli saldırı rünü I,Herhangi bir silahı@item_785 # item_11603 #@1 'e yerleştirin,Kakma@item_11603 #@1
3003002,Düşük seviyeli saldırı rünü II,Herhangi bir silahı@item_785 # item_11603 #@1 'e yerleştirin,Kakma@item_11603 #@1
3003003,Orta Saldırı Rune I,Herhangi bir silahı@item_785 # item_11604 #@1 'e yerleştirin,Kakma@item_11604 #@1
3003004,Orta Saldırı Rune II,Herhangi bir silahı@item_785 # item_11604 #@1 'e yerleştirin,Kakma@item_11604 #@1
3003005,Gelişmiş Saldırı Rune I,Herhangi bir silahı@item_785 # item_11605 #@1 'e yerleştirin,Kakma@item_11605 #@1
3003006,Gelişmiş Saldırı Rune II,Herhangi bir silahı@item_785 # item_11605 #@1 'e yerleştirin,Kakma@item_11605 #@1
3003007,Düşük seviyeli savunma rünü I,Herhangi bir öğeyi@item_785 # item_11606 #@1 'e ekleyin,Kakma@item_11606 #@1
3003008,Düşük seviyeli savunma rünü II,Herhangi bir öğeyi@item_785 # item_11606 #@1 'e ekleyin,Kakma@item_11606 #@1
3003009,Orta Savunma Rune I,Herhangi bir öğeyi@item_785 # item_11607 #@1 'e ekleyin,Kakma@item_11607 #@1
3003010,Orta Savunma Rune II,Herhangi bir öğeyi@item_785 # item_11607 #@1 'e ekleyin,Kakma@item_11607 #@1
3003011,Gelişmiş Savunma Rune I,Herhangi bir öğeyi@item_785 # item_11608 #@1 'e ekleyin,Kakma@item_11608 #@1
3003012,Gelişmiş Savunma Rune II,Herhangi bir öğeyi@item_785 # item_11608 #@1 'e ekleyin,Kakma@item_11608 #@1
3003013,Düşük Verimli Rune I,Herhangi bir aracı@item_785 # item_11609 #@1 'e yerleştirin,Kakma@item_11609 #@1
3003014,Düşük Verimli Rune II,Herhangi bir aracı@item_785 # item_11609 #@1 'e yerleştirin,Kakma@item_11609 #@1
3003015,Orta Verimlilik Rune I,Herhangi bir aracı@item_785 # item_11610 #@1 'e yerleştirin,Kakma@item_11610 #@1
3003016,Orta Verimlilik Rune II,Herhangi bir aracı@item_785 # item_11610 #@1 'e yerleştirin,Kakma@item_11610 #@1
3003017,Gelişmiş Verimlilik Rune I,Herhangi bir aracı@item_785 # item_11611 #@1 'e yerleştirin,Kakma@item_11611 #@1
3003018,Gelişmiş Verimlilik Rune II,Herhangi bir aracı@item_785 # item_11611 #@1 'e yerleştirin,Kakma@item_11611 #@1
3003019,Evrensel aktivasyon taşı I,"@item_785 # item_11612 #@1 içine herhangi bir silah, ekipman veya alet yerleştirin",Kakma@item_11612 #@1
3003020,Evrensel Aktivasyon Taşı II,"@item_785 # item_11612 #@1 içine herhangi bir silah, ekipman veya alet yerleştirin",Kakma@item_11612 #@1
3004001,Boarman Savaşçısı'nın Bane I.,Boarman Warrior'ı @1#r yenin (Boarman Warriors geceleri son derece aktiftir ve gündüzleri kestirir),Boarman Warrior'ı @1 yenin
3004002,Boarman Savaşçısı'nın Bane II.,Boarman Warrior'ı @1#r yenin (Boarman Warriors geceleri son derece aktiftir ve gündüzleri kestirir),Boarman Warrior'ı @1 yenin
3004003,Boarman Savaşçısı'nın Bane III'ü.,Boarman Warrior'ı @1#r yenin (Boarman Warriors geceleri son derece aktiftir ve gündüzleri kestirir),Boarman Warrior'ı @1 yenin
3004004,Boarman Spearman'ın Bane I.,"Boarman Spearman'ı yenin @1#r(Boarman Spearmen, Boarman Warriors'a çok benziyor, ancak mızraklarına dikkat edin. Gerektiğinde sığınak arayın!)",Boarman Spearman'ı @1 yenin
3004005,Boarman Spearman'ın Bane II.,"Boarman Spearman'ı yenin @1#r(Boarman Spearmen, Boarman Warriors'a çok benziyor, ancak mızraklarına dikkat edin. Gerektiğinde sığınak arayın!)",Boarman Spearman'ı @1 yenin
3004006,Boarman Spearman'ın Bane III'ü.,"Boarman Spearman'ı yenin @1#r(Boarman Spearmen, Boarman Warriors'a çok benziyor, ancak mızraklarına dikkat edin. Gerektiğinde sığınak arayın!)",Boarman Spearman'ı @1 yenin
3004007,Vahşi Mengbao Halk Düşmanı I,Ye Mengbao 'yu yen@1 #r (Ye Mengbao çok yaramaz ve ara sıra düğmeye basarak mahsulleri yok edebilir),Ye Mengbao 'yu yenin@1
3004008,Ye Mengbao Halk Düşmanı II,Ye Mengbao 'yu yen@1 #r (Ye Mengbao çok yaramaz ve ara sıra düğmeye basarak mahsulleri yok edebilir),Ye Mengbao 'yu yenin@1
3004009,Ye Mengbao Halk Düşmanı III,Ye Mengbao 'yu yen@1 #r (Ye Mengbao çok yaramaz ve ara sıra düğmeye basarak mahsulleri yok edebilir),Ye Mengbao 'yu yenin@1
3004010,Vahşi Rahip Halk Düşmanı I,"Vahşi Rahibi yenin@1 #r (Vahşi rahipler genellikle yağmur ormanlarında yaşarlar, yerçekiminden kurtulabilir ve gökyüzünde uçabilirler, ellerindeki personel sihirli toplar fırlatabilir, onlarla uğraşırken siper bulmaya dikkat edebilir)",Vahşi Rahibi Yenmek@1
3004011,Vahşi Rahip Halk Düşmanı II,"Vahşi Rahibi yenin@1 #r (Vahşi rahipler genellikle yağmur ormanlarında yaşarlar, yerçekiminden kurtulabilir ve gökyüzünde uçabilirler, ellerindeki personel sihirli toplar fırlatabilir, onlarla uğraşırken siper bulmaya dikkat edebilir)",Vahşi Rahibi Yenmek@1
3004012,Vahşi Rahip Halk Düşmanı III,"Vahşi Rahibi yenin@1 #r (Vahşi rahipler genellikle yağmur ormanlarında yaşarlar, yerçekiminden kurtulabilir ve gökyüzünde uçabilirler, ellerindeki personel sihirli toplar fırlatabilir, onlarla uğraşırken siper bulmaya dikkat edebilir)",Vahşi Rahibi Yenmek@1
3004013,Toksin Vahşi Rahip Halk Düşmanı I,"Zehirli Vahşi Rahibi yenin@1 #r (Alışkanlıklar diğer rahiplerle aynıdır, ancak onun sihirli topuyla vurulursanız, zehirleneceksiniz, dikkatli olun)",Toksin Vahşi Rahibi Yenmek@1
3004014,Toksin Vahşi Rahip Halk Düşmanı II,"Zehirli Vahşi Rahibi yenin@1 #r (Alışkanlıklar diğer rahiplerle aynıdır, ancak onun sihirli topuyla vurulursanız, zehirleneceksiniz, dikkatli olun)",Toksin Vahşi Rahibi Yenmek@1
3004015,Toksin Vahşi Rahip Halk Düşmanı III,"Zehirli Vahşi Rahibi yenin@1 #r (Alışkanlıklar diğer rahiplerle aynıdır, ancak onun sihirli topuyla vurulursanız, zehirleneceksiniz, dikkatli olun)",Toksin Vahşi Rahibi Yenmek@1
3004016,Vahşi Rahibi İyileştirme Halk Düşmanı I,Yenilgi Şifa Vahşi Rahip@1,Yenilgi Şifa Vahşi Rahip@1
3004017,Şifa Vahşi Rahip Halk Düşmanı II,Yenilgi Şifa Vahşi Rahip@1,Yenilgi Şifa Vahşi Rahip@1
3004018,İyileşen Vahşi Rahip Halk Düşmanı III,Yenilgi Şifa Vahşi Rahip@1,Yenilgi Şifa Vahşi Rahip@1
3004019,Thunderbolt Vahşi Rahip Halk Düşmanı I,"Thunderbolt Savage Priest 'i yenin@1 #r (Alışkanlıklar diğer rahiplerle aynıdır, ancak sihirli top şimşek çakar, bu yüzden çok dikkatli olun)",Thunderbolt Savage Priest@1 'i yenin
3004020,Thunderbolt Vahşi Rahip Halk Düşmanı II,"Thunderbolt Savage Priest 'i yenin@1 #r (Alışkanlıklar diğer rahiplerle aynıdır, ancak sihirli top şimşek çakar, bu yüzden çok dikkatli olun)",Thunderbolt Savage Priest@1 'i yenin
