ID,名字,描述,获得方式
540076,Brass Pickaxe + Brass Pickaxe,A mining tool designed to be used with both hands that enables faster ore extraction.,Use @item_150029##n to obtain
540077,Brass Pickaxe + Stone Pickaxe,A mining tool designed to be used with both hands that enables faster ore extraction.,Use @item_150029##n to obtain
540078,Brass Pickaxe + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540079,Brass Pickaxe + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540080,Brass Pickaxe + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540081,Brass Pickaxe + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540082,Brass Pickaxe + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540083,Brass Pickaxe + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540084,Brass Pickaxe + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540085,Brass Pickaxe + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540086,Brass Pickaxe + Stone Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540087,Brass Pickaxe + Brass Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540088,Brass Pickaxe + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540089,Brass Pickaxe + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540090,Stone Pickaxe + Stone Pickaxe,A mining tool designed to be used with both hands that enables faster ore extraction.,Use @item_150029##n to obtain
540091,Stone Pickaxe + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540092,Stone Pickaxe + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540093,Stone Pickaxe + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540094,Stone Pickaxe + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540095,Stone Pickaxe + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540096,Stone Pickaxe + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540097,Stone Pickaxe + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540098,Stone Pickaxe + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540099,Stone Pickaxe + Stone Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540100,Stone Pickaxe + Brass Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540101,Stone Pickaxe + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540102,Stone Pickaxe + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540103,Mithril Pickaxe + Brass Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d1*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540104,Mithril Pickaxe + Stone Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d1*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540105,Mithril Pickaxe + Mithril Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d1*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540106,Mithril Pickaxe + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540107,Mithril Pickaxe + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540108,Mithril Pickaxe + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540109,Mithril Pickaxe + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540110,Mithril Pickaxe + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540111,Mithril Pickaxe + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540112,Mithril Pickaxe + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540113,Mithril Pickaxe + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540114,Mithril Pickaxe + Stone Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540115,Mithril Pickaxe + Brass Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540116,Mithril Pickaxe + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540117,Mithril Pickaxe + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540118,Titanium Pickaxe + Brass Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1dcross-like range#n it comes into contact with until the button is released",Use @item_150029##n to obtain
540119,Titanium Pickaxe + Stone Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1dcross-like range#n it comes into contact with until the button is released",Use @item_150029##n to obtain
540120,Titanium Pickaxe + Mithril Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1dcross-like range#n it comes into contact with until the button is released",Use @item_150029##n to obtain
540121,Titanium Pickaxe + Titanium Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1dcross-like range#n it comes into contact with until the button is released",Use @item_150029##n to obtain
540122,Titanium Pickaxe + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540123,Titanium Pickaxe + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540124,Titanium Pickaxe + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540125,Titanium Pickaxe + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540126,Titanium Pickaxe + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540127,Titanium Pickaxe + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540128,Titanium Pickaxe + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540129,Titanium Pickaxe + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540130,Titanium Pickaxe + Stone Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540131,Titanium Pickaxe + Brass Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540132,Titanium Pickaxe + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540133,Titanium Pickaxe + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540134,Tungsten Drill + Brass Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d3*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540135,Tungsten Drill + Stone Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d3*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540136,Tungsten Drill + Mithril Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d3*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540137,Tungsten Drill + Titanium Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d3*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540138,Tungsten Drill + Tungsten Drill,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d3*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540139,Diamond Drill + Astral Pupil Drill,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d3*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540140,Tungsten Drill + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540141,Tungsten Drill + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540142,Tungsten Drill + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540143,Tungsten Drill + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540144,Tungsten Drill + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540145,Tungsten Drill + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540146,Tungsten Drill + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540147,Tungsten Drill + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540148,Tungsten Drill + Stone Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540149,Tungsten Drill + Brass Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540150,Tungsten Drill + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540151,Tungsten Drill + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540152,Astral Pupil Drill + Brass Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d3*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540153,Astral Pupil Drill + Stone Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d3*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540154,Astral Pupil Drill + Mithril Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d3*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540155,Astral Pupil Drill + Titanium Pickaxe,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d3*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540156,Astral Pupil Drill + Astral Pupil Drill,"A mining tool designed to be used with both hands. #c0aba1dPress and hold the Charge Button#n to activate the Pickaxe's Destruction mode, allowing it to continuously break Stone Blocks in a #c0aba1d3*3*1 range#n it comes into contact with until the button is released.",Use @item_150029##n to obtain
540157,Astral Pupil Drill + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540158,Astral Pupil Drill + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540159,Astral Pupil Drill + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540160,Astral Pupil Drill + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540161,Astral Pupil Drill + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540162,Astral Pupil Drill + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540163,Astral Pupil Drill + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540164,Astral Pupil Drill + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a stone block is hit, it will be smashed.",Use @item_150029##n to obtain
540165,Astral Pupil Drill + Stone Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540166,Astral Pupil Drill + Brass Spear,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540167,Astral Pupil Drill + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540168,Astral Pupil Drill + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a stone block is hit, it will be smashed.#r Pick it back up for repeated use.",Use @item_150029##n to obtain
540169,Brass Shovel + Brass Shovel,A digging tool designed to be used with both hands that enables a faster sand blocks extraction.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540170,Brass Shovel + Stone Shovel,A digging tool designed to be used with both hands that enables a faster sand blocks extraction.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540171,Brass Shovel + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540172,Brass Shovel + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540173,Brass Shovel + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540174,Brass Shovel + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540175,Brass Shovel + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540176,Brass Shovel + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540177,Brass Shovel + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540178,Brass Shovel + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540179,Brass Shovel + Stone Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540180,Brass Shovel + Brass Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540181,Brass Shovel + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540182,Brass Shovel + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540183,Stone Shovel + Stone Shovel,A digging tool designed to be used with both hands that enables a faster sand blocks extraction.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540184,Stone Shovel + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540185,Stone Shovel + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540186,Stone Shovel + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540187,Stone Shovel + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540188,Stone Shovel + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540189,Stone Shovel + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540190,Stone Shovel + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540191,Stone Shovel + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540192,Stone Shovel + Stone Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540193,Stone Shovel + Brass Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540194,Stone Shovel + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540195,Stone Shovel + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540196,Mithril Shovel + Brass Shovel,A digging tool designed to be used with both hands that enables a faster sand blocks extraction.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540197,Mithril Shovel + Stone Shovel,A digging tool designed to be used with both hands that enables a faster sand blocks extraction.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540198,Mithril Shovel + Mithril Shovel,A digging tool designed to be used with both hands that enables a faster sand blocks extraction.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540199,Mithril Shovel + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540200,Mithril Shovel + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540201,Mithril Shovel + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540202,Mithril Shovel + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540203,Mithril Shovel + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540204,Mithril Shovel + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540205,Mithril Shovel + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540206,Mithril Shovel + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540207,Mithril Shovel + Stone Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540208,Mithril Shovel + Brass Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540209,Mithril Shovel + Energy Spear,"#c0aba1dCharge#n it to throw it at enemies, allowing it to penetrate multiple targets. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540210,Mithril Shovel + Devilfish Harpoon,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
540211,Titanium Shovel + Brass Shovel,A digging tool designed to be used with both hands. Allows you to instantly dig sand blocks within a 6-tile straight line range.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540212,Titanium Shovel + Stone Shovel,A digging tool designed to be used with both hands. Allows you to instantly dig sand blocks within a 6-tile straight line range.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540213,Titanium Shovel + Mithril Shovel,A digging tool designed to be used with both hands. Allows you to instantly dig sand blocks within a 6-tile straight line range.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540214,Titanium Shovel + Titanium Shovel,A digging tool designed to be used with both hands. Allows you to instantly dig sand blocks within a 6-tile straight line range.#r Use it on @item_101# or @item_100# to dig @item_103#.,Use @item_150029##n to obtain
540215,Titanium Shovel + Wooden Weapon,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540216,Titanium Shovel + Chikuchiku Bangbang Hammer,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540217,Titanium Shovel + Freezing Stick,"#c0aba1dCharge#n it to stun the creature in front of you If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540218,Titanium Shovel + Titanium Warhammer,"#c0aba1dCharge#n it to slam the ground with great force, knocking away nearby creatures and dealing massive damage. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540219,Titanium Shovel + Stone Sword,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540220,Titanium Shovel + Dagger,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540221,Titanium Shovel + Reaper,"#c0aba1dCharge#n it to perform a slashing attack that damages nearby creatures. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540222,Titanium Shovel + Energy Sword,"#c0aba1dCharge#n it to instantly move forward for a certain distance for a certain distance and damage enemies upon contact. If a @item_101# is hit, it will be smashed@item_103#",Use @item_150029##n to obtain
540223,Titanium Shovel + Stone Spear,"#c0aba1dCharge#n it to toss it. If a @item_101# is hit, it will be changed into @item_103##rPick it back up for repeated use.",Use @item_150029##n to obtain
