ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
353,Tenos,"A hybrid offspring of the carnivorous Tyrannosaurus Rex, he is majestic on the outside and lonely on the inside. When a companion reads his mind, he will show a very gentle side!",,Avatar: Unlock avatar,Body Effect: The aroma of roasting meat wafted over your body!,,,,
354,Trisno,"A herbivorous dinosaur hybrid girl with a simple, soft personality and a dislike of disputes, she begins to bravely fight for what she wants with the encouragement of her companion, Tenos.",,Avatar: Unlock avatar,Body Effect: Green leaves are wafting from your body!,,,,
355,Fortune Fox Flame Ray,"The winds of the forest are blowing and the spells are beginning.
The sleeping seal will finally awaken.
Listen to the night cry of Flame Ray.
Wash away the suffering of the summer.",,#cda5b0aTransformation: Available to transformation#n,"Body Effect:Maple leaves drifted over, leaving mask footprints where he walked!",Talent: Can awaken sealed psychic powers against ice damage!,Avatar Frame: Automatically unlock dynamic Avatar frame upon acquisition.,,
356,Maple Fox Flame Ray,"Ten thousand miles of feudal lords drinking ice and dew.
The sadness is all over the place.
The winter field is cold and bone-chilling.
It's a thought to save the living!",,#cda5b0aTransformation: Available to transformation#n,"Body Effect:Maple leaves drifted over, leaving mask footprints where he walked!",Talent: Can awaken sealed psychic powers against ice damage!,Avatar Frame: Automatically unlock dynamic Avatar frame upon acquisition.,,
357,Cynthia,"The Starmoon Commander, who uses moonlight magic, is the new Royal Ceremonial Mage, and when waving the scepter encrusted with starmoon in her hand, the notes of the starmoon she chants wrap around the side of her ceremonial dress. Hailing from a city beyond the realm, she spends her days in the company of the starmoon, and her cloud-like, fluffy hair is a symbol of her sweetness.",,Avatar: Unlock avatar,Body Effect: Starlight wafted over your body,Avatar Frame: Automatically unlock the dynamic avatar frame after being obtained.,,,
358,Skol,"Skol dreams of exploring the universe. He picked up a spaceship today and repaired it with superb technology. Then, he immediately piloted it towards space. After breaking through the sky, he saw the stars and felt the beautiful light, all of which made him excited.",,Avatar: Unlock Avatar,Body Effect: Stars are around you!,,,,
359,Scarlett,"She is a cool sunny girl. Her flamboyant octopus-shaped red hair exudes dazzling light in the sun. She loves exploring every sport, especially skateboarding. She can skateboard smoothly between different obstacles. She's the coolest skater girl on the block.",,Avatar: Unlock Avatar,Body Effect: Octopuses are around you!,,,,
360,Fiona,"Fiona, who grew up by the sea, is sunny and free. She likes to play with water guns. Her sweet appearance conceals a fanatical heart.
Now I can finally enjoy myself!
Do you want to play with me too?",,Avatar: Unlock Avatar,Body Effect: Bubbles are around you!,,,,
361,Bonnie,Her beautiful appearance conceals danger. Do not be fooled by her appearance!,,Avatar: Unlock Avatar,Body Effect:Gorgeous lights are around you!,,,,
362,Red Devil Yummy,"The metrosexual Little Red Devil is very fond of sports, forming a snow baseball club with her cousin Ice Devil, and trying to get involved in skiing and ice hockey as well. Not being afraid of the cold makes her the most active club enthusiast, just prone to spewing flames when she gets excited.",,Avatar: Unlock avatar,Body Effect: Pure white snowflakes wafted over your body,,,,
363,Snow Fairy,"Fairies living deep within the snow forest, timid by nature and wrapped in snow-white down. Their true faces are rarely seen by anyone.""",,"Special Transformation: Experience in-game morphing, altering your appearance and status!","#cda5b0a Crossdressing: you can switch winter elf forms, click the left button to preview. #n",Trait: Snow Fairy is unaffected by any freezing!,Special material: costume embellished with dazzling colorful ice crystals!,Avatar Frame: Automatically unlock the dynamic avatar frame after being obtained.,
364,Winter Fairy,"The blessed Ice Crystal morphed into a charming Winter Fairy, who carries a bag full of little snowflakes and scatters them around the land, bringing a splash of brightness to the dreary winter colors.",,"Special Transformation: Experience in-game morphing, altering your appearance and status!","#cda5b0a Crossdressing: you can switch to ice elf form, click the left button to preview. #n",Trait: Winter Fairy is not affected by any freezing!,Special material: costume embellished with dazzling colorful ice crystals!,Avatar Frame: Automatically unlock the dynamic avatar frame after being obtained.,
365,Rose,"The Princess of the Kingdom of Darkness, surrounded by petals as bright red as blood, with the sap of roses staining the hem of her dress, dances in the moonlight with the fragrance of flowers, and possesses the mysterious power of eternal life.",,Avatar: Unlock avatar,Body Effect: Rose wafted over your body,,,,
366,Valentine,"A dragon slayer who has been manipulated by demons for many years has always lived a solitary life far away from people in order to avoid hurting the innocents. Whenever he smells blood, he can't control the demonic energy in his body, and after recovering his sanity, he is always annoyed, but along with his growth, he gradually overcomes the demon in his heart, and becomes a dragon in the end.",Obtained from the event,Avatar: Unlock avatar,Body Effect: Feathers wafted over your body,,,,
367,Goby,"A mysterious wish card calls magician Goby to explore an unknown magic. In order to be able to enter that romantic and mysterious new world, Gobby begins a journey to the stars and the sea.",,Avatar: Unlock avatar,Body Effect: Starlight wafted over your body,,,,
368,,,,,,,,,
369,Crimson Warrior - Mulan,"Amidst the intensity of combat and the ballet of swords, clashing steel and booming hooves. 
I've never been afraid on the bloody battlefield, because I'm fighting for my country. It's only the loneliness and homesickness that bring tears to my eyes late at night.",,"Special Transformation: Experience in-game morphing, altering your appearance and status!",#cda5b0aCostume Change: Switch to Mulan's maiden attire. Click the left button for a preview.#n,#cda5b0aExclusive Voiceover: Exclusive voiceover will play within the map. Click the left button to listen!#n,Avatar Frame: Automatically unlock the dynamic avatar frame after being obtained.,,
370,Dream Crossing - Mulan,"Who says a girl is less capable than a boy? Mulan, a daughter as brave as any son, proves that strength and courage know no gender. Though her journey is tougher than most girls, for her family and country, it's a path worth taking.",,"Special Transformation: Experience in-game morphing, altering your appearance and status!",#cda5b0aCostume Change: Switch to Mulan's warrior attire. Click the left button for a preview.#n,#cda5b0aExclusive Voiceover: Exclusive voiceover will play within the map. Click the left button to listen!#n,Avatar Frame: Automatically unlock the dynamic avatar frame after being obtained.,,
371,Janet,"Apprentice Magician of Dessert Planet. Skilled in making alkaline bread and a fan of Hanfu. Currently, her spell-made treats are a hit or miss, often leading to unexpected surprises.",,Avatar: Unlock Avatar,Body Effect: Emits an aura of alkaline essence!,,,,
372,Brest,"Sharpshooter at the bat! 
Watch out, you're gonna love this pitch!",,Avatar: Unlock Avatar,Body Effect: Emits a fiery aura!,,,,
373,Saralina,"Dead-eye Pitcher!
Catch this, it's my gift to you!",,Avatar: Unlock Avatar,Body Effect: Sparks burst from the head!,,,,
374,Sweetheart,"Sweetheart is Rarity' little sister, always eager to help her older sister but usually ends up messing things up. She is a founding member of the Cute Legion, and spends her time with Apple Bloom and Shining Lulu searching for her own talents. Yet, her greatest wish is to live happily ever after with her sister.",,Avatar: Unlock Avatar,Body Effect: Musical Notes are around you!,,,,
375,Shining Lulu,"Shining Lulu prefers adventure stories than emotional ones. She is always energetic and a little boyish. Though her flying skills are somewhat limited, she expertly uses her wings to boost her flyboard and perform a series of intricate maneuvers.",,Avatar: Unlock Avatar,Body Effect: Light spots are around you!,,,,
376,,,,,,,,,
377,,,,,,,,,
378,Shanzhu,"Oh, the rotund fruit, plump and round,
Purple coat and snowy pulp, truly profound.
Its taste, a symphony of sweet and sour,
Nature's fragrance, a gift to devour.",,Avatar: Unlock Avatar,Body Effect: Mangosteen flowers are around you!,,,,
379,Chef Meowster,"Chef Meow, a renowned culinary maestro hailing from a prestigious lineage within the cuisine industry, never fails to astound food enthusiasts. His mantra echoes, ""Be it any fish, within my skilled paws, a delectable masterpiece shall surely emerge.""",,Avatar: Unlock Avatar,Footprints: Leave cat footprints where you walk.,,,,
380,Agent Nannie,"A distinguished member of the esteemed goat medical team. Equipped with her advanced tech-board, she possesses comprehensive knowledge of all agents requiring medical attention. In moments of crisis, she swiftly arrives, administering healing with her regenerative solution, mending all who are in need.",,Avatar: Unlock Avatar,,,,,
381,Omnia,"An enigmatic envoy from the realm of void, emerges amidst mystery. With unwavering faith in the expansive cosmos, he willingly surrenders to the embrace of darkness. A desolate planet serves as his solitary abode, yet it cannot confine his insatiable longing for the beyond. Beware, for capturing him is an elusive endeavor, as his every manifestation is but an enchanting illusion.",,Avatar: Unlock Avatar,Body Effect: Void energy wafts from your body!,,,,
382,Snow Princess Elena,"Elena, the princess of ice and snow, has an open and gentle personality and is loved by the forest elves. As the spirit of the forest, she emanates warmth and acceptance, serving as a beacon of guidance for all.",,Avatar: Unlock Avatar,Skin Effect: Encircled by pristine snowflakes!,"Characteristic: As the Snow Princess, she remains unaffected by any freezing effects!",Avatar Frame: Automatically unlock the dynamic avatar frame after being obtained.,Footprint: A trail of colorful snowflake footprints is left when walking.,
383,Snow Princess Evelyn,"Evelyn, the Ice Crystal Knight, is Elena’s sister with a reserved and steadfast personality, who finds solace in the seclusion of the forest. She emerges only in times of peril, providing unwavering support for her sister, Princess Elena.",,Avatar: Unlock Avatar,Skin Effect: Surrounded by pristine snowflakes!,"Characteristic: As the Snow Princess, she remains unaffected by any freezing effects!",Avatar Frame: Automatically unlock the dynamic avatar frame after being obtained.,,
384,Lord of Twin Fish Isis,"Water’s Poem, a legend of love. 
Totem of the Star Sea, where souls cry out. 
This ancient guardian of the oceans is both a redeemer and a martyr.",,Avatar: Unlock Avatar,Body Effect: The body is enveloped in the energy of Pisces!,,,,
385,Lord of Twin Fish Helena,"Born of Pisces, a messenger from the sea. 
Tears fall into the vast ocean, where fish taste sorrow. 
Amidst the vast starry expanse, she dances to the whispering of fish.",,Avatar: Unlock Avatar,Body Effect: The body is enveloped in the energy of Pisces!,,,,
386,Void Guardian Serina,"On this night of cosmic void, the deck reshuffles. 
Time cycles, nightmares besiege, and evil war looms. 
A fleeting shadow in the dark, my strike is swift.",,"Special Transformation: Experience in-game morphing, altering your appearance and status!",#cda5b0aCostume Change: Switch to the Void Shadow attire. Click the left button for a preview.#n,Transform: Click the button on the left to transform into a beast.,#cda5b0aExclusive Voiceover: Exclusive voiceover will play within the map. Click the left button to listen!#n,Avatar Frame: Unlock the skin to obtain an exclusive Avatar Frame!,
387,Void Shadow Serina,"Scattered across the night, stars are infused with void energy. 
A stele in the night sky, whispering a resurrection spell. 
The dancing long hair weaves my armor of shadows.",,"Special Transformation: Experience in-game morphing, altering your appearance and status!",#cda5b0aCostume Change: Switch to the Void Guardian attire. Click the left button for a preview.#n,Transform: Click the button on the left to transform into a beast.,#cda5b0aExclusive Voiceover: Exclusive voiceover will play within the map. Click the left button to listen!#n,Avatar Frame: Unlock the skin to obtain an exclusive Avatar Frame!,
388,Exquisite Flowers,"Turning destiny in the play, protecting motherland in reality.
I am Princess of Flowers, dancing inside the pavilion.
—The Hunan Opera “Princess of Flowers” Collaboration Skin",,Avatar: Unlock Avatar,Body Effect: Flowers are around you!,,,,
389,Dragon Girl,"May fortune graces the examinees, enabling them to answer every question correctly.",,Avatar: Unlock Avatar,Skin Effect: A shower of golden coins cascades around!,,,,
390,Koi Girl,"Who ever said that fish only have a seven-second memory?! Wait, who just gifted me this red packet?",,Avatar: Unlock Avatar,Body Effect: Golden light spots are around you!,,,,
391,,,,,,,,,
392,,,,,,,,,
393,,,,,,,,,
394,Berry Sweetheart,"The true identity of Berry Sweetheart lies in her role as a fruit cake elf. She delights in concealing her talents, revealing them only when no one is around. In secret, she conjures sweet cakes on a long bench using magic.",,Avatar: Unlock Avatar,Body Effect: Berries envelop the body!,,,,
395,Angelica,"Angelica serves as an envoy from the celestial realm. Her mission is to convey messages of love and hope to mortals. With her healing powers, she tends to people’s wounds, bringing warmth and light to their hearts.",,Avatar: Unlock Avatar,Body Effect: Healing energy is around you!,,,,
396,Mini - Crimson Warplane,"A mechanical life form that prioritizes speed and firepower. Its entire crimson body resembles a high-speed fighter jet. Four energy blades are integrated on both sides of its fuselage, ready to slice through enemies.",,Avatar: Unlock Avatar,Body Effect: Flames dance around the body!,Transform: Click the button to transform into fighter jet mode.,,,
397,Dragon Fashion,"As an unconventional trendsetter, he carries dreams across lands, bringing opportunities to those who seek innovation.",,Avatar: Unlock Avatar,Skin Effect: A shower of golden coins cascades around!,,,,
398,Fitter,"Fitter's father leads the assassin clan of the Norland continent. When his parents disappeared while battling Void monsters, Fitter began a quest to venture into the mysterious Void realm to find them.",,Avatar: Unlock Avatar,Body Effect: Void power is floating around the body!,,,,
399,Eilo,"Originally a good student in Norland School and a “little princess” protected by her parents, Eilo unexpectedly awakened the ability to enter the Void realm. Guided by Fitter, she has become a skilled female assassin, hunting Void creatures alongside Fitter.",,Avatar: Unlock Avatar,Body Effect: Void power is floating around the body!,,,,
400,Lantern Girl,"Lantern Girl, born and raised in a rustic village, inherits the lantern craftsmanship passed down through generations of her family. From a tender age, she apprenticed under her grandfather, delving into the artistry of lantern making. Her mastery of this craft is unparalleled, as she adeptly blends a variety of materials and techniques to create distinctive lanterns. With unwavering dedication, she imbues each creation with emotions, bringing them to life with a captivating presence.",,Avatar: Unlock Avatar,Body Effect: Yellow flowers are around you!,,,,
401,StarSpeed,"StarSpeed, an employee of the interstellar courier “Star Express”, shoulders the crucial task of delivering packages across planets. He traverses the cosmic expanse, believing that his work plays an integral role in maintaining the harmony and prosperity of the universe. Acknowledging the uniqueness of each planetary ecosystem, he meticulously follows the company's protocols to ensure the safe and timely delivery of every parcel.",,Avatar: Unlock Avatar,Footprint: Leaves interstellar express footprints wherever you walk.,,,,
402,Orange Girl,"Orange Girl is a sensitive soul, easily moved by the world around her. Her tears flow freely as she expresses her emotions, but they are not a sign of weakness; rather, they reveal her authentic feelings. She harbors a profound kindness and treats everyone with sincerity and love. Although she may appear shy, her courage and resilience shine brightly when faced with challenges.",,Avatar: Unlock Avatar,Footprint: Leaves the crab footprints wherever you walk.,,,,
403,Ink Bamboo,"Ink Bamboo is a fairy who resides in an ink painting. She lives a secluded life, accompanied only by bamboo as her loyal companion and ink as her trusted confidant. Her paintings exhibit a seamless and expansive quality, eloquently capturing the grace and resilience inherent in bamboo.",,Avatar: Unlock Avatar,,,,,
404,Comet,"Comet boasts exceptional piloting skills and advanced interstellar navigation abilities. Her spacecraft glides swiftly through the vastness of interstellar space, always arriving at its destination with pinpoint accuracy. Additionally, she excels as a mechanic, adept at repairing and maintaining various space vessels and mechanical equipment.",,Avatar: Unlock Avatar,Body Effect: Starlights are around you!,,,,
405,Crimson Guardian,"In Chinese traditional culture, the dragon has long symbolized strength and good fortune. Crafted specifically by Hasbro for the Year of the Dragon, the limited edition [Crimson Guardian] invites you to fearlessly face challenges and overcome obstacles in this auspicious year!",,Avatar: Unlock Avatar,Body Effect: Flames are around you!,Convert: Click the button on the right to switch between robot and vehicle forms!,Footprint: Leaves the dragon footprints wherever you walk.,,
406,Cherry Insight,"Cherry Insight is a gentle and pure-hearted boy, embodying the qualities of cherry blossoms. He believes that each cherry blossom holds its own unique story, and he is the one willing to listen to these tales.",,Avatar: Unlock Avatar,Footprint: Leaves flower footprints wherever you walk.,,,,
407,Spring Cherry,"Living in a picturesque town surrounded by cherry blossoms, Spring Cherry eagerly awaits the chance to encounter her destined fate every year when the cherry blossoms bloom like a poetic painting.",,Avatar: Unlock Avatar,Footprint: Leaves flower footprints wherever you walk.,,,,
408,Frey,"Frey, the god who oversees sunlight and harvests, infuses vitality and vigor into the earth. He also takes charge of leading his comrades in battles. Through these intense conflicts, he steadily unfolds his brilliance and honor as a great deity.",,Avatar: Unlock Avatar,Body Effect: Sacred runes are around you!,Footprint: Leaves the sun footprints wherever you walk.,,,
409,Berry Blessing Lin Yun,"Lin Yun, the guardian deity entrusted with vanquishing malevolent forces, bears the solemn duty of protecting the mortal world. Armed with wisdom and courage as her weapons, and guided by kindness and justice as her principles, she ensures the harmony and tranquility of the world.",,Avatar: Unlock Avatar,Body Effect: Strawberries envelop the body!,,,,
410,Donut Rabbit Yue Po,"Yue Po, a rabbit of exceptional skill and vast wealth, maintains a thirst for exploration in the unknown world. She delights in traversing far and wide, seeking out new and fascinating experiences.",,Avatar: Unlock Avatar,Body Effect: Cream cheese envelops the body!,,,,
411,,,,,,,,,
