ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
287,Sonata de Invierno Marilyn,"""Jingle bells, Jingle bells, Jingle todo el camino...""
Escucha! La música alegre y el ritmo resonando en la ciudad.
La fiesta de Navidad de Marilyn, ¿vamos?",,Imagen de perfil: desbloquee la imagen de perfil.,Efectos corporales: ¡Las estrellas flotan!,,,,
288,Geada Alice,"El día nevado, esperando el florecimiento de las flores del bosque.
Todos los sonidos están quietos, nadando con las ballenas.
El encanto del invierno no tiene fin",,Imagen de perfil: desbloquee la imagen de perfil.,Huellas: Cristales de hielo y copos de nieve quedan donde caminaron.,#cda5b0aSolo disponible en Gashapon Sueño#n,,,
291,Nieve redonda,"Da regalos alegremente y recibe sobres rojos alegremente  
¡Vea!No está nevando ahora. ¡Se acerca el año nuevo!",,Imagen de perfil: desbloquee la imagen de perfil.,Efectos corporales: ¡Los copos de nieve caen sobre tu cuerpo!,,,,
292,Firecraacker,"Squeak Squeak~ Aplastando bolas de nieve. Crackle crackle~ Enciende los fuegos artificiales.
¿Me preguntas qué significan los fuegos artificiales? ¡Es porque se acerca el año nuevo!",,Imagen de perfil: desbloquee la imagen de perfil.,Efectos especiales para el cuerpo: ¡Hay nudos chinos que representan auspiciosidad flotando en el cuerpo!,,,,
293,"Señor del Palacio Capricornus, Canorus","Los helechos pasan la noche con arpas,
Maravillosas estrellas están esparcidas por todas partes.
La cola de pez y los cuernos aprenden lógica racional juntos,
La fortaleza defensiva de la reconstrucción caótica se derrumbará.",,Foto de perfil: Desbloquea la foto de perfil.,Efectos corporales: ¡Rodéate del poder de Capricornio!,,,,
294,"Señor de Plata, Elias","La inspiración seca al aire vuela a la tierra irreal,
Extraños sueños e ideas vagan por la galaxia.
Como burbujas de rocío formando estrellas y ríos etéreos,
Coloque las uvas en la botella de plata y beba el néctar dulce y fragante.",,Foto de perfil: Desbloquea la foto de perfil.,Efectos corporales: ¡Rodéate del poder de Acuario!,,,,
295,Kexin,"Se prepara la cuchara de oro, se agita el jarabe y crece la pintura del conejito de nieve. ¡Gudu Gudu, dulce olla de cobre, salta de la Bestia Guardiana!",,Foto de perfil: Desbloquea la foto de perfil.,Efectos corporales: ¡Las pinturas de azúcar están flotando!,,,,
296,Keyi,"La pintura dorada pasó, las tijeras volaron y la bestia de azúcar estaba alborotada.
¡Amasando y tirando, invocando métodos inmortales, saltando chispas para llamar a la paz!",,Foto de perfil: Desbloquea la foto de perfil.,Efectos corporales: ¡Las pinturas de azúcar están flotando!,,,,
297,Perot,"Una chica misteriosa que creció en un pueblo de pescadores. Se dice que tiene el poder de un dios y guarda la estatua y el tesoro ella sola. De buen carácter, de buen corazón, sonriente todo el día, pero siempre tranquila ante el peligro, nada parece enfadarla ni asustarla.",,Foto de perfil: Desbloquea la foto de perfil.,,,,,
298,Ronas,"Un niño que creció en el campo lleva desde niño ansias de aventura y disfruta explorando lo desconocido y rompiendo las reglas. Siguiendo los pasos de los cuatro hijos Mimeng y el Capitán Tom hasta la legendaria isla donde reside el tesoro del dios del mar, están decididos a encontrar el tesoro y hacerse famosos en todo el mundo.",Los elementos de desbloqueo se pueden obtener de los eventos,Foto de perfil: Desbloquea la foto de perfil.,,,,,
299,Soundwave,"El oficial de inteligencia de los Decepticons, a cargo de todos los intercambios de inteligencia de los Decepticons, su lealtad y habilidad han sido afirmadas por Megatron. Soundwave trajo al ejército de cintas: Ravage, Laserbeak, Frenzy, Ratbat , etc., y obtuvo información sobre muchos planes de acción importantes de los Autobots.",,Foto de perfil: Desbloquea foto de perfil.,Huellas: Se dejarán huellas del logo del campamento en los lugares por donde camines.,#cda5b0a Invocación: se puede invocar a Tape Legion y obtener beneficios. ¡Haz clic en el botón de la izquierda para obtener una vista previa! #n,,,
300,Mango,"Se unta crema suave en el fondo del vaso y se recogen bayas redondas de las ramas.
¡El sabor suave deja tus labios y dientes fragantes, y el color dorado aporta dulzura!",,Foto de perfil: Desbloquea la foto de perfil.,Efectos corporales: ¡Los granos de mango están flotando!,,,,
301,Xiao Yuaner,"El vicepresidente interino de la Asociación de Postres, además de administrar su propia tienda de bolas de masa hervida de arroz glutinoso, también disfruta visitar otras tiendas de postres. Tan pronto como se encuentren mejores materias primas, la investigación y el desarrollo se llevarán a cabo esa noche, y las actividades de nuevos productos se lanzarán al día siguiente. ¿Cuánto descuento ofrecerá el evento? Lo siento, te puedo dar dos más, ¡pero el descuento es imposible!",,Foto de perfil: Desbloquea la foto de perfil.,Efectos corporales: ¡Bolaa dulce de arroz está flotando!,,,,
302,Nona,"La batalla hace que la cola de caballo se balancee con entusiasmo, mientras que los bombardeos de fuego rápido y el sonido de las balas provocan risas sin fin. No lo esperabas, ¡pero incluso una niña pequeña puede llevar un cañón y salvar el mundo!",,Foto de perfil: Desbloquear foto de perfil.,Efecto corporal: ¡Los corazones están a su alrededor!,,,,
303,Lirio,"Cálculos minuciosos, planificación estratégica. Sentado en la retaguardia, ganando desde lejos. ¿Eh? ¿Puños apretados, frente sudorosa? Resulta que incluso el comandante de cara fría no puede entenderlo.",,Avatar: desbloquear avatar,Efecto Corporal: ¡Energía de combate está a tu alrededor!,,,,
304,Rebeca,"Las orejas del conejito de terciopelo blanco se movieron y la linda falda se balanceó.
El envoltorio de cristal del caramelo brilla y llega el milagro del sabor a leche.
Dingling Dingling~Chica Coneja Mágica, ¡transfórmate!",,Foto de perfil: Desbloquea la foto de perfil.,Efectos corporales: ¡Las focas de conejo están flotando!,,,,
306,Mágica Guía Sagrada Felicia,"Cuando se codicia la belleza, los rostros codiciosos están por todas partes en la tierra;
Cuando se rechazan las flores, la inmundicia desenfrenada profana el país de las hadas.
Solo da la bienvenida al regreso del hada de las flores para resucitar las flores,
y espera hasta que las flores florezcan por completo y la mariposa se demore.",,"Cambio de iluminación: cambie la forma de acuerdo con la iluminación ambiental en el mapa, haga clic en el botón en
la izquierda para ver la descripción.","#cda5b0aTransform: cuando la luz ambiental sea superior a 9, se transformará en Fairyland Hada Felicia. Haga clic en el botón de la izquierda para obtener una vista previa.#n",#cda5b0aMontura exclusiva: Haz clic en el botón de la izquierda para usar la montura exclusiva.#n,#cda5b0aAcción Exclusiva: El cielo está lloviendo a pétalos. Haga clic en el botón de la izquierda para obtener una vista previa.#n,#cda5b0aObtenido solo por Gashapon Estrella#n,
307,Fairyland Hada Felicia,"Sólo cuando las flores están cubiertas de espinas se pueden vencer los deseos de las personas;
Solo cuando la fragancia supera la toxicidad puede tener la capacidad de resistir;
Con un destello de inspiración, convierte el ataque en asistencia;
Y piensa durante varios días, y crea una nueva era de magia.",,"Cambio de iluminación: cambie la forma de acuerdo con la iluminación ambiental en el mapa, haga clic en el botón de la izquierda para ver la descripción.","#cda5b0aTransform: Cuando la luz ambiental sea menor o igual a 9, se transformará en Magic Tutor. Haga clic en el botón de la izquierda para obtener una vista previa.#n",#cda5b0aMontura exclusiva: haz clic en el botón de la izquierda para usar la montura exclusiva.#n,"#cda5b0a Acción exclusiva: El cielo está lloviendo pétalos, haz clic en el botón de la izquierda para ver.#n",#cda5b0aObtenido solo por Gashapon Estrella#n,
308,Valena,"Respira y siente el ritmo del viento,
Toca las reliquias naturales con tus propias manos.
Toma riesgos contigo mismo y escribe un capítulo de libertad.",,Foto de perfil: Desbloquea foto de perfil.,Huellas: Deja huellas de gato por donde andes.,,,,
309,Marco,"Escucha las voces en el bosque,
Entra en la tierra de nadie bajo la luna.
Ve contra la corriente de la gente y descubre los secretos del aire libre.",,Foto de perfil: Desbloquea foto de perfil.,Huellas: Deja huellas de perrito por donde andes.,,,,
310,Erin,,,Foto de perfil: Desbloquea foto de perfil.,Efectos corporales: ¡Las zanahorias flotan alrededor de su cuerpo!,,,,
311,Elton,,,Foto de perfil: Desbloquea foto de perfil.,Efectos corporales: ¡Las zanahorias flotan alrededor de su cuerpo!,,,,
312,Ritmo ciano,"El pincel se pinta con luz, y el esmalte se pinta con finos colores.
La puerta del horno arde con un nuevo ritmo y el objeto está dotado de una bendición.",,Foto de perfil: Desbloquea foto de perfil.,Efectos corporales: ¡Hay puntos de luz flotando en el cuerpo!,,,,
315,Muuuu,"Cantando en el vendaval, bailando en la ventisca.
Con el pelaje más suave y las dagas más afiladas para jugar.
Saludos desde la meseta nevada, amigo",,Foto de perfil: Desbloquear foto de perfil,Efecto corporal: ¡los copos de nieve te rodean!,,,,
316,Flor Qiqi,"Llena todos tus deseos con globos.
Juguemos juntos en el futuro también
Después de todo, cada día que paso contigo es el día en que mi deseo se hace realidad.",,Foto de perfil: Desbloquear foto de perfil.,Efectos corporales: ¡La luz de las estrellas flota sobre el cuerpo!,,,,
317,Agua de manantial clara,"El cielo sin fin se encuentra con el agua sin límites, las montañas brumosas se extienden a lo largo y ancho.
Las olas y las ondas contienen verdes superpuestos, las piedras revelan una escena pintoresca que sobresalta.",,Foto de perfil: Desbloquear foto de perfil.,Efecto corporal: ¡Hay triángulos dorados flotando alrededor del cuerpo!,,,,
318,Gaogao,"Una reunión cálida, una fiesta caliente. ¡Adorables koalas repartiendo alegría!
Junto con Gaogao, cantemos y bailemos con dulces melodías en este feliz día.",,Foto de perfil: Desbloquear foto de perfil.,Efecto corporal: ¡Las luces de las estrellas te rodean!,,,,
319,Grano de Chocolate,"Ejem, déjame preguntarte.
¿Quién comió demasiados dulces y volvió a tener dolor de muelas?
Aunque los granos de chocolate son buenos, no deberíamos comer demasiados~",,Foto de perfil: Desbloquear foto de perfil.,Efecto corporal: ¡los granos de chocolate te rodean!,,,,
320,Espadachín audaz,"Matar no es mi intención.
Los pecados serán juzgados por el mundo.
El viento es frío como una espada y la espada no deja rastro.
¡Esta noche se decidirá el ganador!",,Foto de perfil: Desbloquear foto de perfil.,Efectos corporales: ¡Hay puntos verdes de luz flotando sobre el cuerpo!,,,,
321,Nipro,"El cabello suave atrae la mirada, y cae como pétalos de cerezo.
No me preguntes mi código, soy el número uno de las hadas ladronas.
¿Un demonio o un caballero? Mi identidad, tú decides.",,Avatar: Desbloquea Avatar,Efecto Corporal: ¡Las luces de las estrellas te rodean!,,,,
322,Bofill,"Convertir piedras en oro no es difícil, el karma es largo y complejo, las palabras hablan por sí solas, la magia no puede cambiar la integridad. Si la ternura no te conmueve, entonces te hechizaré. ¡Cambiar!
Esta es una buena carta, no debería dársela a un malvado.",,Avatar: Desbloquea Avatar,Efecto Corporal: ¡Las cartas están a tu alrededor!,,,,
323,"Emperadora del Mar, Lingxi","Estoy percibiendo el calor del invierno, levanto la cabeza y veo la golondrina llegando al lago.
Arrojando los coloridos caracoles de concha, escucho el sonido de la nueva flor de loto.",,Efecto Especial: ¡Puede cambiar la forma y el estado en el juego a través de la transformación!,#cda5b0aTransformación: Puede transformarse en una sirena cuando está en el agua. ¡Haz clic en el botón de la izquierda para obtener una vista previa!#n,Talento: ¡Puede despertar una línea de sangre especial y respirar libremente bajo el agua!,Marco de Avatar: Desbloquea automáticamente el marco de avatar dinámico al adquirirlo.,#cda5b0a Limitado a la producción de Star Pack#n.,
324,"Hada de la Perla, Lingxi","Bebo de la noche la luz de la luna, mientras perlas titilantes cuelgan en seda brillante.
La diosa compadecida de la timidez de mi belleza, hace que mis lágrimas se conviertan en gotas de rocío en un lago de seda.",,Efecto Especial: ¡Puede cambiar la forma y el estado en el juego a través de la transformación!,"#cda5b0aTransformación: puede transformarse a la forma original cuando está en tierra, haga clic en el botón de la izquierda para obtener una vista previa.#n",Talento: Puede activar la línea de sangre especial que le permite respirar libremente bajo el agua.,,#cda5b0a Limitado a la producción de Star Pack#n.,
325,Hein,"Bailando en el viento como la seda, 
escondido en lo profundo del mar como una piedra preciosa. 
Fluyendo ligero con el viento del mar, 
sin rastro a merced del vaivén del océano.",,Avatar: Desbloquea avatar,Efectos especiales del cuerpo: ¡Las burbujas flotan alrededor del cuerpo!,#cda5b0a Limitado a la producción de Dreamer Pack#n.,,,
326,Halvi,"Paseando en el límite entre la vida y la muerte, vagando en medio de miles de muertos vivientes.
Las alas valientes, brillantes y resplandecientes, los pensamientos malvados se levantan, gritando y corriendo hacia adelante.
La herida rota necesita la curación de la confianza.
Esta profunda desilusión ya se ha infiltrado en los huesos, gemidos y lamentos bajos.",,Marco de Avatar: Desbloquea el marco de avatar.,Efectos Especiales del Cuerpo: Plumas negras flotando,,,,
327,Grainne,"Nacido en el crepúsculo, escondido en la mañana, la oscuridad es mi destino.
Abre la caja de Pandora, toca la rosa negra.",,Foto de perfil: Desbloquea la foto de perfil.,Efectos: ¡Murciélagos y corazones rosas revoloteando!,Personalizar: Personaliza libremente los accesorios en la página [Costumbre].,,,
328,Big Mar,"El destino no puede cambiarse; el engranaje no puede girar por sí mismo. Sin embargo, insiste en burlarse de este futuro absurdo.
Latidos como cuchillas, letras como balas, el ""matón"" que nunca recurre a la violencia pretende despertar a la ciudad adormecida a través de la música.
Quizá los sueños acaben despertando, pero ahora no es el momento.",,Foto de perfil: Desbloquea la foto de perfil.,Huellas: deja huellas de luz estelar donde caminas.,,,,
329,Marlene,"Bajo los deslumbrantes focos, sólo se permite cantar monótonos himnos. Vagando por calles y callejones, expresa la verdadera vida con su guitarra eléctrica, 
¿Y qué si no la reconocen? El alma rebelde y libre seguramente se sentirá atraída por el canto de Marlene, rompiendo innumerables cadenas.",,Foto de perfil: Desbloquea la foto de perfil.,Huellas: deja huellas de luz estelar donde camina.,,,,
330,Sábana Superman,"Poniéndose el uniforme de superhéroe favorito, Sábana Superman que sigue comprometido con la justicia ¡está en camino!",,Foto de perfil: Desbloquea la foto de perfil.,Efecto corporal: ¡Puntos de luz dorados a tu alrededor!,,,,
331,Ángel,"Ángel, agobiada por sus alas mutadas, fue salvada por un soldado mecanizado. Juntos, lucharon para proteger el último bastión de la humanidad, símbolo de esperanza.",,Foto de perfil: Desbloquea la foto de perfil.,Efecto corporal: ¡Plumas blancas flotando alrededor del cuerpo!,,#cda5b0a Interacción: ¡Puede desencadenar acciones interactivas con Isaia!#n,,
332,Isaías,"Involucrada en constantes batallas contra criaturas mutantes durante años, Isaías lucha contra el mismo virus que está corroyendo su cuerpo e incluso su mente... 
Durante una misión particular, se encuentra con una chica peculiar con habilidades extraordinarias. Su llegada no sólo trae nuevas esperanzas a la humanidad, sino que también cura las heridas más profundas del corazón de Isaías.",,Foto de perfil: Desbloquea la foto de perfil.,Efecto corporal: ¡Cubos de energía flotando alrededor del cuerpo!,,#cda5b0a Interacción: ¡Puede desencadenar acciones interactivas con Angel!#n,,
333,Barricade,"Barricade es un guerrero del clan de la policía del cielo, él puede ver a través de los humanos con una sola mirada, y usa la confianza de la gente para manipularlos. También le gusta desgarrar a sus oponentes en pedazos con armas de gran poder y manos hidráulicas.",,Marco de Avatar: Desbloquea el marco de avatar.,Efectos corporales: ¡Los rayos revolotean en el cuerpo!,#cda5b0aTransformación：¡Haz clic en el botón de transformación de la izquierda para cambiar entre robot y vehículo! #n,,,
334,Cozy Glow,"Cozy Glow tiene una apariencia encantadora, y el carro de ajedrez es su hermoso símbolo. Ambiciosa, manipula la amistad como poder, y finalmente es derrotada y convertida en una estatua de piedra.",,Foto de perfil: Desbloquea la foto de perfil.,Efectos corporales: ¡Llamas revoloteando!,,,,
335,Apple Bloom,"Manzanilla es la hermana de Applejack y uno de los miembros fundadores de Cute Legion. Además de ayudar a recolectar manzanas en el huerto de manzanas , también trabaja duro para el lindo logo juntos con Sweetie Belle y Scootaloo.",,Foto de perfil: Desbloquea la foto de perfil.,Efectos corporales: ¡Las flores están esparcidas por el cuerpo!,,,,
336,Flurry Heart,"El Corazón de Nieve es la hija de Shining Armor y Princess Cadence, llamada así en honor a la ceremonia de cristal cuando rompió el corazón de cristal con un grito. Después de eso, su magia se estabilizó y esto nunca volvió a suceder.",,Foto de perfil: Desbloquea la foto de perfil.,Efectos corporales: ¡Puntos rosados de luz revoloteando en el cuerpo!,,,,
337,Principe Loto,"En este mundo de caos
No temáis, niños heridos
Quien venga a hacer daño de nuevo
Vuelvan los ríos y los mares, ¡no se salvarán!",,"Cambios especiales: ¡El juego puede realizar la función de transformación, cambiar la forma y el estado!","#cda5b0aHabilidad: Forma juvenil intercambiable, haga clic en el botón de la izquierda para obtener una vista previa. #n",,,,
338,Mago Lluvia,"Todos los seres me miran
Ignorante y sin preocupaciones
La flor de loto detrás de mí está floreciendo
El viento y las olas de otoño provocaron mucho viento y nubes.",,"Cambios especiales: ¡Puede transformar en el juego, cambiar la forma y el estado!","#cda5b0aPuede cambiar la forma adulta, haga clic en el botón de la izquierda para obtener una vista previa. #n",,,,
339,Juventud,"El ramo de artemisa se mece ligeramente con las fragantes orquídeas.
Las barcas de dragón nadan en el Barco del Dragón, y las cinco albóndigas de seda están envueltas en jaspe.
El abanico sirve para disipar el calor estival, y el sol rojo para recordar el antiguo Yuan.",,Foto de perfil: Desbloquea la foto de perfil.,Efectos corporales: ¡Hojas verdes revoloteando en el cuerpo!,,,,
340,Doris,"Atravesando calles con mensajes desde lejos, sólo necesito una sonrisa del destinatario como aliento.",,Avatar: Desbloquea avatar.,Efectos corporales: ¡Las letras flotan!,,,,
341,Dole,"La música de las alegrías y las penas llegó a todas las familias.
Mensajes entregados a tiempo con el toque de campana.
Como portador, mi deber es salvaguardar cada carta con cuidado.",,Avatar: Desbloquea avatar.,Efectos corporales: ¡Las letras están flotando!,,,,
342,Lambert,"Con la ayuda de los astros y la fuerza de voluntad, la Astrología empieza a funcionar.
Las ruedas de la suerte se entrelazan, prediciendo el ciclo del destino.
Las leyendas del futuro nunca se desvanecen. Y yo, en busca de lo que se ha perdido.",,Avatar: Desbloquea avatar.,Efectos corporales: ¡La luz de las estrellas sale del cuerpo!,,,,
343,Martini,"Cuando Martini se convirtió en cazarrecompensas, su intención inicial era proteger a quienes no podían defenderse. Durante una batalla contra un dinosaurio modificado genéticamente, sufrió graves lesiones en las articulaciones. Sin embargo, el cráneo de dinosaurio que lleva consigo infunde miedo en los corazones de los criminales más notorios.",Objetos desbloqueables por actividad,Avatar: Desbloquea avatar.,Efectos corporales: ¡Punto de luz revoloteando en el cuerpo!,,,,
344,Santo Cielo,"Quinta Santa es el líder del equipo Gigante Indomable, venció al Tiranosaurio Rex, es valiente y justo.",,Avatar: Desbloquear.,Efecto especial corporal: ¡Llamas disparando desde atrás!,"#cda5b0aTransformación: Clic en botón izquierdo, cambia robot/vehículo. #n",,,
345,"Canción verano, Sueño","Brisa estival en ropa y cabello, encontrando belleza inesperada.",,Avatar: Desbloquear.,¡Flores flotando alrededor de su cuerpo!,,,,
346,Estrellas danzantes Belinda,"En skate, con música, volamos en el suelo.",,Avatar: Desbloquear.,Effet corporal: ¡Notas musicales flotando alrededor del cuerpo！,,,,
347,"Sol cálido, Paní","Cansado, quiero la cama.",,Avatar: Desbloquear.,¡Un aura de somnolencia flota en el aire!,,,,
348,Hola Kitty Lorna,¿Te gusta el lazo？No es regalo.,,Avatar: Desbloquear.,Effet corporel :¡Pétalos flotando sobre el cuerpo！,Huellas floridas al andar。,,,
349,Cinnamoroll Nimo,"Pétalos fragantes, tiempo detenido.",,Avatar: Desbloquear.,¡Flores flotando alrededor de su cuerpo!,Huellas dulces al andar。,,,
350,Galán,"Cueva pasada, príncipe cruzado, sufrimiento superado, sueño asombroso.",,Avatar: Desbloquear.,¡Notas musicales flotando alrededor del cuerpo！,"Personalizado: Compra y combina accesorios para espalda, rostro y mano.",,,
351,Diana,"Tres olas de calor, verano sin frescura,
Piel verde y cáscara roja, arena dulce fresca.
Aroma frutal alivia el calor,
Fría en boca, el cuerpo brilla.",,Avatar: Desbloquear.,Efecto en el cuerpo: ¡flotando en el aire sandía!,,,,
352,Aiden,"Gran líder guía acciones, no controla lealtad. Valiente, sin temor a muerte, solo busca ganar. Contraataque o persecución, cambia todo.",Objetos desbloqueables por actividad,Avatar: Desbloquear.,Efecto en el cuerpo:¡Puntos de luz flotando sobre el cuerpo！,,,,
353,Tylnos,"El mestizo descendiente del carnívoro Tyrannosaurus rex tiene una apariencia majestuosa y un corazón solitario. Cuando un compañero lee su corazón, también mostrará un lado muy gentil ~",,Avatar: Desbloquea avatar.,Efectos corporales: ¡El aroma de la barbacoa recorre el cuerpo!,,,,
354,Trisno,"Dinosaurio herbívoro niña mestiza, personalidad simple y débil, no le gustan las disputas, y comienza a luchar valientemente por lo que quiere con el aliento de su compañero Tenos.",,Avatar: Desbloquea avatar.,Efectos corporales: ¡Hojas verdes revoloteando en el cuerpo!,,,,
355,"Capitán Hyun Yu, Yan Rui","El viento sopla el bosque y comienza el hechizo,
El sello del sueño eventualmente despertará.
Escuche, Capitán Xuan Ye Xiao.
Lava el dolor del verano y el verano.",,"#cda5b0a Transformación: la función de transformación se puede realizar en el juego, ¡haga clic en el botón de la izquierda para obtener una vista previa! #n","Efectos corporales: las hojas de arce están esparcidas por el cuerpo, ¡dejando huellas de máscara por donde caminas!",Talento: ¡Puede despertar el poder espiritual sellado y resistir el daño del hielo!,Marco Avatar: desbloquea automáticamente el Marco Avatar dinámico cuando se obtiene.,,
356,"Noche roja de zorro arce, Yanrui","Wanli Fenghou bebe rocío helado.
Un pedazo de luto,
Huesos fríos salvajes de invierno.
¡Nada más que un pensamiento para salvar vidas!",,"#cda5b0a Transformación: la función de transformación se puede realizar en el juego, ¡haga clic en el botón de la izquierda para obtener una vista previa! #n","Efectos corporales: las hojas de arce están esparcidas por el cuerpo, ¡dejando huellas de máscara por donde caminas!",Talento: ¡Puede despertar el poder espiritual sellado y resistir el daño del hielo!,Marco Avatar: desbloquea automáticamente el Marco Avatar dinámico cuando se obtiene.,,
357,Cynthia,"El conductor estrella-luna que usa magia de luz de luna es el nuevo mago de la ceremonia real. Cuando agita el cetro con las estrellas y lunas en su mano, las notas musicales de las estrellas y lunas que recita rodearán el costado del vestido. Ella es de la ciudad fuera del reino. Ella es con las estrellas y lunas todo el día, y su cabello esponjoso como una nube es un símbolo de su dulzura.",,Avatar: Desbloquea avatar.,Efectos corporales: ¡La luz de las estrellas sale del cuerpo!,Marco de Avatar: Desbloquea automáticamente el marco de avatar dinámico después de obtenerlo.,,,
358,Skoll,"Skoll siempre ha soñado con explorar el universo. Hoy finalmente se dio cuenta de su sueño. Cogió una nave espacial, reparó la nave espacial con excelente tecnología, y luego inmediatamente condujo la nave espacial al universo. En el momento en que atravesó el cielo, vio las estrellas y sintió la hermosa luz, todo lo cual lo emocionó.",,Avatar: Desbloquea avatar.,Efectos corporales: ¡Las estrellas están flotando!,,,,
359,Scarlett,"Cool Sunshine Girl con pelo rojo extravagante en forma de pulpo que brilla mareado al sol. Le encanta explorar todos los deportes del mundo, especialmente el skate. Puede patinar hábilmente y nadar entre diferentes obstáculos. Ella es la chica de skate más genial del barrio.",,Avatar: Desbloquea avatar.,Efectos corporales: ¡Pulpo flotando!,,,,
360,"Verano, Fiona","Fiona, que creció junto al mar, es soleada y libre, le gusta jugar con con pistolas de agua, pero bajo su dulce apariencia hay un corazón fanático.
Yo... ¡finalmente puedo jugar al contenido de mi corazón!
¿Tú... quieres jugar con conmigo también?",,Avatar: Desbloquea avatar.,Efectos corporales: ¡Las burbujas están flotando alrededor del cuerpo!,,,,
361,Bonnie,"Debajo de la hermosa apariencia, hay peligros ocultos, no se confunda.",,Avatar: Desbloquea avatar.,Efectos corporales: ¡Rodeado de una luz maravillosa!,,,,
362,Diablo Rojo Yami,"A la diablilla roja de Genki le gustan mucho los deportes. Al no tenerle miedo al frío, es la más activa de los asistentes al club, solo propensa a escupir llamas cuando se excita.",,Avatar: Desbloquea avatar.,Body FX: ¡Rodeado de copos de nieve blanca!,,,,
363,Hada de Nieve,"Hadas que viven en lo más profundo del bosque de nieve, tímidas por naturaleza y envueltas en plumón blanco como la nieve. Rara vez alguien ve sus verdaderos rostros.""",,"Transformación Especial: ¡Experimenta la transformación en el juego, alterando tu apariencia y estado!","#cda5b0a Transformación: Cambia a la forma de elfo invernal, haz clic en el botón izquierdo para obtener una vista previa. #n",Característica: ¡Inmune al congelamiento!,Material especial: ropa con cristales de hielo.,Marco de Avatar: Desbloquea automáticamente el marco de avatar dinámico después de obtenerlo.,
364,Hada Invernal,"El bendito Cristal de Hielo se transformó en un encantador Hada Invernal, que lleva consigo una bolsa llena de pequeños copos de nieve y los esparce por la tierra, llevando un toque de luminosidad a los sombríos colores del invierno.",,"Transformación Especial: ¡Experimenta la transformación en el juego, alterando tu apariencia y estado!",#cda5b0a Transformación: Haz clic izquierdo para ver forma de hada de hielo y nieve. #n,Característica: Elfo Invernal inmune al hielo.,Material especial: ropa con cristales de hielo.,Marco de Avatar: Desbloquea automáticamente el marco de avatar dinámico después de obtenerlo.,
365,Rosy,"La princesa del país de la noche oscura siempre está rodeada de pétalos de color rojo sangre, el jugo de rosas tiñe su falda de rojo, baila a la luz de la luna con la fragancia de las flores y tiene el misterioso poder de la vida eterna.",,Avatar: Desbloquea avatar.,Efectos corporales: ¡Las rosas están esparcidas por el cuerpo!,,,,
366,San Valentín,"El niño asesino de dragones, que ha sido controlado por demonios durante muchos años, siempre ha vivido una vida lejos de las personas y solo para evitar lastimar a los inocentes. Siempre que huele sangre, no puede controlar la energía demoníaca en su cuerpo. Después de recuperar su conciencia, siempre está extremadamente molesto, pero con el crecimiento y derrotando gradualmente a los demonios, el niño asesino de dragones finalmente se convirtió en un dragón.",Los elementos desbloqueados se pueden obtener por el evento,Avatar: Desbloquea avatar.,Efectos corporales: ¡Plumas revoloteando en el cuerpo!,,,,
367,Alta proporción,"Una misteriosa tarjeta de deseos, llamando al mago Gobi para explorar una magia desconocida. Para entrar en ese nuevo mundo romántico y misterioso, Gobi comienza un viaje al mar de estrellas.",,Avatar: Desbloquea avatar.,Efectos corporales: ¡La luz de las estrellas sale del cuerpo!,,,,
368,,,,,,,,,
369,Guerrera Carmesí - Mulan,"En medio de la intensidad del combate y el ballet de espadas, acero chocando y cascos retumbando. 
Nunca he tenido miedo en el sangriento campo de batalla, porque estoy luchando por mi país. Solo la soledad y la nostalgia traen lágrimas a mis ojos tarde en la noche.",,"Transformación Especial: ¡Experimenta la transformación en el juego, alterando tu apariencia y estado!",#cda5b0aCambio de Atuendo: Cambia al atuendo de doncella de Mulan. Haz clic en el botón izquierdo para obtener una vista previa.#n,#cda5b0aNarración Exclusiva: La narración exclusiva se reproducirá dentro del mapa. ¡Haz clic en el botón izquierdo para escuchar!#n,Marco de Avatar: Desbloquea automáticamente el marco de avatar dinámico después de obtenerlo.,,
370,Sueños Lunares - Mulan,"¿Quién dice que una chica es menos capaz que un chico? Mulan, una hija tan valiente como cualquier hijo, demuestra que la fuerza y el coraje no conocen género. Aunque su viaje es más difícil que el de la mayoría de las chicas, para su familia y su país, es un camino que vale la pena seguir.",,"Transformación Especial: ¡Experimenta la transformación en el juego, alterando tu apariencia y estado!",#cda5b0aCambio de Atuendo: Cambia al atuendo de guerrera de Mulan. Haz clic en el botón izquierdo para obtener una vista previa.#n,#cda5b0aNarración Exclusiva: La narración exclusiva se reproducirá dentro del mapa. ¡Haz clic en el botón izquierdo para escuchar!#n,Marco de Avatar: Desbloquea automáticamente el marco de avatar dinámico después de obtenerlo.,,
371,Janet,"Aprendiz de maga del Planeta del Postre. Experta en hacer pan alcalino y fanática del Hanfu. Actualmente, sus golosinas hechas con magia suelen ser un éxito o un fracaso, a menudo llevando a sorpresas inesperadas.",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡Emite un aura de esencia alcalina!,,,,
372,Brest,"¡Francotiradora en el bate! 
¡Cuidado, te va a encantar este lanzamiento!",,Avatar: Desbloquear Avatar,Efecto Corporal: Emite un aura llameante.,,,,
