ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
294,Senhor do Vaso de Prata Alias,"A inspiração seca ao ar voa para a terra irreal,
Sonhos e ideias estranhas vagam pela galáxia.
Como bolhas de orvalho formando estrelas e rios etéreos,
Coloque as uvas na garrafa de prata e beba o doce e perfumado néctar.",,Foto do perfil: Desbloquear foto do perfil.,Efeitos Corporais: Cerque-se do poder de Aquário!,,,,
295,Tang Kexin,"A colher de ouro é acenada, a calda é sacudida e a pintura de coelhos da neve está crescendo.
Gudu Gudu, doce pote de cobre, salte da Besta Guardiã!",,Foto do perfil: Desbloquear foto do perfil.,Efeitos Corporais: Pinturas de açúcar estão flutuando!,,,,
296,Tang Keyi,"A tinta dourada passou, a tesoura voou e a besta de açúcar estava agitada.
Amassando e puxando, chamando métodos imortais, faíscas voando para pedir paz!",,Foto do perfil: Desbloquear foto do perfil.,Efeitos especiais do corpo: Pintura de açúcar flutuando no corpo!,,,,
297,Perot,"Uma garota misteriosa que cresceu em uma vila de pescadores. Dizem que ela tem o poder de um deus e guarda a estátua e o tesouro sozinha. Bem-humorada, bondosa, sorridente o dia todo, mas sempre calma diante do perigo, nada parece deixá-la com raiva ou assustada.",,Foto do perfil: Desbloquear foto do perfil.,,,,,
298,Lonas,"Um menino que cresceu no interior anseia por aventura desde criança e gosta de explorar o desconhecido e quebrar as regras. Seguindo os passos dos quatro filhos Mimeng e do capitão Tom até a lendária ilha onde existe um tesouro do deus do mar, eles estão determinados a encontrar o tesouro e se tornar famosos em todo o mundo.",Pode ser obtido através de eventos,Foto do perfil: Desbloquear foto do perfil.,,,,,
299,Soundwave,"O oficial de inteligência dos Decepticons, detendo todas as informações de trocas entre seus inimigos e aliados para usar contra eles um dia. Sua lealdade e habilidade foram confirmadas por Megatron. Com a ajuda de seus minions de cassete: Ravage, Laserbeak, Frenzy, Ratbat, etc., ele foi capaz de obter planos secretos de batalha dos Autobots para garantir a vitória dos Decepticons.",,Foto de perfil: Desbloquear foto de perfil.,Pegadas de caminhada: Pegadas do logotipo do acampamento serão deixadas nos lugares que você caminhar.,"#cda5b0aInvocação: Tape Legion pode ser invocado e ganhar buffs, clique no botão à esquerda para visualizar!#n",,,
300,Manga,"O creme macio é espalhado no fundo do copo e as frutas redondas são colhidas dos galhos.
O paladar macio deixa seus lábios e dentes perfumados, e a cor dourada traz doçura!",,Foto do perfil: Desbloquear foto do perfil.,Efeitos Corporais: Grãos de manga estão flutuando!,,,,
301,Xiao Yuaner,"O vice-presidente interino da Associação de Sobremesas, além de administrar sua própria loja de bolinhos de arroz glutinoso, também gosta de visitar outras lojas de sobremesas. Assim que forem encontradas matérias-primas melhores, a pesquisa e o desenvolvimento serão feitos naquela noite e as atividades de novos produtos serão lançadas no dia seguinte. Quanto de desconto o evento oferecerá? Desculpe, posso te dar mais dois, mas o desconto é impossível!",,Foto do perfil: Desbloquear foto do perfil.,Efeitos Corporais: Bolinhos doces estão flutuando!,,,,
302,Nora,Ataques e batalhas vigorosas fazem os rabos de cavalo balançarem com entusiasmo. O bombardeio de super velocidade e o som de balas trazem mais do que algumas gargalhadas maníacas. Nunca pensei que uma garotinha pudesse carregar um canhão e salvar o mundo!,,Foto de perfil: Desbloquear foto de perfil.,Efeitos especiais do corpo: o amor está flutuando no corpo!,,,,
303,Heitor,"Cálculos e planejamento meticulosos. Eh? Punhos cerrados, testa suada? Acontece que nem mesmo o comandante de cara fria consegue lidar com uma situação.",,Foto de perfil: Desbloquear foto de perfil.,Efeitos Corporais: Combater a energia que sai de seu corpo!,,,,
304,Rebecca,"As orelhas do coelho de veludo branco se contraíram e a linda saia balançou.
O papel de bala de vidro está brilhando e o milagre do sabor do leite vem.
Dingling Dingling~Menina Mágica Coelho, transforme-se!",,Foto do perfil: Desbloquear foto do perfil.,Efeitos Corporais: focas de coelho estão flutuando!,,,,
306,Tutora de Magia Fecilia,"Quando a beleza é cobiçada, rostos gananciosos estão em qualquer lugar da terra;
Quando as flores são rejeitadas, a sujeira desenfreada contamina o país das fadas.
Apenas dê as boas-vindas ao retorno da fada das flores para ressuscitar as flores,
e espere até que as flores desabrochem e a borboleta permaneça.",,"Alteração de Iluminação: Altere a forma de acordo com a iluminação ambiente no mapa, clique no botão à esquerda para ver a descrição.","#cda5b0a Transformação: Quando a luz ambiente for maior que 9, ele se transformará em um espírito secreto. Clique no botão à esquerda para visualizar. #n",#cda5b0a Montaria exclusiva: Clique no botão à esquerda para usar o montaria exclusiva dos elfos. #n,"#cda5b0aAção Exclusiva: O céu está chovendo pétalas, clique no botão à esquerda para visualizar. #n",#cda5b0aObtenha apenas na caixa estrela#n,
307,Misteriosa Fada Fecilia,"Somente quando as flores estão cobertas de espinhos é que os desejos das pessoas podem ser superados; Somente quando a fragrância supera a toxicidade ela pode ter a capacidade de resistir; Com um lampejo de inspiração, transforma o ataque em assistência; E pense por vários dias e crie uma nova era de magia.",,"Alteração de Iluminação: Altere a forma de acordo com a iluminação ambiente no mapa, clique no botão à esquerda para visualizar a descrição.","#cda5b0aTransformar: Quando a luz ambiente for menor ou igual a 9, ele será transformado em Tutor de Magia.  Clique no botão à esquerda para visualizar.#n",#cda5b0aMontaria exclusiva: Clique no botão à esquerda para usar a montaria exclusiva dos elfos. #n,"#cda5b0aAção exclusiva: O céu está chovendo pétalas, clique no botão à esquerda para visualizar.#n",#cda5b0aObtenha apenas na caixa estrela#n,
308,Valena,"Respire e sinta o ritmo do vento.
Tocar as relíquias naturais com suas próprias mãos.
Assumir um risco e escrever um capítulo de liberdade.",,Foto de perfil: Desbloquear foto de perfil.,Pegadas de caminhada: deixe pegadas de gato por onde anda.,,,,
309,Marquês,"Ouça os sons da floresta com seus ouvidos.
Não entre na terra de ninguém sob a lua.
Descubra os segredos do ar livre contra o fluxo de pessoas.",,Foto de perfil: Desbloquear foto de perfil.,Pegadas de caminhada: deixe pegadas de cachorro onde quer que ande.,,,,
310,Erin,"O orvalho rasteja sobre as lâminas da grama e treme ao vento.
A terra sacode os grãos da geada e da primavera está brotando!",,Foto de perfil: Desbloquear foto de perfil.,Efeitos corporais: Cenouras estão flutuando em volta do corpo dela!,,,,
311,Elton,"O sol se põe na fazenda, os pássaros estão chilreando e voando.
Pás viram o solo, o suor alimenta a esperança!",,Foto de perfil: Desbloquear foto de perfil.,Efeitos corporais: Cenouras estão flutuando em volta do corpo dela!,,,,
312,Encanto ciano,"O pincel é pintado com luz e o esmalte é pintado com cores finas.
A porta do forno queima com novo ritmo, e o objeto é dotado de uma benção.",,Foto de perfil: Desbloquear foto de perfil.,Efeitos especiais do corpo: Existem pontos de luz flutuando no corpo!,,,,
315,Muuuu,"Cantando no vendaval, dançando na nevasca.
Com o pêlo mais macio e o mais afiado dos punhais para brincar.
Saudações do planalto nevado, meu amigo.",,Foto de perfil: Desbloquear foto de perfil.,Efeitos Corporais: Há flocos de neve flutuando no corpo!,,,,
316,Balãozinho,"Encham de balões todos os seus desejos.
Vamos jogar juntos no futuro também~
Afinal, cada dia que passo com vocês é o dia em que meu desejo se torna realidade.",,Foto de perfil: Desbloquear foto de perfil.,Efeitos Corporais: A luz das estrelas flutua no corpo!,,,,
317,Vasta Terra,"O céu é infinitamente azul, as montanhas são verdes.
A fumaça e as ondas contêm o verde, e as rochas são maravilhosas.",,Foto de perfil: Desbloquear foto de perfil.,Efeitos Corporais: Há triângulos dourados flutuando ao redor do corpo!,,,,
318,Coala,"Junte-se ao Mini Coala na festa e espalhe a alegria!
Canta para o dia com melodias doces~",,Foto de perfil: Desbloquear foto de perfil.,Efeitos Corporais: A luz das estrelas flutua no corpo!,,,,
319,Mini Chocolate,"Ahem, uma entrevista.
Qual criança teve dor de dentes por comer muito açúcar?
Os grãos de chocolate são bons, mas não se deve comer muito deles!",,Foto de perfil: Desbloquear foto de perfil.,Efeitos Corporais: Há grãos de chocolate flutuando ao redor do corpo!,,,,
320,Espadachim arrojado,"Matar não é minha intenção.
Os pecados serão julgados pela selva.
O vento é frio como uma lâmina, a espada passa sem deixar rastro.
Hoje à noite, vamos lutar até a morte!",,Foto de perfil: Desbloquear foto de perfil.,Efeitos Corporais: Há pontos verdes de luz flutuando sobre o corpo!,,,,
321,Nipro,"Cabelos sedosos como olhos encantadores, e minha elegância é como flores de cerejeira caindo.
Não me pergunte meu código, eu sou a número um das fadas ladrões.
Sou um demônio ou uma cavaleira? Minha identidade é sua escolha.",,Quadro de Avatar: Desbloqueie o quadro de avatar.,Efeitos especiais do corpo: O corpo está cheio de estrelas!,,,,
322,Bofill,"Fazer dinheiro do nada é moleza, altos e baixos fazem parte da vida, o que tá no papel não sai daí, habilidade e moral não se mudam assim tão fácil. Se sua beleza não te convence, então vou te jogar uma magia. Abracadabra! Esse é um trunfo na manga, não vou dar pra um babaca.",,Quadro de Avatar: Desbloqueie o quadro de avatar.,Efeitos corporais: as cartas estão flutuando ao redor do corpo dela!,,,,
323,Princesa do Mar Nereida,"Sinto um calor no inverno, ergo minha cabeça e vejo as andorinhas voando sobre o lago. Jogo conchas coloridas e ouço o som das flores de lótus.",,"Mudança especial: A função de transformação pode ser realizada no jogo, e a forma e o estado podem ser alterados!",#cda5b0aTransformação: Transforme-se na forma de sereia na água.#n,Habilidade: pode respirar livremente debaixo d'água!,Quadro de avatar: Desbloqueie automaticamente o quadro de avatar dinâmico após obtê-lo.,#cda5b0aObtido apenas na Caixa de Estrela#n,
324,Fada Pérola Nereida,"A noite bebe sob a lua brilhante, as pérolas brilhantes caem em cascata.
A beleza tímida e delicada atrai a atenção dos deuses, lágrimas escorrem como orvalho de seda.",,"Mudança especial: A função de transformação pode ser realizada no jogo, e a forma e o estado podem ser alterados!",#cda5b0aTransformação: Transforme-se em uma forma natural em terra! #n,Habilidade: pode respirar livremente debaixo d'água!,,#cda5b0aObtido apenas na Caixa de Estrela#n,
325,Hein,"Flutuando como seda ao vento,
Escondida como uma pérola no fundo do mar.
Emana leveza ao sabor dos ventos marítimos,
Sem rastro, livre para vagar.",,Quadro de Avatar: Desbloqueie o quadro de avatar.,Efeitos especiais do corpo: As bolhas estão flutuando ao redor do corpo!,#cda5b0aObtido apenas na Caixa dos Sonhos#n,,,
326,Havila,"Caminhando na fronteira entre a vida e a morte, com a alma viajando entre milhares de mortos-vivos.
Asas corajosas, brilhando radiantes, pensamentos malignos surgem e voam velozes.
Feridas quebradas, precisam da cura da confiança.
Este desapontamento penetrante já entrou nos ossos, gemidos abafados.",,Quadro de Avatar: Desbloqueie o quadro de avatar.,Efeitos especiais do corpo: Penas pretas esvoaçantes do corpo!,,,,
327,Grania,"Rosa Negra roça ombros, Pandora se abre, alma marcada com ossos de morcego, um sorriso que queima sobre o crânio. Nascido no crepúsculo, escondido na aurora - a escuridão é minha verdadeira natureza. Tons de cereja e beleza melancólica, esqueletos e punk coexistem.",,Quadro de Avatar: Desbloqueia o Quadro de Avatar,Efeito especial: Morcegos e corações rosa estão flutuando no corpo!,Personalizado: Você pode combinar livremente a decoração da skin.,,,
328,Big Mar,"Destino em círculos, engrenagens girando fora do nosso controle, mas ele insiste em zombar desse futuro ridículo.
O ritmo como uma lâmina, as letras como balas, o ""delinquente"" que nunca luta fisicamente vai despertar a cidade adormecida com música.
Talvez os sonhos acabem um dia, mas agora não é o momento.",,Quadro de Avatar: Desbloqueie o Quadro de Avatar.,Pegadas: deixe pegadas de luz das estrelas por onde você anda.,,,,
329,Marlene,"Sob as luzes brilhantes do palco, apenas hinos repetitivos são permitidos. Nas ruas e becos, ela toca sua guitarra elétrica, rugindo com a verdadeira dor e beleza da vida. Não importa se não é reconhecida. A alma rebelde e livre será atraída pela voz de Marlene, rompendo correntes pesadas.",,Quadro de Avatar: Desbloqueie o Quadro de Avatar.,Pegadas: deixe pegadas de luz das estrelas por onde você anda.,,,,
330,Super Herói do Lençol,"Vestindo seu uniforme de super-herói favorito, Super Herói do Lençol, que continua comprometido com a justiça, está a caminho!",,Quadro de Avatar: Desbloqueia o Quadro de Avatar.,Efeitos corporais: manchas de luz douradas esvoaçando no corpo!,,,,
331,Anjo,"Angel, sobrecarregada por suas asas mutantes, foi salva por um soldado mecanizado. Juntos, eles lutaram para proteger a última fortaleza da humanidade, simbolizando a esperança.",,Quadro de Avatar: Desbloqueia o Quadro de Avatar.,Efeito Corporal: Penas brancas flutuando ao redor do corpo!,,#cda5b0aInteração: Você pode acionar ações interativas com Isaia!#n,,
332,Isaías,"Lutando contra monstros mutantes, a mesma doença corrompe o corpo e a mente de Isaías...
Durante uma missão, Isaías encontra uma estranha garota com poderes únicos, trazendo nova esperança aos humanos e curando silenciosamente as feridas de sua alma.",,Quadro de Avatar: Desbloqueia o Quadro de Avatar.,Efeito Corporal: Cubos de energia estão ao seu redor!,,#cda5b0a Interação: Você pode acionar ações interativas com o Anjo!#n,,
333,Barricade,"Barricade é um guerreiro Decepticon implacável, capaz de manipular facilmente seus inimigos, aproveitando-se da confiança deles. Ele também adora usar armas poderosas e punhos hidráulicos para despedaçar seus oponentes.",,Quadro de Avatar: Desbloqueie o quadro de avatar.,Efeitos no corpo: Relâmpago vibra no corpo!,#cda5b0aTransformação: Clique no botão de transformação à esquerda para alternar a forma de robô/veículo!#n,,,
334,Cozy Glow,"Cozy Glow possui uma aparência adorável, sendo a Torre de Xadrez o seu adorável emblema. Ambiciosa, ela manipula a amizade como um poder, mas acaba sendo derrotada e transformada em estátua.",,Quadro de Avatar: desbloquear o Quadro de avatar,Efeitos especiais: chamas saindo do corpo!,,,,
335,Apple Bloom,"A personagem Apple Bloom é a irmã mais nova da Maçãzinha Jara, e também é uma das membros fundadoras da Legião Fofinha. Além de ajudar na colheita das maçãs no pomar doce, ela se esforça junto com a Sweetie Belle e a Scootaloo para promover o símbolo da fofura.",,Quadro de Avatar: Desbloqueia o Quadro de Avatar.,Efeitos especiais: as flores estão flutuando no corpo!,,,,
336,Flurry Heart,"Flurry Heart é a filha de Shining Armor e de Princess Cadence. Esse nome foi dado em homenagem à ocasião em que ela quebrou um coração de cristal com seu choro durante a cerimônia de cristal. Depois disso, seu poder mágico se estabilizou e nunca mais ocorreu tal situação.",,Quadro de Avatar: Desbloqueia o Quadro de Avatar.,Efeitos especiais: Existem pontos de luz rosa flutuando no corpo!,,,,
337,Príncipe Luiz,"Neste mundo caótico,
As crianças feridas não precisam temer.
Quem ousar machucar mais alguém,
Desencadearemos uma tempestade impiedosa!",,"Mudança especial: A função de transformação pode ser realizada no jogo, e a forma e o estado podem ser alterados!","#cda5b0aMudança de cor: você pode alternar a forma juvenil, clique no botão esquerdo para visualizar.#n",,,,
338,Espírito Brilhante Luiz,"Os olhos estão em mim,
Inocente e despreocupado.
Atrás de mim, a flor do lótus desabrocha,
O vento do outono agita e revoluciona.",,"Mudança especial: A função de transformação pode ser realizada no jogo, e a forma e o estado podem ser alterados!","#cda5b0aVocê pode alternar para a forma adulta, clique no botão à esquerda para visualizar.#n",,,,
339,Elegância,"O buquê de artemísia é levemente balançado pelas orquídeas perfumadas.
Os barcos-dragão estão nadando no Dragon Boat Festival, e os cinco bolinhos de seda estão embrulhados em jaspe.
Um leque é mantido na ravina para dispersar o calor do verão.",,Quadro de Avatar: Desbloqueia o Quadro de Avatar.,Efeitos especiais: Folhas verdes estão flutuando no corpo!,,,,
340,Doris,"Atravessando ruas com mensagens de longe, só preciso de um sorriso de quem recebe como incentivo.",,Avatar: Desbloquear o Quadro de Avatar.,Efeitos Corporais: As letras estão flutuando!,,,,
341,Dole,"A música dos altos e baixos da vida flui, adentrando milhares de lares.
O som da batida na porta anuncia a chegada das notícias pontualmente.
O dever do mensageiro é proteger cada carta com diligência.",,Avatar: Desbloquear o Quadro de Avatar.,Efeitos Corporais: As letras estão flutuando!,,,,
342,Lambert,"Arte Astrológica, sobrenome Estelar, nome de Vontade.
Os destinos se entrelaçam na Roda do Destino, previsões estelares se repetem.
A lenda sobre o futuro nunca desaparece. E eu, estou em busca desse objeto perdido.",,Avatar: Desbloquear o Quadro de Avatar.,Efeitos Corporais: A luz das estrelas sai do corpo!,,,,
343,Martini,"Quando Martini inicialmente se tornou um caçador de recompensas, sua intenção era proteger aqueles que não podiam se defender. Enfrentando um dinossauro geneticamente modificado, ele sofreu sérias lesões nas articulações, mas o crânio de dinossauro que ele carrega consigo faz com que até mesmo os criminosos mais perigosos tremam de medo.",Itens de desbloqueio podem ser obtidos em eventos,Avatar: Desbloquear o Quadro de Avatar.,Efeitos Corporais: Mancha de luz tremulando no corpo!,,,,
344,Optimus Primal,"Optimus Primal é o comandante da equipe Maximal. Ele lutou ferozmente com a equipe de Predacon liderada por Megatron na terra pré-histórica e capturou Megatron de volta para Cybertron com sucesso. Com compaixão, lealdade e senso de honra, ele lidera todas as batalhas.",,Quadro de Avatar: desbloquear avatar,Efeito Corporal: Chamas expelidas por trás!,#cda5b0aTransformação: Clique no botão à direita para mudar o formulário #n,,,
345,Verão Keroppi Mengran,"A brisa do verão passa pelas pontas das roupas e cabelos, encontrando toda a beleza de surpresa.",,Quadro de Avatar: desbloquear avatar,Efeito Corporal: As flores estão ao seu redor!,,,,
346,Belinda Estrelas,"Em cima do skate, no ritmo da música, voa comigo pelo chão! Vamos começar o voo juntos!",,Quadro de Avatar: desbloquear avatar,Efeito Corporal: As notas musicais estão ao seu redor!,,,,
347,Sol preguiçoso Pani,"Tão cansado, morrendo de sono, queria só voltar pra debaixo das cobertas. Pra mim, a cama é o lugar mais confortável do mundo.",,Quadro de Avatar: desbloquear avatar,Efeito corporal: Bolhas sonolentas estão ao seu redor!,,,,
348,Sinos dos Sonhos: Lona,"Gosta do laço na minha cabeça? Nada disso, nada feito, esse aí não dá pra dar de presente!",,Quadro de Avatar: desbloquear avatar,Efeito Corporal: As flores estão ao seu redor!,Pegada: pegadas de flores serão deixadas onde você andar.,,,
349,Sonho Desenhado,"Pétalas caem em uma dança doce, perfumes flutuam no ar, é como se desejasse que o tempo congelasse neste momento.",,Quadro de Avatar: desbloquear avatar,Efeito Corporal: As flores estão ao seu redor!,Pegada: Deixa pegadas de doces onde você anda.,,,
350,Gialan,"Nas profundezas de uma caverna do passado, uma jornada através do tempo para reescrever o destino. 
Equivocadamente se encontrando no corpo de um príncipe, experimentando dores e dificuldades sem fim. 
No meio da névoa da zona proibida da história, entre flores e cores serenas. 
Vem e vai num piscar de olhos, olhando para trás, um sonho maravilhosamente estranho.",,Quadro de Avatar: desbloquear avatar,Efeito Corporal: As notas musicais estão ao seu redor!,Personalizado: Personalize livremente os acessórios na página [Personalizado],,,
351,Diana,"Sem alívio durante o verão abrasador,
Casca verde, polpa rubra, doce e refrescante.
O aroma da fruta afugenta o calor,
Frio na boca, corpo revigorado e brilhante.",,Quadro de Avatar: desbloquear avatar,Efeito Corporal: As melancias estão ao seu redor!,,,,
352,Aidan,"Um comandante de excelência guia a ação dos soldados, mas não controla a lealdade deles.
Destemido diante da vida e da morte, luta apenas pela vitória.
Contra-ataque ou perseguição, o resultado é decidido num piscar de olhos.",Itens de desbloqueio podem ser obtidos em eventos,Quadro de Avatar: desbloquear avatar,Efeito Corporal: Pontos de luz estão ao seu redor!,,,,
353,Thaenos,"Dinossauro Híbrido, herdeiro do Tyrannosaurus Rex, com uma presença imponente por fora, mas uma alma solitária por dentro. Quando encontra camaradas que conseguem decifrar seu coração, revela um lado incrivelmente afetuoso.",,Quadro de Avatar: desbloqueie o quadro de avatar.,Efeitos corporais: O aroma do churrasco exala do seu corpo!,,,,
354,Tresno,"Dinossauro Hibrido de Natureza Herbívora, essa garota é doce e gentil por natureza, evitando conflitos sempre que possível. Com o incentivo de seu companheiro, Thaenos, ela começa a se tornar mais ousada na busca pelo que realmente deseja.",,Quadro de Avatar: desbloqueie o quadro de avatar.,Efeitos corporais: Folhas verdes flutuam em seu corpo!,,,,
355,Yan Rui a Raposa Alada,"O vento sombrio escova a floresta, conjurando a magia,
O selo do sono está destinado a quebrar, finalmente a despertar.
Escutem, o Guardião Noturno uiva.
Lavando todas as dores do verão ardente.",,"#cda5b0aTransformação: A função de transformação pode ser realizada no jogo, clique no botão à esquerda para visualizar! #n",Efeitos corporais: folhas de bordo estão espalhadas pelo corpo e pegadas de máscara são deixadas por onde você anda!,Talento: Pode despertar o poder espiritual selado e resistir aos danos do gelo!,Quadro de Avatar: desbloqueie automaticamente o quadro de avatar dinâmico após obtê-lo.,,
356,Yan Rui a Raposa de Bordo,"Brindando com a geada a milhas de distância, um ganso solitário voa alto. 
Sob o lamento triste, ossos congelados da vasta terra de inverno. 
Nada além de um único pensamento: salvar o povo!",,"#cda5b0aTransformação: A função de transformação pode ser realizada no jogo, clique no botão à esquerda para visualizar! #n",Efeitos corporais: folhas de bordo estão espalhadas pelo corpo e pegadas de máscara são deixadas por onde você anda!,Talento: Pode despertar o poder espiritual selado e resistir aos danos do gelo!,Quadro de Avatar: desbloqueie automaticamente o quadro de avatar dinâmico após obtê-lo.,,
357,Cynthia,"Comandante das Estrelas Lunares, recém-empossada na cerimônia real das magias, ela brande seu cetro estelar com habilidade. As notas lunares que ela entoa envolvem as bordas do seu vestido de gala. Ela vem de uma cidade além das fronteiras, passa seus dias na companhia das estrelas e da lua. Seu cabelo, tão macio quanto nuvens, é o doce símbolo da sua gentileza.",,Quadro de Avatar: desbloqueie o quadro de avatar.,Efeitos corporais: a luz das estrelas está flutuando ao redor do seu corpo!,Quadro de Avatar: Libera o quadro de avatar automaticamente ao ser obtido.,,,
358,Squall,"Squall é um cara que sempre sonhou em explorar o espaço. Hoje, finalmente viu esse sonho se realizar. Ele encontrou uma nave espacial e, com suas habilidades incríveis, conseguiu consertá-la. Assim que terminou, ele partiu imediatamente em uma jornada pelo universo. Quando quebrou a barreira dos céus, ele viu as estrelas, sentiu o brilho magnífico e tudo isso o encheu de emoção.",,Quadro de Avatar: desbloqueie o Quadro de Avatar.,Efeito corporal: estrelas flutuam ao redor do seu corpo!,,,,
359,Scarlett,"Uma garota descolada e ensolarada, com cabelos vermelhos em forma de polvo, irradiando um brilho deslumbrante sob o sol. Ela é apaixonada por explorar todos os tipos de esportes neste mundo, especialmente o skate. Ela desliza habilmente sobre o skate, movendo-se suavemente entre diferentes obstáculos. Ela é simplesmente a garota mais descolada do quarteirão, quando se trata de skate.",,Quadro de Avatar: desbloqueie o Quadro de Avatar.,Efeito corporal: polvos estão flutuando pelo seu corpo!,,,,
360,Fiona,"Crescida à beira-mar, Fiona é uma garota ensolarada e livre. Ela adora brincar com sua arma d'água. Sob sua aparência doce, esconde-se um coração apaixonado.
Eu... finalmente, finalmente posso me divertir ao máximo!
E você... quer brincar comigo também?",,Quadro de Avatar: desbloquear Quadro de Avatar,Efeitos especiais corporais: Bolhas flutuando pelo corpo!,,,,
361,Bonnie,"Sua bela aparência esconde perigo.
Não se deixe enganar pela aparência dela!",,Quadro de Avatar: desbloquear Quadro de Avatar,Efeito Corporal: Cercado por uma luz brilhante!,,,,
362,Diabo Vermelho Yami,"Aqui está a nossa querida e cheia de energia, a Pequena Mágica Vermelha! Ela é apaixonada por esportes e, junto com sua prima, a Irmã Gelo, eles criaram o clube de Beisebol na Neve! Além disso, ela não tem medo do frio e adora esquiar e jogar hóquei no gelo. Sua energia é contagiante, mas cuidado quando ela fica muito animada, pois pode soltar algumas chamas!",,Quadro de Avatar: desbloqueie o quadro de avatar.,Efeitos corporais: rodeados por flocos de neve brancos e puros!,,,,
363,Fada da Neve,Fadas que moram nas profundezas das florestas de neves. Elas são tímidas e vestem um manto branco. Raramente alguém consegue ver seus rostos.,,"Transformação Especial: Experimente uma metamorfose dentro do jogo, transformando sua aparência e status!","#cda5b0aTransformação: Você pode mudar para a forma de elfo de inverno, clique no botão à esquerda para visualizar. #n",Características: Elfos do gelo não são afetados por congelamento!,Material Especial: A roupa é pontilhada com cristais de gelo coloridos!,Quadro de Avatar: Libera o quadro de avatar automaticamente ao ser obtido.,
364,Fada do Inverno,"O Cristal de Gelo abençoado se transformou um uma bela Fada do Inverno. Ela carrega um saco cheio de flocos de neves para espalhar pela terra, trazendo um pouco de brilho para o inverno cinzento.",,"Transformação Especial: Experimente uma metamorfose dentro do jogo, transformando sua aparência e status!","#cda5b0aTransformação: Você pode trocar a forma do elfo do gelo, clique no botão à esquerda para visualizar. #n",Características: O elfo do inverno não são afetados por nenhum efeito de congelamento!,Material Especial: A roupa é pontilhada com cristais de gelo coloridos!,Quadro de Avatar: Libera o quadro de avatar automaticamente ao ser obtido.,
365,Rosa,"A Princesa da Terra Noturna, envolta por pétalas vermelho-sangue, a seiva da rosa tingindo sua saia, dança apaixonadamente sob a luz da lua, envolta pela fragrância das flores, possuindo o misterioso poder da imortalidade.",,Quadro de Avatar: desbloqueie o quadro de avatar.,Efeitos corporais: Rosas estão espalhadas por todo o seu corpo!,,,,
366,Valentino,"Um jovem caçador de dragões que, por anos a fio, teve sua mente controlada por demônios, levando-o a levar uma vida solitária e distante de todos, a fim de evitar causar dano a inocentes. Sempre que sente o cheiro de sangue, ele perde o controle de sua aura demoníaca, e após recuperar a sanidade, ele se atormenta profundamente. No entanto, à medida que cresce, ele gradualmente supera seus demônios interiores e se transforma de caçador de dragões em um verdadeiro mestre deles.",Os itens usados ​​para desbloquear esta skin podem ser obtidos em eventos,Quadro de Avatar: desbloqueie o quadro de avatar.,Efeitos corporais: Penas flutuam pelo seu corpo!,,,,
367,Kobi,"Um cartão de desejo misterioso, convocando o mágico Gobi a explorar um mundo mágico desconhecido. Para entrar nesse novo mundo romântico e misterioso, Kobi inicia sua jornada pelas estrelas e pelos mares.",,Quadro de Avatar: desbloqueie o quadro de avatar.,Efeitos corporais: a luz das estrelas está flutuando ao redor do seu corpo!,,,,
368,,,,,,,,,
369,Guerreira Carmesim - Mulan,"O som do bater do aço dos cascos ecoa entre a intensidade do combate e o balé das espadas. 
Nunca tive medo do sangue no campo de batalha, pois estou lutando por minha terra. A única coisa que traz lágrimas aos meus olhos à noite é a solidão e a saudade de casa.",,"Transformação Especial: Experimente uma metamorfose dentro do jogo, transformando sua aparência e status!",#cda5b0aMudança de aparência: Mude para o vestido de donzela de Mulan. Clique no botão esquerdo para uma prévia.#n,#cda5b0aDublagem exclusiva: Dublagem exclusiva dentro do mapa. Clique no botão esquerdo para ouvir!#n,Quadro de Avatar: Libera o quadro de avatar automaticamente ao ser obtido.,,
370,Sonho ao Luar - Mulan,"Quem disse que as mulheres são menos capazes do que os homens? Mulan é uma filha tão corajosa quanto qualquer filho, provando que força e coragem não dependem do sexo. Sua jornada por sua família e país é mais árdua do que a da maioria das meninas, mas vale a pena.",,"Transformação Especial: Experimente uma metamorfose dentro do jogo, transformando sua aparência e status!",#cda5b0aMudança de aparência: Troque para a roupa de guerreiro de Mulan. Clique no botão esquerdo para uma prévia.#n,#cda5b0aDublagem exclusiva: Dublagem exclusiva dentro do mapa. Clique no botão esquerdo para ouvir!#n,Quadro de Avatar: Libera o quadro de avatar automaticamente ao ser obtido.,,
371,Janet,"Maga aprendiz do Planeta Sobremesa. Ela é especialista em fazer pães alcalinos e ama vestes chinesas. Suas criações de encantamento mais recentes têm sido instáveis, gerando surpresas inesperadas.",,Avatar: Liberar Avatar,Efeito do corpo: Emite uma aura de essência alcalina.,,,,
372,Brest,"Sempre acerta todas as bolas! 
Olha só essa jogada. Você vai adorar!",,Avatar: Liberar Avatar,Efeito do corpo: Emite uma aura feroz!,,,,
373,Saralina,"Arremessadora certeira!
Pega esse presentinho aqui!",,Avatar: Liberar Avatar,Efeito do corpo: Solta faíscas da cabeça!,,,,
