ID,名字,描述,获得方式
76118,Sem escolha,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Se o padrão tiver sido desbloqueado permanentemente, pegue alguns Mini Feijões.",
76119,Bem comportado e compreensivo,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Se o padrão tiver sido desbloqueado permanentemente, pegue alguns Mini Feijões.",
76120,O mais importante é estar feliz!,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Se o padrão tiver sido desbloqueado permanentemente, pegue alguns Mini Feijões.",
76121,Feliz 7º aniversário,"Uso: Desbloqueie permanentemente o padrão de pulverização, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini grãos.",
76122,Desculpe por isso,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.",
76123,Orgulhoso,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.",
76124,Viva! Amizade!,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.",
76125,Jantando,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.",
76126,Inclinado a ser preguiçoso hoje,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.",
76127,O que aconteceu,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.",
76128,Que tal dançar?,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.",
76129,Mexendo o esqueleto,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.",
76130,Tire as estrelas para você,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.",
76131,Mimimi,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.",
76132,Não chore,"Uso: Desbloqueia permanentemente o padrão de pintura, que pode ser visualizado no sistema de pintura. Obtenha alguns Mini Feijões se o padrão foi desbloqueado permanentemente.",
76133,Sem problemas mano,"Uso: desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
76134,Feliz Zongzi Festival,"Uso: desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
76135,Colapso,"Uso: desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
76136,Faça um desejo,"Uso: desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
76137,Enérgico,"Uso: desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
76138,Relaxante,"Uso: desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
76139,Obrigado,"Uso: desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
76140,Mestre de geração,"Uso: Desbloqueia permanentemente esse padrão de pintura e pode ser visualizado no sistema de pintura. Se você desbloqueou o padrão permanentemente, ganhe alguns mini feijões.",
76141,De repente,"Uso: Desbloqueia permanentemente esse padrão de pintura e pode ser visualizado no sistema de pintura. Se você desbloqueou o padrão permanentemente, ganhe alguns mini feijões.",
76142,Tão feliz,"Uso: Desbloqueia permanentemente esse padrão de pintura e pode ser visualizado no sistema de pintura. Se você desbloqueou o padrão permanentemente, ganhe alguns mini feijões.",
76143,Não entendo,"Uso: Desbloqueia permanentemente esse padrão de pintura e pode ser visualizado no sistema de pintura. Se você desbloqueou o padrão permanentemente, ganhe alguns mini feijões.",
76144,Abraço carinhoso,"Uso: Desbloqueia permanentemente esse padrão de pintura e pode ser visualizado no sistema de pintura. Se você desbloqueou o padrão permanentemente, ganhe alguns mini feijões.",
76145,Me ajuda!,"Uso: Desbloqueia permanentemente esse padrão de pintura e pode ser visualizado no sistema de pintura. Se você desbloqueou o padrão permanentemente, ganhe alguns mini feijões.",
76146,Feliz Festival do Meio do Outono,"Uso: Desbloqueia permanentemente esse padrão de pintura e pode ser visualizado no sistema de pintura. Se você desbloqueou o padrão permanentemente, ganhe alguns mini feijões.",
76147,,,
76148,Surpresa!,,
76150,Pegue você,"Uso: desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
76151,Explosão,"Uso: desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
76152,,,
76153,Beijinhos,"Uso: desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
76154,,,
76155,,,
76156,,,
76157,Sério?,"Uso: desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de spray. Se o Spray foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
76158,Força do Dragão Ascendente,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76159,Queimando Calorias,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76160,Feliz Natal,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76161,Pão Duro,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76162,Venha me Visitar,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76163,Ovos Duplos Felizes,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76164,Me faça Companhia,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76165,Super Satisfatório,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76166,Chegada do Anjo,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76167,Chegada das Férias!,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76168,Tire uma Foto,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76169,Muito Bonito,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76170,Feliz Ano do Dragão,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76171,Fadado a Engordar,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76172,"Sim, Senhor",Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76173,Feliz Ano Novo,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76174,Gatinho Sem Medo,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76175,Feliz Ano Novo - Rainbow Dash,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76176,Feliz Ano Novo - Applejack,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76177,Feliz Ano Novo - Rarity,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76178,Feliz Ano Novo - Twilight Sparkle,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76179,Feliz Ano Novo - Fluttershy,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76180,Feliz Ano Novo - Pinkie Pie,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76181,My Little Pony Deseja Boa Sorte,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76182,My Little Pony Deseja Riqueza,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76183,My Little Pony Deseja um Próspero Ano Novo,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76184,My Little Pony Deseja um Feliz Ano Novo,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76185,Já Entendi!,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76186,Porque Sempre Eu?,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76187,Eu Voltarei!,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76188,Temporada Escolar,Use para liberar este Spray de Tinta permanentemente. Veja ele no Sistema de Spray. Você ganhará alguns Mini Feijões caso o Spray de Tinta seja liberado permanentemente.,
76189,8º aniversário,"Use-o para desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de pulverização. Se o Spray Paint estiver permanentemente desbloqueado, você receberá alguns Mini Beans.",
76190,Bônus disponível,"Use-o para desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de pulverização. Se o Spray Paint estiver permanentemente desbloqueado, você receberá alguns Mini Beans.",
76191,Adoro,"Use-o para desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de pulverização. Se o Spray Paint estiver permanentemente desbloqueado, você receberá alguns Mini Beans.",
76192,Pagou uma visita,"Use-o para desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de pulverização. Se o Spray Paint estiver permanentemente desbloqueado, você receberá alguns Mini Beans.",
76193,Comece com alegria,"Use-o para desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de pulverização. Se o Spray Paint estiver permanentemente desbloqueado, você receberá alguns Mini Beans.",
76194,Eu sou um palhaço,"Use-o para desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de pulverização. Se o Spray Paint estiver permanentemente desbloqueado, você receberá alguns Mini Beans.",
76195,Vestido de inverno ameixa,"Use-o para desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de pulverização. Se o Spray Paint estiver permanentemente desbloqueado, você receberá alguns Mini Beans.",
76196,Parabéns!,"Use-o para desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de pulverização. Se o Spray Paint estiver permanentemente desbloqueado, você receberá alguns Mini Beans.",
76197,Montar!,"Use-o para desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de pulverização. Se o Spray Paint estiver permanentemente desbloqueado, você receberá alguns Mini Beans.",
76198,Você é cruel!,"Use-o para desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de pulverização. Se o Spray Paint estiver permanentemente desbloqueado, você receberá alguns Mini Beans.",
76199,Até a próxima,"Use-o para desbloquear esta tinta spray permanentemente, que pode ser visualizada no sistema de pulverização. Se o Spray Paint estiver permanentemente desbloqueado, você receberá alguns Mini Beans.",
77500,@Null@,@Null@,@Null@
77501,Posso passar o Natal com você? (Fragmento),@Null@,@Null@
77502,Onde está o meu presente de Natal? (Fragmento),@Null@,@Null@
77800,@Null@,@Null@,@Null@
78001,Smile-Misra (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78002,Smile-Panda (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78003,Bela Coelhinha do Desejo (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78004,Ducklips-Berli (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78005,Happy-Misra (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78006,Eu ainda tenho mais um bilhão de dever de casa para fazer (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78007,"Não estou com sono, posso sobreviver (3 dias)","Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78008,YYDS （3 dias）,"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78009,XSWL （3 dias）,"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78010,Jogo sólido dd (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78011,Piscadela divertida (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78012,Postagem (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78013,Tweeted (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78014,Despertar levemente a alma adormecida (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78015,Alegrar (3 dias),"Uso: Desbloqueia permanentemente este desenho de spray, que pode ser visto no sistema de spray. Se o padrão foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
78016,"Não estou comprando, estou apenas olhando as vitrines (3 dias)","Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78017,"Amigos, quebrei a defesa (3 dias)","Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78018,Não saia depois da escola na sexta-feira (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78019,Sua pequena fofura apareceu de repente (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78020,Posso jantar juntos? (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78021,Você é meu quando aceita meus doces (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78022,Inteligente (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78023,Chorando como um Pandaa de 90 kg (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78024,Posso passar o natal com você? (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78025,Onde está meu presente de natal? (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78026,Pequenas férias de equitação (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78027,"Por favor, não sai (3 dias)","Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78028,Ano do Tigre da Sorte (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78029,Tigre esperto (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78030,Feliz Ano Novo (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78031,Tigre Gordo (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78032,Saudação de ano novo para você (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78033,Saudação de ano novo para você também (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78034,Fusão de Armadura (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78035,Tanque de peixes (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78036,Comer! Comer! Vá! (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78037,Quer que eu espere por você? (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78038,Vai comigo (3 dias),"Uso: desbloqueie temporariamente o padrão. Se você desbloquear o padrão permanentemente, obterá alguns mini feijões.",@Null@
78039,@Null@,@Null@,@Null@
78040,@Null@,@Null@,@Null@
78041,@Null@,@Null@,@Null@
78042,@Null@,@Null@,@Null@
78043,Uau (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78044,Mini Mundo (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78045,Voe uma pipa! (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78046,"Cabeça grande, cabeça grande, não se preocupe com a chuva (3 dias)","Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78047,"Pare de falar, eu vou mover tijolos (3 dias)","Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78048,Cão vegetal procurando voar (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78049,Surfar (3 dias),"Uso: Desbloqueia permanentemente este desenho de spray, que pode ser visto no sistema de spray. Se o padrão foi desbloqueado permanentemente, você receberá alguns Mini Feijões.",
78050,O trabalho mais glorioso (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78051,Mini Miyoshi Student (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78052,Quente o suficiente para ascender (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78053,Eu vou ser um bom chefe (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78054,Hero Mo Wen Source (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78055,É isso? (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78056,Esperando para ser elogiado (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78057,Dar-lhe um polegar para cima! (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78058,Eu sou tão difícil (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78059,Nós temos (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78060,Observação encoberta (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78061,Legumes para cortar pés (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78062,"Vamos lá, você é o mais gordo (3 dias)","Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78063,Ressurreição de sangue total (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78064,Eu chorei alto (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78065,Refere-se a quem corta a árvore (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78066,Na! Podemos ser amigos? (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78067,Snap! (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78068,Admire os cinco corpos no chão (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78069,Enviar-lhe pequenas flores (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78070,Não gosto (3 dias),"Uso: Desbloqueie este padrĂŁo de pulverizaĂ § ĂŁo por um tempo limitado e visualize-o no sistema de pulverizaĂ § ĂŁo. Se o padrĂŁo foi desbloqueado permanentemente, pegue alguns mini feijĂľes.",
78071,Vida longa ao dono da casa (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78072,Fitness (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
78073,Eu não escuto Eu não escuto (3 dias),"Uso: Desbloqueie este padrão de pulverização por um tempo limitado, que pode ser visualizado no sistema de pulverização. Se o padrão foi desbloqueado permanentemente, pegue alguns mini feijões.",
