ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
344,ออพติมัส ไพรมอล,ออพติมัส ไพรมอลคือ ผู้นำของกลุ่มไซเบอร์ตรอน โดยหน้าที่หลักคือการปกป้องจักรวาลให้พ้นภัยจากกลุ่มเดสตรอนและสร้างสันติสุขให้กับจักรวาล,,รูปโปรไฟล์：ปลดล็อกรูปโปรไฟล์,เอฟเฟกต์：ส่วนหลังสามารถพ่นเปลวไฟได้,#cda5b0aแปลงร่าง：คลิกปุ่มแปลงร่างด้านซ้าย เพื่อเปลี่ยนเป็นหุ่นยนต์/ยานพาหนะ！#n,,,
345,เมิ้งหราน,ลมฤดูร้อนพัดผ่านเสื้อผ้าและปลายผม พบเจอแต่สิ่งดีๆ อย่างไม่คาดฝัน,,รูปโปรไฟล์：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：ดอกไม้ลอยอยู่รอบๆตัว,,,,
346,เบลินด้า,ยืนอยู่บนสเก็ตบอร์ด ใส่หูฟัง แล้วมาล่องลอยไปด้วยกัน,,รูปโปรไฟล์：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：มีโน้ตลอยอยู่รอบๆตัว,,,,
347,ปาร์นี่,ง่วงมาก ง่วงมาก อยากนอนหนุนผ้าห่ม ในหัวใจของฉัน เตียงเป็นที่ที่สบายที่สุดในโลก,,รูปโปรไฟล์：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：ฟองลอยอยู่รอบตัว,,,,
348,ลอร์น่า,ชอบโบว์บนหัวของฉันไหม? แต่ฉันให้เธอไม่ได้หรอกนะ,,รูปโปรไฟล์：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：กลีบดอกไม้ลอยอยู่รอบๆตัว,รอยเท้า：ทุกที่ที่เดินผ่านจะมีรอยเท้าดอกไม้ทิ้งไว้,,,
349,นีม่อน,กลีบดอกไม้โบยบินล่องลอยอย่างอ่อนหวาน อยากให้เวลาหยุดนิ่งอยู่แค่นี้,,รูปโปรไฟล์：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：ดอกไม้ลอยอยู่รอบๆตัว,รอยเท้า：ทุกที่ที่เดินผ่านจะมีรอยลูกกวาดทิ้งไว้,,,
350,เชี่ยวหลาน,"ในถ้ำแห่งอดีต การเดินทางข้ามเวลาเปลี่ยนโชคชะตา
เจ้าชายร่างน้อย ประสบความเจ็บปวดและความยากลำบาก
ท่ามกลางฝุ่นและควันของเขตหวงห้าม  
กับผู้รู้ชะตาความฝันอันสวยงามในอดีต",,รูปโปรไฟล์：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：มีโน้ตดนตรีล่องลอยอยู่รอบๆตัว,,,,
351,เมล่อนสวีท,"ฤดูร้อนที่แห้งแล้ง
กับความเขียวขจีที่สดใส
กลิ่นหอมของผลไม้
สดชื่นเมื่อได้ลิ้มลอง",,รูปโปรไฟล์：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：มีแตงกวาลอยอยู่รอบๆตัว,,,,
352,เอเดน,"ผู้บังคับบัญชาที่ยอดเยี่ยมสามารถสั่งการทหารได้ แต่ไม่สามารถสั่งความภักดีของทหารได้
ไม่กลัวความตาย มีเพียงชัยชนะเท่านั้น
การฆ่าที่จะจบในพริบตาเดียว",ได้รับจากกิจกรรม,รูปโปรไฟล์：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：มีลำแสงลอยอยู่รอบๆตัว,,,,
353,ธานอส,ลูกผสมที่กินเนื้อเป็นอาหาร มีรูปร่างหน้าตาสง่างามแต่ในใจโดดเดี่ยว เมื่อเพื่อนเข้าใจเขา เขาก็จะแสดงด้านที่อ่อนโยนออกมา~,,อวตาร: ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：กลิ่นหอมของบาร์บีคิวฟุ้งไปทั่ว,,,,
354,ทริซิโน,เด็กสาวลูกผสมไดโนเสาร์กินพืชที่มีบุคลิกเรียบง่ายและอ่อนแอ ไม่ชอบทะเลาะวิวาท เธอเริ่มต่อสู้อย่างกล้าหาญเพื่อสิ่งที่เธอต้องการด้วยกำลังใจจากเพื่อนของเธอ,,อวตาร: ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：ใบไม้สีเขียวลอยตามลำตัว,,,,
355,เอี๋ยนรุ่ย,"ลมอันมืดมนพัดเข้ามาในป่าและคาถาก็เริ่มขึ้น
ในที่สุดแมวน้ำที่หลับใหลก็จะตื่นขึ้น
เสียงกรีดร้องยามค่ำคืน
ชำระล้างความทุกข์ยากของประชาชนในหน้าร้อน",,#cda5b0aแปลงร่าง：สามารถใช้ฟังก์ชันการแปลงร่างได้ในเกม คลิกปุ่มทางด้านซ้ายเพื่อดูตัวอย่าง！#n,ลักษณะพิเศษ: ใบเมเปิ้ลกระจัดกระจายไปตามร่างกาย และรอยเท้าหน้ากากจะหลงเหลืออยู่ทุกที่ที่คุณเดิน!,พรสวรรค์：สามารถปลุกพลังวิญญาณที่ถูกผนึกไว้และต้านทานความเสียหายจากน้ำแข็งได้!,กรอปรูป：ปลดล็อคกรอบแบบไดนามิกโดยอัตโนมัติหลังจากได้รับสกิน,,
356,เอี๋ยนรุ่ย จิ้งจอกเมเปิล,"ห่างไปหลายพันไมล์ปกคลมด้วยน้ำแข็ง
มวลแห่งการไว้ทุกข์
ทุ่งฤดูหนาวถึงกระดูก
ไม่มีอะไรมากไปกว่าความคิดที่จะช่วยคนที่เดือดร้อน",,#cda5b0aแปลงร่าง：สามารถใช้ฟังก์ชันการแปลงร่างได้ในเกม คลิกปุ่มทางด้านซ้ายเพื่อดูตัวอย่าง！#n,ลักษณะพิเศษ：ใบเมเปิ้ลกระจัดกระจายตามร่างกาย ทิ้งรอยเท้าหน้ากากไว้ทุกที่ที่เขาเดิน,พรสวรรค์：มันสามารถปลุกพลังวิญญาณที่ถูกผนึกไว้และต้านทานความเสียหายจากน้ำแข็งได้,กรอปรูป：ปลดล็อคกรอบแบบไดนามิกโดยอัตโนมัติหลังจากได้รับสกิน,,
357,ซินเธีย,ผู้บัญชาการดวงดาวและดวงจันทร์ที่ใช้เวทมนตร์แสงจันทร์ เมื่อเธอโบกคทาโดยมีดวงดาวและดวงจันทร์อยู่ในมือ ข้อความของดวงดาวและดวงจันทร์ที่เธอร้องจะล้อมรอบด้านข้างของชุด เธอมาจากเมืองนอกดินแดนและใช้เวลาอยู่กับดวงดาวและดวงจันทร์ ผมปุยเมฆของเธอเป็นสัญลักษณ์ของความหวานของเธอ,,รูปโปรไฟล์:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：แสงดาวกระจายไปทั่วร่างกาย,กรอบรูป:ปลดล็อคกรอบรูปโปรไฟล์อัตโนมัติเมื่อได้รับ,,,
358,สโคล,สโคลไฝ่ฝันที่จะสำรวจจักรวาลมาโดยตลอด วันนี้ในที่สุดเขาก็บรรลุความฝัน เขานำยานอวกาศมาซ่อมแซม จากนั้นเขาก็ขับยานอวกาศออกไปสู่จักรวาลได้ทันที เมื่อทะลุท้องฟ้า เขาก็เห็นดวงดาวและสัมผัสได้ถึงแสงอันสวยงาม มันทำให้เขาตื่นเต้น,,รูปโปรไฟล์: ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：มีดาวลอยอยู่รอบตัว,,,,
359,สการ์เล็ต,เด็กสาวที่เท่และหล่อเหลา มีผมสีแดงรูปปลาหมึกบนศีรษะ ซึ่งเปล่งแสงพราวออกมาท่ามกลางแสงแดด เธอชอบกีฬาทุกประเภทในโลก โดยเฉพาะสเก็ตบอร์ด เธอสามารถเล่นสเก็ตบอร์ดด้วยเท้าที่นุ่มนวลและเคลื่อนตัวไปมาระหว่างสิ่งกีดขวางต่างๆ เธอเป็นนักสเก็ตที่เจ๋งที่สุดในกลุ่ม,,รูปโปรไฟล์: ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：มีปลาหมึกลอยอยู่รอบตัว,,,,
360,ฟิโอน่า,"ฟิโอน่าซึ่งเติบโตมาริมทะเล ร่าเริงและเป็นอิสระ เธอชอบเล่นปืนฉีดน้ำ รูปลักษณ์อันอ่อนหวานของเธอปกปิดหัวใจที่คลั่งไคล้
ในที่สุดฉันก็สามารถสนุกไปกับตัวเองได้แล้ว!
คุณอยากเล่นกับฉันไหม?",,กรอบรูป:ปลดล็อคกรอบรูป,เอฟเฟกต์ร่างกาย:มีฟองอากาศลอยอยู่รอบๆ!,,,,
361,บอนนี่,รูปลักษณ์ที่สวยงามของเธอปกปิดอันตราย อย่าหลงกลกับรูปร่างหน้าตาของเธอ!,,กรอบรูป:ปลดล็อคกรอบรูป,เอฟเฟกต์ร่างกาย:มีแสงอันงดงามลอยอยู่รอบๆ!,,,,
362,ปีศาจแดง ยามิ,ปีศาจแดงตัวน้อยชอบเล่นกีฬามาก เขาก่อตั้งสโมสรเบสบอลหิมะร่วมกับลูกพี่ลูกน้องของเขาและยังพยายามมีส่วนร่วมในการเล่นสกีและฮ็อกกี้น้ำแข็งอีกด้วย รูปร่างของเธอที่ไม่กลัวความหนาวเย็นทำให้เธอกลายเป็นคนรักคลับที่กระตือรือร้นที่สุด แต่เมื่อเธอตื่นเต้นก็จะพ่นไฟได้ง่าย,,รูปโปรไฟล์:ปลดล็อกรูปโปรไฟล์,เอฟเฟกต์ร่างกาย: มีเกล็ดหิมะสีขาวบริสุทธิ์ลอยอยู่รอบตัว!,,,,
363,เอลฟ์หิมะน้ำแข็ง,เอลฟ์ที่ใช้ชีวิตอยู่ในป่าหิมะน้ำแข็งทึบ มีนิสัยขี้ขลาด ถูกห่อหุ้มด้วยขนสีขาวดุจหิมะ และมีน้อยคนนักที่จะได้เห็นใบหน้าจริงๆ ของพวกเธอ,,การเปลี่ยนแปลงพิเศษ: สามารถแปลงกาย เปลี่ยนรูปร่างและสถานะในเกมได้!,#cda5b0aการแต่งกาย: สามารถสลับร่างเป็นเอลฟ์ฤดูหนาวได้ คลิกที่ปุ่มด้านซ้ายเพื่อดูตัวอย่าง#n,คุณสมบัติ: เอลฟ์หิมะน้ำแข็งไม่ได้รับผลกระทบจากการแช่แข็งใด ๆ!,วัสดุพิเศษ: ตกแต่งด้วยไอซ์คริสตัลสีสดในเสื้อผ้า!,กรอบรูป:ปลดล็อคกรอบรูปโปรไฟล์อัตโนมัติเมื่อได้รับ,
364,เอลฟ์ฤดูหนาว,ผลึกน้ำแข็งเล็กๆ ที่ได้รับพรจนกลายเป็นเอลฟ์ฤดูหนาวที่น่ารัก เธอถือถุงที่เต็มไปด้วยเกล็ดหิมะเล็กๆ และโปรยเกล็ดหิมะอันนุ่มนวลไปทั่วโลกเพื่อเพิ่มความน่าสนใจให้กับสีสันของฤดูหนาวที่น่าเบื่อหน่าย,,การเปลี่ยนแปลงพิเศษ: สามารถแปลงกาย เปลี่ยนรูปร่างและสถานะในเกมได้!,#cda5b0aการแต่งกาย: สามารถสลับร่างเป็นเอลฟ์หิมะน้ำแข็งได้ คลิกที่ปุ่มด้านซ้ายเพื่อดูตัวอย่าง#n,คุณสมบัติ: เอลฟ์ฤดูหนาวไม่ได้รับผลกระทบจากการแช่แข็งใด ๆ!,วัสดุพิเศษ: ตกแต่งด้วยไอซ์คริสตัลสีสดในเสื้อผ้า!,กรอบรูป:ปลดล็อคกรอบรูปโปรไฟล์อัตโนมัติเมื่อได้รับ,
365,กุหลาบ,เจ้าหญิงแห่งอาณาจักรรัตติกาลถูกรายล้อมไปด้วยกลีบสีแดงของเลือดเสมอ น้ำกุหลาบย้อมชายกระโปรงของเธอเป็นสีแดง เธอเต้นรำท่ามกลางแสงจันทร์พร้อมกลิ่นหอมของดอกไม้ และมีพลังลึกลับแห่งความเป็นอมตะ,,รูปโปรไฟล์:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：มีดอกกุหลาบกระจายเต็มตัว!,,,,
366,วาเลนติน,เด็กชายผู้สังหารมังกรซึ่งจิตใจถูกควบคุมโดยปีศาจมาหลายปี มักจะใช้ชีวิตโดดเดี่ยวห่างจากผู้คนเสมอเพื่อหลีกเลี่ยงการทำร้ายผู้บริสุทธิ์ เมื่อใดก็ตามที่เขาได้กลิ่นเลือด เขาจะไม่สามารถควบคุมพลังปีศาจในร่างกายของเขาได้ หลังจากฟื้นคืนสติ เขาก็มักจะอารมณ์เสียอยู่เสมอ อย่างไรก็ตาม เมื่อเขาเติบโตขึ้นและค่อยๆ เอาชนะปีศาจภายในของเขาได้ เด็กน้อยผู้สังหารมังกรก็กลายเป็นมังกรในที่สุด,รับไอเทมปลดล็อคจากกิจกรรม,รูปโปรไฟล์:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：ขนกระจัดกระจายไปทั่วร่างกาย,,,,
367,โกบี่,การ์ดความปรารถนาลึกลับเรียกร้องให้นักมายากลโกบีสำรวจเวทมนตร์ที่ไม่รู้จัก เพื่อที่จะเข้าสู่โลกใหม่ที่โรแมนติกและลึกลับนั้น โกบี่เริ่มต้นการเดินทางสู่ดวงดาวและทะเล,,รูปโปรไฟล์:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：แสงดาวกระจายไปทั่วร่างกาย,,,,
368,,,,,,,,,
369,ชุดเมฆสีแดง ฮัวมู่หลาน,"ม้าเหล็กดาบเงิน ตีกลองสงคราม ม้าร้องผู้คนพลุกพล่าน แสงดาบและเงากระบี่ 
ฉันไม่เคยกลัวสนามรบที่นองไปด้วยเลือด เพียงเพราะฉันแบกครอบครัวและประเทศไว้บนหลัง และอยู่ในหลายค่ำคืนด้วยความเหงาและความปรารถนาถึงจะพรั่งพรูให้น้ำตาไหลออกมาจากหางตาได้",,การเปลี่ยนแปลงพิเศษ: สามารถแปลงกาย เปลี่ยนรูปรูปร่างและสถานะในเกมได้!,#cda5b0aเปลี่ยนชุด: เปลี่ยนรูปแบบกลางวังได้ คลิกปุ่มซ้ายเพื่อดูตัวอย่าง#n,#cda5b0aเสียงเฉพาะ: เล่นเสียงเฉพาะภายในแผนที่ได้ คลิกปุ่มด้านซ้ายเพื่อฟัง#n,กรอบอวตาร:ปลดล็อคกรอบรูปโปรไฟล์อัตโนมัติเมื่อได้รับ,,
370,จันทร์ผ้าทอฝัน ฮัวมู่หลาน,ใครบอกว่าลูกสาวด้อยกว่าสามี? ลูกสาวของตระกูลดอกไม้ โดยธรรมชาติแล้วผู้หญิงไม่ได้ด้อยกว่าผู้ชาย ผู้หญิงที่แข็งแกร่งอาจมีเส้นทางที่ยากลำบากกว่าผู้หญิงธรรมดา แต่เพื่อครอบครัวและประเทศล้วนมีคุณค่ามาก,,การเปลี่ยนแปลงพิเศษ: สามารถแปลงกาย เปลี่ยนรูปรูปร่างและสถานะในเกมได้!,#cda5b0aเปลี่ยนชุด: เปลี่ยนรูปแบบกลางทัพได้ คลิกปุ่มซ้ายเพื่อดูตัวอย่าง#n,#cda5b0aเสียงเฉพาะ: เล่นเสียงเฉพาะภายในแผนที่ได้ คลิกปุ่มด้านซ้ายเพื่อฟัง#n,กรอบอวตาร:ปลดล็อคกรอบรูปโปรไฟล์อัตโนมัติเมื่อได้รับ,,
371,ลิตเติ้ลวีตตี้,นักมายากลฝึกหัดของดาวของหวานที่ค่อนข้างเชี่ยวชาญการทำขนมปังอัลคาไลน์ และในขณะเดียวกันเป็นผู้ชื่นชอบชุดราชวงศ์ฮั่น และปัจจุบันคุณภาพอาหารที่ปรุงด้วยคาถายังไม่คงที่ และมักมีเรื่องเซอร์ไพรส์ที่ไม่คาดคิดเกิดขึ้น,,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: มีน้ำอัลคาไลน์กระจายอยู่บนร่างกาย,,,,
372,บราสเต็ด,"ตีแม่นมาก
ดูให้ดีนะ คุณจะต้องชอบลูกนี้อย่างแน่นอน",,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: เปลวไฟกระจายอยู่บนร่างกาย,,,,
373,ซาราลิน่า,"ยิงเข้าเป้า
รอรับนะ นี่คือของขวัญที่ฉันมอบให้คุณ",,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: มีประกายไฟออกมาบนหัว,,,,
374,สาวน้อยสวีทตี้เบล,สวีทตี้เบลเป็นน้องสาวที่มีคุณค่าที่พยายามจะช่วยพี่สาวแต่ก็ยังไม่สำเร็จร้อยเปอร์เซ็นต์ และเป็นสมาชิกผู้ก่อตั้งกองทัพผู้น่ารัก และเขามักจะค้นหาพรสวรรค์ไปพร้อมกับแอปเปิลบลูมและสาวน้อยสกูตาลู แต่ความปรารถนาสูงสุดของเธอก็คือการมีชีวิตที่มีความสุขไปพร้อมกับพี่สาว,,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: โน้ตดนตรีลอยอยู่รอบตัวคุณ!,,,,
375,สาวน้อยสกูตาลู,เมื่อเทียบกับเรื่องราวทางอารมณ์ สาวน้อยสกูตาลูอยากจะรับฟังเรื่องราวที่เต็มไปด้วยการผจญภัย และเธอมักจะเปี่ยมล้นไปด้วยพลังและมีพละกำลังเหมือนเด็กผู้ชาย แม้ว่าสกิลการบินของเธอจะมีขีดจำกัด และเธอกลับสามารถใช้ปีกของตนเองมาช่วยดันฟลายบอร์ดและทำเคลื่อนไหวที่ยากลำบากหลายครั้งอย่างชำนาญ,,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: มีแสงวิบวับลอยอยู่รอบตัว!,,,,
376,,,,,,,,,
377,,,,,,,,,
378,มังคุด,"กลิ้งกลมกลม อ้วนตุ๊ต๊ะ
 ผิวขาวดั่งหิมะเสื้อคลุมสีม่วงแดง
 ผสมผสานหวานอมเปรี้ยวเติมจิตใจ
 นี่คือกลิ่นหอมของธรรมชาติ",,รูปโปรไฟล์:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: มีดอกมังคุดอยู่รอบตัว!,,,,
379,เชฟเหมียวน่ารัก,เชฟเหมียวน่ารักจากครัวระดับโลกจะปรากฏตัวทำอาหารให้เหล่านักชิมกินเท่านั้น คำพูดอันโด่งดังของเขาคือ “ปลาทั้งหมดอยู่ในมือเรา ล้วนทำเป็นอาหารจานอร่อยได้”,,รูปโปรไฟล์:ปลดล็อครูปโปรไฟล์,ลอยเท้า:ทิ้งลอยเท้าแมวไว้ทุกที่ที่เดินผ่าน,,,,
380,สายลับกระต่ายเงิน แนนนี่,ยอดฝีมือทีมแพทย์ที่มาจากตระกูลแพะภูเขา บอร์ดเทคโนโลยีของเธอสามารถดูเจ้าหน้าที่ทุกคนที่ต้องการการรักษาได้ เมื่อเกิดความผิดปกติเราจะรีบดำเนินการรักษาทันทีด้วยการพ่นน้ำยาฟื้นฟู,,รูปโปรไฟล์:ปลดล็อครูปโปรไฟล์,,,,,
381,เซนลัว,ผู้ส่งสารสุญตาที่ลึกลับ จักรวาลอันกว้างใหญ่มีความเชื่อของเขา และด้วยเหตุนี้เขาจึงยอมเสียสละตัวเองให้กับความมืดมิด ดาวเคราะห์ที่รกร้างคือคุกอันโดดเดี่ยวของเขา แต่ก็ไม่สามารถหยุดเขาจากการมองโลกภายนอกได้ ไม่ต้องพยายามจับมัน เพราะสิ่งที่คุณเห็นจะอยู่ในเงามายาของเขาตลอดไป,,รูปโปรไฟล์:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ:มีพลังแห่งความว่างเปล่าลอยอยู่รอบตัว ！,,,,
382,องค์หญิงหิมะ·เอเลน่า,เอเลน่า องค์หญิงของป่าหิมะ มีนิสัยใจกว้างและอบอุ่น และเป็นที่รักของเหล่าเอลฟ์ป่า เธอเป็นวิญญาณในป่า มอบความอบอุ่นและความอดทน และกลายเป็นผู้นำในใจทุกคน,,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีหิมะสีขาวลอยอยู่รอบตัว!,คุณสมบัติพิเศษ: องค์หญิงหิมะไม่ได้รับผลกระทบจากการแช่แข็งใดๆ!,กรอบอวตาร:ปลดล็อกกรอบรูปโปรไฟล์อัตโนมัติเมื่อได้รับ,รอยเท้าเดิน: ทิ้งรอยเท้าหิมะหลากสีไว้บนสถานที่ที่เคยไป,
383,องค์หญิงหิมะ·เอเวลิน,เอเวลินเป็นนักรบผนึกน้ำแข็ง ในฐานะน้องสาว มีนิสัยชอบเก็บตัวและมุ่งมั่น ชอบซ่อนตัวอยู่ในป่า ปรากฏตัวเฉพาะในช่วงเวลาวิกฤติ และเป็นผู้สนับสนุนที่เชื่อถือได้ของพี่เอเลน่า,,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีหิมะสีขาวบริสุทธิ์ลอยอยู่รอบตัว!,คุณสมบัติพิเศษ: องค์หญิงหิมะไม่ได้รับผลกระทบจากการแช่แข็งใดๆ!,กรอบอวตาร:ปลดล็อกกรอบรูปโปรไฟล์อัตโนมัติเมื่อได้รับ,,
384,เจ้าแห่งราศีมีน อะเซท,"บทกวีสัญลักษณ์น้ำเป็นตำนานแห่งความรัก
โทเท็มแห่งทะเลดวงดาว วิญญาณกำลังตะโกน
ผู้พิทักษ์ทะเลโบราณ เป็นทั้งผู้ไถ่และเหยื่อ",,กรอบรูป:ปลดล็อคกรอบรูป,เอฟเฟกต์พิเศษ:มีพลังงานของราศีมีนลอยอยู่รอบตัว!,,,,
385,เจ้าแห่งราศีมีน เฮเลนา,"ราศีมีนเป็นผู้ส่งสารจากทะเล
น้ำตาไหลลงสู่ทะเล และปลาก็ลิ้มรสความโศกเศร้า
ในกาแล็กซีอันกว้างใหญ่ ฟังภาษาปลา",,กรอบรูป:ปลดล็อคกรอบรูป,เอฟเฟกต์พิเศษ:มีพลังงานของราศีมีนลอยอยู่รอบตัว!,,,,
386,ผู้พิทักษ์ความว่างเปล่า ซีริน่า,"ในค่ำคืนอันเป็นโมฆะนี้ ไพ่จะถูกสับใหม่
การกลับชาติมาเกิด ฝันร้ายที่ถูกล้อม และสงครามชั่วร้ายกำลังจะเริ่มต้นขึ้น
เงาแห่งราตรีอันมืดมิด ฉันจะหายไปในพริบตาเดียว",,เอฟเฟกต์พิเศษ:สามารถแปลงร่างในแมพเพื่อเปลี่ยนรูปร่างละสถานะได้ !,#cda5b0aการแต่งกาย:สามารถสลับร่างเป็นเงาแห่งความว่างเปล่า คลิกที่ปุ่มด้านซ้ายเพื่อดูตัวอย่าง#n,แปลงร่าง:คลิกที่ปุ่มด้านซ้ายเพื่อแปลงร่างเป็นสัตว์,#cda5b0aเสียงพิเศษ:เสียงพิเศษจะเล่นในแมพ คลิกปุ่มด้านซ้ายเพื่อลองฟัง!#n,กรอบรูป:ซื้อสกินเพื่อรับกรอบรูปพิเศษ！,
387,เงาแห่งความว่างเปล่า ซีริน่า,"ดวงดาวกระจัดกระจายในตอนกลางคืน
และพลังวิญญาณของความว่างเปล่ายังคงอยู่ในฝ่ามือ
แผ่นหินในท้องฟ้ายามค่ำคืนกระซิบคาถาการฟื้นคืนชีพ
ผมยาวที่ร่ายรำคือเกราะกลางคืนของฉัน",,เอฟเฟกต์พิเศษ:สามารถแปลงร่างในแมพเพื่อเปลี่ยนรูปร่างละสถานะได้ !,#cda5b0aการแต่งกาย:สามารถสลับร่างเป็นผู้พิทักษ์ความว่างเปล่า คลิกที่ปุ่มด้านซ้ายเพื่อดูตัวอย่าง#n,แปลงร่าง:คลิกที่ปุ่มด้านซ้ายเพื่อแปลงร่างเป็นสัตว์,#cda5b0aเสียงพิเศษ:เสียงพิเศษจะเล่นในแมพ คลิกปุ่มด้านซ้ายเพื่อลองฟัง!#n,กรอบรูป:ซื้อสกินเพื่อรับกรอบรูปพิเศษ！,
388,ร้อยดอกงอกงาม,"โชคชะตาในละครหมุนเวียน แต่นอกละครยึดติดกับภูเขาและแม่น้ำ
ฉันเป็นเจ้าหญิงร้อยดอก ขอเต้นรำในเต็นท์กลอง
--สกินที่มีความเชื่อมโยงกับเจ้าหญิงร้อยดอกในงิ้วเซียง""ร้อยดอกไม้""",,กรอบรูป:ปลดล็อคกรอบรูป,เอฟเฟกต์พิเศษ:มีดอกไม้ลอยอยู่รอบตัว！,,,,
389,หลงยู,สอบได้ทุกอย่าง เดาถูกทุกอย่าง สอบผ่านได้อย่างราบรื่น และดวงดาวแห่งโชคลาภคุ้มครอง,,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีเหรียญทองลอยอยู่รอบ ๆ !,,,,
390,หลี่เหยา,ใครพูดว่าปลามีความทรงจำเพียงเจ็ดวินาที ว้าย อั่งเปาเมื่อสักครู่ใครเป็นคนให้?,,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: จุดแสงสีทองลอยอยู่รอบตัว!,,,,
391,,,,,,,,,
392,,,,,,,,,
393,,,,,,,,,
394,เบอร์รี่ สวีทตี้,ตัวตนที่แท้จริงของเบอร์รี่ สวีทตี้คือฟรุ๊ตเค้กเอลฟ์ แต่เธอมักจะชอบซ่อนความสามารถของเธอไว้ เมื่อไม่มีใครอยู่ใกล้ๆ เธอจึงจะแอบใช้เวทมนตร์เพื่อเสกเค้กหวานๆ ให้ตัวเอง,,กรอบรูป:ปลดล็อคกรอบรูป,เอฟเฟกต์พิเศษ:มีเบอร์รี่ลอยอยู่รอบตัว！,,,,
395,หยุนจือ,หยุนจือเป็นผู้ส่งสารแห่งสวรรค์ ภารกิจของเธอคือการถ่ายทอดข้อความแห่งความรักและความหวัง ใช้พลังของเธอเพื่อรักษาบาดแผลของผู้คน และนำความอบอุ่นและแสงสว่างมาสู่ผู้คน,,กรอบรูป:ปลดล็อคกรอบรูป,เอฟเฟกต์พิเศษ:มีพลังงานแห่งการรักษาลอยอยู่รอบตัว！,,,,
396,Mini-นักสู้สีแดง,รูปแบบชีวิตจักรกลที่เน้นไปที่ความเร็วและอำนาจการยิง ลักษณะส่วนใหญ่เป็นสีแดง เหมือนเครื่องบินรบสีแดงที่เดินทางด้วยความเร็วสูง ใบพัดแสงพลังงานสี่ใบถูกรวมไว้ที่ทั้งสองด้านของลำตัวเพื่อตัดศัตรูอย่างรวดเร็ว,,กรอบรูป:ปลดล็อคกรอบรูป,เอฟเฟกต์พิเศษ:มีเปลวไฟลอยอยู่รอบตัว！,แปลงร่าง: คลิกปุ่มเพื่อแปลงร่างเป็นรูปแบบเครื่องบินรบ,,,
397,มังกรแฟชั่น,ผู้จัดการแบรนด์แฟชั่นที่ไม่เหมือนใคร เขาเดินทางไปทั่วโลกพร้อมกับความฝัน นำโอกาสมาสู่ผู้ที่อยากเดินตามเส้นทางแห่งนวัตกรรมเหมือนเขา,,กรอบรูป:ปลดล็อคกรอบรูป,เอฟเฟกต์พิเศษ:มีเหรียญทองลอยอยู่รอบตัว！,,,,
398,ฟิตท์ตี้,เขาเป็นผู้สืบเชื้อสายมาจากกลุ่มนักฆ่าในทวีปนูร์ หลังจากการรุกรานของความว่างเปล่าเกิดขึ้น พ่อของเขาซึ่งเป็นผู้นำได้พาแม่ของเขาไปกำจัดมอนสเตอร์และหายตัวไป เพื่อตามหาพ่อแม่ของเขา เขาจึงออกจากบ้านเกิดและเข้าสู่อาณาจักรของความว่างเปล่า,,กรอบรูป:ปลดล็อคกรอบรูป,เอฟเฟกต์พิเศษ:มีพลังงานแห่งความว่างเปล่าลอยอยู่รอบตัว！,,,,
