ID,名字,描述,获得方式
540240,พลั่วทองทังสเตน + หอกหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_103##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540241,พลั่วทองทังสเตน + หอกทองแดง,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_103##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540242,พลั่วทองทังสเตน + หอกพลังงาน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถโยนทะลุผ่านศัตรูได้หลายอัตรา หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_103##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540243,พลั่วทองทังสเตน + ฉมวกปลาปีศาจ,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_103##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540244,คราดทองแดง + พลั่วทองแดง,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการเก็บเกี่ยว",ได้รับเมื่อใช้@item_150029##n
540245,คราดทองแดง + จอบหิน,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการเก็บเกี่ยว",ได้รับเมื่อใช้@item_150029##n
540246,คราดทองแดง + กระบองไม้,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540247,คราดทองแดง + ค้อนกระแทกปังปัง,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540248,คราดทองแดง + กระบองแช่แข็ง,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540249,คราดทองแดง + ค้อนนักรบไทเทเนียม,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทุบพื้นอย่างแรง กระแทกและทำให้สิ่งมีชีวิตรอบๆ มึนงง ในขณะเดียวกันก็สร้างดาเมจจำนวนมาก หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540250,คราดทองแดง + ดาบหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540251,คราดทองแดง + ดาบสั้น,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540252,คราดทองแดง + เคียวไทเทเนียม,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540253,คราดทองแดง + ดาบพลังงาน,เมื่อ#c0aba1dรวมพลัง#nสามารถเคลื่อนที่ไปข้างหน้าได้ทันทีในระยะทางหนึ่ง สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540254,คราดทองแดง + หอกหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540255,คราดทองแดง + หอกทองแดง,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540256,คราดทองแดง + หอกพลังงาน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถโยนทะลุผ่านศัตรูได้หลายอัตรา หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540257,คราดทองแดง + ฉมวกปลาปีศาจ,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540258,จอบหิน + จอบหิน,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการเก็บเกี่ยว",ได้รับเมื่อใช้@item_150029##n
540259,จอบหิน + กระบองไม้,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540260,จอบหิน + ค้อนกระแทกปังปัง,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540261,จอบหิน + กระบองแช่แข็ง,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540262,จอบหิน + ค้อนนักรบไทเทเนียม,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทุบพื้นอย่างแรง กระแทกและทำให้สิ่งมีชีวิตรอบๆ มึนงง ในขณะเดียวกันก็สร้างดาเมจจำนวนมาก หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540263,จอบหิน + ดาบหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540264,จอบหิน + ดาบสั้น,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540265,จอบหิน + เคียวไทเทเนียม,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540266,จอบหิน + ดาบพลังงาน,เมื่อ#c0aba1dรวมพลัง#nสามารถเคลื่อนที่ไปข้างหน้าได้ทันทีในระยะทางหนึ่ง สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540267,จอบหิน + หอกหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540268,จอบหิน + หอกทองแดง,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540269,จอบหิน + หอกพลังงาน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถโยนทะลุผ่านศัตรูได้หลายอัตรา หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540270,จอบหิน + ฉมวกปลาปีศาจ,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540271,คราดมิธริล + พลั่วทองแดง,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการเก็บเกี่ยว ใช้ในขอบเขต3x3",ได้รับเมื่อใช้@item_150029##n
540272,คราดมิธริล + จอบหิน,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการเก็บเกี่ยว ใช้ในขอบเขต3x3",ได้รับเมื่อใช้@item_150029##n
540273,คราดมิธริล + คราดมิธริล,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการเก็บเกี่ยว ใช้ในขอบเขต3x3",ได้รับเมื่อใช้@item_150029##n
540274,คราดมิธริล + กระบองไม้,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540275,คราดมิธริล + ค้อนกระแทกปังปัง,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540276,คราดมิธริล + กระบองแช่แข็ง,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540277,คราดมิธริล + ค้อนนักรบไทเทเนียม,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทุบพื้นอย่างแรง กระแทกและทำให้สิ่งมีชีวิตรอบๆ มึนงง ในขณะเดียวกันก็สร้างดาเมจจำนวนมาก หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540278,คราดมิธริล + ดาบหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540279,คราดมิธริล + ดาบสั้น,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540280,คราดมิธริล + เคียวไทเทเนียม,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540281,คราดมิธริล + ดาบพลังงาน,เมื่อ#c0aba1dรวมพลัง#nสามารถเคลื่อนที่ไปข้างหน้าได้ทันทีในระยะทางหนึ่ง สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540282,คราดมิธริล + หอกหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540283,คราดมิธริล + หอกทองแดง,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540284,คราดมิธริล + หอกพลังงาน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถโยนทะลุผ่านศัตรูได้หลายอัตรา หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540285,คราดมิธริล + ฉมวกปลาปีศาจ,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540286,คราดไทเทเนียม + คราดทองแดง,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการเก็บเกี่ยว ใช้ในขอบเขต5x5",ได้รับเมื่อใช้@item_150029##n
540287,คราดไทเทเนียม + จอบหิน,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการเก็บเกี่ยว ใช้ในขอบเขต5x5",ได้รับเมื่อใช้@item_150029##n
540288,คราดไทเทเนียม + คราดมิธริล,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการเก็บเกี่ยว ใช้ในขอบเขต5x5",ได้รับเมื่อใช้@item_150029##n
540289,คราดไทเทเนียม + คราดไทเทเนียม,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการเก็บเกี่ยว ใช้ในขอบเขต5x5",ได้รับเมื่อใช้@item_150029##n
540290,คราดไทเทเนียม + กระบองไม้,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540291,คราดไทเทเนียม + ค้อนกระแทกปังปัง,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540292,คราดไทเทเนียม + กระบองแช่แข็ง,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540293,คราดไทเทเนียม + ค้อนนักรบไทเทเนียม,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทุบพื้นอย่างแรง กระแทกและทำให้สิ่งมีชีวิตรอบๆ มึนงง ในขณะเดียวกันก็สร้างดาเมจจำนวนมาก หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540294,คราดไทเทเนียม + ดาบหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540295,คราดไทเทเนียม + ดาบสั้น,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540296,คราดไทเทเนียม + เคียวไทเทเนียม,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540297,คราดไทเทเนียม + ดาบพลังงาน,เมื่อ#c0aba1dรวมพลัง#nสามารถเคลื่อนที่ไปข้างหน้าได้ทันทีในระยะทางหนึ่ง สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540298,คราดไทเทเนียม + หอกหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540299,คราดไทเทเนียม + หอกทองแดง,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540300,คราดไทเทเนียม + หอกพลังงาน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถโยนทะลุผ่านศัตรูได้หลายอัตรา หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540301,คราดไทเทเนียม + ฉมวกปลาปีศาจ,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540302,คราดทองทังสเตน + คราดทองแดง,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการ#c0aba1dเก็บเกี่ยว#n ใช้ในขอบเขต3*3#r ใช้@item_11400#ในกระเป๋าหว่านเมล็ดพืช#c0aba1d#nบนที่ดินเพาะปลูกได้ ใช้ในขอบเขต3*3",ได้รับเมื่อใช้@item_150029##n
540303,คราดทองทังสเตน + จอบหิน,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการ#c0aba1dเก็บเกี่ยว#n ใช้ในขอบเขต3*3#r ใช้@item_11400#ในกระเป๋าหว่านเมล็ดพืช#c0aba1dบนที่ดินเพาะปลูกได้#n ใช้ในขอบเขต3*3",ได้รับเมื่อใช้@item_150029##n
540304,คราดทองทังสเตน + คราดมิธริล,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการ#c0aba1dเก็บเกี่ยว#n ใช้ในขอบเขต3*3#r ใช้@item_11400#ในกระเป๋าหว่านเมล็ดพืช#c0aba1dบนที่ดินเพาะปลูกได้#n ใช้ในขอบเขต3*3",ได้รับเมื่อใช้@item_150029##n
540305,คราดทองทังสเตน + คราดไทเทเนียม,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการ#c0aba1dเก็บเกี่ยว#n ใช้ในขอบเขต3*3#r ใช้@item_11400#ในกระเป๋าหว่านเมล็ดพืช#c0aba1dบนที่ดินเพาะปลูกได้#n ใช้ในขอบเขต3*3",ได้รับเมื่อใช้@item_150029##n
540306,คราดทองทังสเตน + คราดทองทังสเตน,"เครื่องมือปลูกถือสองมือ ใช้กับ@item_101#,@item_100#แปลงเป็น@item_102##rได้ ใช้กับพืชที่โตเต็มที่ในการ#c0aba1dเก็บเกี่ยว#n ใช้ในขอบเขต3*3#r ใช้@item_11400#ในกระเป๋าหว่านเมล็ดพืช#c0aba1dบนที่ดินเพาะปลูกได้#n ใช้ในขอบเขต3*3",ได้รับเมื่อใช้@item_150029##n
540307,คราดทองทังสเตน + กระบองไม้,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540308,คราดทองทังสเตน + ค้อนกระแทกปังปัง,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540309,คราดทองทังสเตน + กระบองแช่แข็ง,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540310,คราดทองทังสเตน + ค้อนนักรบไทเทเนียม,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทุบพื้นอย่างแรง กระแทกและทำให้สิ่งมีชีวิตรอบๆ มึนงง ในขณะเดียวกันก็สร้างดาเมจจำนวนมาก หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540311,คราดทองทังสเตน + ดาบหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540312,คราดทองทังสเตน + ดาบสั้น,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540313,คราดทองทังสเตน + เคียวไทเทเนียม,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540314,คราดทองทังสเตน + ดาบพลังงาน,เมื่อ#c0aba1dรวมพลัง#nสามารถเคลื่อนที่ไปข้างหน้าได้ทันทีในระยะทางหนึ่ง สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102#,ได้รับเมื่อใช้@item_150029##n
540315,คราดทองทังสเตน + หอกหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540316,คราดทองทังสเตน + หอกทองแดง,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540317,คราดทองทังสเตน + หอกพลังงาน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถโยนทะลุผ่านศัตรูได้หลายอัตรา หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540318,คราดทองทังสเตน + ฉมวกปลาปีศาจ,เมื่อ#c0aba1dรวมพลัง#nจะสามารถขว้างได้ หากโจมตีโดน@item_101# จะทำให้มันกลายเป็น@item_102##r เมื่อเก็บจะสามารถใช้ซ้ำได้,ได้รับเมื่อใช้@item_150029##n
540319,กระบองไม้ + กระบองไม้,เมื่อ#c0aba1dรวมพลัง#nอย่างช้าๆ จะสามารถทำให้สิ่งมีชีวิตที่อยู่ข้างหน้าล้มลงได้,ได้รับเมื่อใช้@item_150029##n
540320,กระบองไม้ + ดาบหิน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบและเข้าสู่สถานะมึนงง,ได้รับเมื่อใช้@item_150029##n
540321,กระบองไม้ + ดาบสั้น,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบและเข้าสู่สถานะมึนงง,ได้รับเมื่อใช้@item_150029##n
540322,กระบองไม้ + เคียวไทเทเนียม,เมื่อ#c0aba1dรวมพลัง#nจะสามารถปล่อยฟันได้ สร้างดาเมจให้กับสิ่งมีชีวิตบริเวณรอบและเข้าสู่สถานะมึนงง,ได้รับเมื่อใช้@item_150029##n
540323,กระบองไม้ + ดาบพลังงาน,เมื่อ#c0aba1dรวมพลัง#nจะสามารถเคลื่อนที่ไปข้างหน้าได้ทันทีในระยะทางหนึ่ง และสร้างความดาเมจให้กับศัตรูที่สัมผัสและเข้าสู่สถานะมึนงง,ได้รับเมื่อใช้@item_150029##n
540324,กระบองไม้ + โล่คุ้มกันเปลือกแมงป่อง,เมื่อ#c0aba1dรวมพลัง#nจะสามารถเข้าสู่สถานะป้องกันได้ ใช้โล่ในเวลาที่เหมาะสมจะสามารถกำจัดมอนสเตอร์โดยไม่ได้รับบาดเจ็บ#rโปรดทราบว่า#c0aba1dเมื่อค่าทนทาน#nถึงศูนย์จะอ่อนแอมาก และจะสามารถสามารถคืนค่าทนทานได้โดยไม่ต้องยกโล่ขึ้น,ได้รับเมื่อใช้@item_150029##n
540325,กระบองไม้ + โล่กระดูกแมงป่อง,เมื่อ#c0aba1dรวมพลัง#nจะสามารถเข้าสู่สถานะป้องกันได้ และสามารถทำให้คู่ต่อสู้เข้าสู่สถานะถูกพิษได้ ใช้โล่ในเวลาที่เหมาะสมจะสามารถกำจัดมอนสเตอร์โดยไม่ได้รับบาดเจ็บ#rโปรดทราบว่า#c0aba1dเมื่อค่าทนทานถึงศูนย์#nจะอ่อนแอมาก และจะสามารถสามารถคืนค่าทนทานได้โดยไม่ต้องยกโล่ขึ้น,ได้รับเมื่อใช้@item_150029##n
