ID,任务名,任务描述,任务追踪
3004048,Большой Корсар Общественный Враг III,"Победите большой пиратский корабль@1 #r (большие пиратские корабли выпустят бомбовые лодки, когда они сильно поражены, будьте осторожны, чтобы не взорваться)",Победить большой пиратский корабль@1
3004049,Общественный враг I,"Поражение Blast Egg@1 #r (Blast Egg чаще встречается в вулканических районах, но, как и его название, он может взорваться в любое время)",Поражение Яйцо Бомба@1
3004050,Враг общества II,"Поражение Blast Egg@1 #r (Blast Egg чаще встречается в вулканических районах, но, как и его название, он может взорваться в любое время)",Поражение Яйцо Бомба@1
3004051,Лопнутое яйцо Public Enemy III,"Поражение Blast Egg@1 #r (Blast Egg чаще встречается в вулканических районах, но, как и его название, он может взорваться в любое время)",Поражение Яйцо Бомба@1
3004052,Ядовитый скорпион Public Enemy I,"Победите ядовито-хвостого скорпиона@1 #r (если вы столкнетесь с группой ядовито-хвостых скорпионов в пустыне, постарайтесь не нести его тяжело, быть случайно парализованным не шутка)",Победить ядовитого хвоста скорпиона@1
3004053,Ядовитый скорпион Public Enemy II,"Победите ядовито-хвостого скорпиона@1 #r (если вы столкнетесь с группой ядовито-хвостых скорпионов в пустыне, постарайтесь не нести его тяжело, быть случайно парализованным не шутка)",Победить ядовитого хвоста скорпиона@1
3004054,Ядовитый скорпион Public Enemy III,"Победите ядовито-хвостого скорпиона@1 #r (если вы столкнетесь с группой ядовито-хвостых скорпионов в пустыне, постарайтесь не нести его тяжело, быть случайно парализованным не шутка)",Победить ядовитого хвоста скорпиона@1
3004055,Приветствуя охранников общественного врага я,Победите Морского Стража Духов при 1 #r (группы Морских Стражей Духов часто можно найти возле кораблекрушений на дне моря),Победить Гвардию@1
3004056,Приветствие охранников общественного врага II,Победите Морского Стража Духов при 1 #r (группы Морских Стражей Духов часто можно найти возле кораблекрушений на дне моря),Победить Гвардию@1
3004057,Приветствие охранников общественного врага III,Победите Морского Стража Духов при 1 #r (группы Морских Стражей Духов часто можно найти возле кораблекрушений на дне моря),Победить Гвардию@1
3004058,Saling охраняет общественного врага I,Победите Песчаного стража в 1 #r (Песчаного стража можно найти под землей в оазисе пустыни),Победить Saling Guard@1
3004059,Saling Guards общественный враг II,Победите Песчаного стража в 1 #r (Песчаного стража можно найти под землей в оазисе пустыни),Победить Saling Guard@1
3004060,Продажа охранников общественного врага III,Победите Песчаного стража в 1 #r (Песчаного стража можно найти под землей в оазисе пустыни),Победить Saling Guard@1
3004061,Гигантский общественный враг I,"Поражение лавового гиганта при 1 #r (обычно происходит в горячих местах, например: вулканы, пылающие звезды)",Победить гиганта лавы@1
3004062,Гигантский общественный враг II,"Поражение лавового гиганта при 1 #r (обычно происходит в горячих местах, например: вулканы, пылающие звезды)",Победить гиганта лавы@1
3004063,Гигантский общественный враг 3,"Поражение лавового гиганта при 1 #r (обычно происходит в горячих местах, например: вулканы, пылающие звезды)",Победить гиганта лавы@1
3004064,Серный Лучник Public Enemy I,Победите Лучников Бримстоун@1 #r (обычно можно увидеть на Пылающей звезде),Победить Лучников Бримстоун@1
3004065,Серный Лучник Public Enemy II,Победите Лучников Бримстоун@1 #r (обычно можно увидеть на Пылающей звезде),Победить Лучников Бримстоун@1
3004066,Серный Лучник Public Enemy III,Победите Лучников Бримстоун@1 #r (обычно можно увидеть на Пылающей звезде),Победить Лучников Бримстоун@1
3004067,Cute Eye Ding Public Enemy I,Победите Тинка на 1 #r (Остерегайтесь бомб!),Победите Cute Eye Ding@1
3004068,Cute Eye Ding Public Enemy II,Победите Тинка на 1 #r (Остерегайтесь бомб!),Победите Cute Eye Ding@1
3004069,Cute Eye Ding Public Enemy III,Победите Тинка на 1 #r (Остерегайтесь бомб!),Победите Cute Eye Ding@1
3004070,Cute Eyes Knock Knock Public Enemy I,Победите Cute Eye Dong Dong@1 #r (Остерегайтесь ледяных кристаллов!),Победите Cute Eye Dong Dong@1
3004071,Cute Eye Knock Knock Public Enemy II скачать торрент,Победите Cute Eye Dong Dong@1 #r (Остерегайтесь ледяных кристаллов!),Победите Cute Eye Dong Dong@1
3004072,Cute Eye Knock Knock Public Enemy III скачать торрент,Победите Cute Eye Dong Dong@1 #r (Остерегайтесь ледяных кристаллов!),Победите Cute Eye Dong Dong@1
3004073,"Симпатичные глаза должны быть врагом общества, я","Победите Cute Eye Dangdang@1 #r (будьте осторожны, чтобы столкнуться!)",Победить милый глаз Dangdang@1
3004074,"Симпатичные глаза, когда враг общества II","Победите Cute Eye Dangdang@1 #r (будьте осторожны, чтобы столкнуться!)",Победить милый глаз Dangdang@1
3004075,Симпатичные глаза Dangdang общественного врага III,"Победите Cute Eye Dangdang@1 #r (будьте осторожны, чтобы столкнуться!)",Победить милый глаз Dangdang@1
3004076,Симпатичные глаза Public Enemy I,"Бей милые глазки@1 #r (нельзя провоцировать милые глазки, постарайся не провоцировать)",Победите милые глазки@1
3004077,Симпатичные глаза Public Enemy II,"Бей милые глазки@1 #r (нельзя провоцировать милые глазки, постарайся не провоцировать)",Победите милые глазки@1
3004078,"Милые глаза, враг общества III","Бей милые глазки@1 #r (нельзя провоцировать милые глазки, постарайся не провоцировать)",Победите милые глазки@1
3004079,Бэйн Стража Ледяного Духа I.,"Победите Стража Ледяного Духа @1#r(Осторожно, некоторые Стражи Ледяного Духа могут вызвать замораживающий посох. Держитесь на расстоянии!)",Победите Стража Ледяного Духа @1
3004080,Бэйн Стража Ледяного Духа II.,"Победите Стража Ледяного Духа @1#r(Осторожно, некоторые Стражи Ледяного Духа могут вызвать замораживающий посох. Держитесь на расстоянии!)",Победите Стража Ледяного Духа @1
3004081,Бэйн III Стража Ледяного Духа.,"Победите Стража Ледяного Духа @1#r(Осторожно, некоторые Стражи Ледяного Духа могут вызвать замораживающий посох. Держитесь на расстоянии!)",Победите Стража Ледяного Духа @1
3004082,Фрост Боарман Шаманская Бейн I.,"Победите шамана Фроста Боармана @1#r(Шаманы Фроста Боармана — одиночные существа, предпочитающие полярные пещеры жарким, влажным тропическим лесам.)",Победите Фроста Боармана Шамана @1
3004083,Мороз Боарман Шаманский Бэйн II.,"Победите шамана Фроста Боармана @1#r(Шаманы Фроста Боармана — одиночные существа, предпочитающие полярные пещеры жарким, влажным тропическим лесам.)",Победите Фроста Боармана Шамана @1
3004084,Фрост Боарман Шаманский Бэйн III.,"Победите шамана Фроста Боармана @1#r(Шаманы Фроста Боармана — одиночные существа, предпочитающие полярные пещеры жарким, влажным тропическим лесам.)",Победите Фроста Боармана Шамана @1
3005001,Охотник за птицами I,Победите Doodle Bird@1 #r (Doodle Birds являются одним из основных источников пищи и перьев),Победить Doodle Bird@1
3005002,Скачать Doodle Bird Hunter II,Победите Doodle Bird@1 #r (Doodle Birds являются одним из основных источников пищи и перьев),Победить Doodle Bird@1
3005003,Дудл Охотник за птицами III,Победите Doodle Bird@1 #r (Doodle Birds являются одним из основных источников пищи и перьев),Победить Doodle Bird@1
3005004,Охотник на Зверей I,"Победить Volvo@1 #r (Volvo - один из основных источников еды и кожи, будьте осторожны, он даст отпор)",Победить Volvo@1
3005005,Скачать Volvo Hunter II,"Победить Volvo@1 #r (Volvo - один из основных источников еды и кожи, будьте осторожны, он даст отпор)",Победить Volvo@1
3005006,Вольво Хантер III,"Победить Volvo@1 #r (Volvo - один из основных источников еды и кожи, будьте осторожны, он даст отпор)",Победить Volvo@1
3005007,Дуэн Хантер И.,Победите Двен @1#r(Двены служат основным источником пищи. Они также время от времени дарят вам какашки.),Победить Дуэнь @1
3005008,Дуэн Хантер II.,Победите Двен @1#r(Двены служат основным источником пищи. Они также время от времени дарят вам какашки.),Победить Дуэнь @1
3005009,Дуэн Хантер III.,Победите Двен @1#r(Двены служат основным источником пищи. Они также время от времени дарят вам какашки.),Победить Дуэнь @1
3005010,Охотник на рогатых оленей I,Побей рогатого оленя@1 #r (рогатые олени являются одним из основных источников пищи),Поражение рогатого оленя@1
3005011,Охотник на рогатых оленей II,Побей рогатого оленя@1 #r (рогатые олени являются одним из основных источников пищи),Поражение рогатого оленя@1
3005012,Охотник на рогатых оленей III,Побей рогатого оленя@1 #r (рогатые олени являются одним из основных источников пищи),Поражение рогатого оленя@1
3005013,Охотник на лис I,"Победите лису@1 #r (лиса - один из основных источников кожи, будьте осторожны, она даст отпор)",Победить лису@1
3005014,Охотник на лис II,"Победите лису@1 #r (лиса - один из основных источников кожи, будьте осторожны, она даст отпор)",Победить лису@1
3005015,Охотник на лис III,"Победите лису@1 #r (лиса - один из основных источников кожи, будьте осторожны, она даст отпор)",Победить лису@1
3005016,Охотник на пустынных волков I,"Победите Desert Wolf@1 #r (Desert Wolf - один из основных источников кожи, будьте осторожны, он даст отпор)",Победить Пустынного Волка@1
3005017,Охотник на пустынных волков 2,"Победите Desert Wolf@1 #r (Desert Wolf - один из основных источников кожи, будьте осторожны, он даст отпор)",Победить Пустынного Волка@1
3005018,Охотник на пустынных волков III,"Победите Desert Wolf@1 #r (Desert Wolf - один из основных источников кожи, будьте осторожны, он даст отпор)",Победить Пустынного Волка@1
3005019,Охотник на страусов I,Победите диких страусов@1 #r (@ item_12607 # - редкий источник пищи в пустыне),Победить дикого страуса@1
3005020,Охотник на страусов 2,Победите диких страусов@1 #r (@ item_12607 # - редкий источник пищи в пустыне),Победить дикого страуса@1
3005021,Охотник на диких страусов III,Победите диких страусов@1 #r (@ item_12607 # - редкий источник пищи в пустыне),Победить дикого страуса@1
3005022,Охотник на леопардов I,Победите леопарда в 1 #r (Остерегайтесь леопардовой засады в тропическом лесу),Победить Леопарда@1
3005023,Охотник на леопардов II,Победите леопарда в 1 #r (Остерегайтесь леопардовой засады в тропическом лесу),Победить Леопарда@1
3005024,Охотник на леопардов III,Победите леопарда в 1 #r (Остерегайтесь леопардовой засады в тропическом лесу),Победить Леопарда@1
3005025,Летающий куриный охотник I,"Победите летающую курицу@1 #r (встретится с ней на пустых равнинных островах, летающая курица является одним из основных источников перьев)",Победить летающего цыпленка@1
3005026,Летающий Куриный Охотник II,"Победите летающую курицу@1 #r (встретится с ней на пустых равнинных островах, летающая курица является одним из основных источников перьев)",Победить летающего цыпленка@1
3005027,Летающий куриный охотник III,Победите Flying Chicken@1 #r (Flying Chicken является одним из основных источников перьев),Победить летающего цыпленка@1
3005028,Борьба с охотником за курицей I,"Победите боевого цыпленка в 1 #r (боевой цыпленок свиреп, будьте осторожны на острове Красная Земля)",Победите боевого цыпленка@1
3005029,Борьба с охотником за курицей II,"Победите боевого цыпленка в 1 #r (боевой цыпленок свиреп, будьте осторожны на острове Красная Земля)",Победите боевого цыпленка@1
3005030,Борьба с охотником за курицей III,"Победите боевого цыпленка в 1 #r (боевой цыпленок свиреп, будьте осторожны на острове Красная Земля)",Победите боевого цыпленка@1
3005031,Кричащий Куриный Охотник I,"Победите Screaming Chicken@1 #r (избранные виды на Cute Eye, выпавшие@item_11069 # можно использовать в качестве материала для некоторых реквизитов)",Победить кричащего цыпленка@1
3005032,Кричащий Куриный Охотник II,"Победите Screaming Chicken@1 #r (избранные виды на Cute Eye, выпавшие@item_11069 # можно использовать в качестве материала для некоторых реквизитов)",Победить кричащего цыпленка@1
3005033,Кричащий Куриный Охотник III,"Победите Screaming Chicken@1 #r (избранные виды на Cute Eye, выпавшие@item_11069 # можно использовать в качестве материала для некоторых реквизитов)",Победить кричащего цыпленка@1
3005034,Охотник на чаек I,"Победите чаек при 1 #r (перья чаек можно использовать для изготовления луков и стрел, которые нормально летают под водой)",Победите чайку@1
3005035,Охотник на чаек II,"Победите чаек при 1 #r (перья чаек можно использовать для изготовления луков и стрел, которые нормально летают под водой)",Победите чайку@1
3005036,Охотник на чаек III,"Победите чаек при 1 #r (перья чаек можно использовать для изготовления луков и стрел, которые нормально летают под водой)",Победите чайку@1
3005037,Охотник на крабов I,"Победите краба@1 #r (будьте осторожны с клещом, если его, к сожалению, поймают, атакуйте еще несколько раз, чтобы выбросить его)",Победить Краба@1
3005038,Охотник на крабов II,"Победите краба@1 #r (будьте осторожны с клещом, если его, к сожалению, поймают, атакуйте еще несколько раз, чтобы выбросить его)",Победить Краба@1
3005039,Охотник на крабов III,"Победите краба@1 #r (будьте осторожны с клещом, если его, к сожалению, поймают, атакуйте еще несколько раз, чтобы выбросить его)",Победить Краба@1
3005040,Ян Ян Охотник на крабов I,"Победите Янь Янь Краба@1 #r (когда Янь Янь Краб находится на берегу, никто не хочет впитывать магму)",Победить Яна Краба@1
3005041,Ян Ян Охотник на крабов II,"Победите Янь Янь Краба@1 #r (когда Янь Янь Краб находится на берегу, никто не хочет впитывать магму)",Победить Яна Краба@1
3005042,Ян Ян Охотник на крабов III,"Победите Янь Янь Краба@1 #r (когда Янь Янь Краб находится на берегу, никто не хочет впитывать магму)",Победить Яна Краба@1
3005043,Ловец светлячков I,"Используйте@item_11320 #, чтобы поймать светлячков в 1 #r (обычно он появляется в разделе Экология бассейна Пичтри)",Ловите светлячков@1
3005044,Ловец светлячков II,"Используйте@item_11320 #, чтобы поймать светлячков в 1 #r (обычно он появляется в разделе Экология бассейна Пичтри)",Ловите светлячков@1
3005045,Ловец светлячков III,"Используйте@item_11320 #, чтобы поймать светлячков в 1 #r (обычно он появляется в разделе Экология бассейна Пичтри)",Ловите светлячков@1
3005046,Ловец бабочек I,"Используйте@item_11320 #, чтобы поймать бабочку-мирт@1 #r (обычно она появляется возле пустых островов на лугах)",Ловите красную бабочку@1
3005047,Ловец бабочек 2,"Используйте@item_11320 #, чтобы поймать бабочку-мирт@1 #r (обычно она появляется возле пустых островов на лугах)",Ловите красную бабочку@1
3005048,Обезьяна Ловец бабочек III,"Используйте@item_11320 #, чтобы поймать бабочку-мирт@1 #r (обычно она появляется возле пустых островов на лугах)",Ловите красную бабочку@1
3005049,Ловец голубых бабочек I,"Используйте@item_11320 #, чтобы поймать синих бабочек в 1 #r (обычно они появляются возле пустых островов на лугах)",Ловите синюю бабочку@1
3005050,Ловец голубых бабочек 2,"Используйте@item_11320 #, чтобы поймать синих бабочек в 1 #r (обычно они появляются возле пустых островов на лугах)",Ловите синюю бабочку@1
3005051,Ловец голубых бабочек III,"Используйте@item_11320 #, чтобы поймать синих бабочек в 1 #r (обычно они появляются возле пустых островов на лугах)",Ловите синюю бабочку@1
3005052,Ароматный Ловец Бабочек I,"Используйте@item_11320 #, чтобы поймать ароматную розовую бабочку в 1 #r (обычно она появляется возле пустых островов на лугах)",Ловите Ароматную Бабочку@1
3005053,Ароматный Ловец Бабочек II,"Используйте@item_11320 #, чтобы поймать ароматную розовую бабочку в 1 #r (обычно она появляется возле пустых островов на лугах)",Ловите Ароматную Бабочку@1
3005054,Ароматный Ловец Бабочек III,"Используйте@item_11320 #, чтобы поймать ароматную розовую бабочку в 1 #r (обычно она появляется возле пустых островов на лугах)",Ловите Ароматную Бабочку@1
3005055,Ловец белых бабочек I,"Используйте@item_11320 #, чтобы поймать белую ароматную бабочку в 1 #r (обычно она появляется возле пустых островов на лугах)",Ловите белую бабочку@1
3005056,Ловец белых бабочек II,"Используйте@item_11320 #, чтобы поймать белую ароматную бабочку в 1 #r (обычно она появляется возле пустых островов на лугах)",Ловите белую бабочку@1
3005057,Ловец белых бабочек III,"Используйте@item_11320 #, чтобы поймать белую ароматную бабочку в 1 #r (обычно она появляется возле пустых островов на лугах)",Ловите белую бабочку@1
3005058,Longxin Ловец бабочек I,"Используйте@item_11320 #, чтобы поймать бабочку с драконьей буквой@1 #r (обычно она появляется возле пустых островов на лугах)",Ловите бабочку Лонг Синь@1
3005059,Longxin Ловец бабочек II,"Используйте@item_11320 #, чтобы поймать бабочку с драконьей буквой@1 #r (обычно она появляется возле пустых островов на лугах)",Ловите бабочку Лонг Синь@1
3005060,Longxin Ловец бабочек III,"Используйте@item_11320 #, чтобы поймать бабочку с драконьей буквой@1 #r (обычно она появляется возле пустых островов на лугах)",Ловите бабочку Лонг Синь@1
3005061,Язык Bell Ловец бабочек I,"Используйте@item_11320 #, чтобы поймать язычок-бабочку в 1 #r (обычно он появляется возле пустых островов на лугах)",Ловля языка Bell Butterfly@1
3005062,Язык Белл Ловец бабочек II,"Используйте@item_11320 #, чтобы поймать язычок-бабочку в 1 #r (обычно он появляется возле пустых островов на лугах)",Ловля языка Bell Butterfly@1
3005063,Язык Белл Ловец бабочек III,"Используйте@item_11320 #, чтобы поймать язычок-бабочку в 1 #r (обычно он появляется возле пустых островов на лугах)",Ловля языка Bell Butterfly@1
3005064,Охотник на снежного кролика I.,Победите Снежного Кролика @1#r(Снежные Кролики - самые распространенные существа на ледяном поле и важнейший ресурс для выживания.),Победить Снежного Кролика @1
3005065,Охотник на снежного кролика II.,Победите Снежного Кролика @1#r(Снежные Кролики - самые распространенные существа на ледяном поле и важнейший ресурс для выживания.),Победить Снежного Кролика @1
3005066,Охотник на снежных кроликов III.,Победите Снежного Кролика @1#r(Снежные Кролики - самые распространенные существа на ледяном поле и важнейший ресурс для выживания.),Победить Снежного Кролика @1
4001001,Ослепительный свет,"Удар фонарь рыбы в море, светящиеся палочки водоросли рыбы получить@item_11318 #@1 #r (фонарь рыбы, светящиеся палочки водоросли рыбы, как правило, находятся в глубоком море)",Получить@item_11318 #@1
4001002,Отгони тьму,Обработка для получения@item_12599 #@1 #r (для обработки нужно использовать@item_797 #),Обработка get@item_12599 #@1
4001003,Lift Curse - компаньон Боармана,"Используйте @item_12599#, чтобы пробудить дремлющего воина Боармана и снять с него проклятие, а затем угостите его @item_12502#. #r(Барбекю с @item_1200# ночью, чтобы заманить воинов Боармана. Они вздремнут у костра после того, как насытятся.)",Спасите воина Боармана @1
4001004,Изменился на дровосека,"Дайте@item_11003 #@1 дикому партнеру #r (удерживайте@item_11003 # и нажмите на дикого партнера, чтобы передать его)",Дайте@item_11003 #@1 другим дикарям
4001005,Поменяла охранника,"Дайте@item_12003 #@1 дикому партнеру #r (удерживайте@item_12003 # и нажмите на дикого партнера, чтобы передать его)",Дайте@item_12003 #@1 другим дикарям
4001006,Помогите посадить деревья,"Дайте@item_11023 #@1 Savage Partner@1 #r (удерживайте@item_11023 # и нажмите Savage Partner, чтобы передать его)",Дайте@item_11023 #@1 другим дикарям
4001007,Рабочая область,Поместите@item_1204 #@1 #r (затем дровосек будет работать вокруг@item_1204 #),Место@item_1204 #@1
4001008,Lift Curse - Компаньон-охотник,"Используйте @item_12599#, чтобы разбудить дремлющего Боармана Копейщика и снять с него проклятие, а затем угостите его @item_12502#. #r(Барбекю с @item_1200# ночью, чтобы заманить копейщиков Боармана. Они вздремнут у костра после того, как насытятся.)",Спасите Боармана Спирмена @1
4001009,Изменить класс на Лучник,"Доставьте @item_12050#@1 своему компаньону-охотнику. #r(Удерживайте @item_12050# и нажмите Hunter Companion, чтобы передать его.)",Передайте @item_12050#@1 компаньону-охотнику
4001010,Охраняйте рабочую зону,Поместите@item_1205 #@1 #r (тогда охранники будут работать вокруг@item_1205 #),Место@item_1205 #@1
4001011,Изменился фермер,"Дайте@item_11033 #@1 партнеру-охотнику #r (удерживайте@item_11033 # и нажмите на партнера-охотника, чтобы передать его ему)",Дайте@item_11033 #@1 товарищам-охотникам
4001012,Фермерская рабочая зона,Поместите@item_1203 #@1 #r (затем фермер будет работать@item_1203 #),Место@item_1203 #@1
4001013,Развеять проклятие - Mengbao Partners,"Используйте@item_12599 #, чтобы сбить спящее дикое милое сокровище, чтобы развеять проклятие, а затем предложите ему съесть@item_12502 #. #r (Используйте@item_1200 # барбекю ночью, чтобы привлечь дикое милое сокровище, дикое милое сокровище заснет у костра после еды...)",Спаси Йе Менгбао@1
4001014,Помощник по переводу,"Дайте@item_800 #@1 партнеру Mengbao #r (удерживайте@item_800 # и нажмите Mengbao Partner, чтобы передать его)",Дайте@item_800 #@1 партнеру Mengbao
4001015,Построй племя,"Место@item_1202 #@1 #r (этот район станет местом сбора партнеров, партнеры будут хранить припасы в коробках вокруг@item_1202 #)",Место@item_1202 #@1
4002001,"Прилагайте настойчивые усилия, я","Повторная неудача и повторная битва@1 #r (не унывайте, продолжайте в том же духе)",Неудачи и неудачи@1
4002002,Прилагать настойчивые усилия II,"Повторная неудача и повторная битва@1 #r (не унывайте, продолжайте в том же духе)",Неудачи и неудачи@1
4002003,Прилагать настойчивые усилия III,"Повторная неудача и повторная битва@1 #r (не унывайте, продолжайте в том же духе)",Неудачи и неудачи@1
4002004,Кислородная зона I,"Используйте@item_11075 # для активации@item_1042 #@1 #r (после активации может образоваться большая область кислорода, и нет необходимости беспокоиться о гипоксии в области кислорода)",Активировать@item_1042 #@1
4002005,Кислородная зона II,"Используйте@item_11075 # для активации@item_1042 #@1 #r (после активации может образоваться большая область кислорода, и нет необходимости беспокоиться о гипоксии в области кислорода)",Активировать@item_1042 #@1
4002006,Кислородная зона III,"Используйте@item_11075 # для активации@item_1042 #@1 #r (после активации может образоваться большая область кислорода, и нет необходимости беспокоиться о гипоксии в области кислорода)",Активировать@item_1042 #@1
4002007,Маркировка сайта I,Используйте@item_11076 # для подсветки@item_1042 #@1 #r (подсветка для генерации маркеров на карте),Зажигай@item_1042 #@1
4002008,Отмеченное местоположение II,Используйте@item_11076 # для подсветки@item_1042 #@1 #r (подсветка для генерации маркеров на карте),Зажигай@item_1042 #@1
4002009,Отмеченное место III,Используйте@item_11076 # для подсветки@item_1042 #@1 #r (подсветка для генерации маркеров на карте),Зажигай@item_1042 #@1
4002010,Майра Выживание I,Выжить на Майре@1 день,Выжить на Майре@1 день
4002011,Майра Выживание II,Выжить на Майре@1 день,Выжить на Майре@1 день
4002012,Майра Выживание III,Выжить на Майре@1 день,Выжить на Майре@1 день
4002013,Пылающая Звезда Выживание I,Выжить на Пылающей звезде@1 Day,Выжить на Пылающей звезде@1 Day
4002014,Пылающая Звезда Выживание II,Выжить на Пылающей звезде@1 Day,Выжить на Пылающей звезде@1 Day
4002015,Пылающая Звезда Выживание III,Выжить на Пылающей звезде@1 Day,Выжить на Пылающей звезде@1 Day
4002016,Симпатичный глаз выживания я,Выжить на милый глаз@1 день,Выжить на милый глаз@1 день
4002017,Симпатичные глаза выживания II,Выжить на милый глаз@1 день,Выжить на милый глаз@1 день
4002018,Симпатичные глаза выживания III,Выжить на милый глаз@1 день,Выжить на милый глаз@1 день
4003001,Пустынное приключение!,Шаг в экологию пустыни на Майре,Найти пустыню на Мира
4003002,Откройте для себя оазис!,Найдите и введите экологию оазисов в пустыне Мира,Найти оазис в пустыне
4003003,Дорога торговли - пустыня I,"Сделка с дружелюбными торговцами в лагере Оазис@1 #r (продавцы здесь продают что-то под названием@item_11637 #, по слухам, является ключевой опорой для входа в пустынные руины)",Сделка с дружелюбными торговцами в Oasis Camp@1
4003004,Дорога торговли - Пустыня II,"Разберитесь с коварными торговцами в лагере Оазис в 1 #r (цена выглядит так же, как у босса!)",Сделка с коварными торговцами в лагере Оазис@1
4003005,Дорога торговли - Пустыня III,"Торговля с таинственным торговцем в лагере оазисов@1 #r (В караване есть торговец, который носит совсем другую одежду и торгует иначе, чем обычные люди. Он не любит говорить ерунду с людьми, как ему заблагорассудится.)",Сделка с таинственным торговцем в лагере оазисов@1
4003006,Это слишком большое,"Победите гигантского ядовитого хвоста скорпиона@1 #r (В пустыне спрятано много ядовитых хвостов скорпионов, победив определенное количество, они позовут на помощь Большого Брата...)",Поражение@item_13829 #@1
4003007,Течет песок,"Бросьте@item_11637 #@1 #r@item_29 # (@ item_11637 # может превратить некоторые квадраты из твердых в жидкие, просто зарядитесь и бросьте ударные квадраты.)",Кидайте@item_11637 #@1
4003008,Ага! Это мое!,"Получите@item_11575 #@1 #r в руинах пустыни (в центре руин под оазисом пустыни находится бывшая жизненная технология, покрытая пылью...)",Найдите@item_11575 в развалинах пустыни
4003009,Битва правителя пустыни,Победите Песчаного Повелителя и получите@item_12311 ##r (обычно это бывает с песчаными бурями),Победите лорда Савару и получите@item_12311#
4003010,Покорите пустыню!,"Завершите все миссии в задаче ""Пустошь""","Завершите все миссии в задаче ""Пустошь"""
4004001,Приключение на мелководье!,"Шаг в мелководье экологической #r на Мире (мелководье изобилует животными и растениями, давление воды невелико, и это относительно безопасно)",Поиск мелководных морей на Майре
4004002,Устройство для очистки кислорода,Обработка@item_1045 #@1 #r (заполнение устройства кислородгенерирующим материалом может извлечь кислород),Обработка@item_1045 #@1
4004003,Собирать кислород,"Получите@item_1048 #@1 #r (поставьте@item_1047 # на@item_1045 #, чтобы собрать кислород)",Получить@item_1048 #@1
4004004,Кислородный рюкзак,"Обработка и ношение@item_12275 #@1 #r (подготовьте еще несколько банок@item_1048 #, а затем отправляйтесь нырять, так безопаснее)",Обработка и ношение@item_12275 #@1
4004005,Водолазное снаряжение один,Обработано и изношено@item_11642 #@1 #r (@ item_11642 # для подводного освещения),Обработка и ношение@item_11642 #@1
4004006,Водолазное снаряжение 2,Процесс и износ@item_11643 #@1 #r (@ item_11643 # для подводного давления),Обработка и ношение@item_11643 #@1
4004007,Оборудование для дайвинга три,Обработка и ношение@item_11644 #@1 #r (@ item_11644 # для ускорения подводного движения),Обработка и ношение@item_11644 #@1
4004008,Легендарный рыболов,"Торговые #r с легендарными рыболовами в приморских рыбацких деревнях (рыбацкая деревня играет безжалостную роль с короной на голове, и превосходные рыболовные навыки только одного человека могут обеспечить продовольствием всю деревню)",Торговля с легендарными рыболовами у моря
4004009,Посейдон,"Пользуйтесь@item_11655 # repair@item_1193 #@1 #r в приморском рыбацком поселке (кумиры все на маяке, погуляйте в рыбацком поселке, снова нажмите на кумиры после ремонта, произойдут хорошие вещи)",Реставрация в приморском рыбацком поселке@item_1193 #@1
4004010,Глубоководные приключения!,"Шаг в глубоководную экологическую #r на Мире (глубокое море полно опасностей, чем глубже вы идете, тем сильнее давление воды, и обычным людям трудно выжить без ношения снаряжения для дайвинга)",Найдите глубокое море на Майре
