ID,名字,描述,获得方式
68104,Горящая скала,Пылающий рок - это воспламенитель для флами и фламус. Предоставление этого флами и фламус будет развиваться их.,Можете получить с помощью приключений питомцев
68105,Свиток лягушки,"Подарите маленькому головастику и прыгающей лягушке, чтобы их эволюционировать",Можете получить с помощью приключений питомцев
68106,Розовая сахарная вата,"Покормите маленького кролика и кролика, чтобы их эволюционировать",Можете получить с помощью приключений питомцев
68107,Лаять нагрудника,Лай нагрудник - это эксклюзивный опор для догги и собачьего. Подавая это догги и собачьи эволюционируют их.,Можете получить с помощью приключений питомцев
68108,Dragon Eggshell,Dragon Eggshell - это секретное укрытие Дракигга и Темного Дракигга. Предоставление этого до Дракигга и темного Дракигга будет развиваться.,Можете получить с помощью приключений питомцев
68109,Золотое перо,"Золотые перья - это полета, необходимый для Parrotti и Parrottiball. Давая это Парротти и Parrottiball, они будут развиваться.",Можете получить с помощью приключений питомцев
68110,Призрачная конфета,"Покормите маленький призрачный мячик и призрачный мячик, чтобы их эволюционировать",Можете получить с помощью приключений питомцев
68111,Таинственная волшебная книга,"Подарите маленькому черному котику и черному коту, чтобы их эволюционировать",Можете получить с помощью приключений питомцев
68112,Прыгающий мяч,"Подарите маленькому тюленю и тюленю, чтобы их эволюционировать",Можете получить с помощью приключений питомцев
68113,Флейта-макака,"Подарите маленькой макаке и музыкальной обезьянке, чтобы их эволюционировать",@Null@
68114,Павлинье перо,"Подарите маленькому павлину и павлину, чтобы их эволюционировать",@Null@
68115,Предмет для улучшения пшеницы,Серия чудо танцевальные шаги маленькой феи Балала -- Эльф-хранитель Сяо Ланя -- Предмет для улучшения пшеницы,@Null@
68116,Предмет для улучшения свитка,Серия чудо танцевальные шаги маленькой феи Балала -- Эльф-хранитель Мэгги -- Предмет для улучшения свитка,@Null@
68117,Предмет для улучшения арахиса,Серия чудо танцевальные шаги маленькой феи Балала -- Эльф-хранитель Мэгги -- Предмет для улучшения арахиса,@Null@
68118,Люблю молоток,"Любовный молот - это эксклюзивное секретное сокровище любви Довей и Авель. Дать им им, может заставить их развиваться ~",@Null@
68119,Создание камня,"Создание камня - это эксклюзивное сокровище мини-мяу и творческого мяу, подарив их, может заставить его развиваться ~",@Null@
68120,Астральный руненый,Астральные гребешки - это эксклюзивные сокровища блестящей луны фонарика и светлой луны. Дать им им может сделать их развиваться ~,@Null@
68121,Электроотический микрофон,"Электроотический микрофон может заставить радиотехнику излучить наибольшее очарование, звучать во всех направлениях и сияет с ослепительным светом!",@Null@
68122,Облачный матрас,Baa Ball Cloud's Cloud Mattress - единственное волшебное оружие для прекращения прекрасных снов.,@Null@
68123,Разъемная игровая,Взломная игровая может ускорить эволюцию пчел и пчелиных куколок.,@Null@
68124,кулон с пакетом джин,Подвеска Jinbao может принести вам удачу в эволюции вашего питомца.,@Null@
68125,Сияющий хвост духа,"Носите Shining Spirit Tail, и эволюция будет полна веселья.",@Null@
68126,@Null@,@Null@,@Null@
68127,@Null@,@Null@,@Null@
68128,Шляпа супер шеф-повара,"Фрикадельки из осьминога и кухня из осьминога, чтобы улучшить ， от гурманов, еще на один шаг вперед!",
68129,Ручка скорости света,Со скоростью света ручка машины мудрости и радио помощник ， умное удвоение ， эволюция завершена!,
68201,Простой дельтаплан,"Собран из красных перьев летающей курицы и маленьких деревянных палочек. Не очень устойчив, но достаточно для пересечения скалы за короткое время.
Можно использовать для приключений питомцев.","Можете получить, обработав на Домашнем верстаке"
68202,Простая маска для дайвинга,"Собран из стекол и маленьких деревянных палочек. Не очень устойчив, но достаточно для короткого путешествия в воде.
Можно использовать для приключений питомцев.","Можете получить, обработав на Домашнем верстаке"
68203,Простой каменный пикарь,"Это просто собрано из острых камней и деревянных материалов, что не очень стабильно, но достаточно открыть горнодобывающее отверстие. #r используется для домашних животных приключений.",@Null@
68204,0,0,@Null@
68205,0,0,@Null@
68206,0,0,@Null@
68207,0,0,@Null@
68208,0,0,@Null@
68209,0,0,@Null@
68210,0,0,@Null@
68301,Охлаждающий пузырьковый мяч,Соберите достаточное количество охлаждающих пузырьковых мячей. Может быть можно пригласить пузырьков к себе Домой.,@Null@
68302,Ароматный пузырьковый мяч,Соберите достаточное количество ароматных пузырьковых мячей. Может быть можно пригласить маленьких спор к себе Домой.,@Null@
68303,Твердый пузырьковый мяч,Соберите достаточное количество твердых пузырьковых мячей. Может быть можно пригласить камушек к себе Домой.,@Null@
68304,Острый пузырьковый мяч,Соберите достаточное количество острых пузырьковых мячей. Может быть можно пригласить пламеньки к себе Домой.,@Null@
68305,Прыгающие дротики,Соберите достаточное количество прыгающих дротиков. Может быть можно пригласить маленьких головастиков к себе Домой.,@Null@
68306,Синий ветвь лавра,Соберите достаточное количество синих ветвей лавра. Может быть можно пригласить маленьких кроликов к себе Домой.,@Null@
68307,Джинсовый шарф,Соберите достаточное количество джинсовых шарфов. Может быть можно пригласить собачку к себе Домой.,@Null@
68308,Горячая яичная скорлупа,Соберите достаточное количество горячих яичных скорлуп. Может быть можно пригласить маленьких драконьих яиц к себе Домой.,@Null@
68309,Золотистое перо,Соберите достаточное количество золотистых перьев. Может быть можно пригласить маленьких попугаев к себе Домой.,@Null@
68310,Мерцающие звезды,Соберите достаточное количество мерцающих звезд. Может быть можно пригласить маленьких призрачных мячей к себе Домой.,@Null@
68311,Благородный бантик,Соберите достаточное количество благородных бантиков. Может быть можно пригласить маленького черного котенка к себе Домой.,@Null@
68312,Толстенькое плавательное кольцо,Соберите достаточное количество толстеньких плавательных колец. Может быть можно пригласить маленьких тюленей к себе Домой.,@Null@
68313,Версия игры слишком устарела,Скачайте последнюю версию игры!,@Null@
68314,Не поддерживается в этой версии игры,Скачайте последнюю версию игры!,@Null@
68315,Не поддерживается в этой версии игры,Скачайте последнюю версию игры!,@Null@
68316,Не поддерживается в этой версии игры,Скачайте последнюю версию игры!,@Null@
68317,Не поддерживается в этой версии игры,Скачайте последнюю версию игры!,@Null@
68318,Не поддерживается в этой версии игры,Скачайте последнюю версию игры!,@Null@
68319,Не поддерживается в этой версии игры,Скачайте последнюю версию игры!,@Null@
68320,Не поддерживается в этой версии игры,Скачайте последнюю версию игры!,@Null@
68321,Не поддерживается в этой версии игры,Скачайте последнюю версию игры!,@Null@
68322,Не поддерживается в этой версии игры,Скачайте последнюю версию игры!,@Null@
68323,Не поддерживается в этой версии игры,Скачайте последнюю версию игры!,@Null@
68324,Не поддерживается в этой версии игры,Скачайте последнюю версию игры!,@Null@
68501,Яйцо питомца - Пузырек,После использования получите питомца - Пузырек,@Null@
68502,Яйцо питомца - Пузырек,После использования получите питомца - Пузырек,@Null@
68503,Яйцо питомца - Пузырьковая галушка,После использования получите питомца - Пузырьковая галушка,@Null@
68504,Яйцо питомца - Пузырьковая галушка,После использования получите питомца - Пузырьковая галушка,@Null@
68505,Яйцо питомца - Круглая пузырьковая галушка,После использования получите питомца - Круглая пузырьковая галушка,@Null@
68506,Яйцо питомца - Маленькая спора,После использования получите питомца - Маленькая спора,@Null@
68507,Яйцо питомца - Маленькая спора,После использования получите питомца - Маленькая спора,@Null@
68508,Яйцо питомца - Молодолиственная галушка,После использования получите питомца - Молодолиственная галушка,@Null@
68509,Яйцо питомца - Молодолиственная галушка,После использования получите питомца - Молодолиственная галушка,@Null@
68510,Яйцо питомца - Галушка люкс,После использования получите питомца - Галушка люкс,@Null@
68511,Яйцо питомца - Камушек,После использования получите питомца - Камушек,@Null@
68512,Яйцо питомца - Камушек,После использования получите питомца - Камушек,@Null@
68513,Яйцо питомца - Скальный камушек,После использования получите питомца - Скальный камушек,@Null@
68514,Яйцо питомца - Скальный камушек,После использования получите питомца - Скальный камушек,@Null@
68515,Яйцо питомца - Огромная скала,После использования получите питомца - Огромная скала,@Null@
68516,Яйцо питомца - Пламенек,После использования получите питомца - Пламенек,@Null@
68517,Яйцо питомца - Пламенек,После использования получите питомца - Пламенек,@Null@
68518,Яйцо питомца - Огонек,После использования получите питомца - Огонек,@Null@
68519,Яйцо питомца - Огонек,После использования получите питомца - Огонек,@Null@
68520,Яйцо питомца - Фламлоб,После использования получите питомца - Фламлоб,@Null@
68521,Яйцо питомца - Головастик,После использования получите питомца - Головастик,@Null@
68522,Яйцо питомца - Головастик,После использования получите питомца - Головастик,@Null@
68523,Яйцо питомца - Прыгающая лягушка,После использования получите питомца - Прыгающая лягушка,@Null@
68524,Яйцо питомца - Прыгающая лягушка,После использования получите питомца - Прыгающая лягушка,@Null@
68525,Яйцо питомца - Лягушка-ниндзя,После использования получите питомца - Лягушка-ниндзя,@Null@
68526,Яйцо питомца - Зайчик,После использования получите питомца - Маленький кролик,@Null@
68527,Яйцо питомца - Зайчик,После использования получите питомца - Маленький кролик,@Null@
68528,Яйцо питомца - Заяц,После использования получите питомца - Кролик,@Null@
68529,Яйцо питомца - Заяц,После использования получите питомца - Кролик,@Null@
68530,Яйцо питомца - Нефритовый заяц,После использования получите питомца - Нефритовый кролик,@Null@
68531,Яйцо питомца - Собачка,После использования получите питомца - Собачка,@Null@
68532,Яйцо питомца - Собачка,После использования получите питомца - Собачка,@Null@
68533,Яйцо питомца - Собака,После использования получите питомца - Собака,@Null@
68534,Яйцо питомца - Собака,После использования получите питомца - Собака,@Null@
68535,Яйцо питомца - Собака-шериф,После использования получите питомца - Собака-шериф,@Null@
68536,Яйцо питомца - Маленькое яйцо дракона,После использования получите питомца - Маленькое драконье яйцо,@Null@
68537,Яйцо питомца - Маленькое яйцо дракона,После использования получите питомца - Маленькое драконье яйцо,@Null@
68538,Яйцо питомца - Яйцо черного дракона,После использования получите питомца - Яйцо черного дракона,@Null@
68539,Яйцо питомца - Яйцо черного дракона,После использования получите питомца - Яйцо черного дракона,@Null@
68540,Яйцо питомца - Детеныш черного дракона,После использования получите питомца - Детеныш черного дракона,@Null@
68541,Яйцо питомца - Детеныш попугая,После использования получите питомца - Маленький попугай,@Null@
68542,Яйцо питомца - Детеныш попугая,После использования получите питомца - Маленький попугай,@Null@
68543,Яйцо питомца - Шариковый попугай,После использования получите питомца - Шариковый попугай,@Null@
68544,Яйцо питомца - Шариковый попугай,После использования получите питомца - Шариковый попугай,@Null@
68545,Яйцо питомца - Попугай с золотистым пером,После использования получите питомца - Попугай с золотистым пером,@Null@
68546,Яйцо питомца - Маленький призрачный мячик,После использования получите питомца - Маленький призрачный мячик,@Null@
68547,Яйцо питомца - Маленький призрачный мячик,После использования получите питомца - Маленький призрачный мячик,@Null@
68548,Яйцо питомца - Призрачный мячик,После использования получите питомца - Призрачный мячик,@Null@
68549,Яйцо питомца - Призрачный мячик,После использования получите питомца - Призрачный мячик,@Null@
68550,Яйцо питомца - Король призрачных мячей,После использования получите питомца - Король призрачных мячей,@Null@
68551,Яйцо питомца - Черный котенок,После использования получите питомца - Черный котенок,@Null@
68552,Яйцо питомца - Черный котенок,После использования получите питомца - Черный котенок,@Null@
68553,Яйцо питомца - Черный кот,После использования получите питомца - Черный кот,@Null@
68554,Яйцо питомца - Черный кот,После использования получите питомца - Черный кот,@Null@
68555,Яйцо питомца - Чернокожий,После использования получите питомца - Чернокожий,@Null@
68556,Яйцо питомца - Маленький тюлень,После использования получите питомца - Маленький тюлень,@Null@
68557,Яйцо питомца - Маленький тюлень,После использования получите питомца - Маленький тюлень,@Null@
68558,Яйцо питомца - Шариковый тюлень,После использования получите питомца - Шариковый тюлень,@Null@
68559,Яйцо питомца - Шариковый тюлень,После использования получите питомца - Шариковый тюлень,@Null@
68560,Яйцо питомца - Принц шариковых тюленей,После использования получите питомца - Принц шариковых тюленей,@Null@
68561,Яйцо питомца - Пузырек,После использования получите питомца - Пузырек,@Null@
68562,Яйцо питомца - Пузырек,После использования получите питомца - Пузырек,@Null@
68563,Яйцо питомца - Пузырек,После использования получите питомца - Пузырек,@Null@
68564,Яйцо питомца - Пузырек,После использования получите питомца - Пузырек,@Null@
68565,Яйцо питомца - Маленькая спора,После использования получите питомца - Маленькая спора,@Null@
68566,Яйцо питомца - Маленькая спора,После использования получите питомца - Маленькая спора,@Null@
68567,Яйцо питомца - Маленькая спора,После использования получите питомца - Маленькая спора,@Null@
68568,Яйцо питомца - Маленькая спора,После использования получите питомца - Маленькая спора,@Null@
68569,Яйцо питомца - Камушек,После использования получите питомца - Камушек,@Null@
68570,Яйцо питомца - Камушек,После использования получите питомца - Камушек,@Null@
68571,Яйцо питомца - Камушек,После использования получите питомца - Камушек,@Null@
68572,Яйцо питомца - Камушек,После использования получите питомца - Камушек,@Null@
68573,Яйцо питомца - Пламенек,После использования получите питомца - Пламенек,@Null@
68574,Яйцо питомца - Пламенек,После использования получите питомца - Пламенек,@Null@
68575,Яйцо питомца - Пламенек,После использования получите питомца - Пламенек,@Null@
68576,Яйцо питомца - Пламенек,После использования получите питомца - Пламенек,@Null@
68577,Яйцо питомца - Головастик,После использования получите питомца - Головастик,@Null@
68578,Яйцо питомца - Головастик,После использования получите питомца - Головастик,@Null@
68579,Яйцо питомца - Головастик,После использования получите питомца - Головастик,@Null@
68580,Яйцо питомца - Головастик,После использования получите питомца - Головастик,@Null@
68581,Яйцо питомца - Зайчик,После использования получите питомца - Маленький кролик,@Null@
68582,Яйцо питомца - Зайчик,После использования получите питомца - Маленький кролик,@Null@
68583,Яйцо питомца - Зайчик,После использования получите питомца - Маленький кролик,@Null@
68584,Яйцо питомца - Зайчик,После использования получите питомца - Маленький кролик,@Null@
68585,Яйцо питомца - Собачка,После использования получите питомца - Собачка,@Null@
68586,Яйцо питомца - Собачка,После использования получите питомца - Собачка,@Null@
68587,Яйцо питомца - Собачка,После использования получите питомца - Собачка,@Null@
68588,Яйцо питомца - Собачка,После использования получите питомца - Собачка,@Null@
68589,Яйцо питомца - Маленькое яйцо дракона,После использования получите питомца - Маленькое драконье яйцо,@Null@
68590,Яйцо питомца - Маленькое яйцо дракона,После использования получите питомца - Маленькое драконье яйцо,@Null@
68591,Яйцо питомца - Маленькое яйцо дракона,После использования получите питомца - Маленькое драконье яйцо,@Null@
68592,Яйцо питомца - Маленькое яйцо дракона,После использования получите питомца - Маленькое драконье яйцо,@Null@
68593,Яйцо питомца - Детеныш попугая,После использования получите питомца - Маленький попугай,@Null@
68594,Яйцо питомца - Детеныш попугая,После использования получите питомца - Маленький попугай,@Null@
68595,Яйцо питомца - Детеныш попугая,После использования получите питомца - Маленький попугай,@Null@
68596,Яйцо питомца - Детеныш попугая,После использования получите питомца - Маленький попугай,@Null@
68597,Яйцо питомца - Маленький призрачный мячик,После использования получите питомца - Маленький призрачный мячик,@Null@
68598,Яйцо питомца - Маленький призрачный мячик,После использования получите питомца - Маленький призрачный мячик,@Null@
68599,Яйцо питомца - Маленький призрачный мячик,После использования получите питомца - Маленький призрачный мячик,@Null@
68600,Яйцо питомца - Маленький призрачный мячик,После использования получите питомца - Маленький призрачный мячик,@Null@
68601,Яйцо питомца - Черный котенок,После использования получите питомца - Черный котенок,@Null@
68602,Яйцо питомца - Черный котенок,После использования получите питомца - Черный котенок,@Null@
68603,Яйцо питомца - Черный котенок,После использования получите питомца - Черный котенок,@Null@
68604,Яйцо питомца - Черный котенок,После использования получите питомца - Черный котенок,@Null@
68605,Яйцо питомца - Маленький тюлень,После использования получите питомца - Маленький тюлень,@Null@
68606,Яйцо питомца - Маленький тюлень,После использования получите питомца - Маленький тюлень,@Null@
68607,Яйцо питомца - Маленький тюлень,После использования получите питомца - Маленький тюлень,@Null@
68608,Яйцо питомца - Маленький тюлень,После использования получите питомца - Маленький тюлень,@Null@
68609,Яйцо питомца - Маленькая макака,После использования получите питомца - Маленькая макака,@Null@
68610,Яйцо питомца - Маленькая макака,После использования получите питомца - Маленькая макака,@Null@
68611,Яйцо питомца - Маленькая макака,После использования получите питомца - Маленькая макака,@Null@
68612,Яйцо питомца - Маленькая макака,После использования получите питомца - Маленькая макака,@Null@
68613,Яйцо питомца - Маленький павлин,После использования получите питомца - Маленький павлин,@Null@
68614,Яйцо питомца - Маленький павлин,После использования получите питомца - Маленький павлин,@Null@
68615,Яйцо питомца - Маленький павлин,После использования получите питомца - Маленький павлин,@Null@
68616,Яйцо питомца - Маленький павлин,После использования получите питомца - Маленький павлин,@Null@
68617,Яйцо питомца - Пшеница,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68618,Яйцо питомца - Пшеница,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68619,Яйцо питомца - Пшеница,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68620,Яйцо питомца - Пшеница,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68621,Яйцо питомца - Свиток,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68622,Яйцо питомца - Свиток,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68623,Яйцо питомца - Свиток,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68624,Яйцо питомца - Свиток,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68625,Яйцо питомца - Арахис,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68626,Яйцо питомца - Арахис,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68627,Яйцо питомца - Арахис,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68628,Яйцо питомца - Арахис,"Обычный кирпич из глины, обладает относительно низкой прочностью.",@Null@
68629,ПЭТ-яйцо - Lovey Dovey,Получить питомец после использования - Lovey Dovey,@Null@
68630,ПЭТ-яйцо - Lovey Dovey,Получить питомец после использования - Lovey Dovey,@Null@
68631,ПЭТ-яйцо - Lovey Dovey,Получить питомец после использования - Lovey Dovey,@Null@
68632,ПЭТ-яйцо - Lovey Dovey,Получить питомец после использования - Lovey Dovey,@Null@
68633,ПЭТ яйцо - мини мяу,Получить домашнее животное после использования - мини мяу,@Null@
68634,ПЭТ яйцо - мини мяу,Получить домашнее животное после использования - мини мяу,@Null@
68635,ПЭТ яйцо - мини мяу,Получить домашнее животное после использования - мини мяу,@Null@
68636,ПЭТ яйцо - мини мяу,Получить домашнее животное после использования - мини мяу,@Null@
68637,ПЭТ-яйцо-сияющий лунный фонарь,Получить питомца после использования - блестящий лунный фонарь,@Null@
68638,ПЭТ-яйцо-сияющий лунный фонарь,Получить питомца после использования - блестящий лунный фонарь,@Null@
68639,ПЭТ-яйцо-сияющий лунный фонарь,Получить питомца после использования - блестящий лунный фонарь,@Null@
68640,ПЭТ-яйцо-сияющий лунный фонарь,Получить питомца после использования - блестящий лунный фонарь,@Null@
68641,ПЭТ-яйцо-маленький крутой ребенок,Получить питомцу после использования - маленький крутой ребенок,@Null@
68642,ПЭТ-яйцо-маленький крутой ребенок,Получить питомцу после использования - маленький крутой ребенок,@Null@
68643,ПЭТ-яйцо-маленький крутой ребенок,Получить питомцу после использования - маленький крутой ребенок,@Null@
68644,ПЭТ-яйцо-маленький крутой ребенок,Получить питомцу после использования - маленький крутой ребенок,@Null@
68645,Pet Egg-Baa мяч овцы,Получить питомцу после использования - Baa Ball Sheep,@Null@
68646,Pet Egg-Baa мяч овцы,Получить питомцу после использования - Baa Ball Sheep,@Null@
68647,Pet Egg-Baa мяч овцы,Получить питомцу после использования - Baa Ball Sheep,@Null@
68648,Pet Egg-Baa мяч овцы,Получить питомцу после использования - Baa Ball Sheep,@Null@
68649,Pet Agg-Buzz Buzz,Получить питомцу после использования - Buzz Buzz,@Null@
68650,Pet Agg-Buzz Buzz,Получить питомцу после использования - Buzz Buzz,@Null@
68651,Pet Agg-Buzz Buzz,Получить питомцу после использования - Buzz Buzz,@Null@
68652,Pet Agg-Buzz Buzz,Получить питомцу после использования - Buzz Buzz,@Null@
68653,@Null@,@Null@,@Null@
68654,@Null@,@Null@,@Null@
68655,@Null@,@Null@,@Null@
68656,@Null@,@Null@,@Null@
68657,@Null@,@Null@,@Null@
68658,@Null@,@Null@,@Null@
68659,@Null@,@Null@,@Null@
68660,@Null@,@Null@,@Null@
68661,@Null@,@Null@,@Null@
68662,@Null@,@Null@,@Null@
68663,@Null@,@Null@,@Null@
68664,@Null@,@Null@,@Null@
68665,Яйцо питомца - Медведь не просыпается,Заведите питомца после использования - медведь не просыпается,
68666,Яйцо питомца - Медведь не просыпается,Заведите питомца после использования - медведь не просыпается,
68667,Яйцо питомца - Медведь не просыпается,Заведите питомца после использования - медведь не просыпается,
68668,Яйцо питомца - Медведь не просыпается,Заведите питомца после использования - медведь не просыпается,
68669,,,
68670,,,
68671,,,
68672,,,
68673,,,
68674,,,
68675,,,
68676,,,
70000,@Null@,@Null@,@Null@
70001,Рецептный предмет 1,Рецептный предмет 1,@Null@
70002,Рецептный предмет 2,Рецептный предмет 2,@Null@
70003,Рецептный предмет 3,Рецептный предмет 3,@Null@
70004,Рецептный предмет 4,Рецептный предмет 4,@Null@
70005,Рецептный предмет 5,Рецептный предмет 5,@Null@
70006,Рецептный предмет 6,Рецептный предмет 6,@Null@
70007,Рецептный предмет 7,Рецептный предмет 7,@Null@
70008,Рецептный предмет 8,Рецептный предмет 8,@Null@
70009,Рецептный предмет 9,Рецептный предмет 9,@Null@
70010,Рецептный предмет 10,Рецептный предмет 10,@Null@
70011,Рецептный предмет 11,Рецептный предмет 11,@Null@
70012,Рецептный предмет 12,Рецептный предмет 12,@Null@
70013,Рецептный предмет 13,Рецептный предмет 13,@Null@
70014,Рецептный предмет 14,Рецептный предмет 14,@Null@
70015,Рецептный предмет 15,Рецептный предмет 15,@Null@
70016,Рецептный предмет 16,Рецептный предмет 16,@Null@
70017,Рецептный предмет 17,Рецептный предмет 17,@Null@
70018,Рецептный предмет 18,Рецептный предмет 18,@Null@
70019,Рецептный предмет 19,Рецептный предмет 19,@Null@
70020,Рецептный предмет 20,Рецептный предмет 20,@Null@
75000,0,0,@Null@
75001,Хлопчатобумажная ткань,Обработан из хлопка. Является материалом для изготовления некоторой мебели,"Можете получить, обработав на Домашнем верстаке"
75002,Ворсовая ткань,Обработан из шерсти. Является материалом для изготовления некоторой мебели,"Можете получить, обработав на Домашнем верстаке"
75003,Керамический кирпич,Обработан из глины. Является материалом для изготовления некоторой мебели,"Можете получить, обработав на Домашнем верстаке"
75004,Стеклянный осколок,Обработан из песка. Является материалом для изготовления некоторой мебели,"Можете получить, обработав на Домашнем верстаке"
75005,Грубо обработанный кирпич,Обработан из грубо обработанного камня. Является материалом для изготовления некоторой мебели,"Можете получить, обработав на Домашнем верстаке"
75006,Обработанный кирпич,Обработан из обработанного камня. Является материалом для изготовления некоторой мебели,"Можете получить, обработав на Домашнем верстаке"
75007,Бумага,Обработан из сахарного тростника. Является материалом для изготовления некоторой мебели,"Можете получить, обработав на Домашнем верстаке"
75008,Доска из плодового дерева,"Основная деревянная доска, обработанная из древесины плодового дерева. Является материалом для изготовления некоторой мебели","Можете получить, обработав на Домашнем верстаке"
75009,Доска из соны,"Основная деревянная доска, обработанная из древесины сосны. Является материалом для изготовления некоторой мебели","Можете получить, обработав на Домашнем верстаке"
75010,Доска из тополя,"Основная деревянная доска, обработанная из древесины тополя. Является материалом для изготовления некоторой мебели","Можете получить, обработав на Домашнем верстаке"
75011,Доска из орехового дерева,"Деревянная доска высокого класса, обработанная из древесины орехового дерева. Является материалом для изготовления некоторой мебели","Можете получить, обработав на Домашнем верстаке"
75012,Маленькая деревянная палка,Обработан из древесины плодового дерева. Является материалом для изготовления некоторой мебели,"Можете получить, обработав на Домашнем верстаке"
75013,Глина,Основной материал для керамических строительных материалов и мебели,Можете получить с помощью приключений питомцев
75014,Песок,Основной материал для стеклянных строительных материалов и мебели,Можете получить с помощью приключений питомцев
75015,Грубо обработанный камень,Основной материал для каменных строительных материалов и мебели,Можете получить с помощью приключений питомцев
