ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
333,Barricade,"Баррикейд - боец-десептикон, который с первого взгляда может видеть сквозь людей и использовать доверие людей, чтобы обмануть их. Он также любит рвать противников в клочья мощным оружием и гидравлическими руками.",,Фотография профиля: разблокировать фотографию профиля.,Эффекты тела: Молния порхает на теле!,"#cda5b0a деформации: Нажмите кнопку деформации слева, чтобы переключить форму робота / автомобиля! #n",,,
334,Кекси Сияющая Девушка,"Кекси Гуанхуэй имеет прекрасный внешний вид, а шахматная тележка - ее прекрасный символ. Амбициозная, она манипулирует дружбой как силой и в конце концов терпит поражение и превращается в каменную статую.",,Фотография профиля: разблокировать фотографию профиля.,Эффекты тела: Пламя развевается!,,,,
335,Apple Lili Girl,"Apple Lili - сестра Apple Jia 'er и один из основателей Cute Legion. Помимо помощи в сборе яблок в сладком яблочном саду, она также будет усердно работать над милым логотипом вместе с милым ребенком и привлекательной Лулу.",,Фотография профиля: разблокировать фотографию профиля.,Эффекты тела: Цветы разбросаны по телу!,,,,
336,Девушка из снежного сердца,"Сердце Снега - дочь принцессы Сияющей Брони и Фонологии, названная в честь хрустальной церемонии, когда она криком разбила хрустальное сердце. После этого ее магия стабилизировалась, и этого больше не повторилось.",,Фотография профиля: разблокировать фотографию профиля.,Эффекты тела: Розовые точки света развеваются на теле!,,,,
337,"Принц Акайя, Ляньшэн","В этом хаотичном мире
Не бойтесь раненых детей
Кто хочет снова навредить людям
Над рекой и над морем его не пощадят!",,"Специальные изменения: Игра может реализовать функцию преобразования, изменить форму и состояние!","#cda5b0a обесцвечивание: Божественная способность: переключаемая ювенильная форма, нажмите кнопку слева для предварительного просмотра #n.",,,,
338,"Lingze Мальчик, Liansheng","Все существа смотрят на меня
Невежественный и беззаботный
Цветок лотоса позади меня цветет
Осенний ветер и волны всколыхнули много ветра и облаков.",,"Специальные изменения: Игра может реализовать функцию преобразования, изменить форму и состояние!","#cda5b0a можете переключить взрослую форму, нажмите кнопку слева для предварительного просмотра #n.",,,,
339,Шаохуа,"Пучок мокса мягко дергает орхидеи, и цветы Цзяяна внезапно размножаются.
Yuelang Dragon Boat Dragon Boat Festival Tour, пять шелковых пельменей и прозрачная яшма.
Удерживайте вентилятор Хуаньси, чтобы рассеять тепло, и красное солнце спускается, чтобы вспомнить древние равнины.",,Фотография профиля: разблокировать фотографию профиля.,Эффекты тела: Зеленые листья развеваются на теле!,,,,
340,Дорис,"Пробираясь по улицам с посланиями издалека, мне нужна лишь улыбка адресата в качестве поддержки.",,Аватар: Разблокировать,Эффект тела: Конверты вокруг вас!,,,,
341,Доле,"Музыка радостей и печалей достигла каждой семьи.
Послания доставлялись вовремя со звоном колокола.
Как носильщик, мой долг - бережно хранить каждое письмо.",,Аватар: Разблокировка,Эффект тела: Конверты вокруг вас!,,,,
342,Ламберт,"С помощью звезд и силы воли астрология начинает работать.
Колеса судьбы переплетаются, предсказывая круговорот судьбы.
Легенды о будущем никогда не исчезают. И я, в поисках того, что было потеряно.",,Аватар: Разблокировать,Эффект тела: Звездные огни вокруг вас!,,,,
343,Мартини,"Когда Мартини впервые стал охотником за головами, его первоначальным намерением было защищать тех, кто не мог защитить себя сам. Во время сражения с генетически модифицированным динозавром он получил серьезные повреждения суставов. Однако череп динозавра, который он носит с собой, вселяет страх в сердца самых отъявленных преступников.",Разблокируемые предметы через мероприятия,Аватар: Разблокировать,Эффект тела: Светлые пятна вокруг вас!,,,,
344,Священное небо,"Священный Небосвод - лидер отряда Гигантской Неукротимости, победил Тираннозавра, справедлив и храбр.",,Аватар: Разблокировать.,Эффект для тела: из-за спины вспыхивают пламя！,"#cda5b0aПреобразование: Кнопка слева, робот/транспорт! #n",,,
345,"Летняя песня, Сон","Летний ветер сквозь одежду и волосы, встречая красоту неожиданно.",,Аватар: Разблокировать.,Вокруг тела цветы!,,,,
346,Танцующие звезды Белинда,"На скейте под музыку, в небе над землей!",,Аватар: Разблокировать.,Эффект для тела: Вокруг тела парят ноты!,,,,
347,"Ленивое теплое, Пани","Устал, хочу в постель.",,Аватар: Разблокировать.,Пузырьки сонливости вокруг!,,,,
348,"Привет, Китти Лорна",Лента нравится? Не в подарок!,,Аватар: Разблокировать.,Эффект для тела: Вокруг тела летают лепестки!,Цветочные следы ходьбы.,,,
349,Синнаморолл Нимо,"Парящие лепестки, остановленное время.",,Аватар: Разблокировать.,Вокруг тела цветы!,Следы сладких конфет при ходьбе.,,,
350,Галан,"Прошлые пещеры, принц преодолел, страдания пройдены, удивительный сон.",,Аватар: Разблокировать.,Эффект для тела: Вокруг тела парят ноты!,"На заказ: После покупки можно комбинировать украшения для спины, лица и руки.",,,
351,Клубника Тентен,"Три волны жары - лето, без свежести. Зеленая кожура, красная груша, сладкий песок. Аромат фруктов смягчает жару, входит, сверкая.",,Аватар: Разблокировать.,Эффект на теле: вокруг распространяется запах арбуза!,,,,
352,Эйден,"Командир ведёт, лояльность не контролирует. Смел, стремится к победе. Контратака или преследование, судьбу меняют мгновенно.",Разблокированные предметы можно получить по событию,Аватар: Разблокировать.,Эффект на теле: светящиеся точки вокруг тела!,,,,
353,Tylnos,"Полупородный потомок плотоядного тираннозавра рекс обладает величественной внешностью и одиноким сердцем. Когда компаньон читает его сердце, он также покажет очень нежную сторону ~",,Аватар: разблокировать аватар.,Эффекты тела: Аромат барбекю распространяется по телу!,,,,
354,Трисно,"Травоядная девочка-динозавр смешанной расы, простой и слабый характер, не любит споров и начинает смело бороться за то, что хочет, при поддержке своего компаньона Теноса.",,Аватар: разблокировать аватар.,Эффекты тела: Зеленые листья развеваются на теле!,,,,
355,"Капитан Хён Ю, Янь Жуй","Ветер уносит лес и начинается заклинание,
Тюлень сна в конце концов проснется.
Послушайте, капитан Сюань Е Сяо.
Смыть боль лета и лета.",,"#cda5b0a Transformation: Функция преобразования может быть реализована в игре, нажмите кнопку слева для предварительного просмотра! #n","Эффекты тела: Кленовые листья разбросаны по телу, оставляя следы в масках там, где вы идете!",Талант: Может пробудить запечатанную духовную силу и противостоять ледяному урону!,Avatar Frame: автоматически разблокировать динамический Avatar Frame при получении.,,
356,"Кленовый лис Красная ночь, Яньруи","Ванли Фэнхоу пьет ледяную росу.
Кусок траура,
Зимние дикие холодные кости.
Не более чем мысль о спасении жизней!",,"#cda5b0a Transformation: Функция преобразования может быть реализована в игре, нажмите кнопку слева для предварительного просмотра! #n","Эффекты тела: Кленовые листья разбросаны по телу, оставляя следы в масках там, где вы идете!",Талант: Может пробудить запечатанную духовную силу и противостоять ледяному урону!,Avatar Frame: автоматически разблокировать динамический Avatar Frame при получении.,,
357,Синтия,"Дирижер звезды и луны, который использует магию лунного света, - новый маг королевской церемонии. Когда она машет скипетром со звездами и лунами в руке, музыкальные ноты звезд и лун, которые она читает, будут окружать сторону платья. Она из города за пределами королевства. Она целый день со звездами и лунами, а ее облачные пушистые волосы - символ ее сладости.",,Аватар: разблокировать аватар.,Эффекты тела: Звездный свет уходит из тела!,Аватар-кадр: Разблокируется автоматически.,,,
358,Сколл,"Сколл всегда мечтал исследовать вселенную. Сегодня он наконец осуществил свою мечту. Он подобрал космический корабль, отремонтировал космический корабль с помощью превосходных технологий, а затем сразу же отвез космический корабль во вселенную. В тот момент, когда он прорвался по небу, он увидел звезды и почувствовал прекрасный свет, и все это его взволновало.",,Аватар: разблокировать аватар.,Эффекты тела: Звезды плавают вокруг!,,,,
359,Скарлетт,"Крутая девушка Sunshine с яркими рыжими волосами в форме осьминога, которые головокружительно светятся на солнце. Она любит исследовать все виды спорта в мире, особенно скейтбординг. Она умеет умело кататься на скейтборде и плавать между различными препятствиями. Она самая крутая девушка на скейтборде в квартале.",,Аватар: разблокировать аватар.,Эффекты тела: Осьминог плавает вокруг!,,,,
360,"Лето, Фиона","Фиона, выросшая у моря, солнечная и свободная, любит играть с водяными пистолетами, но под ее милой внешностью - фанатичное сердце
Я... наконец-то могу играть в свое удовольствие!
Ты... хотите со мной тоже поиграть?",,Аватар: разблокировать аватар.,Эффекты тела: Пузыри плавают вокруг тела!,,,,
361,Бонни,"Ниже красивой внешности скрываются опасности, не путайте.",,Аватар: разблокировать аватар.,Эффекты тела: В окружении великолепного света!,,,,
362,Red Devil Yami,"Маленький красный дьяволенок Генки очень любит спорт. Не боится холода, поэтому является самым активным посетителем клубов, только в возбужденном состоянии может извергать пламя.",,Аватар: разблокировать аватар.,Body FX: В окружении чистых белых снежинок!,,,,
363,Снежный эльф,"Эльфы, живущие в глубине ледяного и снежного леса, робкие и завернутые в белоснежный пух, и мало кто может увидеть их истинное лицо.",,"Специальное преобразование: Опыт морфинга в игре, изменение вашего внешнего вида и статуса!","#cda5b0a Маскировка: Переключитесь на зимний облик эльфа, нажмите на левую кнопку для предварительного просмотра. #n",Характеристика: Неуязвимость к морозу!,Специальный материал: одежда с сияющими ледяными кристаллами.,Аватар-кадр: Разблокируется автоматически.,
364,Зимний эльф,"Благословенный маленький ледяной кристалл превращается в прекрасного зимнего эльфа, несущего сумку, полную маленьких снежинок, посыпая мягкими снежинками мир, добавляя нотку веселья к монотонным зимним цветам.",,"Специальное преобразование: Опыт морфинга в игре, изменение вашего внешнего вида и статуса!",#cda5b0a Трансформация: Нажмите левую кнопку для предварительного просмотра формы ледяного духа. #n,Особенность: Зимний эльф не поддается морозу!,Специальный материал: одежда с сияющими ледяными кристаллами.,Аватар-кадр: Разблокируется автоматически.,
365,Розовый,"Принцесса страны темной ночи всегда окружена кроваво-красными лепестками, сок роз красит юбку в красный цвет, она танцует в лунном свете с ароматом цветов и обладает таинственной силой вечной жизни.",,Аватар: разблокировать аватар.,Эффекты тела: Розы разбросаны по телу!,,,,
366,Валентина,"Мальчик, убивающий драконов, которого много лет контролируют демоны, всегда жил вдали от людей и в одиночестве, чтобы не навредить невинным. Всякий раз, когда он чувствует запах крови, он не может контролировать демоническую энергию в своем теле. Придя в сознание, он всегда очень раздражен, но с ростом и постепенной победой над демонами мальчик, убивающий драконов, в конце концов стал драконом.",Разблокированные предметы можно получить по событию,Аватар: разблокировать аватар.,Эффекты тела: Перья развеваются по телу!,,,,
367,высокое соотношение,"Таинственная карта желаний, призывающая мага Гоби исследовать неизвестную магию. Чтобы войти в этот романтический и таинственный новый мир, Гоби начинает путешествие к морю звезд.",,Аватар: разблокировать аватар.,Эффекты тела: Звездный свет уходит из тела!,,,,
368,,,,,,,,,
369,"Алое небо броня, Хуа Мулан","Серебряные и железные лошади, боевые барабаны, шипы лошадей и люди кипят, мечи и мечи.
На поле битвы из плоти и крови я никогда не боялся, только потому, что я несу свою семью и страну на спине, только бесчисленными поздними ночами одиночество и тоска будут капать из уголков моих глаз слезами.",,"Специальные изменения: Игра может реализовать функцию преобразования, изменяя форму и состояние!","#cda5b0a переодевание: вы можете переключить форму будуара, нажмите кнопку слева для предварительного просмотра #n.","#cda5b0a эксклюзивный голос: эксклюзивный голос будет воспроизводиться на карте, нажмите кнопку слева, чтобы прослушать! #n",Avatar Frame: автоматически разблокирует Dynamic Avatar Frame при получении.,,
370,"Юэ Джин Ду Мэн, Хуа Мулан","Кто сказал, что дочь не так хороша, как Ланг? Дочь семьи Хуа от природы женщина, которая не позволяет мужчине! Жесткая женщина может пойти более трудным путем, чем обычная женщина, но ради своей семьи и страны все того стоит",,"Специальные изменения: Игра может реализовать функцию преобразования, изменяя форму и состояние!","#cda5b0a переодевание: вы можете переключить военную форму, нажмите кнопку слева для предварительного просмотра #n.","#cda5b0a эксклюзивный голос: эксклюзивный голос будет воспроизводиться на карте, нажмите кнопку слева, чтобы прослушать! #n",Avatar Frame: автоматически разблокирует Dynamic Avatar Frame при получении.,,
371,Простая пшеница,"Dessert Planet Trainee Magician. Он лучше готовит щелочной хлеб на водной основе, а также является поклонником ханьфу. В настоящее время качество еды, приготовленной с помощью заклинаний, нестабильно, и часто бывают неожиданные сюрпризы.",Разблокировать через ивент,Аватар: разблокировать аватар.,Эффекты тела: тело дрейфует с щелочными водными узлами!,,,,
372,Взрыв,"Хит каждый выстрел!
Посмотрите внимательно, вам точно понравится этот шарик!",,Аватар: разблокировать аватар.,Эффекты тела: Пламя развевается из тела!,,,,
373,Саралина,"Безрезультатный боулер!
Возьми, это мой подарок тебе!",,Аватар: разблокировать аватар.,Эффекты тела: Искры вырываются из головы!,,,,
374,Милая девочка,"Милая - редкая сестра, которая всегда помогает ей, но в девяти случаях из десяти она ошибается. Она является одним из основателей ""Прекрасного легиона"" и обычно ищет свои таланты с Эппл Лили и привлекательной Лулу, но ее самое большое желание - жить счастливо со своей сестрой.",,Аватар: разблокировать аватар.,Эффекты тела: плавающие музыкальные ноты тела!,,,,
375,Поразительная девушка Лулу,"Более предприимчивая, чем эмоциональные истории, Лулу всегда энергична и мальчишеска. Хотя ее летные навыки очень ограничены, она может умело использовать свои крылья, чтобы помочь ей продвигать флайборд и выполнять серию сложных движений.",,Аватар: разблокировать аватар.,"Эффекты тела: Пятно света, трепетающее на теле!",,,,
376,,,,,,,,,
377,,,,,,,,,
378,Шанжу,"Круглая, пухлая
Фиолетовое красное пальто с белоснежной мякотью,
Кисло-сладкое вплетается в сердце,
Это аромат природы.",,Аватар: разблокировать аватар.,Боди-эффект: по телу разбросаны цветы Мангхута!,,,,
379,Мяу Менг Кухня,"Шеф-повар Мяу Мэн, происходящий из известной кулинарной семьи, будет радовать гурманов, пока он появляется. Его знаменитая поговорка: ""Всю рыбу в моих руках можно превратить во вкусные блюда"".",,Аватар: разблокировать аватар.,Следы кошачьих лапок везде.,,,,
380,"Экстрим Зверь Агент, Няня","Элитная медицинская команда из семейства коз, ее технологическая доска может видеть всех агентов, которых необходимо лечить. Когда возникает ненормальная ситуация, они немедленно отправляются и лечат ее, распыляя восстановительный раствор.",,Аватар: разблокировать аватар.,,,,,
381,SENRO,"Таинственный посланник пустоты, необъятности вселенной имеет свои убеждения, и по этой причине он предпочел бы пожертвовать собой тьме. Бесплодная планета - его одинокая тюрьма, но она не может удержать его от любопытства в мире. Не пытайтесь поймать его, потому что то, что вы видите, всегда просто его призрак.",,Аватар: разблокировать аватар.,Эффект на теле: Энергия пустоты.,,,,
382,Принцесса льда - Алина,"Алина - принцесса, окруженная ледяными снежинками. Она имеет открытый и мягкий характер и любима лесными эльфами. Она является душой леса, излучает тепло и доброту, становится лидером в сердцах людей.",,Аватар: разблокировка аватара.,Оптические эффекты тела: она окружена белоснежными снежинками!,Особенности: принцесса льда не подвержена никаким морозам!,Кадр аватара: автоматически разблокируется после получения.,Следы: за собой оставляет множество разноцветных следов.,
383,Ледяная принцесса · Эвелин,"Ивелин - ледяной рыцарь, как младшая сестра, она скрытная и устойчивая личность, которая любит скрываться в лесу. Она является надежной опорой для своей старшей сестры Элены только в кризисных ситуациях.",,Аватар: разблокировать аватар.,Эффект особенности: всё тело покрыто белоснежной снежинкой!,Особенности: ледяная принцесса не подвержена влиянию заморозки!,Кадр аватара: автоматически разблокируется динамический кадр аватара.,,
384,Господин Близнецовых Рыб Исид.,"Водный стих - легенда о любви. Тотем Звездного моря, где кричат души. Этот древний страж океанов одновременно является и освободителем, и мучеником.",,Аватар: Разблокировать Аватар,Эффект на тело: тело окутано энергией Рыбы!,,,,
385,Владычица Двойной Рыбы Хелена,"Рожденная в Рыбах, посланник моря.
Слезы падают в огромный океан, где рыбы ощущают горе.
Среди огромного звездного пространства она танцует под шепот рыб.",,Avatar: Разблокировать аватар,Эффект тела: тело окутано энергией Рыб!,,,,
386,Страж Пустоты Серина,"В эту ночь космической пустоты колоду перетасовывают. 
Время циклически, наводнили кошмары, и злое война приближается. 
Мое нападение быстрое и мимолетное, как тень во тьме.",,Особое преобразование: Измените внешность и статус в игре!,"#cda5b0aСмена костюма: Переключитесь на наряд ""Пустота Тени"". Нажмите левую кнопку для предварительного просмотра.#n","Превращение: Нажмите кнопку слева, чтобы превратиться в зверя.","#cda5b0aЭксклюзивное озвучивание: Эксклюзивное озвучивание воспроизводится на карте. Нажмите левую кнопку, чтобы прослушать!#n","Аватар-кадр: Разблокируйте скин, чтобы получить эксклюзивный аватар-кадр!",
387,Воид Шадоу Серина,"Разбросанные по ночному небу звезды пропитаны энергией пустоты.
Стела на ночном небе прошептывает заклинание воскрешения.
Танцующие длинные волосы ткут мою броню из теней.",,"Особое преобразование: Сделайте морфинг внутри игры, измените свой внешний вид и статус!",#cda5b0a Смена костюма: Переключитесь на наряд хранителя пустоты. Нажмите левую кнопку для предварительного просмотра. #n,"Преобразование: Нажмите на кнопку слева, чтобы превратиться в зверя.","#cda5b0a Эксклюзивная озвучка: Эксклюзивная озвучка будет играть на карте. Нажмите левую кнопку, чтобы прослушать! #n","Аватар-фрейм: Разблокируйте скин, чтобы получить эксклюзивный аватар-фрейм!",
388,Изысканные цветы,"Перевод:
Меняю судьбу в спектакле, защищаю Родину в реальной жизни.
Я - Принцесса Цветов, танцующая внутри павильона.
- Совместный скин ""Принцесса Цветов"" из оперы Хунань",,Аватар: Разблокировать Аватар,Эффект тела: Вокруг вас цветы!,,,,
389,Long Yu,"Понимать все на экзаменах, всегда угадывать правильно, всегда сдавать, сияют удачные звезды~",,Аватар: Разблокированный аватар.,Спецэффект для тела: вокруг тела летают золотые монеты!,,,,
390,Ли Яо,"Кто сказал, что у рыбы только семь секунд памяти! Эй, кто только что дал этот красный конверт?",,Аватар: Разблокировать аватар.,Эффект тела: золотые точки плавают вокруг тела!,,,,
391,,,,,,,,,
392,,,,,,,,,
393,,,,,,,,,
394,Берри Свитхарт,"Истинная личность Берри Свитхарт заключается в ее роли эльфа-пирог с ягодами. Она удовольствуется скрывая свои таланты, раскрывая их только тогда, когда никого нет поблизости. В тайне она создает сладкие пироги на длинной скамье с помощью магии.",,Аватар: Разблокировать аватар,Эффект на теле: Ягоды окружают тело!,,,,
395,Анжелика,Анжелика выступает в качестве посланницы из небесной сферы. Её задача - передавать сообщения любви и надежды смертным. Своими целительными способностями она лечит раны людей и приносит тепло и свет в их сердца.,,Аватар: Разблокировать аватар,Эффект тела: Вокруг вас циркулирует целебная энергия!,,,,
396,Мини - Багровый Военный Самолет,"Механический формат жизни, который приоритезирует скорость и огневую мощь. Его весь багровый корпус напоминает истребитель высокой скорости. Четыре энергетических клинка интегрированы по обе стороны от его фюзеляжа, готовые порезать врагов.",,Аватар: Разблокировать аватар,Эффект на тело: Пламя танцует вокруг тела!,"Преобразование: Нажмите на кнопку, чтобы превратиться в режим истребителя.",,,
397,Драконья мода,"Как непривычный авангардист, он несет мечты через земли, принося возможности тем, кто ищет инновации.",,Аватар: Разблокировать аватар,Эффект кожи: душ из золотых монет обрушивается вокруг!,,,,
398,Фиттер,"Отец Фиттера возглавляет клан убийц на континенте Норланд. Когда его родители пропали в битве с монстрами Пустоты, Фиттер начал путешествие в таинственное пространство Пустоты, чтобы найти их.",,Аватар: Разблокировка аватара,Эффект на тело: Сила Пустоты витает вокруг тела!,,,,
399,Эйло,"Изначально хорошая ученица в школе Норланд и ""маленькая принцесса"", защищаемая своими родителями, Эйло неожиданно обнаружила способность входить в Район Пустоты. Под руководством Фиттера она стала опытной женской убийцей, охотящейся за существами Пустоты вместе с Фиттером.",,Аватар: Разблокированный аватар,Эффект тела: Сила Пустоты витает вокруг тела!,,,,
400,Девушка Фонарщица,"Девушка Фонарщица, родившаяся и выросшая в загородной деревне, унаследовала мастерство изготовления фонарей, переданное по наследству через несколько поколений ее семьи. С самого юного возраста она была наставницей своего деда, углубляясь в искусство создания фонарей. Ее мастерство в этом деле без преувеличения непревзойдено, она искусно сочетает разнообразные материалы и техники, создавая уникальные фонари. С непоколебимым усердием она вдохновляет каждое свое творение эмоциями, наделяя их захватывающим присутствием.",,Avatar: Откройте Аватар,Body Effect: Вокруг вас желтые цветы!,,,,
401,СтарСпид,"СтарСпид, сотрудник межзвездной курьерской службы ""Стар Экспресс"", несет на себе ответственную задачу доставки посылок между планетами. Он пересекает космические пространства, веря, что его работа играет важную роль в поддержании гармонии и процветания вселенной. Оценивая уникальность каждой планетной экосистемы, он детально следует протоколам компании, чтобы гарантировать безопасную и своевременную доставку каждой посылки.",,Avatar: Откройте Аватар,"Следы: Оставляет межзвездные следы там, где вы ходите.",,,,
402,Девушка Оранжевого цвета,"Девушка Оранжевого цвета - чувствительная душа, легко возмущаемая миром вокруг нее. Ее слезы текут свободно, когда она выражает свои эмоции, но они не являются признаком слабости; наоборот, они раскрывают ее подлинные чувства. Она таит в себе глубокую доброту и относится ко всем с искренностью и любовью. Хотя она может казаться застенчивой, ее мужество и устойчивость сияют ярко, когда сталкивается с препятствиями.",,Avatar: Откройте Аватар,"Отпечаток: Оставляет следы краба там, где вы идете.",,,,
403,Инк Бамбу (Постоянный),"Инк Бамбу - это фея, живущая в черно-белой картине. Она ведет уединенный образ жизни, имея только бамбук в качестве верного спутника и чернила в качестве доверенного советчика. Её картины проявляют непрерывную и величественную красоту, убедительно передавая грацию и неустрашимость, присущие бамбуку.",,Avatar: Откройте Аватар,,,,,
404,Комета,"Комета гордится исключительными навыками пилотирования и продвинутыми способностями по навигации в межзвездном пространстве. Ее космический корабль быстро скользит по необъятности межзвездного пространства, всегда прибывая в пункт назначения с высокой точностью. Кроме того, она отличается умением работать в качестве механика, способной ремонтировать и обслуживать различные космические суда и механическое оборудование.",,Avatar: Откройте Аватар,Эффект тела: Вокруг вас звездные света!,,,,
405,Crimson Guardian,"В китайской традиционной культуре дракон давно символизирует силу и удачу. Созданный специально Hasbro ко дню дракона, лимитированное издание [Crimson Guardian] приглашает вас бесстрашно сталкиваться с препятствиями и преодолевать препятствия в этом благоприятном году!",,Avatar: Откройте Аватар,Эффект тела: Вокруг вас огненные пламя!,"Конвертация: Нажмите на кнопку справа, чтобы переключиться между формами робота и транспортного средства!","След лапы: Оставляет следы лап дракона, где бы вы ни ходили.",,
406,Черри Инсайт,"Черри Инсайт - это мягкий и чистосердечный мальчик, воплощающий качества цветущих вишен. Он верит в то, что каждый цветок вишни имеет свою уникальную историю, и он готов выслушать эти рассказы.",,Avatar: Откройте Аватар,Следы: Оставляет следы цветущих листьев за собой при ходьбе.,,,,
407,Весенняя Вишня,"Живя в живописном городке, окруженном цветущими вишневыми деревьями, Весенняя Вишня с нетерпением ждет каждый год возможности встретить свою предначертанную судьбу, когда цветут вишневые цветы, словно поэтическая картина.",,Avatar: Откройте Аватар,Следы: Оставляйте цветочные следы где бы вы ни ходили.,,,,
408,Фрей,"Фрей, бог, который наблюдает за солнечным светом и урожаем, наполняет землю жизненной силой и энергией. Он также возглавляет своих товарищей в битвах. Через эти напряженные конфликты он неуклонно раскрывает свою блеск и честь как великий божественный воин.",,Avatar: Откройте Аватар,Эффект тела: Вокруг вас священные руны!,"Оставляет следы солнца там, где вы проходите.",,,
409,Божественное благословение Линь Юн,"Линь Юн, покровительница, которой поручено победить зловещие силы, несет торжественный долг защиты мирского мира. Вооруженная мудростью и смелостью как ее оружием и направляемая добротой и правосудием как ее принципами, она обеспечивает гармонию и спокойствие мира.",,Avatar: Откройте Аватар,Эффект на тело: Земляника окружает тело!,,,,
