ID,描述
300325,채우기 모드
300326,대체 모드
300327,길게 누르고 끌어서 선택 항목 선택
300328,바꿀 블록을 선택하고 모양 바꾸기를 클릭합니다.
300329,"스택할 지표면을 복사, 드래그 및 드롭할 모양을 클릭합니다."
300330,이동할 축을 드래그하고 모양을 클릭하여 확인합니다.
300331,미니어처 모델을 편집하기 위해 지면에 배치할 수 있는 모델 작업대를 선택하려면 클릭하십시오.
300332,클릭하여 바닥에 배치하여 소품 모델을 편집할 수 있는 소품 모델 작업대를 선택합니다.
300333,생물학적 모형을 만들기 위해 지면을 배치하려면 생물학적 모형 선택 상자를 클릭합니다.
300334,사용자 정의 모델을 만들기 위해 바닥에 놓을 수 있는 사용자 정의 모델 메이커를 선택하려면 클릭하십시오.
300335,클릭하여 미니어처 결합기를 선택하고 결합 가능한 블록 및 미니어처를 사용합니다.
300336,재설정되지 않은 모드
300337,맵 재설정
300338,지도를 재설정하지 마십시오.
300339,기능 개체
300340,모든 개체
300341,필터링됨
300342,개체로 변환
300343,현재 개체 포인트 없음 + 개체 추가
300344,글로벌
300345,지역
300346,인터페이스
300347,빌딩 블록 답변
300348,프로그래밍 개체
300349,숨겨진
300350,원작자가 숨겨져 있다
300351,전환 권한이 없습니다.
300352,답변 생성
300353,힌트
300354,튜토리얼 보기
300355,다시 시도하려면 클릭하십시오
300356,재생하려면 클릭하십시오
300357,로드 실패
300358,개체를 선택하고 배치하십시오.
300359,오디오 유형
300360,@Null@
300361,개발
300362,떨어뜨린 물체
300363,개발 모드로 전환
300364,"지도 변환 후 개발 모드로 열기. 변환은 원래 지도를 덮어씁니다, 따라서 먼저 백업해 주세요."
300365,초기 맵 선택
300366,모든 템플릿
300367,지형 템플릿
300368,재생 템플릿
300369,변환 성공
300370,변환
300371,임의의 지형
300372,완전히 무작위로 생성된 지형
300373,캔버스
300374,순백의 평평한 지형
300375,물
300376,왕양다
300377,평평한 풀
300378,평평한 초원 지형
300379,떠다니는 섬
300380,작은 정리만
300381,스카이 아일랜드 숲
300382,어드벤처 스카이 아일랜드 지형
300383,변환이 실패했습니다. 먼저 지도를 백업하십시오.
300384,섬
300385,섬 지도
300386,삼림 지대
300387,삼림 지도
300388,파티 게임
300389,파티 맵
300390,채소밭을 지키다
300391,야채 정원 지도
300392,Shenshu Parkour
300393,파쿠르 지도
300394,인용문 보기
300395,왼쪽 페이지를 확인하십시오.
300396,선택한 @1 카테고리
300397,하나 이상의 페이지 선택
300398,자연
300399,오리지널 개발자 모드
300400,이 모양으로 생물을 배치하는 것은 당분간 지원되지 않습니다. [풀 박스]를 전환하십시오.
300401,이 모양은 당분간 떨어진 물체를 배치할 때 지원되지 않습니다. [풀 박스]를 전환하십시오.
300402,원래 개발자 모드
300403,채우기 브러시
300404,브러시 삭제
300405,브러시 교체
300406,상자 선택 브러시
300407,당김 프레임
300408,곡선
300409,직선
300410,모양: 공
300411,모양: 속이 빈 공
300412,모양: 큐브
300413,모양: 할로우 큐브
300414,모양: 실린더
300415,모양: 중공 실린더
300416,모양: X축 계단
300417,모양: Y축 계단
300418,모양: Z축 계단
300419,스트레치 표면: 색상
300420,인장 표면: 기하학
300421,이 모양은 당분간 미니어처 조합을 배치할 때 지원되지 않습니다. 한 지점에 배치하십시오.
300422,방송 보내기
300423,매개 변수
300424,메시지 이름을 반복할 수 없습니다
300425,메시지 이름은 비워 둘 수 없습니다
300426,아이디 @1로 방에 들어갈지 여부
300427,방이 꽉 찼습니다. 가입 실패
300428,전송할 수 없습니다. 이미 지도에 있습니다.
300429,서버 요청이 실패했습니다. 나중에 다시 시도하십시오.
300430,손의 속도가 너무 빠릅니다! 1초 후에 다시 시도하십시오
300431,전송할 수 없습니다. 이미 방에 있습니다.
300432,지도를 찾을 수 없습니다
300433,또는
300434,와 함께
300435,그리고
300436,픽셀
300437,선택
300438,선택한 번호
300439,새 템플릿 저장
300440,인스턴스에 적용
300441,템플릿으로 복원
300442,템플릿 편집
300443,템플릿에 적용
300444,엔티티
300445,
300446,
300447,
300448,
300449,
300450,
300451,
300452,파운데이션
300453,장식
300454,플레이하는 방법
300455,
300456,
300457,
300458,
300459,
300460,
300461,
300462,
300463,
300464,
300465,
300466,
300467,
300468,
300469,
300470,
300471,
300472,
300473,
300474,
300475,
300476,
300477,
300478,
300479,
300480,
300481,
300482,
300483,
300484,
300485,
300486,
300487,
300488,
300489,
300490,
300491,
300492,
300493,
300494,
300495,
300500,선수
300501,모션 미리보기
300502,미리보기 중지
300503,무게중심
300504,편집
300505,무게 중심 편집
300506,무버 이름
300507,스포츠 유형
300508,직선
300509,둘레
300510,스윙
300511,X축 속도
300512,Y축 속도
300513,Z축 속도
300514,X축 각도
300515,Y축 각도
300516,Z축 각도
300517,러닝 타임
300518,달리는 거리
300519,초기 대기
300520,루프
300521,같은 방법으로 반환
300522,도착 후 기다리십시오.
300523,귀국 후 기다림
300524,수신 방송 시작
300525,수신 방송 종료
300526,운동 시작
300527,지금 시작
300528,방송 시작 받기
300529,마지막 모션 시작
300530,마지막 동작이 끝났습니다.
300531,트램폴린
300532,에어쿠션
300533,탄력
300534,선수 세트
300535,리바운드
300536,속도
300537,중심점
300538,정말 무버를 삭제하시겠습니까?
300539,이 구성 요소를 삭제할 수 없습니다.
300540,구성 요소가 이미 있습니다. 반복적으로 추가
300541,"열거 데이터 오류, 수량 0"
300542,구성 요소가 가득 차서 계속 추가할 수 없습니다.
300543,빠른 설정
300544,전체 모델
300545,X축 전면
300546,X축 반대
300547,Y축 전면
300548,Y축 반대
300549,Z축 전면
300550,Z축 반대
300551,기본값으로 복원
300552,상대 공간
300553,부분
300554,세계
300555,반품
300556,돌아오지 마세요
300557,출발점으로 돌아가기
300558,출발지로 복귀하는 시간
300559,시작과 끝을 연결하라
300560,복사
300561,삭제
300562,바인드
300563,바인딩 해제
300564,조합
300565,언그룹
300566,편집
300567,노드 하단에 조정
300568,노드 위에서 조정
300569,하위 노드가 됨
300570,바인딩할 개체를 선택하십시오.
300571,자신을 묶을 수 없습니다
300572,상위 노드에 구성 요소가 추가되었습니다. 상위 노드를 유지해야 합니까?
300573,새 템플릿으로 저장
300574,템플릿 저장 성공
300575,빈 템플릿
300576,새 템플릿
300577,엔티티 템플릿 자체를 반복할 수 없습니다.
300578,합성 엔티티
300601,물리학
300602,물리적 유형
300603,움직이는 물체
300604,정적 개체
300605,지역
300606,물리적 효과 없음
300607,충돌 상자
300608,모델 팔로우
300609,큐브
300610,구
300611,캡슐 본체
300612,축소된 표면
300613,물리적 물질
300614,품질
300615,저항
300616,각도 드래그
300617,중력 활성화
300618,정적 마찰
300619,동적 마찰
300620,탄력
300621,충돌 상자 크기
300622,중앙 위치
300623,반지름
300624,높이
300625,충돌 이벤트
300626,충돌 메시지
300627,메시지 입력
300628,메시지 남기기
300629,플레이어가 움직이는 엔티티와 충돌하도록 하려면 플레이어의 고급 물리학을 켜야 합니다. 켜시겠습니까? (초기 경험에서는 게임 플레이 설정 - 플레이어의 집에서 끌 수 있습니다)
300630,물리적 설정
300631,플레이어 고급 물리학
300632,오픈 후 플레이어가 움직이는 엔티티와 충돌하여 더 많은 게임 플레이를 할 수 있습니다(초기 경험상 약간의 불안정성이 있을 수 있음).
300633,플레이어의 고급 물리학을 먼저 닫으십시오.
300634,플레이어 대 플레이어 충돌을 먼저 여십시오.
300640,무료 줌
300641,전반적인 확대/축소
300642,줌
300643,X축 줌
300644,Y축 줌
300645,Z축 줌
300646,다중 경로
300647,길
300648,웨이포인트 수가 한도를 초과했습니다.
300649,이 경유지 삭제를 확인하시겠습니까?
300650,단색
300651,재료 그룹
300652,재료
300653,컬러 그룹
300654,색상
300655,모델
300656,
300657,
300658,
300659,
300660,
300661,
300662,
300663,
300664,
300665,이동
300666,줌
300667,스핀
300668,등축 스케일링
300669,
300670,
300671,
300999,
301000,인터페이스 편집
301001,세상
301002,플레이어
301003,규칙
301004,인터페이스
301005,데이터
301006,추락 부상
301007,자동 생성 몬스터
301008,지도 재설정
301009,"1. [재설정] 맵을 그대로 두면 다음에 돌아올 때 맵이 원래 상태로 복원됩니다.
2. 동일한 아카이브 또는 동일한 호스트 룸에 [재설정하지 않음] 맵을 그대로 두면 다음에 돌아올 때 맵이 여전히 남아 있는 것처럼 보입니다."
301010,세상을 가속화
301011,기발한
301012,중국 스타일
301013,전투
301014,외로운 신
301015,암호 해독 분위기
301016,폭발
301017,축구 경기장
301018,상단 보기
301019,맞춤형 관점
301020,소품 사용
301021,아플 수 있다
301022,픽업 아이템
301023,항목 폐기
301024,마운트 펫
301025,무기 스킨 보너스
301026,특수 효과 허용
301027,모두 표시
301028,사진만 표시
301029,텍스트만 표시
301030,오프닝 방법
301031,직접 열기
301032,직접 켜면 중간에 게임 참여를 비활성화할 수 없습니다.
301033,시작 카운트다운
301034,종료 설정
301035,시간 모드
301036,게임 시간 제한
301037,시간이 다 되면
301038,고득점 팀 승리
301039,올 빅토리
301040,모두 실패했습니다
301041,점수를 달성하여 승리
301042,점수 요구 사항
301043,라이프 모드
301044,수명 제한
301045,게임 종료
301046,턴 설정
301047,부활 시간
301048,부활 보호
301049,부활 사이트
301050,랜덤 스쿼드 랠리 포인트
301051,가장 가까운 분대 랑데부 지점
301052,오염 지역 모델
301053,초기 안전 구역 반지름
301054,초기 안전 시간
301055,팀 설정
301056,팀 수
301057,팀 배정
301058,선수
301059,고객 후기
301060,팀 허가
301061,팀 초기 속성
301062,팀 초기 항목
301063,팀의 초기 모습
301064,인터페이스 정보
301065,미니 맵의 플레이어
301066,중앙 디스플레이
301067,방송을 이겨라
301068,블러드 스트립 디스플레이
301069,클라우드 서버 맵으로
301070,"1. 옵션을 켜면 맵이 클라우드 서버 맵이 됩니다. 플레이어는 클라우드 서버 룸에서만 플레이할 수 있으며 플레이할 룸을 다운로드하거나 열 수 없습니다.
2. 옵션을 켜면 지도 외부의 아카이브 목록에 ""클라우드 서비스 디버깅"" 옵션이 표시됩니다. 지도를 게시하기 전에 이 기능을 사용하여 클라우드 서비스에서 트리거 및 기타 기능의 정상 작동을 테스트해야 합니다."
301071,기본 음악
301072,음악 없음
301073,최대 10개의 파라미터 사용
301074,개봉 후에는 돌아갈 방법이 없습니다. 플레이어는 클라우드 서버 룸을 통해서만 플레이할 수 있으며 플레이할 룸을 다운로드하거나 열 수 없습니다. 신중하게 선택하십시오.
301075,장면 정보
301076,바로 가기 줄
301077,공격/방어
301078,레벨/경험
301079,상태 효과
301080,켜진 사람 수
301081,자신의 팀이 보입니다
301082,적 팀이 보입니다
301083,아픈 모습을 보여주세요
301084,자신의 팀 데미지
301085,플레이어 대 플레이어 상호 작용
301086,속성 보너스
301087,지도 데이터 저장
301088,리더보드
301089,리더보드 보이기
301090,리더보드 설정
301091,이름
301092,적용 범위
301093,"방의 리더보드 데이터가 실시간으로 새로 고쳐집니다.
서버 리더보드는 10분마다 새로 고쳐집니다."
301094,방에서
301095,풀 서비스
301096,정렬 기준
301097,분수
301098,비트 수
301099,패배 횟수
301100,개인 변수
301101,정렬 기준
301102,큰 것에서 작은 것으로
301103,작은 것에서 큰 것으로
301104,정렬하지 마십시오
301105,분류 기준
301106,개인
301107,팀
301108,팀 플러스 개인
301109,아이콘 선택
301110,서버 리더보드는 클라우드 변수만 선택할 수 있습니다.
301111,리더보드 수가 상한 @1에 도달했습니다.
301112,선택 변수
301113,수치 개인 변수
301114,"점수는 규칙 점수 설정에서 사용자 지정할 수 있습니다.
패배 카운트 패배 생물 또는 플레이어 득점
패배 플레이어가 패배할 때 자동으로 득점"
301115,먼저 gameplay-leaderboard에 리더보드를 설정해주세요.
301116,모든 직원의 합계
301117,아직 아무도 목록을 작성하지 않았습니다.
301118,리더보드 로딩. ..
301119,게임 플레이 모드로 전환하고 다시 열어주세요.
301120,자신을 보여주는 고정
301121,개인 리더보드만 열 수 있습니다.
301122,지도 유형
301123,클라우드 서버 게임
301124,일반 게임
301125,"#cFA4343 클라우드 서버 게임 출시 후 더 이상 게임 유형을 수정할 수 없습니다.#n
출시 후 플레이어는 다운로드할 필요가 없고 클라우드 서버 룸에 직접 들어가 플레이하며 룸에는 집주인이 없습니다.
클라우드 서버 게임은 #cFA4343 온라인 게임, 멀티플레이어 플레이 #n의 논리 개발을 기반으로 하고 데이터 저장 기능이나 테이블을 사용하여 플레이어 데이터를 저장해야 합니다."
301126,"일반 게임이 출시되면 플레이어 데이터가 로컬로 저장됩니다.
플레이어는 현지에서 방을 만들고 주택 소유자가 될 수 있습니다.
게임 업데이트가 출시되면 플레이어에게 업데이트된 콘텐츠를 다운로드할지 묻는 메시지가 표시됩니다."
301127,자세히 알아보기 >
301128,게임 업데이트가 출시되면 플레이어에게 업데이트된 콘텐츠를 다운로드할지 묻는 메시지가 표시됩니다.
301129,스트라이크 보호
301130,글로벌 섀도우
301131,자동 발사
301132,"개봉 후 이 맵의 플레이어는 총을 들고 보조 조준, 자동 사격 및 자동 폭탄 변경 기능(휴대폰 제한)을 가질 수 있습니다."
301133,이 지도를 닫은 후 플레이어는 공격으로부터 보호를 잃고 부상 빈도가 크게 증가합니다.
301134,닫은 후 실시간 조명을 포함하여 전체 맵의 캐릭터 그림자를 끌 수 있습니다.
301135,연결하기에는 너무 멀어요.
301136,이 구성은 게임으로 게시된 경우에만 적용됩니다.
301137,지속적인 탐사 비용
301138,증분
301139,증가하지 않음
301140,패키지 삭제
301200,
301201,Skybox 설정
301202,템플릿
301203,스카이맵
301204,선맵
301205,달 지도
301206,시간 경과 배수
301207,하늘 (@ 1시간)
301208,하늘색
301209,주변 밝은 색상
301210,태양 (@ 1시간)
301211,크기
301212,밝은 색
301213,달 (@ 1시간)
301214,별 (@ 1시간)
301215,밀도
301216,구름 (@ 1시간)
301217,이동 속도
301218,높이
301219,색상
301220,안개(@ 1시간)
301221,가장 가까운 거리
301222,가장 먼 거리
301223,주변 입자 설정
301224,입자 매핑
301225,범위
301226,힘
301227,속도
301228,방향
301229,X
301230,Y
301231,불규칙성
301232,필터 설정
301233,색상
301234,색상
301235,대비 비율
301236,포화
301237,색 보정
301238,투광 조명
301239,노출
301240,체적 조명
301241,감마
301242,필드 깊이
301243,컬러 보드
301244,RGB
301245,16진수
301246,컬렉션
301247,스카이 탑 컬러
301248,하늘 허리 색상
301249,하늘 밑바닥의 색
301250,태양색
301251,달색
301252,편집
301253,수정
301254,고급 설정
301255,템플릿 이름
301256,중요한 시간
301257,기본 하늘
301258,기본 필터
301259,기본값
301260,재설정 후 현재 템플릿의 모든 데이터가 기본값으로 복원됩니다. 확실합니까?
301261,"스카이 맵을 선택하면 별, 구름 및 스카이 색상 매개 변수의 수정이 잘못됩니다."
301262,이미지 선택
301263,드림파우더
301264,스노우 블루
301265,불타는 빨강
301266,포이즌 포그 그린
301267,황무지 노란색
301268,공상과학 회색
301269,만화 스타일
301270,자연 전환
301271,조용한 색상.
301272,따뜻한 색
301273,만화
301274,야간 시력
301275,반전
301276,만화
301277,야간 시력
301278,선라이즈 옐로우
301279,포그 블루
301280,라이트 레드
301281,메모리 그레이
301282,흑백
301283,청녹색
301284,게임 설정에서 Dynamic Sky를 켜야 효과를 볼 수 있습니다.
301285,스카이 박스
301286,필터
301287,볼륨 라이트를 켜면 카드가 발생할 수 있으므로 조심스럽게 엽니다.
301288,영화
301289,이미지 밝기
301290,어두운
301291,밝은 색
301292,블랙 톤
301293,음향 효과
301294,플레이어 발걸음
301295,플레이어 히트
301296,생물
301297,소품
301298,내구성
301299,없이
301300,창고
301301,처리
301302,스텔스
301303,스프린트
301304,충돌
301305,경험
301306,없이
301307,전투 설정
301308,격퇴
301309,스타 모드
301310,계층적 모드
301311,파워 효과
301312,릴리스 효과
301313,타겟 히트 효과
301314,릴리스 사운드
301315,히트 사운드 효과
301316,발사체 숨기기
301317,숨다
301318,하나를 엽니다.
301319,모두 열기
301320,학습 전용 템플릿의 마스터 라이브러리에 리소스를 동기화할 수 없습니다.
301325,세부 정보 페이지에는 단일 플레이어 게임 입구가 표시되며 단일 플레이어 모드 데이터는 클라우드 서비스 데이터와 상호 운용 할 수 없습니다.
301326,세부 정보 페이지에는 단일 플레이어 항목이 표시됩니다.
301327,단일 플레이어 플레이 허용
301328,모드 설정
301329,새로운 게임 방법을 만드는 더 많은 개발자 도구
301330,비디오 녹화 시작 허용
301331,플레이어는 이 지도에서 녹화 기능을 활성화하여 비디오 아카이브를 생성할 수 있습니다.
301332,튜토리얼을 계속 보려면 클릭하십시오.
301333,전투 모드
301334,콘텐츠를
301335,신규
301336,새로운 전투 버전입니다.
301500,
305000,
305001,방 버튼
305002,채팅 버튼
305003,사진 버튼 찍기
305004,공유 버튼
305005,빨간 봉투
305006,모션 그래픽 표시
305007,모션 그래픽 숨기기
305008,모션 그래픽
305009,텍스트 모션 그래픽
305010,텍스트 스타일
305011,구성 요소 템플릿
305012,선택
305013,@1 선택
305014,스타일
305015,배열
305016,논리
305017,템플릿
305018,상호 작용
305019,글꼴 크기
305020,스트로크
305021,그림자
305022,불투명도
305023,텍스트 정렬
305024,고급
305025,거리
305026,각도
305027,중심
305028,왼쪽 상단
305029,왼쪽 중앙
305030,왼쪽 아래
305031,중간 위
305032,센터
305033,중간과 아래
305034,오른쪽 상단
305035,오른쪽 중앙
305036,오른쪽 아래
305037,먼저
305038,드디어
305039,앞으로
305040,거꾸로
305041,뒤/앞으로 이동
305042,정렬 및 분포
305043,수평 간격
305044,수직 등거리
305045,회전
305046,각도
305047,수평으로 뒤집기
305048,수직으로 뒤집기
305049,확대/축소 방법
305050,구성 요소가 삭제되면 하위 구성 요소가 함께 삭제됩니다.
305051,예.
305052,없이
305053,거친
305054,얇은
305055,폭
305056,높이
305057,화려한
305058,기본값
305059,제목
305060,자막
305061,텍스트
305062,다채로운 텍스트
305063,미니 월드
305064,수평 방향
305065,수직 방향
305066,모두
305067,선형 변환
305068,위로
305069,다운
305070,왼쪽
305071,오른쪽
305072,스케일링
305073,주공 접선
305074,여백
305075,절대 크기
305076,부모 요소 크기
305077,부모 너비
305078,상위 구성 요소 높이
305079,절대 위치
305080,상대 부모 구성 요소
305081,중심
305082,왼쪽
305083,맞아
305084,상단
305085,머무르다
305086,깔끔한 모드 전환
305087,캔버스 모드 이동
305088,빌딩 블록 추가
305089,빌딩 블록 템플릿 추가
305090,템플릿으로 저장
305091,트리거 그룹 템플릿
305092,"저장 후 ""사용자 지정 - 내 템플릿""에서 사용하여 프로그래밍 효율성을 향상시킬 수 있습니다."
305093,"성공적으로 저장하고 ""그룹 추가""를 클릭합니다."
305094,보기
305095,내 템플릿
305096,이 템플릿을 삭제하시겠습니까?
305097,삭제
305098,취소
305099,템플릿이 비어 있습니다.
305100,"""트리거 그룹 - 추가 - 템플릿 저장""에 저장할 수 있습니다."
305101,설명
305102,템플릿 이름은 비워 둘 수 없습니다
305103,자세한 설명
305104,이미지 위반
305105,플레이어 상태
305106,건강 포인트
305107,상태 표시줄
305108,배고픔의 가치
305109,산소 값
305110,항목 영역
305111,경험 포인트
305112,재고
305113,조작 패널
305114,이동 레버
305115,점프
305116,스텔스
305117,상호 작용
305118,마운트
305119,시력
305120,득점 영역
305121,점수판
305122,시간
305123,네트워크 환경이 좋지 않습니다. 다시 입력하십시오.
305124,내용에 민감한 단어가 포함되어 있습니다. 다시 입력하십시오.
305125,반투명 마스크
305126,마스크를 클릭하여 인터페이스를 닫습니다.
305127,페이지 닫기
305128,효과 없음
305129,배경 편집
305130,템플릿이 변경되었습니다. 모든 개체에 적용됩니까?
305131,그렇지 않은 경우
305132,또 다른
306000,
306001,모든 플레이어가 게임에 들어가면 게임이 타이밍을 시작하고 타이밍이 끝난 후 게임이 공식적으로 시작되고 이벤트가 트리거됩니다.
306002,새 플레이어가 맵에 들어가는지 감지하고 새 플레이어가 들어가면 이벤트가 트리거됩니다.
306003,"플레이어가 정사각형을 클릭하면 이벤트가 트리거되고 클릭된 정사각형의 좌표가 반환됩니다. 돌을 금으로 바꾸는 것, 스킨 변경, 블록 표시 및 기타 기능과 같은 경우를 수행할 수 있습니다."
306004,캐릭터가 던질 때 이벤트가 트리거됩니다. 참고: 휴대용 항목을 던지기로 전환해도 이 이벤트가 트리거되지 않습니다.
306005,"지정된 생물이 생성되면 이 이벤트가 트리거됩니다. 외관 효과를 낼 수 있고, 얼음 정령 경비대가 만들어지면 눈과 얼음 날씨를 가져올 것입니다."
306006,"플레이어가 지정된 영역에 들어가면 이벤트가 한 번 트리거됩니다. 그것은 종종 공포 지도와 괴물 싸움 지도를 만드는 데 사용되며, 생물을 생성하는 이벤트를 촉발합니다. 지역 이벤트를 드나들면 광고 재생, 제품 구매 창 표시, 개발자 스토어 열기 등 개발자 관련 작업이 트리거될 수 없습니다."
306007,"플레이어가 지정된 영역을 벗어나면 이벤트가 한 번 트리거됩니다. 해당 영역에 진입하고 해당 영역 이벤트를 종료하면 광고 재생, 제품 구매 창 표시 및 개발자 스토어 열기와 같은 개발자 관련 작업이 트리거될 수 없습니다."
306008,"지정된 시간에 도달하면 이벤트가 트리거됩니다. 자정 종 공포 게임, 시간 등 시간 관련 기능을 만드는 데 사용할 수 있습니다."
306009,이 이벤트는 플레이어가 다른 모션 상태 사이를 전환할 때 트리거됩니다. 이벤트는 정지 상태에서 이동으로 점프할 때 또는 이동할 때 트리거될 수 있습니다.
306010,이 이벤트는 키보드의 W 키를 누르면 트리거됩니다. 이 이벤트는 키보드와 스페이스 바인 Shift 키에서만 감지되기 때문에 컴퓨터에서만 유효합니다.
306011,"발사체를 던지거나, 무기로 생물을 공격하거나, 맨손으로 생물을 공격하는 것은 모두 이 사건을 촉발시킬 수 있습니다. 참고: 손을 공중으로 흔들고 농구공, 축구공 또는 폭탄 폭발을 던지는 것은 이 사건을 촉발시키지 않습니다."
306012,"사건을 촉발하는 행동은 생물을 칠 때 발사체(폭탄 포함)를 던지거나 생물을 공격하는 근접전일 수 있습니다. 참고: 농구공, 축구공, 폭탄 폭발로 생물을 때리는 것은 사건을 촉발시키지 않습니다."
306013,"플레이어는 괴물의 공격을 받고, 용암에 화상을 입고, 산소를 빼앗기고, 추락으로 부상을 입으면 이벤트가 트리거됩니다. 이 이벤트는 스트라이크 효과를 생성하는 데 사용할 수 있습니다."
306014,드롭 유형에 관계없이 플레이어의 바로 가기 표시줄에 추가되는 한 백팩이 이벤트를 트리거합니다.
306015,"플레이어는 던지기, 총, 음식 및 책을 사용하여 이벤트를 트리거할 수 있습니다. 참고: 농구, 축구를 사용하고 이벤트를 트리거할 수 없습니다."
306016,이 이벤트는 폭탄으로 블록을 파거나 파괴함으로써 촉발됩니다.
306017,프로그램에서 메시지를 전달하여 다른 트리거의 실행을 조정하는 데 사용됩니다. [수신 방송]은 [액션-게임 논리]의 [송신 방송]과 함께 사용해야 합니다. [송신 방송] 빌딩 블록이 실행되면 [수신 방송] 이벤트가 트리거됩니다.
306018,게임이 시작되면 이 이벤트는 2초마다 트리거됩니다.
306019,이벤트는 게임이 공식적으로 시작된 지 5초 후에 트리거됩니다.
306020,이 이벤트는 날씨가 한 상태에서 다른 상태로 변경될 때 발생합니다. 하루에는 많은 종류의 날씨가 있기 때문에 조건부 진술을 결합하면 날씨에 따라 다른 행동을 할 수 있습니다.
306021,인터페이스는 UI 인터페이스를 나타냅니다. 지정된 UI 인터페이스가 열리면 이 이벤트가 트리거됩니다.
306022,UI 인터페이스에서 지정한 버튼을 누른 후 해제되는지 여부를 감지합니다.
306023,UI 인터페이스에서 지정된 버튼을 눌렀는지 여부를 감지합니다.
306024,이 이벤트는 지정된 항목을 사용할 때 트리거됩니다. 항목에 새로운 조합 기능을 제공하는 데 사용할 수 있습니다.
306025,"지정된 텍스트가 대화 상자에 전송되면 이 이벤트가 트리거됩니다. ""치트 코드""는 도시로 돌아가기 위한 ""치트 코드"", 혈액, 무기 등과 같이 게임에서 만들 수 있습니다."
306026,이벤트는 생물이 생성될 때 트리거됩니다. 판단 진술과 함께 생물의 기본 속성을 초기화할 수 있습니다.
306027,이 이벤트는 피조물이 플레이어/피조물과 충돌하여 특수 효과 빌딩 블록과 결합하여 충격 효과를 생성할 때 트리거될 수 있습니다.
306028,플레이어와 플레이어가 충돌하면 이벤트가 트리거될 수 있으며 영향을 받은 물체의 좌표가 반환됩니다. 특수 효과 빌딩 블록과 결합하여 충격 특수 효과를 만들 수 있습니다.
306029,"플레이어가 애니메이션 표현을 하면 이벤트가 트리거됩니다. 조건부 판단 진술과 함께 다양한 애니메이션 표현은 생물 소환, 트릭 증폭 등 다양한 재미있는 기술을 가질 수 있습니다."
306030,"이 이벤트는 발사체가 플레이어, 생물 또는 블록에 부딪힌 후 트리거되며 ""Spear Teleportation""을 만드는 데 사용할 수 있는 적중 물체의 좌표를 반환합니다."
306031,"지정된 플레이어의 상태 포인트, 신체 값, 속도, 크기, 공격력 및 기타 수치 속성을 설정하는 데 사용됩니다. 따라서 플레이어의 속성은 건강 포인트를 늘리거나 이동 속도를 높이는 등 다양한 게임 플레이에 따라 설정할 수 있습니다."
306032,지정된 위치에서 특정 수의 피조물을 생성할 수 있으며 팀 색상을 설정하거나 팀을 설정할 수 없습니다.
306033,게임 세계의 날씨 상태를 설정하는 데 사용됩니다. 게임을 만들 때 다양한 날씨 조합을 시도하면 예상치 못한 효과가 발생합니다.
306034,세상의 시간을 설정하고 빛과 태양의 위치가 서로 다릅니다.
306035,플레이어의 바로 가기 표시줄 또는 백팩에 지정된 항목 수를 추가하고 바로 가기 표시줄에 공백이 있을 때 바로 가기 표시줄에 항목을 추가하는 우선 순위를 지정합니다.
306036,플레이어를 지정된 위치로 순간 이동할 수 있습니다.
306037,게임 세계의 중력 요소를 설정할 수 있습니다.
306038,"값은 숫자 변수 또는 게임, 플레이어 속성 및 생물학적 속성에 할당할 수 있습니다."
306039,지정된 플레이어에게 텍스트를 보내고 베이 창 형태로 표시할 수 있습니다.
306040,베이 윈도우 형식으로 표시되는 지정된 플레이어 그룹으로 텍스트를 보낼 수 있습니다. 플레이어 그룹은 동일한 영역에 있는 플레이어 또는 동일한 팀의 플레이어가 될 수 있으며 동일한 맵에 있는 모든 플레이어를 참조할 수도 있습니다.
306041,"플레이어의 유해, 유익, 중립 또는 사용자 지정 상태를 설정할 수 있습니다. 예를 들어 야간 비전 레벨 5, 동결 레벨 2, 양 레벨 2 변경 등."
306042,게임 세계 내에서 시간이 변화하는 속도를 제어하는 데 사용할 수 있습니다.
306043,[수신 방송] 이벤트와 함께 사용되는 메시지를 보내는 데 사용됩니다. [송신 방송] 빌딩 블록이 실행되면 [수신 방송] 이벤트가 실행됩니다.
306044,특정 발사체는 지정된 위치 A에서 생성되고 지정된 위치 B에서 발사될 수 있습니다.
306045,[플레이어 변수]에 값을 할당하고 이벤트를 트리거한 플레이어 ID 또는 기능 라이브러리에서 얻은 플레이어 ID를 저장할 수 있습니다.
306046,"그것은 다른 지형에서 동시에 다른 날씨 조건을 나타내게 할 수 있습니다. 숲의 모래폭풍, 평야의 맑은 날, 사막의 눈과 같습니다."
306047,"플레이어의 이동식, 공격, 손상 및 기타 권한 스위치를 제어하는 데 사용됩니다."
306048,특수 효과는 일반적으로 공격 특수 효과 또는 장면 안내 효과를 만드는 데 사용되는 지정된 위치 또는 영역에서 재생할 수 있습니다.
306049,지정된 위치 또는 영역에서 특정 블록 유형을 생성할 수 있으며 방향을 지정할 수 있습니다. 위치 A에서 황 결정 모래를 생성할 수 있고 노즐이 동쪽을 향하고 있는 경우.
306050,생물이 즉시 패배하도록 지정합니다. 예를 들어 플레이어가 맞은 생물을 공격하면 즉시 맞은 생물을 물리칩니다.
306051,"지정된 생물의 상태 지점, 속도, 크기, 공격력 및 기타 수치 속성을 설정하는 데 사용됩니다."
