ID,名字,描述,获得方式
76046,큰 머리 큰 머리 비,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76047,"말하지 마, 난 벽돌을 옮길 거야",사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76048,날아달라고 애원하는 야채 개,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76049,서핑,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76050,가장 명예로운 노동,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76051,미니 미요시 학생,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76052,하늘에 뜨겁다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76053,나는 좋은 치프가 되고 싶다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76054,히어로 모 웬 소스,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76055,그게 다야?,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76056,칭찬을 기다리며,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76057,엄지 손가락을 올려주세요!,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76058,난 너무 힘들어,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76059,우리는 여기에 있습니다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76060,은밀한 관찰,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76061,발을 자르는 요리,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76062,"어서, 당신은 가장 뚱뚱합니다",사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76063,전혈 부활,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76064,나는 크게 울었다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76065,나무를 베는 사람,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76066,나! 우리 친구가 될 수 있을까?,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76067,팝!,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76068,존경,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76069,작은 꽃을 보내주세요,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76070,싫어,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76071,집주인 만세,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76072,피트니스,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76073,나는 듣지 않는다 나는 듣지 않는다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76074,클리어 스카이 해머의 힘을 맛보고 싶으세요?,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76075,넌 최고야,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76076,난 안 봐! 난 안 봐!,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76077,모든 일이 일어난다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76078,오우~,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76079,설탕 먹기,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76080,야옹 페이 차트,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76081,라살핀투,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76082,때려,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76083,안녕,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76084,님펜투,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76085,님펜투,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76086,테스 스프레이,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76087,님펜투,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76088,??,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76089,원을 그리고 당신을 저주,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76090,내 공부를 방해하지 마,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76091,유럽 가스 스프레이,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76092,따뜻한 박수~,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76093,잔디 피크닉,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76094,하늘로 치솟다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76095,나도 오늘 너무 귀여워,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76096,조심하라고 보내세요,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76097,포옹,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76098,나는 질투한다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76099,포옹하다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76100,신나게 손을 문지르기,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76101,수동 윙크,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76102,원한을 품다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76103,나처럼 현명한,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76104,싱링 광파,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76105,안녕히 주무세요,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76106,멜론을 먹는 사람들,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76107,약간,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76108,새해 복 많이 받으세요,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76109,쌍둥이자리 스프레이 맵,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76110,투투 새해 인사,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76111,Transformers-Soundwave,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76112,2023,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76113,알잖아,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76114,멋진 감사,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76115,나란히 싸워라,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76116,터치,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76117,쇼를 시작하십시오,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76118,무력한,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76119,순종적이고 분별 있는,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76120,인생에서 가장 중요한 것은 행복해지는 것입니다!,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76121,7번째 생일 축하해,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76122,죄송합니다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76123,"사라졌어, 사라졌어",사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76124,우정에 건배,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76125,마른 쌀 마른 쌀,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76126,또한 오늘은 노를 젓기 위해 열심히 일하고 있습니다.,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76127,선마 상황,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76128,춤추는 게 낫다,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76129,샤칼라카,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76130,당신을 위해 별을 고르세요,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76131,붐,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76132,머리를 만지고 울지 마세요,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76133,브로,이 스프레이 페인트를 사용하면 스프레이 시스템에서 볼 수 있는 스프레이 페인트를 영구적으로 잠금 해제할 수 있습니다. 스프레이 페인트가 영구 잠금 해제되면 미니 콩을 획득할 수 있습니다.,
76134,종지,이 스프레이 페인트를 사용하면 스프레이 시스템에서 볼 수 있는 스프레이 페인트를 영구적으로 잠금 해제할 수 있습니다. 스프레이 페인트가 영구 잠금 해제되면 미니 콩을 획득할 수 있습니다.,
76135,부러진,이 스프레이 페인트를 사용하면 스프레이 시스템에서 볼 수 있는 스프레이 페인트를 영구적으로 잠금 해제할 수 있습니다. 스프레이 페인트가 영구 잠금 해제되면 미니 콩을 획득할 수 있습니다.,
76136,기도,이 스프레이 페인트를 사용하면 스프레이 시스템에서 볼 수 있는 스프레이 페인트를 영구적으로 잠금 해제할 수 있습니다. 스프레이 페인트가 영구 잠금 해제되면 미니 콩을 획득할 수 있습니다.,
76137,거품,이 스프레이 페인트를 사용하면 스프레이 시스템에서 볼 수 있는 스프레이 페인트를 영구적으로 잠금 해제할 수 있습니다. 스프레이 페인트가 영구 잠금 해제되면 미니 콩을 획득할 수 있습니다.,
76138,마음 편히,이 스프레이 페인트를 사용하면 스프레이 시스템에서 볼 수 있는 스프레이 페인트를 영구적으로 잠금 해제할 수 있습니다. 스프레이 페인트가 영구 잠금 해제되면 미니 콩을 획득할 수 있습니다.,
76139,감사,이 스프레이 페인트를 사용하면 스프레이 시스템에서 볼 수 있는 스프레이 페인트를 영구적으로 잠금 해제할 수 있습니다. 스프레이 페인트가 영구 잠금 해제되면 미니 콩을 획득할 수 있습니다.,
76140,대가,스프레이 시스템에서 이 디자인을 영구적으로 해제하세요. 이미 가지고 있다면 미니 빈을 얻습니다.,
76141,갑작스러운,"영구적으로 이 스프레이 패턴을 해제하고 스프레이 시스템에서 확인하세요. 이미 영구로 해제된 경우, 미니 빈을 받습니다.",
76142,아주 행복해요,"영구적으로 이 스프레이 패턴을 해제하고 스프레이 시스템에서 확인하세요. 이미 영구로 해제된 경우, 미니 빈을 받습니다.",
76143,이해하지 못해요,이 스프레이 패턴을 영구적으로 잠금 해제하고 스프레이 시스템에서 확인할 수 있습니다. 이미이 패턴을 영구적으로 잠금 해제 한 경우 몇 개의 미니 빈을 받게됩니다.,
76144,사랑의 포옹,"이 스프레이 패턴을 영구적으로 잠금 해제하고 스프레이 시스템에서 확인할 수 있습니다. 이미이 패턴을 영구적으로 잠금 해제 한 경우 몇 개의 미니 빈을 받게됩니다.""",
76145,도와주세요,"영구적으로 이 스프레이 패턴을 해제하고 스프레이 시스템에서 확인하세요. 이미 영구로 해제된 경우, 미니 빈을 받습니다.",
76146,추석 축하,"영구적으로 이 스프레이 패턴을 해제하고 스프레이 시스템에서 확인하세요. 이미 영구로 해제된 경우, 미니 빈을 받습니다.",
76147,,,
76148,놀라게 하다,"사용법: 이 스프레이 패턴을 영구적으로 해제하고 시스템에서 확인. 이미 해제한 경우, 일부 미니 동전 획득.",
76150,빼앗다,사용법: 이 도색 패턴을 영구적으로 해제하고 도색 시스템에서 확인할 수 있습니다. 이미 이 패턴을 영구적으로 해제했다면 몇 개의 미니콩을 획득합니다.,
76151,터지다,사용법: 이 도색 패턴을 영구적으로 해제하고 도색 시스템에서 확인할 수 있습니다. 이미 이 패턴을 영구적으로 해제했다면 몇 개의 미니콩을 획득합니다.,
76152,,,
76153,키스,사용법: 이 도색 패턴을 영구적으로 해제하고 도색 시스템에서 확인할 수 있습니다. 이미 이 패턴을 영구적으로 해제했다면 몇 개의 미니콩을 획득합니다.,
76154,,,
76155,,,
76156,,,
76157,진실 혹은 거짓,사용법: 이 도색 패턴을 영구적으로 해제하고 도색 시스템에서 확인할 수 있습니다. 이미 이 패턴을 영구적으로 해제했다면 몇 개의 미니콩을 획득합니다.,
76158,용 에너지 급등,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76159,내 칼로리를 태워,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76160,메리 크리스마스,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76161,싸구려 스케이트,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76162,우리 집으로 오세요,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76163,해피 더블 에그,사용: 스프레이 시스템에서 볼 수 있는 스프레이 패턴을 영구적으로 잠금 해제합니다. 패턴이 영구적으로 잠금 해제된 경우 미니 콩을 얻으십시오.,
76164,Keep Me Company,"이것을 사용하여 Spray System에서 볼 수 있는 Spray Paint를 영구적으로 잠금 해제하십시오. 만약 Spray Paint가 영구적으로 잠금 해제되었다면, Mini Beans 몇 개를 받게됩니다.",
76165,너무 만족스러워요.,"스프레이 시스템에서 볼 수있는 이 스프레이 페인트를 영구적으로 잠금 해제하려면이를 사용하십시오. 스프레이 페인트가 영구적으로 잠금 해제 된 경우, 미니 빈즈를 얻게됩니다.",
76166,천사의 도착,이것을 사용하여 스프레이 시스템에서 확인할 수 있는 이 스프레이 페인트를 영구적으로 잠금 해제하세요. 스프레이 페인트가 영구적으로 잠금 해제되면 일부 미니 빈을 받게됩니다.,
76167,방학이오고 있어요!,스프레이 시스템에서 볼 수있는 이 스프레이페인트를 영구적으로 잠금 해제하기 위해 사용하십시오. 스프레이페인트가 영구적으로 잠금 해제되면 미니 빈즈가 지급됩니다.,
76168,사진 찍으러 와세요.,이것을 사용하여 스프레이 도구에서 볼 수있는이 스프레이 페인트를 영구적으로 잠금 해제하십시오. 스프레이 페인트가 영구적으로 잠금 해제 된 경우 미니 빈을 받게됩니다.,
76169,멋져 보여요.,이것을 사용하여 스프레이 페인트를 영구적으로 잠금 해제하고 스프레이 시스템에서 볼 수 있습니다. 스프레이 페인트가 영구적으로 잠금 해제되었다면 미니 빈을 받게 됩니다.,
76170,용의 해 되세요.,이것을 사용하여 스프레이 시스템에서 확인할 수있는 스프레이 페인트를 영구적으로 잠금 해제하십시오. 스프레이 페인트가 영구적으로 잠금 해제 된 경우 일부 미니 빈즈를받게됩니다.,
76171,체중 증가를 예정했습니다.,"이것을 사용하여 이 스프레이페인트를 영구적으로 잠금 해제하고, 스프레이 시스템에서 볼 수 있게 합니다. 만약 스프레이페인트가 영구적으로 잠금 해제되었다면, 미니 비인즈를 받게 될 것입니다.",
76172,"예, 네.",스프레이 시스템에서 볼 수 있는이 스프레이페인트를 영구적으로 잠금 해제하는 데 사용하십시오. 스프레이페인트가 영구적으로 잠금 해제되면 미니 빈즈를 받을 수 있습니다.,
76173,새해 복 많이 받으세요,"이를 사용하여 스프레이 페인트 시스템에서 볼 수있는 스프레이 페인트를 영구적으로 잠금 해제하십시오. 스프레이 페인트가 영구적으로 잠금 해제 된 경우, 미니 빈을 받게됩니다.",
76174,난관에 두려움 없는 용감한 고양이,스프레이 시스템에서 볼 수 있는 이 스프레이 페인트를 영구적으로 잠금 해제하려면 사용하세요. 스프레이 페인트가 영구적으로 잠금 해제되면 미니 빈즈가 지급됩니다.,
76175,Happy New Year - Rainbow Dash,"이것을 사용하여 이 스프레이 페인트를 영구적으로 잠금 해제하십시오. 스프레이 시스템에서 볼 수 있습니다. 스프레이 페인트가 영구적으로 잠금 해제된 경우, 일부 미니 빈을받게됩니다.",
76176,Happy New Year - Applejack,"스프레이 시스템에서 볼 수 있는 이 스프레이페인트의 영구 잠금 해제에 사용하세요. 스프레이페인트가 영구적으로 잠금 해제되면, 일부 미니 빈즈를 받게 됩니다.",
76177,해피 뉴 이어 - 희귀도,스프레이 시스템에서 볼 수 있는 이 스프레이 페인트를 영구적으로 잠금 해제하는 데 사용하십시오. 스프레이 페인트가 영구적으로 잠금 해제되면 미니빈을 얻게됩니다.,
76178,해피 뉴이어 - 트와일라잇 스파클,"이를 사용하여 스프레이 시스템에서 볼 수있는 스프레이 페인트를 영구적으로 잠금 해제하십시오. 스프레이 페인트가 영구적으로 잠금 해제되었다면, 미니 빈을 얻게됩니다.",
76179,Happy New Year - Fluttershy,"이것을 사용하여 스프레이 페인트를 영구적으로 잠금 해제하고, 스프레이 시스템에서 볼 수 있도록합니다. 스프레이 페인트가 영구적으로 잠금 해제되면 미니 빈을 받게됩니다.",
76180,Happy New Year - Pinkie Pie,이것을 사용하여 스프레이 페인트를 영구적으로 잠금 해제하십시오. 스프레이 시스템에서 볼 수 있습니다. 스프레이 페인트가 영구적으로 잠금 해제되면 일부 미니 빈즈를 받게됩니다.,
76181,리틀 포니가 행운을 빕니다.,이를 사용하여 스프레이 시스템에서 볼 수있는 이 스프레이페인트를 영구적으로 잠금 해제하십시오. 스프레이페인트가 영구적으로 잠금 해제되면 일부 미니 빈즈를 받게됩니다.,
76182,리틀 포니가 당신에게 계속되는 번영을 빕니다.,이를 사용하여 스프레이 시스템에서 볼 수있는 스프레이 페인트를 영구적으로 잠금 해제하십시오. 스프레이 페인트가 영구적으로 잠금 해제되면 일부 미니 콩을받게됩니다.,
76183,Little Pony가 번영하는 봄을 기원합니다.,"스프레이 시스템에서 확인할 수 있는 스프레이 페인트를 영구적으로 잠금 해제하는 데 사용하십시오. 스프레이 페인트가 영구적으로 잠금 해제되면, 일부 미니 빈즈를 받게됩니다.",
76184,Little Pony가 새해 복 많이 받으세요.,"스프레이 시스템에서 볼 수 있는 이 스프레이 페인트를 영구적으로 잠금 해제하려면 사용하십시오. 스프레이 페인트가 영구적으로 잠금 해제 된 경우, 일부 미니 비앙을 받게됩니다.",
76185,해결했습니다!,"이를 사용하여 이 스프레이 페인트를 영구적으로 잠금 해제하십시오. 이제 스프레이 시스템에서 확인할 수 있습니다. 스프레이 페인트가 영구적으로 잠금 해제 된 경우, 미니 빈즈가 포함됩니다.",
