ID,描述
1112001,Validation de sécurité
1112002,"Avant de modifier votre mot de passe, sélectionnez un téléphone/e-mail lié pour une vérification de sécurité."
1112003,%s Vérification
1112004,Vous utilisez un %s lié et vérifié pour modifier votre mot de passe.
1112005,Entrez le code de vérification %s.
1112006,Entrez le code de vérification de l'e-mail.
1112007,Vous avez de la difficulté à vérifier ? Essayer
1112008,Appel de compte
1112009,Définir le mot de passe pour @1 : @2
1112010,Veuillez définir le mot de passe de l'UID %s requis par la question. Le mot de passe et le mot de passe requis par question peuvent tous deux être utilisés pour la connexion.
1112011,Conseils:
1112012,"1. Vous pouvez utiliser votre UID et votre mot de passe pour vous connecter sur d'autres appareils (les amis, le jeton et les objets seront conservés, mais les sauvegardes ne seront conservées qu'après le partage)"
1112013,Le mot de passe doit comporter entre @1 et @2 caractères
1112014,Le mot de passe doit comporter au moins les caractères @1
1112015,"Entre les caractères @1 et @2 et inclure un mélange de lettres, de chiffres et de symboles (au moins deux types)"
1112016,Veuillez fournir une réponse avec un minimum de caractères @1
1112017,Répondre
1112018,Veuillez saisir à nouveau le mot de passe ci-dessus
1112019,Définir un mot de passe de question de sécurité
1112020,Votre compte courant n'est pas lié à un numéro de téléphone mobile. Veuillez en lier un avant de continuer
1112021,Votre compte actuel n'est pas lié à une adresse e-mail. Veuillez d'abord lier une adresse e-mail
1112022,Sélectionnez la méthode à récupérer
1112023,Récupération %s
1112024,Entrez le %s lié au compte à récupérer
1112025,Veuillez lier votre téléphone ou votre e-mail pour récupérer votre compte et votre mot de passe.
1112026,Annulation UID
1112027,"Une fois annulé, votre UID ne peut plus être connecté et toutes les données de votre compte, y compris les éléments, les jetons, les cartes, les ressources et autres contenus, seront définitivement supprimées."
1112028,Nous effectuerons la vérification suivante pour assurer la sécurité de votre compte et de votre actif avant l'annulation :
1112029,Veuillez lire attentivement le [color=#76b04a]UID Cancellation Agreement[/color] avant de continuer
1112030,Plus d'options de connexion
1112031,Veuillez saisir la réponse
1112032,"Le mot de passe doit inclure au moins deux des éléments suivants : lettres, chiffres, symboles (p. ex., a, 2, ?)"
1112033,Veuillez créer une question de sécurité
1112034,"Pour assurer la sécurité de votre compte, veuillez lier un numéro de téléphone mobile ou une adresse e-mail avant de changer votre mot de passe"
1112035,Lier maintenant
1112036,Plus tard
1112037,%s Liaison
1112038,%s Reliaison
1112039,Vous avez déjà lié un numéro de téléphone mobile
1112040,Vous avez déjà lié une adresse e-mail
1112041,"Le mot de passe ne peut pas être le même chiffre, la même lettre ou le même symbole"
1112042,"%s non contraignant nécessite la vérification du %s lié. Entrez le code de vérification pour annuler la liaison, puis vous pourrez relier %s"
1112043,La reliaison %s nécessite la vérification du %s d'origine. Veuillez entrer le code de vérification pour confirmer votre identité
1112044,%s Dissociation
1112045,Entrez le %s à lier
1112046,Entrez le %s à relier
1112047,Le mot de passe ne peut pas être des chiffres ou des lettres consécutifs
1112048,Veuillez saisir l'UID
1112049,%s Récupération réussie
1112050,%s Liaison réussie
1112051,%s Reliaison réussie
1112052,Réinitialiser le mot de passe
1112053,Nous avons récupéré avec succès @1 : @2 pour vous. Veuillez définir un nouveau mot de passe pour assurer la sécurité de votre compte
1112054,Mot de passe:
1112055,Question de sécurité :
1112056,Répondre:
1112057,Votre UID ne risque pas d'être volé ou banni
1112058,Le solde du jeton lié au développeur dans votre UID sera réglé à zéro
1112059,Un problème de sécurité est associé à ce compte
1112060,"Des opérations sensibles, telles que la modification de votre mot de passe, ont été effectuées sur votre UID au cours des 15 derniers jours. Veuillez assurer la sécurité de votre compte"
1112061,Le solde pour la devise liée au développeur n'a pas encore été réglé
1112062,Veuillez visiter la plateforme de services aux créateurs pour régler le solde correspondant avant d'annuler votre UID
1112063,Gestion des appareils
1112064,Gestion des appareils de connexion :
1112065,"Une fois activé, vous pouvez vérifier les détails de l'appareil associés à cet UID."
1112066,Appareils récemment utilisés :
1112067,Périphérique local
1112068,Vous devez lier un téléphone mobile à cet UID avant de pouvoir accéder à la gestion des périphériques %s
1112069,"Voulez-vous vraiment désactiver la gestion des appareils ?              Une fois désactivé, la liste des appareils récemment utilisés ne sera plus affichée"
1112070,Récupérer l'UID
1112071,Enregistrer un nouvel UID
1112072,Soumettre l'inscription
1112073,Rappel : Veuillez sécuriser votre compte et votre mot de passe pour protéger les informations de votre compte.
1112074,Vous avez enregistré avec succès un UID ! Assurez-vous de stocker en toute sécurité l'UID et le mot de passe suivants. Vous pouvez les noter sur papier ou les enregistrer sous forme d'image dans votre galerie
1112075,Mot de passe:
1112076,Connectez-vous avec un autre UID
1112077,Connexion avec question de sécurité
1112078,Suppression de l'UID
1112079,"Une fois supprimé, votre UID ne peut plus être connecté et toutes les données de votre compte, y compris les éléments, les jetons, les cartes, les ressources et autres contenus, seront définitivement supprimées."
1112080,Nous effectuerons la vérification suivante pour garantir la sécurité de votre compte et de votre actif avant la suppression :
1112081,Veuillez lire attentivement l'accord de suppression [color=#76b04a]UID[/color] avant de continuer
1112082,"Les informations de vérification de votre compte ont expiré. Pour la sécurité de votre compte, veuillez saisir à nouveau votre mot de passe pour vous connecter"
1112083,Enregistrer directement
1112084,%s actuellement non disponible
1112085,Veuillez d'abord effectuer la vérification du compte :
1112086,Se connecter avec un autre compte
1112087,Questions de sécurité
1112088,Veuillez saisir votre compte
1112089,Veuillez sélectionner une question de sécurité
1112090,Veuillez saisir la réponse à la question.
1112091,@1 se compose de caractères @2 à @3.
1112092,@1 doit être inférieur ou égal à @2 caractères.
1112093,@1 doit inclure @2.
1112094,Nombre
1112095,Lettre
1112096,"Veuillez saisir un compte de caractère @1-@2, y compris les lettres."
1112097,"Veuillez saisir un mot de passe de caractère @1-@2, y compris des chiffres et des lettres."
1112098,Veuillez saisir à nouveau votre mot de passe.
1112099,@1 ne peut pas contenir de caractères spéciaux.
1112100,@1 ne peut pas contenir de caractères non autorisés.
1112101,Vous avez déjà un compte ? Allez-y et connectez-vous.
1112102,Votre nouveau compte a été enregistré avec succès. Vous pouvez utiliser votre nom d'utilisateur et votre mot de passe pour vous connecter la prochaine fois.
1112103,@1 ne peut pas être vide.
1112104,Actuellement connecté en tant que @1 :
1112105,Complétez les informations de votre compte pour récupérer votre compte et assurer la sécurité de votre compte.
1112106,Liaison de compte
1112107,Complétez les informations de votre compte pour récupérer votre compte et assurer la sécurité de votre compte.
1112108,Vérifiez votre numéro de téléphone
1112109,Vérifier votre adresse e-mail
1112110,Vérification de connexion
1112111,L'authentification est requise lors de la connexion sur un nouvel appareil.
1112112,"Une fois supprimés, les enregistrements de compte dans la liste ne peuvent pas être restaurés. Êtes-vous sûr de le supprimer ?"
1112113,"Définissez un mot de passe de compte pour changer d'appareil pour la connexion (les amis, les jetons de compte / les éléments seront conservés). Veuillez assurer la confidentialité des informations de votre compte et veillez à ne pas divulguer votre mot de passe."
1112114,Récupérer le compte
1112115,"Récupérez le compte suivant via @1, veuillez sélectionner le compte pour définir un nouveau mot de passe."
1112116,Pomme
1112117,Connecté avec succès avec UID @3 lié au compte @1 @2.
1112118,UID créé avec succès avec le compte @1 @2.
1112119,Les informations de connexion ont expiré. Veuillez vous reconnecter.
1112120,Impossible de se déconnecter @1.
1112121,UID @1 a été annulé. Vous pouvez en créer un nouveau pour entrer dans le jeu.
1112122,UID @1 a été interdit. Vous pouvez interjeter appel pour en savoir plus.
1112123,Connectez-vous avec un autre compte
1112124,Entrer dans le compte
1112125,Créer un compte
1112126,Compte : [color=#76B04A]@1[/color]
1112127,Mot de passe : [color=#76B04A]@1[/color]
1112128,"Demande de votre autorisation de stockage : elle permet d'accéder aux informations de compte de connexion locale et à la carte enregistre les ressources. En cas de refus, nous ne pourrons pas accéder à vos comptes de jeu historiques ou à vos sauvegardes."
1112129,"Pour passer à @1@2 vous souhaitez vous connecter, vous devez modifier le fichier de sauvegarde. Appuyez sur redémarrer pour le modifier !"
1112130,Répertoire de commutation
1112131,"Rappel : Après le changement, vous devez redémarrer le client."
1112132,Répertoire @1 : @2
1112133,En usage
1112134,Utilisez-le aujourd'hui
1112135,À utiliser avant @1@2
1112136,Le répertoire de sauvegarde @1 vers lequel vous avez sélectionné de basculer nécessite le redémarrage du jeu pour que les données soient actualisées.
1112137,"Votre compte courant a des sauvegardes de carte dans différents répertoires. Le répertoire @1 est utilisé. Si aucune sauvegarde n'est affichée, vous pouvez essayer"
1112138,Redémarrez le jeu
1112139,Vous ne pouvez pas changer le répertoire actuellement utilisé !
1112140,"Si vous souhaitez récupérer à nouveau tous les fichiers sauvegardés, veuillez accéder aux paramètres système - autorisations et autoriser Mini World à accéder à l'autorisation de stockage !"
1112141,Veuillez entrer le code de vérification pour la vérification de sécurité
1112142,Changez-en un
1112499,-1112499
1112500,1112500
1112501,Compte:
1112502,Bureau
1112503,@1 a été enregistré dans @2. S'il vous plaît faites attention à la sécurité de votre compte !
1112504,Connexion Apple
1112505,Nom du compte
1112506,Vérification de la configuration...
1112507,Chargement des ressources des blocs mondiaux...
1112508,Le réseau actuel est déconnecté. Il est recommandé de vérifier votre connexion réseau ou de passer à un autre réseau avant de recharger.
1112509,Le réseau actuel est instable. Il est recommandé de vérifier votre connexion réseau ou de passer à un autre réseau avant de recharger.
1112510,Recharger
1112511,Connectez-vous au téléphone mobile et changez la cravate @ 1 fois par an. Le téléphone mobile d'origine doit être vérifié avant que le téléphone mobile ne soit changé. Veuillez entrer le code de vérification pour confirmer votre identité :
1112512,"La liaison a échoué et le numéro de téléphone mobile a été lié à un autre compte. Si la liaison n'est pas votre compte, elle peut être traitée via la fonction de récupération de compte ou d'appel de compte."
1112513,"La liaison est réussie, le téléphone mobile de vérification du compte actuel est @ 1 et le téléphone mobile sera utilisé pour la vérification et la récupération du compte à l'avenir."
1112514,"La liaison est réussie et le téléphone portable de connexion au compte actuel est @ 1. Pour la sécurité de votre compte, veuillez vous connecter à nouveau."
1112515,"Cher aventurier, le nombre de fois que votre téléphone mobile connecté a été modifié est épuisé. Si le téléphone mobile actuellement connecté n'est plus disponible, veuillez contacter le service client pour un appel de compte."
1112800,1112800-1112899
1112801,Activité anormale
1112802,Format de données illégal
1112803,Signature illégale
1112804,Paramètres requis manquants
1112805,Paramètre non autorisé
1112806,Erreur de paramètre
1112807,Échec de la connexion. Veuillez vérifier votre compte ou votre mot de passe !
1112808,Le système est occupé. Veuillez réessayer plus tard !
1112809,Ce compte a été interdit.
1112810,Le compte existait déjà
1112811,Le compte n'existe pas
1112812,Code de vérification non valide
1112813,Le compte est déjà lié à un numéro de téléphone. Veuillez d'abord le dissocier !
1112814,Le compte est déjà lié à un e-mail. Veuillez d'abord le dissocier !
1112815,Les comptes basés sur le téléphone ne sont pas autorisés à dissocier les numéros de téléphone.
1112816,Les comptes basés sur la messagerie ne sont pas autorisés à dissocier les adresses e-mail.
1112817,Echec de l'envoi du code de vérification
1112818,Ce numéro de téléphone est lié à un autre compte
1112819,Cet e-mail est lié à un autre compte
1112820,Ce numéro de téléphone n'est lié à aucun compte
1112821,Cet e-mail n'est lié à aucun compte
1112822,Ce compte n'est pas lié à un numéro de téléphone
1112823,Ce compte n'est pas lié à un e-mail
1112824,Compte ou mot de passe incorrect
1112825,Numéro de téléphone ou code de vérification incorrect
1112826,Le mot de passe ne respecte pas la règle
1112827,La longueur du compte ne respecte pas la règle
1112828,Le compte ne respecte pas la règle
1112829,L'indicatif international du téléphone ne peut pas être vide
1112830,E-mail ou code de vérification incorrect
1112831,Numéro de canal non valide
1112832,Échec du canal tiers
1112833,Le mot de passe n'a pas encore été défini. Veuillez utiliser la fonction de réinitialisation du mot de passe !
1112834,La liaison a échoué. Ce compte tiers a déjà été lié !
1112835,Le nombre maximal de tentatives d'envoi de codes de vérification par SMS a été atteint.
1112836,Ce compte n'est pas un utilisateur à inscription rapide.
1112837,Le numéro de téléphone a déjà été lié.
1112838,L'e-mail a déjà été relié.
1112839,Le nombre de comptes enregistrés à partir de votre adresse IP a atteint la limite.
1112840,Le nombre de comptes enregistrés à partir de votre appareil a atteint la limite.
1112841,Le numéro de téléphone mobile a été lié par un autre compte.
1112842,Le nombre de fois que le téléphone mobile connecté peut être changé chaque année a été utilisé
1112900,Liste des applications
1112901,Rechercher des amis
1112902,Entrez l'UID ou le surnom à ajouter
1112903,Analyser pour ajouter
1112904,Joueur intéressé possible :
1112905,Il existe des applications %s friends
1112906,Voir la page principale
1112907,Supprimer Follower
1112908,Suivis/Abonnés
1112909,Suivi mutuel
1112910,Suivre
1112911,"Confirmez-vous la suppression de %s de vos abonnés ? Une fois supprimé, le joueur ne vous suivra plus et vous ne recevrez pas de notifications."
1112912,Confirmer pour ne plus suivre %s ?
1112913,Ne plus suivre
1112914,Visité aujourd'hui
1112915,Visité il y a %sd
1112916,Visité il y a %sm
1112917,Visité %sy ago
1112918,En mode solo
1112919,En mode multijoueur
1112920,Dans la carte %s
1112921,Pas encore de recommandation
1112922,Essayez un autre mot-clé
1112923,"Vous n'avez pas réussi à rechercher un ami, appuyez sur le bouton ci-dessous pour ajouter des amis."
1112924,Suivez %s pour entrer dans la carte %s et jouer ensemble ?
1112925,Il existe des applications de groupe %s
1112926,Il existe des applications %s amis/groupe
1112927,Nombre maximum d'amis atteints
1112928,La liste des amis du joueur est complète
1112929,Avis de demande d'ami
1112930,Pop-up de demande d'ami dans le jeu
1112931,Demandes claires
1112932,*Conserver les demandes d'amis jusqu'à 7 jours
1112933,Vous avez trop de demandes d'amis ? Vous pouvez désactiver les rappels.
1112934,<<Allez dans Paramètres
1112935,Vous avez atteint la limite de demandes d'amis. Veuillez réessayer dans %s
1112936,Heure
1112937,d
1112938,Semaine
1112939,Lune
1112940,Ce lecteur n'autorise pas le suivi
1112941,Autoriser les demandes d'amis
1112942,Cet utilisateur rejette toutes les demandes d'amis
1113000,
1113001,"J'ai lu et accepté [color=#76b04a]<html><a href='1'>Contrat de licence et de service de jeu</a></html>[color], [color=#76b04a]<html><a href='2'>Politique de confidentialité</a></html>[color], [color=#76b04a]<html><a href='3'>Résumé de la politique de confidentialité</a></html>[color],  et [color=#76b04a]<html><a href='4'>Politique de confidentialité des enfants</a></html>[color]"
1113002,"J'ai lu et j'accepte la licence et le service #L#cfa7a0fGame Agreement@@1#n, #L#cfa7a0fPrivacy Policy@@2#n, #L#cfa7a0fPolitique de confidentialité Summary@@3#n et #L#cfa7a0fConfidentialité des enfants Policy@@4#n"
1113003,Contrat de licence et de service du jeu
1113004,Vie privée
1113005,Politique
1113006,Politique de confidentialité des enfants
1113007,"J'ai lu et accepté [color=#76b04a]<html><a href='0'>%s</a></html>[color], [color=#76b04a]<html><a href='1'>Contrat de licence et de service de jeu</a></html>[color], [color=#76b04a]<html><a href='2'>Politique de confidentialité</a></html>[color],  [color=#76b04a]<html><a href='3'>Résumé de la politique de confidentialité</a></html>[color] et [color=#76b04a]<html><a href='4'>Politique de confidentialité des enfants</a></html>[couleur]"
1119999,
6660001,Centre de création
6660002,Aide du Centre de création
6660003,Bienvenue au Centre de Création ! Le Centre de Création vous aidera dans tous les aspects de votre parcours créatif dans Mini World. Restez à l'écoute pour des mises à jour passionnantes !
6660004,Gestion des travaux
6660005,Vous n'avez encore rien créé. Essayez-le maintenant !
6660006,Aucune exception de carte trouvée
6660201,Devenez un créateur vérifié
6660202,Claim Limited Novice Pack
6660203,Accomplissez les tâches novices
6660204,Faites-vous vérifier
6660205,Réclamer des récompenses
6660206,Récompenses non réclamées
6660207,Vous êtes créateur depuis @1d
6660208,Créateur Lvl
6660209,Allez vous faire vérifier
6660210,Mes tâches novices
6660211,Tâches de croissance quotidiennes
6660212,Tâche quotidienne
6660213,Tâche hebdomadaire
6660214,Tâche unique
6660215,Activité
6660216,Point créatif
6660217,Avantages du niveau
6660218,Pas encore vérifié. Terminez les tâches novices pour être vérifié maintenant !
6660219,Avancement de la tâche
6660220,Par rapport à la semaine dernière
6660221,Récompenses d'activité
6660222,L'activité de cette semaine :
6660223,Aide novice
6660224,Aide du créateur
6660225,Informations sur le niveau du créateur
6660226,Détails du pack novice
6660227,Félicitations pour avoir terminé la tâche !
6660228,Les récompenses ont été envoyées à votre entrepôt !
6660229,Je l’ai
6660230,Avantages du niveau
6660231,Avantages pour les créateurs
6660232,Améliorez les récompenses
6660233,Récompenses d'activité
6660234,Avantages du niveau
6660235,Avantages pour les créateurs
6660236,Améliorez les récompenses
6660237,Récompenses d'activité
6660238,Félicitations pour avoir atteint votre objectif !
6660239,Les récompenses ont été envoyées à votre entrepôt !
6660240,"Q : Quel est le niveau Creator ? R : Considérez les niveaux de créateurs comme la vitrine des talents d'un créateur dans Mini World. Plus votre niveau est élevé, plus vos compétences créatives sont impressionnantes. De plus, nous ajouterons même quelques avantages intéressants en fonction de votre niveau de créateur, comme des emplacements de sauvegarde supplémentaires et l'accès à des outils de niveau supérieur. Les niveaux de créateur sont déterminés par vos points créatifs."
6660241,"Q : Qu'est-ce que Creative Point ? Comment booster le niveau Creative Point et Creator ? R : Les points créatifs mesurent vos prouesses créatives sous tous les angles. Pour booster vos Creative Points, concentrez-vous sur l'élaboration de cartes de haute qualité et gardez un œil sur les données clés, telles que les performances de vos cartes et leur appréciation par la communauté Mini World. Nous évaluons vos projets créatifs récents et vos données sur une base hebdomadaire. Si votre travail brille, vous accumulerez ces points créatifs en un rien de temps !"
6660242,"Q : Que sont les tâches de création ? R : En accomplissant des tâches de créateur, vos actions dans le jeu ont une chance de générer des points créatifs. De plus, certaines tâches de créateur offrent des points créatifs et des points d'activité sur place. Accumulez suffisamment de points d'activité en une semaine et vous pourrez réclamer des récompenses hebdomadaires exclusives !"
6660243,Terminé
6660244,"Q : Que sont les tâches novices ?\nR : Les tâches novices sont votre ticket pour vous familiariser avec les bases en tant que créateur. Une fois que vous aurez terminé toutes les tâches novices, vous gagnerez le titre convoité de créateur vérifié, débloquant un coffre-fort de récompenses de pack et d'avantages de créateur."
6660245,Effectuez les deux autres tâches à déverrouiller
6660246,"Félicitations, vous devenez un Créateur Vérifié !"
6660247,Novice Pack a été envoyé à votre entrepôt !
6660248,Pack d'activités de base
6660249,Pack d'activités avancé
6660250,Avec une chance d'obtenir des éclats de peau et des mini-haricots !
6660397,Temps de jeu total
6660398,Les plus commentés
6660399,Données de travail
6660400,Marché
6660401,Ressource de recherche
6660402,Période statistique
6660403,Afficher les données
6660404,Académie des développeurs
6660405,Aide et directives
6660406,Vue d'ensemble des données
6660407,Données de travail
6660408,Obtenez une certification en tant que développeur sur la plateforme Creator Service pour débloquer plus de données !
6660409,"Nombre total de vues : le nombre cumulé de fois que les joueurs ont consulté la page des détails de votre carte (que ce soit dans l'atelier ou dans le lobby). Téléchargements : combien de fois les joueurs ont téléchargé votre carte. Nombre total de parties : le nombre total de fois que les joueurs ont sauté sur votre carte. Temps de jeu total (minutes) : temps combiné que les joueurs ont passé sur votre carte. Temps de jeu moyen par joueur (minutes) : temps moyen que chaque joueur passe sur votre carte. Nombre de joueurs : Le nombre total de joueurs qui ont entré votre carte. Commentaires : Le nombre total de commentaires laissés par les joueurs sur votre carte. Favoris : combien de fois les joueurs ont ajouté votre carte à leurs favoris. Blocs donnés : nombre total de blocs reçus par votre carte. J'aime : le nombre total de likes que votre carte a reçus des joueurs. Total des revenus publicitaires : revenus générés par les joueurs qui regardent des publicités sur votre carte. Impressions publicitaires : nombre de fois que les joueurs ont tapé pour regarder des publicités dans votre carte. Points de contribution : Les points que les joueurs ont dépensés en utilisant des mini-pièces sur vos créations ou objets. Mini Points : Les points que les joueurs ont utilisés pour acheter vos créations ou ressources. Mini haricots : Les haricots que les joueurs ont utilisés pour acheter vos créations ou vos ressources. Remarque spéciale : Si vous faites partie d'un studio certifié, les données de revenu pour les cartes appartenant au studio ne seront pas affichées."
6660410,Pas de nouveaux messages pour l'instant
6660411,Dernières données de travail
6660412,Vous n'avez encore partagé aucune de vos créations. Commencez par télécharger maintenant !
6660413,Télécharger maintenant
6660414,Nombre de lectures
6660415,Temps de jeu total
6660416,Temps de jeu moyen
6660417,Dernier commentaire
6660418,Pas encore de commentaire
6660419,Dernières pages de commentaires
6660420,Nombre de créations
6660421,Temps joués
6660422,Comme:
6660423,Favori:
6660424,Commentaire:
6660425,Bloquer:
6660426,Récemment édité
6660427,Créé récemment
6660428,Créé le plus tôt
6660429,Les plus joués
6660430,Modifier la carte
6660431,Édition
6660432,Revendiqué
6660433,Non activé
6660434,Obtenez une certification en tant que créateur sur la plateforme Creator Service pour débloquer plus de données !
6660435,Tâche novice
6660436,Créez une nouvelle carte et commencez votre voyage créatif
6660437,Appuyez sur Démarrer pour lancer votre aventure créative
6660438,Messages de création
6660439,Communauté des créateurs
6660440,Plateforme de services aux créateurs
6660441,Créer une nouvelle carte
6660442,Sauvegarde/Restauration
6660443,Sortez la carte de l'étagère
6660444,Carte supprimée
6660445,Message perdu. Peut être supprimé ou introuvable
6660446,Comme
6660447,Classement des interactions avec les abonnés de la semaine dernière
6660448,"1. Ce classement ne montre que les trois meilleurs joueurs.2. Le classement des abonnés actifs est déterminé par les commentaires des abonnés, les blocs donnés et les likes sur la carte."
6660449,Classements cumulatifs des temps de jeu
6660450,Classement cumulatif du nombre de parties
6660451,Classements des abonnés actifs
6660452,Aucune donnée
6660453,Inspiration
6660454,Étiquettes chaudes
6660455,Obtenir la création
6660456,Événement récent
6660457,Événements à venir
6660458,Liens connexes
6660459,@1/@2
6660460,L'événement est terminé
6660461,Date limite de soumission
6660462,Début de l'événement
6660463,Plus de pop-ups
6660464,Mises à jour officielles
6660465,Voir tout
6660466,Règles du créateur
6660467,Usine
6660468,Nombre de lectures
6660469,Conseils de création
6660470,Rejoignez les rangs des créateurs !
6660471,Téléchargez une carte et démarrez votre voyage créatif
6660472,Stagiaire Créateur
6660473,Atteignez 100 comptages de parties sur vos créations ou réussissez le test pour monter de niveau.
6660474,Faites le test
6660475,Créateur
6660476,Étapes
6660477,Visitez Mes jalons
6660478,Nombre cumulatif de parties
6660479,Passez Pro
6660480,Vérifier les jalons
6660481,Gestion de la création mise à niveau ! Visitez [color=#0A7FEF]Play - Post Map[/color] pour gérer vos créations !
6660482,Félicitations pour avoir téléchargé une carte avec succès ! Vous êtes un Trainee Creator maintenant ! Plongez dans le monde de la créativité dans Mini World grâce au [Centre de création]. Laissez libre cours à votre imagination !
6660483,Téléchargez une carte maintenant et devenez un créateur !
7000001,Obtenez le pack de données exclusif Mini World et récupérez 150 Mini Coins
7000002,S’inscrire
7001000,"Désolé, vous ne pouvez pas télécharger cette carte"
8000001,Chambre
8000002,Amis
8000003,Rapide
8000004,Envoyer
8000005,Appuyez ici pour discuter
8000006,Liste d'amis
8000007,Annuler
8000008,Fait
8000009,Découvrez mon propre personnage
8000010,Découvrez le skin d'arme que j'ai débloqué @1
8000011,Jetez un coup d'œil à ma monture
8000012,Vérifier mon avatar personnalisé
8000013,Ho! J'ai débloqué le badge @1 !
8000014,Découvrez la peau que j'ai
8000015,Consultez cette carte téléchargée par les joueurs @1 ! @2
8000016,@1 vous a invité à rejoindre Room @2
8000017,@1 vous a invité à faire équipe
8000018,@1 vient de partager une carte à laquelle ils ont joué
8000019,Vue
8000020,Plus
8000021,Entrer
8000022,Entrez dans la salle
8000023,Rejoint l'équipe
8000024,Télécharger la carte
8000025,Maintenez enfoncé pour faire glisser
8000026,Appuyez pour ouvrir la boîte de discussion
8000027,@1 Nouveaux messages
8000028,Enregistrement @1s
8000029,Non disponible en mode courant
8000030,Temps d'enregistrement trop court
8000031,Identifiant
8000032,L'accès au microphone n'est pas accordé. Veuillez l'activer dans les paramètres
8000033,Aucun contenu vocal détecté
8000034,Vérifiez votre connexion réseau et réessayez
9000001,Victoire pour l'équipe @1
9000002,Partager
9000003,Spectate
9000004,Encore un match
9000005,Unir
9000006,Chambre @1
9000007,[couleur=#fa7a0f] Nom du joueur[/color]
9000008,[couleur=#fa7a0f] Score[/color]
9000009,"@1, @2, vous a donné un coup de pouce !"
9000010,L'hôte vous invite à jouer à un jeu de plus.
9000011,Milliard
9000012,Veuillez sélectionner un mode de jeu avant de soumettre
9000013,"Si vous aimez cette carte, vous pouvez suivre, aimer, ajouter à vos favoris et la partager avec vos amis pour soutenir le créateur !"
9000014,Enregistrer l'enregistrement
9000015,Applicable uniquement à la carte actuelle
9000016,"Télécharger et quitter la carte  #cfa7a0f(La production et le partage de contenu pornographique, politique, violent et autre contenu illégal sont strictement interdits.) #n"
9000017,"Le téléchargement de la carte fermera la salle et supprimera tous les joueurs à l'intérieur  #cfa7a0f (La production et le partage de contenu pornographique, politique, violent et autre contenu illégal sont strictement interdits.) #n"
9100000,Masquer tous les titres de joueurs
9100001,Afficher uniquement les titres des amis
9100002,Afficher tous les titres des joueurs
9100003,Modifier le titre
9100004,Tout
9100005,Limité
9100006,Événement
9100007,Ordinaire
9100008,Informations sur le titre
9100009,Acquisition
9100010,Utiliser
9100011,Déséquiper
9100012,Aller à Déverrouiller
9100013,Non obtenu
9100014,Paramètres d'affichage du titre
9100015,Titre
9100016,Pas de titre
9100017,Rendez-vous sur Mon profil - Paramètres - Titre pour gérer vos titres
9100200,Afficher uniquement les titres des amis
9200000,Tâche quotidienne
9200001,Réinitialise à 00h00 tous les jours
9200002,"@1 tâches terminées, gagnant @2 EXP"
9200003,Réclamer tous les EXP
9200004,Tâche recommandée :
9200005,Récompense : @1 EXP
9200006,Toutes les tâches hebdomadaires terminées !
9200007,Lvl @1
9200008,Lvl @1 et supérieur
9200009,Novice
9200010,Stagiaire
9200011,Junior
9200012,Intermédiaire
9200013,Avancé
9200014,Honoraire
9200015,Royal
9200016,Aventurier
9200017,@1m
9200018,Lvl
9200019,Aventurier novice
9200020,Stagiaire Aventurier
9200021,Aventurier junior
9200022,Aventurier intermédiaire
9200023,Aventurier avancé
9200024,Aventurier honoraire
9200025,Aventurier royal
9200026,Aller à la mise à niveau
9200027,Vous êtes juste [color=#0AAA1A]@1 niveau[/color] du rang suivant. Améliorez avec le [Season Pass] maintenant !
9200099,Réserver
9200100,Le texte contient des mots inappropriés. Veuillez vérifier et réessayer
9200101,Aucun résultat pertinent n'a été trouvé
9200102,Emplacement IP : @1
9200103,"L'emplacement IP est basé sur les informations de votre fournisseur de services Internet. Si vous avez des questions, n'hésitez pas à contacter le service client"
9200104,Publié le @1
9200105,[couleur=#FFFFFF] Friend [/color][color=#FF6D25]@1[/color][color=#FFFFFF] est en cours de lecture[/color]
9200106,[color=#FF6D25]@1[/color][color=#FFFFFF] Les amis jouent[/color]
9200107,[color=#FF6D25]@1[/color][color=#FFFFFF] et d'autres amis jouent[/color]
9200198,"Vous pouvez gagner un EXP de base de 3600 par semaine, ainsi que des EXP supplémentaires et des progrès récupérables de la semaine dernière"
9200199,(Y compris EXP report @1)
9200200,Aventurier! Les tâches de cette semaine n'ont pas encore commencé. Les tâches pour #cFFEB98Week @1#n sont toujours en cours. Continuez sur votre lancée !
9200201,Connexion hebdomadaire
9200202,Connecté
9200203,Terminé
9200204,Non démarré
9200205,La tâche EXP de cette semaine : #cFFEB98@1#n/@2
9200206,Terminé : #cFFEB98@1#n
9200207,(Limite : @1)
9200208,Voulez-vous vraiment actualiser cette tâche ?
9200209,(Rafraîchissements hebdomadaires : @1)
9200210,Cette semaine : [color=#0AAA1A]@1[/color]/@2
9200211,Limite de rafraîchissement hebdomadaire atteinte
9200212,Pas encore atteint
9200213,Voir plus de tâches
9200214,Aller à Réclamer des récompenses
9200215,Vous avez gagné un total de [color=#FFEA39]@1[/color] EXP !
9200216,Impossible de gagner plus de tâches EXP cette semaine
9200217,Réserver
9200218,Demande d'ami
9200219,vous invite à vous joindre à l'équipe !
9200220,vous invite à vous joindre : #cFA7A0F@1#n
9200221,demande à être votre ami
9200222,#c01c210@1#n/@2
9200223,vous invite à rejoindre : #cFA7A0F@1's garden#n
